"name1","name2","period","issue_num","p1","p2"
"codecov[bot]","jreback","20171","17343","22","22"
"gfyoung","jreback","20171","17343","222","22"
"andrejonasson","jreback","20171","17343","022112","22"
"jorisvandenbossche","jreback","20171","17343","021","22"
"codecov[bot]","pep8speaks","20171","17343","22","1"
"gfyoung","pep8speaks","20171","17343","222","1"
"jreback","pep8speaks","20171","17343","22","1"
"andrejonasson","pep8speaks","20171","17343","022112","1"
"jorisvandenbossche","pep8speaks","20171","17343","021","1"
"codecov[bot]","jorisvandenbossche","20171","17343","22","021"
"gfyoung","jorisvandenbossche","20171","17343","222","021"
"andrejonasson","jorisvandenbossche","20171","17343","022112","021"
"codecov[bot]","TomAugspurger","20171","17343","22","2"
"gfyoung","TomAugspurger","20171","17343","222","2"
"jreback","TomAugspurger","20171","17343","22","2"
"andrejonasson","TomAugspurger","20171","17343","022112","2"
"pep8speaks","TomAugspurger","20171","17343","1","2"
"jorisvandenbossche","TomAugspurger","20171","17343","021","2"
"chris-b1","toobaz","20171","17344","22","02"
"AdamHede","chris-b1","20171","17345","11","1"
"chris-b1","pratapvardhan","20171","17345","1","22"
"AdamHede","pratapvardhan","20171","17345","11","22"
"jreback","pratapvardhan","20171","17345","2","22"
"chris-b1","jreback","20171","17345","1","2"
"AdamHede","jreback","20171","17345","11","2"
"codecov[bot]","gfyoung","20171","17346","2","2222222222102212222"
"codecov[bot]","jreback","20171","17346","2","2221"
"gfyoung","jreback","20171","17346","2222222222102212222","2221"
"jorisvandenbossche","jreback","20171","17346","2012","2221"
"codecov[bot]","TomAugspurger","20171","17346","2","2"
"gfyoung","TomAugspurger","20171","17346","2222222222102212222","2"
"jreback","TomAugspurger","20171","17346","2221","2"
"jorisvandenbossche","TomAugspurger","20171","17346","2012","2"
"codecov[bot]","jorisvandenbossche","20171","17346","2","2012"
"gfyoung","jorisvandenbossche","20171","17346","2222222222102212222","2012"
"gfyoung","jreback","20171","17348","1","0"
"gfyoung","jreback","20171","17349","2","2"
"jorisvandenbossche","jreback","20171","17349","12","2"
"jreback","td2014","20171","17349","2","2"
"gfyoung","td2014","20171","17349","2","2"
"jorisvandenbossche","td2014","20171","17349","12","2"
"gfyoung","jorisvandenbossche","20171","17349","2","12"
"gfyoung","td2014","20171","17350","11","2"
"chris-b1","mattip","20171","17351","2","22"
"codecov[bot]","mattip","20171","17351","22","22"
"jreback","mattip","20171","17351","12","22"
"chris-b1","codecov[bot]","20171","17351","2","22"
"chris-b1","pep8speaks","20171","17351","2","1"
"mattip","pep8speaks","20171","17351","22","1"
"codecov[bot]","pep8speaks","20171","17351","22","1"
"jreback","pep8speaks","20171","17351","12","1"
"chris-b1","jreback","20171","17351","2","12"
"codecov[bot]","jreback","20171","17351","22","12"
"chris-b1","codecov[bot]","20171","17352","220","22"
"codecov[bot]","jreback","20171","17352","22","0212"
"chris-b1","jreback","20171","17352","220","0212"
"gfyoung","jreback","20171","17352","20222222","0212"
"codecov[bot]","gfyoung","20171","17352","22","20222222"
"chris-b1","gfyoung","20171","17352","220","20222222"
"gfyoung","jreback","20171","17354","2","22"
"codecov[bot]","jorisvandenbossche","20171","17355","2","2"
"gfyoung","jorisvandenbossche","20171","17355","2","2"
"codecov[bot]","gfyoung","20171","17355","2","2"
"codecov[bot]","jreback","20171","17355","2","1"
"jorisvandenbossche","jreback","20171","17355","2","1"
"gfyoung","jreback","20171","17355","2","1"
"codecov[bot]","gfyoung","20171","17356","22","1"
"gfyoung","sscherfke","20171","17356","1","21"
"codecov[bot]","sscherfke","20171","17356","22","21"
"jreback","sscherfke","20171","17356","2","21"
"gfyoung","TomAugspurger","20171","17356","1","20"
"codecov[bot]","TomAugspurger","20171","17356","22","20"
"sscherfke","TomAugspurger","20171","17356","21","20"
"jreback","TomAugspurger","20171","17356","2","20"
"gfyoung","jreback","20171","17356","1","2"
"codecov[bot]","jreback","20171","17356","22","2"
"codecov[bot]","jreback","20171","17357","22","1"
"cbertinato","gfyoung","20171","17358","21","211"
"codecov[bot]","gfyoung","20171","17358","22","211"
"cbertinato","jreback","20171","17358","21","21"
"gfyoung","jreback","20171","17358","211","21"
"codecov[bot]","jreback","20171","17358","22","21"
"cbertinato","codecov[bot]","20171","17358","21","22"
"codecov[bot]","jreback","20171","17361","22","22222"
"jonmmease","jreback","20171","17361","22111221","22222"
"codecov[bot]","jonmmease","20171","17361","22","22111221"
"jonmmease","jreback","20180","17361","2111","2221"
"gfyoung","jschendel","20171","17362","12","2"
"codecov[bot]","jreback","20171","17363","2","222221"
"jbrockmendel","jreback","20171","17363","2222222","222221"
"codecov[bot]","jbrockmendel","20171","17363","2","2222222"
"codecov[bot]","toobaz","20171","17364","2","2"
"jreback","toobaz","20171","17364","1","2"
"codecov[bot]","jreback","20171","17364","2","1"
"chris-b1","gfyoung","20171","17365","2","10"
"gfyoung","kevinsa5","20171","17365","10","1212"
"chris-b1","kevinsa5","20171","17365","2","1212"
"jreback","kevinsa5","20171","17365","22","1212"
"gfyoung","jreback","20171","17365","10","22"
"chris-b1","jreback","20171","17365","2","22"
"gfyoung","ingmars","20180","17365","2","0"
"ingmars","soultemptation","20180","17365","0","2"
"gfyoung","soultemptation","20180","17365","2","2"
"codecov[bot]","jreback","20171","17366","22","1"
"jreback","pep8speaks","20171","17367","222221","1"
"buntwo","pep8speaks","20171","17367","22221","1"
"gfyoung","pep8speaks","20171","17367","2","1"
"codecov[bot]","pep8speaks","20171","17367","22","1"
"buntwo","jreback","20171","17367","22221","222221"
"gfyoung","jreback","20171","17367","2","222221"
"codecov[bot]","jreback","20171","17367","22","222221"
"buntwo","gfyoung","20171","17367","22221","2"
"codecov[bot]","gfyoung","20171","17367","22","2"
"buntwo","codecov[bot]","20171","17367","22221","22"
"codecov[bot]","iuliakhomenko","20171","17368","2","22"
"codecov[bot]","jreback","20171","17368","2","2"
"iuliakhomenko","jreback","20171","17368","22","2"
"codecov[bot]","TomAugspurger","20171","17368","2","1"
"iuliakhomenko","TomAugspurger","20171","17368","22","1"
"jreback","TomAugspurger","20171","17368","2","1"
"gfyoung","jreback","20171","17370","2","1"
"gfyoung","rizac","20171","17371","12","1"
"gfyoung","TomAugspurger","20171","17372","0","2"
"sinhrks","TomAugspurger","20171","17372","2","2"
"gfyoung","sinhrks","20171","17372","0","2"
"gfyoung","sinhrks","20171","17373","2","2"
"codecov[bot]","jschendel","20171","17374","22","2"
"jreback","jschendel","20171","17374","21","2"
"codecov[bot]","toobaz","20171","17374","22","22"
"jschendel","toobaz","20171","17374","2","22"
"jreback","toobaz","20171","17374","21","22"
"codecov[bot]","jreback","20171","17374","22","21"
"codecov[bot]","gfyoung","20171","17375","22","2"
"gfyoung","shoyer","20171","17375","2","0"
"codecov[bot]","shoyer","20171","17375","22","0"
"jreback","shoyer","20171","17375","2","0"
"jorisvandenbossche","shoyer","20171","17375","1","0"
"gfyoung","jreback","20171","17375","2","2"
"codecov[bot]","jreback","20171","17375","22","2"
"jorisvandenbossche","jreback","20171","17375","1","2"
"gfyoung","topper-123","20171","17375","2","222"
"codecov[bot]","topper-123","20171","17375","22","222"
"shoyer","topper-123","20171","17375","0","222"
"jreback","topper-123","20171","17375","2","222"
"jorisvandenbossche","topper-123","20171","17375","1","222"
"gfyoung","jorisvandenbossche","20171","17375","2","1"
"codecov[bot]","jorisvandenbossche","20171","17375","22","1"
"codecov[bot]","mroeschke","20171","17377","22","2"
"jreback","mroeschke","20171","17377","1","2"
"codecov[bot]","jreback","20171","17377","22","1"
"codecov[bot]","toobaz","20171","17378","22","22202"
"gfyoung","toobaz","20171","17378","22","22202"
"jreback","toobaz","20171","17378","222222","22202"
"codecov[bot]","gfyoung","20171","17378","22","22"
"codecov[bot]","jreback","20171","17378","22","222222"
"gfyoung","jreback","20171","17378","22","222222"
"gfyoung","jreback","20180","17378","222122222","22"
"jreback","toobaz","20180","17378","22","12"
"gfyoung","toobaz","20180","17378","222122222","12"
"TomAugspurger","toobaz","20180","17378","02","12"
"jreback","TomAugspurger","20180","17378","22","02"
"gfyoung","TomAugspurger","20180","17378","222122222","02"
"gfyoung","jbrockmendel","20171","17379","20","2"
"codecov[bot]","pep8speaks","20171","17380","22","1"
"jreback","pep8speaks","20171","17380","222","1"
"codecov[bot]","jreback","20171","17380","22","222"
"pep8speaks","topper-123","20171","17380","1","222"
"codecov[bot]","topper-123","20171","17380","22","222"
"jreback","topper-123","20171","17380","222","222"
"codecov[bot]","jreback","20171","17381","22","1"
"chris-b1","TomAugspurger","20171","17382","2","22"
"MattW216","qinyugwu","20181","17382","0","2"
"jonmmease","jreback","20171","17383","222","2"
"gfyoung","sylviawhoa","20171","17384","1","0"
"jreback","sylviawhoa","20171","17384","1","0"
"gfyoung","jreback","20171","17384","1","1"
"codecov[bot]","jreback","20171","17385","2","2"
"codecov[bot]","jreback","20171","17386","22","2222"
"codecov[bot]","Licht-T","20171","17386","22","1122212"
"jreback","Licht-T","20171","17386","2222","1122212"
"codecov[bot]","jreback","20171","17387","2","1"
"codecov[bot]","TomAugspurger","20171","17388","2","2201"
"kirkhansen","TomAugspurger","20171","17388","0121","2201"
"pep8speaks","TomAugspurger","20171","17388","1","2201"
"jreback","TomAugspurger","20171","17388","0221","2201"
"codecov[bot]","kirkhansen","20171","17388","2","0121"
"jreback","kirkhansen","20171","17388","0221","0121"
"codecov[bot]","pep8speaks","20171","17388","2","1"
"kirkhansen","pep8speaks","20171","17388","0121","1"
"jreback","pep8speaks","20171","17388","0221","1"
"codecov[bot]","jreback","20171","17388","2","0221"
"chris-b1","jreback","20171","17389","2","2"
"jreback","Suor","20171","17393","2","2"
"jreback","mpenkov","20171","17394","2","2"
"chris-b1","DRMacIver","20171","17395","2","0"
"jorisvandenbossche","topper-123","20171","17398","2","202"
"scottboston","TomAugspurger","20171","17399","2","2"
"bjlobo","gfyoung","20171","17400","2","1"
"cggarvey","gfyoung","20171","17400","0","1"
"gfyoung","jreback","20171","17400","1","2"
"bjlobo","jreback","20171","17400","2","2"
"cggarvey","jreback","20171","17400","0","2"
"bjlobo","cggarvey","20171","17400","2","0"
"codecov[bot]","jbrockmendel","20171","17402","2","2"
"codecov[bot]","jreback","20171","17404","2","1"
"chris-b1","codecov[bot]","20171","17405","1","2"
"chris-b1","jreback","20171","17406","2","20"
"ebolyen","jreback","20171","17406","0","20"
"chris-b1","ebolyen","20171","17406","2","0"
"Eastsun","jreback","20171","17407","2","22"
"jreback","TomAugspurger","20171","17407","22","02"
"Eastsun","TomAugspurger","20171","17407","2","02"
"jreback","nesdis","20171","17408","2","2"
"codecov[bot]","pratapvardhan","20171","17409","2","2"
"jreback","pratapvardhan","20171","17409","222","2"
"codecov[bot]","jreback","20171","17409","2","222"
"jreback","pratapvardhan","20180","17409","22","2"
"chris-b1","jreback","20171","17410","0","2"
"jreback","pratapvardhan","20171","17410","2","2"
"chris-b1","pratapvardhan","20171","17410","0","2"
"jreback","mroeschke","20181","17410","202","2"
"gionatarogiani","pratapvardhan","20171","17411","20","22"
"jreback","pratapvardhan","20171","17411","22","22"
"gionatarogiani","jreback","20171","17411","20","22"
"pratapvardhan","SimonBaron","20171","17411","22","2"
"gionatarogiani","SimonBaron","20171","17411","20","2"
"jreback","SimonBaron","20171","17411","22","2"
"codecov[bot]","jorisvandenbossche","20171","17412","2","1"
"jreback","pep8speaks","20171","17413","222222","1"
"jorisvandenbossche","pep8speaks","20171","17413","2","1"
"jorisvandenbossche","jreback","20171","17413","2","222222"
"codecov[bot]","pep8speaks","20171","17414","2","1"
"jreback","pep8speaks","20171","17414","2","1"
"gfyoung","pep8speaks","20171","17414","1","1"
"codecov[bot]","jreback","20171","17414","2","2"
"gfyoung","jreback","20171","17414","1","2"
"codecov[bot]","gfyoung","20171","17414","2","1"
"gfyoung","mroeschke","20171","17415","1","2"
"jreback","smoofra","20171","17417","2","2"
"lesshaste","pratapvardhan","20171","17418","21","2212"
"codecov[bot]","jbrockmendel","20171","17419","2","2222222222"
"codecov[bot]","jreback","20171","17419","2","2220222222"
"jbrockmendel","jreback","20171","17419","2222222222","2220222222"
"codecov[bot]","jreback","20171","17420","22","21"
"codecov[bot]","topper-123","20171","17420","22","2"
"jreback","topper-123","20171","17420","21","2"
"codecov[bot]","sinhrks","20171","17421","22","2"
"jbrockmendel","sinhrks","20171","17421","2222","2"
"jreback","sinhrks","20171","17421","22221","2"
"codecov[bot]","jbrockmendel","20171","17421","22","2222"
"codecov[bot]","jreback","20171","17421","22","22221"
"jbrockmendel","jreback","20171","17421","2222","22221"
"codecov[bot]","jbrockmendel","20171","17422","22","2120222"
"codecov[bot]","jreback","20171","17422","22","222"
"jbrockmendel","jreback","20171","17422","2120222","222"
"jreback","topper-123","20171","17423","22","2212"
"TomAugspurger","topper-123","20171","17423","21","2212"
"jreback","TomAugspurger","20171","17423","22","21"
"codecov[bot]","jreback","20171","17424","2","12"
"jreback","jschendel","20171","17425","2","2"
"gfyoung","jreback","20171","17426","21","2"
"gfyoung","TomAugspurger","20171","17426","21","2"
"jreback","TomAugspurger","20171","17426","2","2"
"MattWoodhead","TomAugspurger","20171","17426","00","2"
"gfyoung","MattWoodhead","20171","17426","21","00"
"jreback","MattWoodhead","20171","17426","2","00"
"gfyoung","MOZGIII","20171","17427","202","2000"
"jreback","MOZGIII","20171","17427","2","2000"
"MOZGIII","TomAugspurger","20171","17427","2000","2"
"gfyoung","TomAugspurger","20171","17427","202","2"
"jreback","TomAugspurger","20171","17427","2","2"
"gfyoung","jreback","20171","17427","202","2"
"codecov[bot]","gfyoung","20171","17430","22","2"
"gfyoung","pep8speaks","20171","17430","2","1"
"codecov[bot]","pep8speaks","20171","17430","22","1"
"jreback","pep8speaks","20171","17430","2","1"
"gfyoung","jreback","20171","17430","2","2"
"codecov[bot]","jreback","20171","17430","22","2"
"gfyoung","TomAugspurger","20171","17430","2","1"
"codecov[bot]","TomAugspurger","20171","17430","22","1"
"pep8speaks","TomAugspurger","20171","17430","1","1"
"jreback","TomAugspurger","20171","17430","2","1"
"scls19fr","TomAugspurger","20171","17430","1","1"
"gfyoung","scls19fr","20171","17430","2","1"
"codecov[bot]","scls19fr","20171","17430","22","1"
"pep8speaks","scls19fr","20171","17430","1","1"
"jreback","scls19fr","20171","17430","2","1"
"codecov[bot]","jbrockmendel","20171","17432","222","22"
"codecov[bot]","jreback","20171","17432","222","1"
"jbrockmendel","jreback","20171","17432","22","1"
"codecov[bot]","sinhrks","20171","17433","22","1"
"pep8speaks","sinhrks","20171","17433","1","1"
"kirkhansen","sinhrks","20171","17433","222","1"
"jreback","sinhrks","20171","17433","222","1"
"codecov[bot]","pep8speaks","20171","17433","22","1"
"kirkhansen","pep8speaks","20171","17433","222","1"
"jreback","pep8speaks","20171","17433","222","1"
"codecov[bot]","kirkhansen","20171","17433","22","222"
"jreback","kirkhansen","20171","17433","222","222"
"codecov[bot]","jreback","20171","17433","22","222"
"codecov[bot]","TomAugspurger","20171","17433","22","22"
"sinhrks","TomAugspurger","20171","17433","1","22"
"pep8speaks","TomAugspurger","20171","17433","1","22"
"kirkhansen","TomAugspurger","20171","17433","222","22"
"jreback","TomAugspurger","20171","17433","222","22"
"kirkhansen","TomAugspurger","20181","17433","20","2"
"jbrockmendel","jreback","20171","17434","2","2"
"gfyoung","jbrockmendel","20171","17435","1","20"
"jennirinker","jreback","20171","17437","02","22"
"jreback","wesm","20171","17438","2","2"
"NiklasKeck","TomAugspurger","20171","17440","1","1"
"gitgithan","TomAugspurger","20181","17440","2","2"
"nickdelgrosso","TomAugspurger","20181","17440","1","2"
"gitgithan","nickdelgrosso","20181","17440","2","1"
"codecov[bot]","jreback","20171","17442","2","21"
"codecov[bot]","topper-123","20171","17442","2","22"
"jreback","topper-123","20171","17442","21","22"
"alanbato","jreback","20171","17444","2","2"
"jreback","MeetQingLiu","20171","17446","22","1"
"codecov[bot]","wesm","20171","17447","22","1"
"jorisvandenbossche","wesm","20171","17447","2","1"
"jreback","wesm","20171","17447","2","1"
"codecov[bot]","jorisvandenbossche","20171","17447","22","2"
"codecov[bot]","jreback","20171","17447","22","2"
"jorisvandenbossche","jreback","20171","17447","2","2"
"jreback","wesm","20171","17449","2","1"
"codecov[bot]","jreback","20171","17450","22","1"
"jreback","pep8speaks","20171","17452","21","1"
"jbrockmendel","pep8speaks","20171","17452","2","1"
"codecov[bot]","pep8speaks","20171","17452","2","1"
"jbrockmendel","jreback","20171","17452","2","21"
"codecov[bot]","jreback","20171","17452","2","21"
"codecov[bot]","jbrockmendel","20171","17452","2","2"
"codecov[bot]","jreback","20171","17453","2","22222"
"jreback","No-Stream","20171","17453","22222","2222222"
"codecov[bot]","No-Stream","20171","17453","2","2222222"
"gfyoung","jreback","20180","17453","22","22"
"jorisvandenbossche","jreback","20180","17453","11","22"
"gfyoung","jorisvandenbossche","20180","17453","22","11"
"codecov[bot]","jreback","20171","17455","2","222222"
"jreback","TomAugspurger","20171","17455","222222","221"
"jschendel","TomAugspurger","20171","17455","0022","221"
"codecov[bot]","TomAugspurger","20171","17455","2","221"
"jreback","jschendel","20171","17455","222222","0022"
"codecov[bot]","jschendel","20171","17455","2","0022"
"codecov[bot]","jreback","20171","17457","2","1"
"codecov[bot]","jreback","20171","17458","22","20220202222"
"jbrockmendel","jreback","20171","17458","12222221222","20220202222"
"codecov[bot]","jbrockmendel","20171","17458","22","12222221222"
"codecov[bot]","pep8speaks","20171","17458","22","1"
"jreback","pep8speaks","20171","17458","20220202222","1"
"jbrockmendel","pep8speaks","20171","17458","12222221222","1"
"codecov[bot]","TomAugspurger","20171","17458","22","2"
"jreback","TomAugspurger","20171","17458","20220202222","2"
"jbrockmendel","TomAugspurger","20171","17458","12222221222","2"
"pep8speaks","TomAugspurger","20171","17458","1","2"
"codecov[bot]","TomAugspurger","20171","17459","2","0"
"NiklasKeck","TomAugspurger","20171","17459","1","0"
"jreback","TomAugspurger","20171","17459","22","0"
"codecov[bot]","NiklasKeck","20171","17459","2","1"
"jreback","NiklasKeck","20171","17459","22","1"
"codecov[bot]","jreback","20171","17459","2","22"
"gitgithan","TomAugspurger","20181","17459","2","2"
"gfyoung","jreback","20171","17460","1","2"
"gfyoung","shastri007","20171","17460","1","2"
"jreback","shastri007","20171","17460","2","2"
"codecov[bot]","jreback","20171","17462","22","22222"
"jorisvandenbossche","jreback","20171","17462","222201","22222"
"bashtage","jreback","20171","17462","02","22222"
"jreback","topper-123","20171","17462","22222","222222"
"codecov[bot]","topper-123","20171","17462","22","222222"
"jorisvandenbossche","topper-123","20171","17462","222201","222222"
"bashtage","topper-123","20171","17462","02","222222"
"TomAugspurger","topper-123","20171","17462","2","222222"
"bashtage","codecov[bot]","20171","17462","02","22"
"codecov[bot]","jorisvandenbossche","20171","17462","22","222201"
"bashtage","jorisvandenbossche","20171","17462","02","222201"
"jreback","TomAugspurger","20171","17462","22222","2"
"codecov[bot]","TomAugspurger","20171","17462","22","2"
"jorisvandenbossche","TomAugspurger","20171","17462","222201","2"
"bashtage","TomAugspurger","20171","17462","02","2"
"colin1alexander","jreback","20171","17464","2","2"
"codecov[bot]","pep8speaks","20171","17465","22","1"
"jreback","pep8speaks","20171","17465","222","1"
"matthax","pep8speaks","20171","17465","20","1"
"gfyoung","pep8speaks","20171","17465","21","1"
"codecov[bot]","jreback","20171","17465","22","222"
"gfyoung","jreback","20171","17465","21","222"
"codecov[bot]","matthax","20171","17465","22","20"
"jreback","matthax","20171","17465","222","20"
"gfyoung","matthax","20171","17465","21","20"
"codecov[bot]","gfyoung","20171","17465","22","21"
"dat-boris","justinchan23","20181","17467","1","1"
"justinchan23","TomAugspurger","20181","17467","1","21"
"dat-boris","TomAugspurger","20181","17467","1","21"
"codecov[bot]","drorata","20171","17468","2","222222"
"codecov[bot]","TomAugspurger","20171","17468","2","220"
"drorata","TomAugspurger","20171","17468","222222","220"
"pep8speaks","TomAugspurger","20171","17468","1","220"
"jorisvandenbossche","TomAugspurger","20171","17468","2","220"
"codecov[bot]","pep8speaks","20171","17468","2","1"
"drorata","pep8speaks","20171","17468","222222","1"
"jorisvandenbossche","pep8speaks","20171","17468","2","1"
"codecov[bot]","jorisvandenbossche","20171","17468","2","2"
"drorata","jorisvandenbossche","20171","17468","222222","2"
"codecov[bot]","jreback","20171","17469","2","1"
"codecov[bot]","jreback","20171","17470","2","10"
"jbrockmendel","jreback","20171","17470","2","10"
"codecov[bot]","jbrockmendel","20171","17470","2","2"
"codecov[bot]","jreback","20171","17472","2","1"
"codecov[bot]","jreback","20171","17473","22","2"
"codecov[bot]","pep8speaks","20171","17474","22","1"
"Licht-T","pep8speaks","20171","17474","1212","1"
"jreback","pep8speaks","20171","17474","1","1"
"codecov[bot]","Licht-T","20171","17474","22","1212"
"jreback","Licht-T","20171","17474","1","1212"
"codecov[bot]","jreback","20171","17474","22","1"
"gfyoung","jreback","20171","17475","1","22"
"NadiaRom","TomAugspurger","20171","17476","12","2"
"CRiddler","TomAugspurger","20171","17476","0","2"
"jreback","TomAugspurger","20171","17476","2","2"
"CRiddler","NadiaRom","20171","17476","0","12"
"jreback","NadiaRom","20171","17476","2","12"
"CRiddler","jreback","20171","17476","0","2"
"codecov[bot]","pep8speaks","20171","17478","2","1"
"gfyoung","pep8speaks","20171","17478","2","1"
"jreback","pep8speaks","20171","17478","2222","1"
"jbrockmendel","pep8speaks","20171","17478","0202","1"
"codecov[bot]","gfyoung","20171","17478","2","2"
"codecov[bot]","jreback","20171","17478","2","2222"
"gfyoung","jreback","20171","17478","2","2222"
"jbrockmendel","jreback","20171","17478","0202","2222"
"codecov[bot]","jbrockmendel","20171","17478","2","0202"
"gfyoung","jbrockmendel","20171","17478","2","0202"
"ghost","TomAugspurger","20171","17479","0","20"
"tacaswell","TomAugspurger","20171","17479","1","20"
"ghost","tacaswell","20171","17479","0","1"
"gfyoung","jreback","20171","17480","2","2"
"auwsom","gfyoung","20171","17481","2","1"
"gfyoung","jreback","20171","17481","1","22"
"auwsom","jreback","20171","17481","2","22"
"codecov[bot]","jschendel","20171","17482","22","22222"
"jreback","jschendel","20171","17482","121","22222"
"codecov[bot]","jreback","20171","17482","22","121"
"codecov[bot]","jonmmease","20171","17484","2","1111211211211211211"
"gfyoung","jonmmease","20171","17484","222","1111211211211211211"
"codecov[bot]","jreback","20171","17484","2","2222022"
"jonmmease","jreback","20171","17484","1111211211211211211","2222022"
"gfyoung","jreback","20171","17484","222","2222022"
"codecov[bot]","gfyoung","20171","17484","2","222"
"codecov[bot]","jreback","20171","17486","22","1"
"gfyoung","jreback","20171","17487","1","2"
"codecov[bot]","pep8speaks","20171","17488","22","1"
"jreback","pep8speaks","20171","17488","1","1"
"codecov[bot]","jreback","20171","17488","22","1"
"codecov[bot]","gfyoung","20171","17489","22","2"
"gfyoung","mpenkov","20171","17489","2","2"
"codecov[bot]","mpenkov","20171","17489","22","2"
"jreback","mpenkov","20171","17489","1","2"
"gfyoung","jreback","20171","17489","2","1"
"codecov[bot]","jreback","20171","17489","22","1"
"TomAugspurger","zaks","20171","17490","2","1"
"codecov[bot]","jreback","20171","17492","22","1"
"codecov[bot]","pep8speaks","20171","17493","2","1"
"jreback","pep8speaks","20171","17493","1","1"
"codecov[bot]","jreback","20171","17493","2","1"
"CRiddler","jreback","20171","17494","222","2"
"fsck-mount","jreback","20171","17494","0121","2"
"CRiddler","fsck-mount","20171","17494","222","0121"
"jreback","TomAugspurger","20171","17495","2","2"
"ibukanov","TomAugspurger","20171","17495","22","2"
"CRiddler","TomAugspurger","20171","17495","2","2"
"ibukanov","jreback","20171","17495","22","2"
"CRiddler","jreback","20171","17495","2","2"
"CRiddler","ibukanov","20171","17495","2","22"
"codecov[bot]","jbrockmendel","20171","17497","222","22"
"codecov[bot]","jreback","20171","17497","222","2"
"jbrockmendel","jreback","20171","17497","22","2"
"codecov[bot]","gfyoung","20171","17498","22","2"
"codecov[bot]","pep8speaks","20171","17498","22","1"
"gfyoung","pep8speaks","20171","17498","2","1"
"jreback","pep8speaks","20171","17498","1","1"
"codecov[bot]","jreback","20171","17498","22","1"
"gfyoung","jreback","20171","17498","2","1"
"codecov[bot]","MaximilianKoestler","20171","17499","2","1"
"jreback","MaximilianKoestler","20171","17499","22","1"
"gfyoung","MaximilianKoestler","20171","17499","22","1"
"codecov[bot]","jreback","20171","17499","2","22"
"gfyoung","jreback","20171","17499","22","22"
"codecov[bot]","gfyoung","20171","17499","2","22"
"cordeiro","CRiddler","20171","17500","21","2"
"gfyoung","pep8speaks","20171","17501","1222222","1"
"Giftlin","pep8speaks","20171","17501","22222","1"
"jorisvandenbossche","pep8speaks","20171","17501","2","1"
"gfyoung","Giftlin","20171","17501","1222222","22222"
"gfyoung","jorisvandenbossche","20171","17501","1222222","2"
"Giftlin","jorisvandenbossche","20171","17501","22222","2"
"codecov[bot]","jreback","20171","17502","22","21"
"gfyoung","jreback","20171","17504","21","21"
"codecov[bot]","jreback","20171","17504","22","21"
"jreback","topper-123","20171","17504","21","2"
"gfyoung","topper-123","20171","17504","21","2"
"codecov[bot]","topper-123","20171","17504","22","2"
"codecov[bot]","gfyoung","20171","17504","22","21"
"jreback","linebp","20171","17505","2","2"
"codecov[bot]","sscherfke","20171","17507","22","20"
"gfyoung","sscherfke","20171","17507","00","20"
"jreback","sscherfke","20171","17507","202","20"
"codecov[bot]","gfyoung","20171","17507","22","00"
"codecov[bot]","jreback","20171","17507","22","202"
"gfyoung","jreback","20171","17507","00","202"
"gfyoung","TomAugspurger","20171","17509","2","22"
"junjiecai","TomAugspurger","20171","17509","2","22"
"jreback","TomAugspurger","20171","17509","2","22"
"gfyoung","junjiecai","20171","17509","2","2"
"jreback","junjiecai","20171","17509","2","2"
"gfyoung","jreback","20171","17509","2","2"
"gfyoung","jbrockmendel","20171","17510","202","2"
"gfyoung","TomAugspurger","20171","17510","202","22"
"jbrockmendel","TomAugspurger","20171","17510","2","22"
"MaximilianKoestler","TomAugspurger","20171","17510","2","22"
"jorisvandenbossche","TomAugspurger","20171","17510","2","22"
"gfyoung","MaximilianKoestler","20171","17510","202","2"
"jbrockmendel","MaximilianKoestler","20171","17510","2","2"
"jorisvandenbossche","MaximilianKoestler","20171","17510","2","2"
"gfyoung","jorisvandenbossche","20171","17510","202","2"
"jbrockmendel","jorisvandenbossche","20171","17510","2","2"
"codecov[bot]","jreback","20171","17511","2","1"
"codecov[bot]","pep8speaks","20171","17512","22","1"
"jreback","pep8speaks","20171","17512","1","1"
"codecov[bot]","jreback","20171","17512","22","1"
"codecov[bot]","topper-123","20171","17513","2","2"
"jreback","topper-123","20171","17513","2","2"
"TomAugspurger","topper-123","20171","17513","2","2"
"codecov[bot]","jreback","20171","17513","2","2"
"codecov[bot]","TomAugspurger","20171","17513","2","2"
"jreback","TomAugspurger","20171","17513","2","2"
"scheung38","TomAugspurger","20171","17514","1","2"
"jreback","TomAugspurger","20171","17514","2","2"
"jreback","scheung38","20171","17514","2","1"
"pep8speaks","TomAugspurger","20171","17515","1","22"
"codecov[bot]","TomAugspurger","20171","17515","2","22"
"jreback","TomAugspurger","20171","17515","1","22"
"codecov[bot]","pep8speaks","20171","17515","2","1"
"jreback","pep8speaks","20171","17515","1","1"
"codecov[bot]","jreback","20171","17515","2","1"
"jolespin","TomAugspurger","20171","17516","2","22"
"pep8speaks","TomAugspurger","20171","17517","1","2"
"codecov[bot]","TomAugspurger","20171","17517","22","2"
"jreback","TomAugspurger","20171","17517","201222","2"
"Giftlin","TomAugspurger","20171","17517","122","2"
"jorisvandenbossche","TomAugspurger","20171","17517","1","2"
"codecov[bot]","pep8speaks","20171","17517","22","1"
"jreback","pep8speaks","20171","17517","201222","1"
"Giftlin","pep8speaks","20171","17517","122","1"
"jorisvandenbossche","pep8speaks","20171","17517","1","1"
