name1,name2,period,consist_rate,inconsist_rate,pos_consist_rate,neg_consist_rate,score1,score2,consist_cnt,inconsist_cnt,pos_consist_cnt,neg_consist_cnt,issue_cnt,cmt_cnt
anushreejain98,wuhaochen,20180,1.0,0.0,0.0,0.0,1.0,1.0,2,0,0,0,1,3
anushshetty,arcolife,20150,1.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,2
anushshetty,jorisvandenbossche,20150,1.0,0.0,0.0,0.0,1.0,1.0,3,0,0,0,1,4
anushshetty,jreback,20150,0.5,0.0,0.0,0.0,1.0,0.5,1,0,0,0,2,4
anuzis,TomAugspurger,20190,0.5,0.0,0.0,0.5,0.5,0.0,1,0,0,1,1,3
aolieman,jreback,20160,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,4
aoz,pwaller,20160,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,2
apapanico,cpcloud,20141,0.25,0.25,0.12,0.0,0.5,1.0,4,4,2,0,1,8
apapanico,dalejung,20141,0.25,0.0,0.0,0.0,0.5,1.0,1,0,0,0,1,5
apapanico,jreback,20141,0.25,0.0,0.0,0.0,0.5,1.0,4,0,0,0,1,8
apapanico,jreback,20160,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,8
apapanico,shoyer,20141,0.25,0.0,0.0,0.0,0.5,1.0,2,0,0,0,1,6
aparimeet,TomAugspurger,20181,0.17,0.33,0.17,0.0,1.0,0.33,1,2,1,0,1,5
aparimeet,codecov[bot],20181,0.5,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,3
aparimeet,datapythonista,20181,0.5,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,3
apcamargo,TomAugspurger,20170,1.0,0.0,0.0,0.0,1.0,1.0,6,0,0,0,1,5
apcamargo,jorisvandenbossche,20170,0.6,0.0,0.0,0.0,1.0,0.8,6,0,0,0,1,7
aphearin,TomAugspurger,20150,0.5,0.0,0.0,0.0,1.0,1.0,2,0,0,0,1,4
aphearin,jorisvandenbossche,20150,1.0,0.0,0.0,0.0,1.0,1.0,2,0,0,0,1,3
aphearin,jreback,20150,1.0,0.0,0.0,0.0,1.0,1.0,4,0,0,0,1,4
apiszcz,Dr-Irv,20161,1.0,0.0,0.0,0.0,1.0,1.0,14,0,0,0,1,9
apiszcz,TomAugspurger,20171,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,2,5
apiszcz,jreback,20150,1.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,2
apiszcz,jreback,20151,1.0,0.0,0.0,0.0,1.0,1.0,3,0,0,0,1,4
apiszcz,jreback,20161,1.0,0.0,0.0,0.0,1.0,1.0,56,0,0,0,1,15
apiszcz,jreback,20170,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,2
apiszcz,jreback,20171,0.5,0.0,0.0,0.0,1.0,1.0,1,0,0,0,2,5
apiszcz,rockg,20150,0.5,0.0,0.5,0.0,1.0,1.0,1,0,1,0,1,3
aplanas,coreycb,20160,1.0,0.0,0.0,0.0,1.0,1.0,2,0,0,0,1,3
aplanas,jreback,20160,0.5,0.0,0.0,0.0,1.0,0.5,3,0,0,0,2,6
aplanas,kshedden,20160,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,2
aplavin,gfyoung,20171,1.0,0.0,0.0,0.0,1.0,1.0,4,0,0,0,1,4
aplavin,jreback,20171,1.0,0.0,0.0,0.0,1.0,1.0,2,0,0,0,1,3
aplavin,toobaz,20171,1.0,0.0,0.0,0.0,1.0,1.0,4,0,0,0,1,4
apm582,TomAugspurger,20181,1.0,0.0,0.0,0.0,1.0,1.0,2,0,0,0,1,3
apnewberry,TomAugspurger,20181,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,2
apnewberry,WillAyd,20181,0.375,0.0,0.0,0.0,0.5,0.875,9,0,0,0,2,9
apnewberry,jreback,20180,0.5,0.0,0.0,0.0,1.0,0.5,2,0,0,0,1,4
apopescu,jreback,20180,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,2
apratap,blounsbury-usbr,20121,0.5,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,3
apratap,jalperin,20121,0.5,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,3
apratap,jreback,20140,1.0,0.0,0.0,0.0,1.0,1.0,2,0,0,0,1,3
apratap,sanand0,20121,0.5,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,3
apratap,twiecki,20140,0.5,0.0,0.0,0.0,1.0,0.5,1,0,0,0,1,3
apratap,wesm,20121,0.5,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,3
apryor6,TomAugspurger,20171,1.0,0.0,0.0,0.0,1.0,1.0,2,0,0,0,1,3
apryor6,codecov[bot],20171,1.0,0.0,0.0,0.0,1.0,1.0,4,0,0,0,1,4
apryor6,gfyoung,20171,1.0,0.0,0.0,0.0,1.0,1.0,2,0,0,0,1,3
apryor6,jreback,20171,1.0,0.0,0.0,0.0,1.0,1.0,2,0,0,0,1,3
apryor6,pep8speaks,20171,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,3
aptiko,jorisvandenbossche,20161,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,2
aptiko,jreback,20161,1.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,2
aptiko,sinhrks,20161,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,2
aptiko,vrajmohan,20161,1.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,2
apuapaquola,TomAugspurger,20140,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,2
aqurilla,codecov[bot],20181,0.5,0.0,0.0,0.0,1.0,1.0,2,0,0,0,1,4
aqurilla,datapythonista,20181,0.25,0.0,0.06,0.0,1.0,1.0,4,0,1,0,2,9
aqurilla,pep8speaks,20181,0.5,0.0,0.5,0.0,1.0,1.0,1,0,1,0,1,3
ara818,wesm,20120,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,3
araichev,jorisvandenbossche,20141,1.0,0.0,1.0,0.0,1.0,1.0,1,0,1,0,1,2
araichev,jreback,20141,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,3
araraonline,JustinZhengBC,20181,0.5,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,3
araraonline,TomAugspurger,20181,0.165,0.165,0.0,0.165,0.835,0.5,1,1,0,1,2,8
araraonline,jreback,20181,0.44333333333333336,0.0,0.0,0.0,0.89,1.0,4,0,0,0,3,11
araraonline,pambot,20181,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,3
araraonline,pep8speaks,20181,0.165,0.165,0.165,0.0,0.835,1.0,1,1,1,0,2,8
aravindsd,jmarrec,20161,1.0,0.0,0.0,0.0,1.0,1.0,2,0,0,0,1,3
aravindsd,jreback,20161,0.75,0.0,0.0,0.0,1.0,0.75,3,0,0,0,1,5
aravindsd,jvaldiviezo9,20161,1.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,2
aravindsd,takluyver,20161,1.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,2
arcolife,jorisvandenbossche,20150,1.0,0.0,0.0,0.0,1.0,1.0,3,0,0,0,1,4
arcolife,jreback,20150,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,2
arcticbarra,gfyoung,20171,1.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,2
arcticbarra,jreback,20171,1.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,2
arcticbarra,pambot,20171,1.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,2
ardeal,TomAugspurger,20171,0.5,0.0,0.5,0.0,1.0,1.0,2,0,2,0,1,4
ardidogol,gfyoung,20180,1.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,2
ardidogol,jreback,20180,1.0,0.0,0.0,0.0,1.0,1.0,2,0,0,0,1,3
ardidogol,ocefpaf,20180,1.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,2
ardidogol,skynss,20180,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,2
ardoi,jreback,20151,1.0,0.0,0.0,0.0,1.0,1.0,15,0,0,0,1,8
ardoi,pekaalto,20151,1.0,0.0,0.0,0.0,1.0,1.0,6,0,0,0,1,5
arenius,jreback,20150,0.5,0.0,0.0,0.0,1.0,0.5,2,0,0,0,1,4
argoneus,filmor,20170,0.0,0.0,0.0,0.0,0.33,1.0,0,0,0,0,1,4
argriffing,cancan101,20141,1.0,0.0,0.0,0.0,1.0,1.0,10,0,0,0,1,7
argriffing,jreback,20141,0.83,0.0,0.0,0.0,1.0,1.0,10,0,0,0,1,8
argriffing,rockg,20141,0.5,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,3
argriffing,tacaswell,20141,0.5,0.0,0.0,0.0,1.0,1.0,2,0,0,0,1,4
ariddell,changhiskhan,20130,1.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,2
ariddell,cpcloud,20131,1.0,0.0,0.0,0.0,1.0,1.0,3,0,0,0,1,4
ariddell,cpcloud,20140,0.47,0.06,0.06,0.01,0.86,0.9,33,4,4,1,1,17
ariddell,jorisvandenbossche,20160,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,2
ariddell,jreback,20131,1.0,0.0,0.0,0.0,1.0,1.0,6,0,0,0,1,5
ariddell,jreback,20140,0.57,0.0,0.0,0.0,0.86,1.0,12,0,0,0,1,10
ariddell,jreback,20151,0.5,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,3
ariddell,jreback,20160,0.31,0.0,0.03,0.0,1.0,1.0,10,0,1,0,2,11
ariddell,jtratner,20131,1.0,0.0,0.0,0.0,1.0,1.0,3,0,0,0,1,4
ariddell,rkern,20160,0.75,0.0,0.0,0.0,1.0,1.0,3,0,0,0,1,5
ariddell,shoyer,20160,0.58,0.0,0.08,0.0,1.0,1.0,7,0,1,0,1,7
arijun,hayd,20141,0.5,0.0,0.0,0.0,0.5,1.0,1,0,0,0,1,3
arijun,jorisvandenbossche,20150,1.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,2
arijun,jreback,20141,0.55,0.035,0.0,0.035,0.75,0.7649999999999999,10,1,0,1,2,14
arijun,jreback,20150,1.0,0.0,0.0,0.0,1.0,1.0,3,0,0,0,1,4
arijun,mcjcode,20141,0.5,0.0,0.0,0.0,0.5,1.0,3,0,0,0,1,5
arisliang,TomAugspurger,20181,1.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,2
arisolt,jreback,20170,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,2
arita37,TomAugspurger,20161,1.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,2
arita37,TomAugspurger,20170,0.5,0.0,0.0,0.0,0.5,1.0,1,0,0,0,1,3
arita37,icyblade,20161,1.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,2
arita37,jefferythewind,20161,1.0,0.0,0.0,0.0,1.0,1.0,2,0,0,0,1,3
arita37,jorisvandenbossche,20170,0.5,0.0,0.0,0.25,0.5,0.5,4,0,0,2,1,6
arita37,jreback,20170,0.75,0.0,0.0,0.125,0.75,0.75,3,0,0,1,2,6
arita37,manistal,20161,1.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,2
arjay55,jreback,20151,0.67,0.0,0.0,0.0,1.0,1.0,6,0,0,0,1,6
arjdk,notuntoward,20181,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,2
armaganthis3,JackKelly,20141,0.0,1.0,0.0,0.0,0.0,1.0,0,1,0,0,1,2
armaganthis3,bjonen,20141,0.69,0.0,0.0,0.0,1.0,0.92,9,0,0,0,1,14
armaganthis3,cpcloud,20141,0.4,0.2,0.0,0.4,0.6,0.0,2,1,0,2,1,6
armaganthis3,dalejung,20140,0.67,0.0,0.0,0.67,0.33,0.0,2,0,0,2,1,4
armaganthis3,hayd,20140,0.33,0.0,0.0,0.0,0.33,1.0,1,0,0,0,1,4
armaganthis3,hayd,20141,0.2,0.4,0.2,0.0,0.6,1.0,1,2,1,0,1,6
armaganthis3,immerrr,20140,0.33,0.0,0.0,0.0,0.33,1.0,1,0,0,0,1,4
armaganthis3,jorisvandenbossche,20140,0.17,0.33,0.0,0.0,0.33,1.0,1,2,0,0,1,5
armaganthis3,jorisvandenbossche,20141,0.5549999999999999,0.1,0.0,0.2,0.8,0.43,7,1,0,2,2,14
armaganthis3,jreback,20140,0.42,0.08,0.0,0.25,0.33,0.62,10,2,0,6,1,11
armaganthis3,jreback,20141,0.7033333333333333,0.04666666666666667,0.0,0.43,0.5333333333333333,0.3333333333333333,20,5,0,11,3,22
armaganthis3,jseabold,20140,0.67,0.0,0.0,0.67,0.33,0.0,2,0,0,2,1,4
armaganthis3,jtratner,20140,0.67,0.0,0.0,0.67,0.33,0.0,2,0,0,2,1,4
armaganthis3,tstriker,20140,0.27,0.4,0.0,0.27,0.33,0.6,4,6,0,4,1,8
arminv,Imanflow,20180,0.5,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,3
arminv,TomAugspurger,20180,0.44,0.11,0.0,0.0,0.6699999999999999,1.0,4,1,0,0,1,6
arminv,TomAugspurger,20181,0.25,0.0,0.25,0.0,1.0,1.0,1,0,1,0,2,6
arminv,codecov[bot],20180,0.6666666666666666,0.0,0.0,0.0,0.89,1.0,4,0,0,0,3,10
arminv,codecov[bot],20181,0.5,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,3
arminv,hodossy,20180,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,2
arminv,jorisvandenbossche,20180,0.585,0.0825,0.1675,0.0,0.875,0.9375,6,2,2,0,4,16
arminv,jreback,20180,0.5566666666666666,0.0,0.0,0.0,0.89,0.6666666666666666,11,0,0,0,3,12
arminv,jreback,20181,0.5,0.0,0.0,0.0,1.0,1.0,2,0,0,0,1,4
arminv,karimpedia,20180,0.0,0.5,0.0,0.0,0.5,1.0,0,1,0,0,1,3
arminv,pep8speaks,20180,0.335,0.165,0.335,0.0,0.835,1.0,2,1,2,0,2,8
arminv,pep8speaks,20181,0.5,0.0,0.5,0.0,1.0,1.0,1,0,1,0,1,3
arminv,pulkitmaloo,20180,0.5,0.0,0.0,0.0,0.5,1.0,1,0,0,0,1,3
arnaldorusso,TomAugspurger,20131,1.0,0.0,0.0,0.0,1.0,1.0,2,0,0,0,1,3
arnaldorusso,athrpf,20131,1.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,2
arnaldorusso,cpcloud,20131,1.0,0.0,0.0,0.0,1.0,1.0,2,0,0,0,1,3
arnaldorusso,kdebrab,20131,1.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,2
arnaldorusso,r-b-g-b,20131,0.33,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,4
arnau126,TomAugspurger,20180,0.335,0.0,0.0,0.0,0.835,1.0,2,0,0,0,2,8
arnau126,cbertinato,20180,0.79,0.0,0.0,0.04,0.835,0.875,19,0,0,1,2,14
arnau126,codecov[bot],20180,0.67,0.0,0.0,0.0,0.6699999999999999,1.0,2,0,0,0,1,4
arnau126,gfyoung,20180,0.67,0.0,0.0,0.0,0.6699999999999999,1.0,4,0,0,0,1,5
arnau126,jreback,20180,0.67,0.0,0.0,0.0,0.6699999999999999,1.0,6,0,0,0,1,6
arnau126,nikoskaragiannakis,20180,0.645,0.0,0.0,0.025,0.835,0.845,25,0,0,1,2,19
arnau126,pep8speaks,20180,0.0,0.33,0.0,0.0,0.6699999999999999,1.0,0,1,0,0,1,4
arnicas,cpcloud,20140,1.0,0.0,1.0,0.0,1.0,1.0,1,0,1,0,1,2
arnicas,jreback,20140,0.5,0.0,0.5,0.0,1.0,1.0,3,0,3,0,1,7
arnicas,ruidc,20140,0.8,0.0,0.8,0.0,1.0,1.0,4,0,4,0,1,6
arnov,Guillaume1801,20190,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,3
arnov,WillAyd,20190,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,2
arnov,codecov[bot],20190,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,3
arnov,jorisvandenbossche,20190,0.44333333333333336,0.14333333333333334,0.0,0.0,0.6666666666666666,0.89,5,3,0,0,3,17
arnov,jreback,20190,0.7766666666666667,0.11,0.0,0.11,0.6666666666666666,0.89,4,1,0,1,3,9
arnov,pep8speaks,20190,0.0,1.0,0.0,0.0,0.0,1.0,0,1,0,0,1,2
arogozhnikov,jreback,20141,0.5,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,3
arokem,TomAugspurger,20160,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,2
arpheno,TomAugspurger,20171,1.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,2
arpheno,fuglede,20171,1.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,2
arpit1997,TomAugspurger,20180,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,2
arpit1997,minggli,20180,1.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,2
arsenovic,cpcloud,20131,0.75,0.0,0.0,0.0,1.0,1.0,6,0,0,0,1,6
arsenovic,jreback,20131,0.58,0.0,0.08,0.0,1.0,1.0,7,0,1,0,1,7
arsenovic,jreback,20140,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,2
arsenovic,jtratner,20131,0.75,0.0,0.0,0.0,1.0,1.0,3,0,0,0,1,5
arski,TomAugspurger,20150,0.5,0.0,0.17,0.0,1.0,1.0,6,0,2,0,1,8
arski,jorisvandenbossche,20150,0.67,0.0,0.0,0.0,1.0,1.0,4,0,0,0,1,7
arski,sinhrks,20150,0.67,0.0,0.0,0.0,1.0,1.0,8,0,0,0,1,8
arslanhashmi,jorisvandenbossche,20180,0.75,0.0,0.0,0.0,1.0,1.0,6,0,0,0,1,6
artemyk,TomAugspurger,20150,0.6666666666666666,0.05666666666666667,0.0,0.0,0.9433333333333334,1.0,11,1,0,0,3,16
artemyk,clembou,20141,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,5
artemyk,cpcloud,20141,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,3
artemyk,danielballan,20141,0.3333333333333333,0.0,0.0,0.0,1.0,0.6666666666666666,1,0,0,0,3,7
artemyk,dashesy,20150,0.75,0.0,0.0,0.0,1.0,1.0,3,0,0,0,1,5
artemyk,graingert,20150,0.235,0.015,0.015,0.0,1.0,0.97,16,1,1,0,2,21
artemyk,hayd,20150,0.8,0.0,0.0,0.0,0.8,1.0,8,0,0,0,1,7
artemyk,ja-b,20141,1.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,2
artemyk,jdavidheiser,20150,1.0,0.0,0.0,0.0,1.0,1.0,2,0,0,0,1,3
artemyk,jorisvandenbossche,20141,0.501,0.0435,0.072,0.033,0.8949999999999999,0.8859999999999999,203,15,35,14,20,148
artemyk,jorisvandenbossche,20150,0.286,0.11100000000000002,0.017,0.003,0.983,0.761,37,3,3,1,10,45
artemyk,jorisvandenbossche,20151,0.5,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,3
artemyk,jreback,20141,0.58375,0.036250000000000004,0.15375,0.00375,0.95375,0.95375,48,8,7,1,8,52
artemyk,jreback,20150,0.6544444444444444,0.03666666666666667,0.0,0.013333333333333332,0.8855555555555555,0.9355555555555556,28,4,0,2,9,44
artemyk,jreback,20151,0.7775,0.0275,0.0,0.0,1.0,0.9175,21,2,0,0,4,23
artemyk,kawochen,20151,0.67,0.0,0.0,0.0,1.0,1.0,4,0,0,0,1,5
artemyk,mangecoeur,20141,1.0,0.0,0.0,0.0,1.0,1.0,6,0,0,0,1,5
artemyk,mangecoeur,20150,1.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,2
artemyk,maxgrenderjones,20141,0.25,0.0,0.0,0.0,0.75,0.5,1,0,0,0,2,5
artemyk,maxgrenderjones,20150,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,2
artemyk,mmautner,20141,0.5,0.0,0.0,0.0,0.5,1.0,2,0,0,0,1,4
artemyk,nhockham,20150,1.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,2
artemyk,ogrisel,20150,0.4,0.1,0.0,0.0,0.5,1.0,4,1,0,0,1,7
artemyk,sinhrks,20150,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,2
artemyk,tgarc,20151,1.0,0.0,0.0,0.0,1.0,1.0,2,0,0,0,1,3
artemyk,tiagoantao,20141,0.75,0.0,0.0,0.0,1.0,1.0,6,0,0,0,1,6
artemyk,tr11,20150,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,2
artemyk,wesm,20151,0.67,0.0,0.0,0.0,1.0,1.0,2,0,0,0,1,4
artheist,charris,20160,0.5,0.0,0.0,0.0,0.5,1.0,1,0,0,0,1,3
artheist,jdavies1618,20160,0.25,0.25,0.0,0.0,0.5,1.0,1,1,0,0,1,4
artheist,jreback,20160,0.5,0.0,0.0,0.0,0.5,1.0,4,0,0,0,1,6
arthurgerigk-rocket,jmcnamara,20140,1.0,0.0,0.0,0.0,1.0,1.0,6,0,0,0,1,5
arthurgerigk-rocket,jreback,20140,1.0,0.0,0.0,0.0,1.0,1.0,6,0,0,0,1,5
arthurgerigk-rocket,jtratner,20140,1.0,0.0,0.0,0.0,1.0,1.0,3,0,0,0,1,4
artturib,TomAugspurger,20170,1.0,0.0,0.0,1.0,0.0,0.0,1,0,0,1,1,2
artturib,TomAugspurger,20180,0.33,0.0,0.33,0.0,1.0,1.0,1,0,1,0,1,4
artturib,jreback,20170,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,3
asadovsky,OlexiyO,20131,1.0,0.0,0.0,0.0,1.0,1.0,2,0,0,0,1,3
asadovsky,cpcloud,20131,1.0,0.0,0.0,0.0,1.0,1.0,4,0,0,0,1,5
asadovsky,jreback,20131,1.0,0.0,0.0,0.0,1.0,1.0,3,0,0,0,1,4
asadovsky,wesm,20130,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,2
asangansi,TomAugspurger,20180,1.0,0.0,0.0,0.0,1.0,1.0,6,0,0,0,1,7
asangansi,cgohlke,20180,1.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,2
asangansi,chris-b1,20180,1.0,0.0,0.0,0.0,1.0,1.0,6,0,0,0,1,7
asangansi,jorisvandenbossche,20180,0.75,0.0,0.0,0.0,1.0,0.75,3,0,0,0,1,5
asangansi,jreback,20180,1.0,0.0,0.0,0.0,1.0,1.0,2,0,0,0,1,3
asangansi,manish59,20180,0.83,0.0,0.0,0.0,1.0,0.83,5,0,0,0,1,7
asangansi,mezitax,20180,1.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,2
asangansi,sionking,20180,1.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,2
asavinov,TheRealPJC,20190,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,2
asayeed,jreback,20131,0.2,0.0,0.2,0.0,1.0,1.0,1,0,1,0,1,6
aschade,codecov[bot],20171,0.835,0.0,0.0,0.0,1.0,1.0,12,0,0,0,2,11
aschade,codecov[bot],20180,0.5,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,3
aschade,gfyoung,20171,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,5
aschade,jorisvandenbossche,20180,0.33,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,4
aschade,jreback,20171,0.75,0.0,0.085,0.0,1.0,1.0,7,0,1,0,2,10
aschade,jreback,20180,0.5,0.0,0.5,0.0,1.0,1.0,1,0,1,0,1,3
aschade,pep8speaks,20171,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,5
aschade,vinu2003,20180,0.75,0.0,0.0,0.0,1.0,1.0,3,0,0,0,1,5
aschade92,WillAyd,20180,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,2
aschilling,JamesPHoughton,20130,0.33,0.0,0.0,0.0,1.0,1.0,2,0,0,0,1,7
aschilling,cpcloud,20131,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,2
aschilling,hayd,20130,0.67,0.0,0.67,0.0,1.0,1.0,8,0,8,0,1,8
aschilling,hayd,20131,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,5
aschilling,hayd,20140,0.25,0.0,0.0,0.25,0.0,0.75,1,0,0,1,1,5
aschilling,jorisvandenbossche,20140,0.8,0.0,0.0,0.8,0.0,0.2,4,0,0,4,1,6
aschilling,jreback,20130,0.7,0.0,0.065,0.0,1.0,1.0,25,0,8,0,2,18
aschilling,jreback,20131,0.0,0.16666666666666666,0.0,0.0,0.3333333333333333,1.0,0,1,0,0,3,14
aschmolck,jorisvandenbossche,20161,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,2
aschmolck,wesm,20161,0.0,1.0,0.0,0.0,1.0,0.0,0,1,0,0,1,2
aschneiderman,jreback,20150,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,2
aseering,TomAugspurger,20161,0.67,0.0,0.0,0.0,1.0,1.0,2,0,0,0,1,4
aseyboldt,jorisvandenbossche,20131,0.5,0.0,0.0,0.0,1.0,0.5,2,0,0,0,1,4
aseyboldt,jreback,20131,1.0,0.0,0.0,0.0,1.0,1.0,2,0,0,0,1,3
ash13,ThomasProctor,20171,1.0,0.0,0.0,0.0,1.0,1.0,3,0,0,0,1,4
ash13,gfyoung,20171,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,4
ash13,jreback,20171,1.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,2
ash13,soerendip,20171,1.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,2
ashishsingal1,Kevin-McIsaac,20170,0.56,0.0,0.0,0.11,0.6699999999999999,0.6699999999999999,5,0,0,1,1,6
ashishsingal1,TomAugspurger,20170,0.33,0.17,0.0,0.0,0.6699999999999999,1.0,2,1,0,0,1,5
ashishsingal1,codecov-io,20161,0.75,0.0,0.0,0.0,1.0,1.0,3,0,0,0,2,6
ashishsingal1,jorisvandenbossche,20161,0.25,0.0,0.0,0.0,1.0,0.5,1,0,0,0,2,6
ashishsingal1,jorisvandenbossche,20170,0.835,0.0,0.0,0.0,0.835,1.0,4,0,0,0,2,7
ashishsingal1,jreback,20161,0.5,0.0,0.0,0.0,1.0,1.0,6,0,0,0,2,10
ashishsingal1,jreback,20170,0.67,0.0,0.0,0.0,0.6699999999999999,1.0,10,0,0,0,1,8
ashishsingal1,max-sixty,20150,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,2
ashishsingal1,rasbt,20150,0.0,1.0,0.0,0.0,1.0,0.0,0,1,0,0,1,2
ashishsingal1,shoyer,20170,0.67,0.0,0.0,0.0,0.6699999999999999,1.0,2,0,0,0,1,4
ashishsingal1,sinhrks,20161,0.5,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,3
ashishsingal1,tompicking,20150,1.0,0.0,1.0,0.0,1.0,1.0,1,0,1,0,1,2
ashishsingal1,vitalyisaev2,20150,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,2
ashishsingal1,wesm,20170,1.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,2
asishm,gfyoung,20180,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,2
asishm,gfyoung,20181,0.33,0.0,0.0,0.0,1.0,1.0,2,0,0,0,1,5
