"name1","name2","period","issue_num","p1","p2"
"Mailaender","pchote","20161","11093","12","2"
"abcdefg30","pchote","20171","11093","2","2"
"GraionDilach","pchote","20171","11093","02","2"
"abcdefg30","Phrohdoh","20160","11093","2","2"
"GraionDilach","Phrohdoh","20160","11093","20202","2"
"Mailaender","Phrohdoh","20160","11093","22","2"
"pchote","Phrohdoh","20160","11093","2","2"
"obrakmann","Phrohdoh","20160","11093","0","2"
"pchote","Phrohdoh","20161","11093","2","2"
"Mailaender","Phrohdoh","20161","11093","12","2"
"abcdefg30","Phrohdoh","20171","11093","2","2"
"pchote","Phrohdoh","20171","11093","02","2"
"GraionDilach","Phrohdoh","20171","11093","02","2"
"abcdefg30","SchismNavigator","20160","11093","2","2"
"GraionDilach","SchismNavigator","20160","11093","20202","2"
"Mailaender","SchismNavigator","20160","11093","22","2"
"pchote","SchismNavigator","20160","11093","2","2"
"Phrohdoh","SchismNavigator","20160","11093","2","2"
"obrakmann","SchismNavigator","20160","11093","0","2"
"pchote","SchismNavigator","20161","11093","2","2"
"Mailaender","SchismNavigator","20161","11093","12","2"
"abcdefg30","SchismNavigator","20171","11093","2","2"
"pchote","SchismNavigator","20171","11093","02","2"
"GraionDilach","SchismNavigator","20171","11093","02","2"
"abcdefg30","obrakmann","20160","11093","2","0"
"GraionDilach","obrakmann","20160","11093","20202","0"
"Mailaender","obrakmann","20160","11093","22","0"
"Mailaender","obrakmann","20161","11093","12","0"
"abcdefg30","obrakmann","20171","11093","2","0"
"GraionDilach","obrakmann","20171","11093","02","0"
"abcdefg30","pchote","20160","11093","2","2"
"GraionDilach","pchote","20160","11093","20202","2"
"Mailaender","pchote","20160","11093","22","2"
"obrakmann","pchote","20160","11093","0","2"
"Mailaender","pchote","20161","11093","12","2"
"abcdefg30","pchote","20171","11093","2","2"
"GraionDilach","pchote","20171","11093","02","2"
"abcdefg30","Mailaender","20160","11093","2","12"
"GraionDilach","Mailaender","20160","11093","20202","12"
"abcdefg30","Mailaender","20171","11093","2","12"
"GraionDilach","Mailaender","20171","11093","02","12"
"abcdefg30","pchote","20160","11093","2","02"
"GraionDilach","pchote","20160","11093","20202","02"
"Mailaender","pchote","20160","11093","22","02"
"obrakmann","pchote","20160","11093","0","02"
"Mailaender","pchote","20161","11093","12","02"
"abcdefg30","pchote","20171","11093","2","02"
"GraionDilach","pchote","20171","11093","02","02"
"abcdefg30","GraionDilach","20160","11093","2","02"
"abcdefg30","GraionDilach","20171","11093","2","02"
"Biofreak1987","Mailaender","20160","11094","22","22"
"HenrytheSlav","Mailaender","20160","11094","2","22"
"Biofreak1987","HenrytheSlav","20160","11094","22","2"
"abcdefg30","obrakmann","20160","11095","22","2"
"cjshmyr","mkondel","20160","11096","2","1"
"obrakmann","reaperrr","20160","11097","2","2"
"pchote","reaperrr","20160","11098","2","22"
"Mailaender","reaperrr","20160","11098","2","22"
"Mailaender","pchote","20160","11098","2","2"
"ihptru","Micr0Bit","20160","11099","2","0"
"ihptru","Micr0Bit","20160","11099","2","22"
"Mortecha","reaperrr","20160","11100","1","2"
"obrakmann","reaperrr","20160","11100","2","2"
"Mortecha","obrakmann","20160","11100","1","2"
"AJSully421","obrakmann","20160","11101","1","2"
"cjshmyr","pchote","20160","11103","22","222"
"anjew175","pchote","20160","11103","2","222"
"GraionDilach","pchote","20160","11103","22","222"
"abcdefg30","pchote","20160","11103","0","222"
"anjew175","cjshmyr","20160","11103","2","22"
"abcdefg30","cjshmyr","20160","11103","0","22"
"abcdefg30","anjew175","20160","11103","0","2"
"cjshmyr","GraionDilach","20160","11103","22","22"
"anjew175","GraionDilach","20160","11103","2","22"
"abcdefg30","GraionDilach","20160","11103","0","22"
"pchote","Phrohdoh","20160","11103","222","0"
"cjshmyr","Phrohdoh","20160","11103","22","0"
"anjew175","Phrohdoh","20160","11103","2","0"
"GraionDilach","Phrohdoh","20160","11103","22","0"
"abcdefg30","Phrohdoh","20160","11103","0","0"
"abcdefg30","pchote","20160","11104","1","22"
"abcdefg30","reaperrr","20160","11105","12","2"
"AJSully421","GraionDilach","20160","11106","1","2"
"abcdefg30","GraionDilach","20160","11108","2","0122"
"GraionDilach","teees","20160","11108","0122","002222"
"pchote","teees","20160","11108","22","002222"
"Mailaender","teees","20160","11108","2","002222"
"abcdefg30","teees","20160","11108","2","002222"
"GraionDilach","pchote","20160","11108","0122","22"
"Mailaender","pchote","20160","11108","2","22"
"abcdefg30","pchote","20160","11108","2","22"
"GraionDilach","Mailaender","20160","11108","0122","2"
"abcdefg30","Mailaender","20160","11108","2","2"
"pchote","reaperrr","20160","11109","2","0"
"GraionDilach","obrakmann","20160","11110","2","2"
"LipkeGu","obrakmann","20160","11110","1","2"
"GraionDilach","LipkeGu","20160","11110","2","1"
"Mailaender","obrakmann","20160","11111","22","2"
"obrakmann","pchote","20160","11111","2","22"
"Mailaender","pchote","20160","11111","22","22"
"obrakmann","reaperrr","20160","11111","2","2"
"pchote","reaperrr","20160","11111","22","2"
"Mailaender","reaperrr","20160","11111","22","2"
"pchote","reaperrr","20160","11112","2","2222222"
"Mailaender","reaperrr","20160","11112","2","2222222"
"abcdefg30","reaperrr","20160","11112","2","2222222"
"obrakmann","reaperrr","20160","11112","22","2222222"
"Mailaender","pchote","20160","11112","2","2"
"abcdefg30","pchote","20160","11112","2","2"
"obrakmann","pchote","20160","11112","22","2"
"abcdefg30","Mailaender","20160","11112","2","2"
"Mailaender","obrakmann","20160","11112","2","22"
"abcdefg30","obrakmann","20160","11112","2","22"
"abcdefg30","pchote","20160","11113","2","2"
"obrakmann","pchote","20160","11113","2","2"
"abcdefg30","obrakmann","20160","11113","2","2"
"abcdefg30","reaperrr","20160","11113","2","22"
"pchote","reaperrr","20160","11113","2","22"
"obrakmann","reaperrr","20160","11113","2","22"
"obrakmann","pchote","20160","11114","1","02"
"LipkeGu","pchote","20160","11114","20","02"
"MustaphaTR","pchote","20160","11114","0","02"
"abcdefg30","pchote","20160","11114","2","02"
"pchote","SzabKel","20160","11114","02","102"
"obrakmann","SzabKel","20160","11114","1","102"
"LipkeGu","SzabKel","20160","11114","20","102"
"MustaphaTR","SzabKel","20160","11114","0","102"
"abcdefg30","SzabKel","20160","11114","2","102"
"LipkeGu","obrakmann","20160","11114","20","1"
"MustaphaTR","obrakmann","20160","11114","0","1"
"abcdefg30","obrakmann","20160","11114","2","1"
"abcdefg30","LipkeGu","20160","11114","2","20"
"LipkeGu","MustaphaTR","20160","11114","20","0"
"abcdefg30","MustaphaTR","20160","11114","2","0"
"abcdefg30","LipkeGu","20160","11115","2","1"
"abcdefg30","pchote","20160","11115","2","2"
"LipkeGu","pchote","20160","11115","1","2"
"Mailaender","pchote","20171","11115","2","2"
"abcdefg30","Phrohdoh","20160","11115","2","2"
"LipkeGu","Phrohdoh","20160","11115","1","2"
"pchote","Phrohdoh","20160","11115","2","2"
"Mailaender","Phrohdoh","20171","11115","2","2"
"abcdefg30","Mailaender","20160","11115","2","2"
"LipkeGu","Mailaender","20160","11115","1","2"
"Mailaender","Phrohdoh","20160","11117","2","2"
"GraionDilach","Phrohdoh","20160","11117","2","2"
"Phrohdoh","teees","20160","11117","2","2222"
"Mailaender","teees","20160","11117","2","2222"
"GraionDilach","teees","20160","11117","2","2222"
"GraionDilach","Mailaender","20160","11117","2","2"
"abcdefg30","GraionDilach","20160","11118","2","20"
"GraionDilach","viszkoktamas","20160","11118","20","222122"
"abcdefg30","viszkoktamas","20160","11118","2","222122"
"Mailaender","viszkoktamas","20160","11118","2","222122"
"obrakmann","viszkoktamas","20160","11118","2","222122"
"SzabKel","viszkoktamas","20160","11118","0","222122"
"reaperrr","viszkoktamas","20160","11118","2222122","222122"
"GraionDilach","Mailaender","20160","11118","20","2"
"abcdefg30","Mailaender","20160","11118","2","2"
"GraionDilach","obrakmann","20160","11118","20","2"
"abcdefg30","obrakmann","20160","11118","2","2"
"Mailaender","obrakmann","20160","11118","2","2"
"GraionDilach","SzabKel","20160","11118","20","0"
"abcdefg30","SzabKel","20160","11118","2","0"
"Mailaender","SzabKel","20160","11118","2","0"
"obrakmann","SzabKel","20160","11118","2","0"
"reaperrr","SzabKel","20160","11118","2222122","0"
"GraionDilach","reaperrr","20160","11118","20","2222122"
"abcdefg30","reaperrr","20160","11118","2","2222122"
"Mailaender","reaperrr","20160","11118","2","2222122"
"obrakmann","reaperrr","20160","11118","2","2222122"
"obrakmann","pchote","20160","11119","2","2"
"Mailaender","pchote","20160","11119","2","2"
"abcdefg30","pchote","20160","11119","12","2"
"Mailaender","obrakmann","20160","11119","2","2"
"abcdefg30","obrakmann","20160","11119","12","2"
"abcdefg30","Mailaender","20160","11119","12","2"
"GraionDilach","teees","20160","11120","2","2"
"pchote","teees","20160","11120","0","2"
"Mailaender","teees","20160","11120","22","2"
"GraionDilach","pchote","20160","11120","2","0"
"Mailaender","pchote","20160","11120","22","0"
"GraionDilach","Mailaender","20160","11120","2","22"
"abcdefg30","GraionDilach","20160","11121","1","2"
"GraionDilach","SzabKel","20160","11121","2","2"
"ihptru","SzabKel","20160","11121","2","2"
"abcdefg30","SzabKel","20160","11121","1","2"
"GraionDilach","ihptru","20160","11121","2","2"
"abcdefg30","ihptru","20160","11121","1","2"
"Mailaender","Phrohdoh","20160","11122","1","2"
"obrakmann","Phrohdoh","20160","11122","2","2"
"Mailaender","reaperrr","20160","11122","1","2"
"Phrohdoh","reaperrr","20160","11122","2","2"
"obrakmann","reaperrr","20160","11122","2","2"
"Mailaender","obrakmann","20160","11122","1","2"
"pchote","reaperrr","20160","11124","22","222"
"Mailaender","reaperrr","20160","11124","2","222"
"LipkeGu","reaperrr","20160","11124","1","222"
"Mailaender","pchote","20160","11124","2","22"
"LipkeGu","pchote","20160","11124","1","22"
"LipkeGu","Mailaender","20160","11124","1","2"
"pchote","SoScared","20160","11125","222","221"
"obrakmann","pchote","20160","11127","2","2"
"GraionDilach","pchote","20160","11129","2","22"
"pchote","SzabKel","20160","11129","22","2"
"GraionDilach","SzabKel","20160","11129","2","2"
"reaperrr","SzabKel","20160","11129","0","2"
"pchote","reaperrr","20160","11129","22","0"
"GraionDilach","reaperrr","20160","11129","2","0"
"LipkeGu","pchote","20160","11130","2","1"
"GraionDilach","pchote","20160","11130","2","1"
"GraionDilach","LipkeGu","20160","11130","2","2"
"pchote","viszkoktamas","20160","11130","1","11"
"LipkeGu","viszkoktamas","20160","11130","2","11"
"reaperrr","viszkoktamas","20160","11130","222","11"
"GraionDilach","viszkoktamas","20160","11130","2","11"
"pchote","reaperrr","20160","11130","1","222"
"LipkeGu","reaperrr","20160","11130","2","222"
"GraionDilach","reaperrr","20160","11130","2","222"
"abcdefg30","pchote","20160","11131","2","2"
"obrakmann","pchote","20160","11131","22","2"
"abcdefg30","obrakmann","20160","11131","2","22"
"obrakmann","pchote","20160","11132","2","2"
"Mailaender","pchote","20160","11133","2","202"
"pchote","probonopd","20160","11133","202","2"
"Mailaender","probonopd","20160","11133","2","2"
"pchote","probonopd","20180","11133","2","2"
"pchote","xan2622","20160","11133","202","2"
"Mailaender","xan2622","20160","11133","2","2"
"probonopd","xan2622","20160","11133","2","2"
"pchote","xan2622","20180","11133","2","2"
"Mailaender","pchote","20160","11133","2","2"
"LipkeGu","pchote","20160","11134","2","2"
"obrakmann","reaperrr","20160","11135","02","212"
"pchote","reaperrr","20160","11135","2","212"
"abcdefg30","reaperrr","20160","11135","12","212"
"abcdefg30","obrakmann","20160","11135","12","02"
"obrakmann","pchote","20160","11135","02","2"
"abcdefg30","pchote","20160","11135","12","2"
"HenrytheSlav","Mailaender","20160","11136","0","222"
"abcdefg30","GraionDilach","20160","11137","22","2"
"GraionDilach","Mailaender","20160","11137","2","2"
"abcdefg30","Mailaender","20160","11137","22","2"
"GraionDilach","reaperrr","20160","11137","2","2"
"Mailaender","reaperrr","20160","11137","2","2"
"abcdefg30","reaperrr","20160","11137","22","2"
"abcdefg30","obrakmann","20160","11138","2","22"
"abcdefg30","obrakmann","20160","11139","2","22"
"abcdefg30","obrakmann","20160","11140","2","22"
"abcdefg30","reaperrr","20160","11141","2","2"
"abcdefg30","Phrohdoh","20160","11142","20","2"
"Mailaender","Phrohdoh","20160","11142","2","2"
"abcdefg30","reaperrr","20160","11142","20","2"
"Phrohdoh","reaperrr","20160","11142","2","2"
"Mailaender","reaperrr","20160","11142","2","2"
"abcdefg30","Mailaender","20160","11142","20","2"
"epicelite","SoScared","20160","11143","2","22"
"epicelite","SoScared","20160","11143","2","22"
"GraionDilach","Mailaender","20160","11144","2","0022"
"Mailaender","pchote","20160","11144","0022","22222"
"GraionDilach","pchote","20160","11144","2","22222"
"obrakmann","pchote","20160","11144","22","22222"
"Mailaender","Phrohdoh","20160","11144","0022","2"
"pchote","Phrohdoh","20160","11144","22222","2"
"GraionDilach","Phrohdoh","20160","11144","2","2"
"obrakmann","Phrohdoh","20160","11144","22","2"
"Mailaender","obrakmann","20160","11144","0022","22"
"GraionDilach","obrakmann","20160","11144","2","22"
"cjshmyr","Mailaender","20160","11145","2","2"
"Mailaender","obrakmann","20160","11146","2","22"
"chrisforbes","Micr0Bit","20160","11147","22","2"
"abcdefg30","Micr0Bit","20160","11147","2","2"
"abcdefg30","chrisforbes","20160","11147","2","22"
"Micr0Bit","pchote","20160","11147","2","20"
"chrisforbes","pchote","20160","11147","22","20"
"obrakmann","pchote","20160","11147","0","20"
"abcdefg30","pchote","20160","11147","2","20"
"Micr0Bit","obrakmann","20160","11147","2","0"
"chrisforbes","obrakmann","20160","11147","22","0"
"abcdefg30","obrakmann","20160","11147","2","0"
"Mailaender","SoScared","20160","11148","2","1"
"reaperrr","SoScared","20160","11148","22","1"
"Mailaender","reaperrr","20160","11148","2","22"
"Mailaender","SoScared","20160","11148","2","2"
"reaperrr","SoScared","20160","11148","22","2"
"ihptru","pchote","20160","11149","2","22"
"LipkeGu","pchote","20160","11149","202","22"
"ihptru","LipkeGu","20160","11149","2","202"
"ihptru","SoScared","20160","11149","2","2"
"pchote","SoScared","20160","11149","22","2"
"LipkeGu","SoScared","20160","11149","202","2"
"Phrohdoh","SoScared","20160","11149","2","2"
"rob-v","SoScared","20170","11149","2","2"
"ihptru","Phrohdoh","20160","11149","2","2"
"pchote","Phrohdoh","20160","11149","22","2"
"LipkeGu","Phrohdoh","20160","11149","202","2"
"ihptru","rob-v","20160","11149","2","2"
"pchote","rob-v","20160","11149","22","2"
"LipkeGu","rob-v","20160","11149","202","2"
"Phrohdoh","rob-v","20160","11149","2","2"
"abcdefg30","GraionDilach","20160","11150","2","2"
"HenrytheSlav","jaZzKCS","20160","11151","2","1"
"abcdefg30","jaZzKCS","20160","11151","2","1"
"jaZzKCS","Mailaender","20160","11151","1","2"
"HenrytheSlav","Mailaender","20160","11151","2","2"
"abcdefg30","Mailaender","20160","11151","2","2"
"abcdefg30","HenrytheSlav","20160","11151","2","2"
"GraionDilach","Mailaender","20160","11152","2","2"
"Mailaender","obrakmann","20160","11152","2","2"
"GraionDilach","obrakmann","20160","11152","2","2"
"abcdefg30","Mailaender","20160","11153","1","2"
"GraionDilach","Mailaender","20160","11154","2","1"
"Mailaender","reaperrr","20160","11154","1","2"
"GraionDilach","reaperrr","20160","11154","2","2"
"Phrohdoh","yaaaaa","20160","11155","2","22"
"abcdefg30","AoAGeneral","20160","11156","2","2"
"abcdefg30","MunWolf","20160","11156","2","2"
"AoAGeneral","MunWolf","20160","11156","2","2"
"hypercube33","MunWolf","20161","11156","2","2"
"abcdefg30","hypercube33","20160","11156","2","2"
"AoAGeneral","hypercube33","20160","11156","2","2"
"abcdefg30","pchote","20160","11156","2","2"
"AoAGeneral","pchote","20160","11156","2","2"
"MunWolf","pchote","20161","11156","2","2"
"hypercube33","pchote","20161","11156","2","2"
"GraionDilach","MustaphaTR","20160","11157","2","2"
"MustaphaTR","reaperrr","20160","11157","2","1"
"GraionDilach","reaperrr","20160","11157","2","1"
"pchote","reaperrr","20160","11157","2","1"
"obrakmann","reaperrr","20160","11157","2","1"
"MustaphaTR","pchote","20160","11157","2","2"
"GraionDilach","pchote","20160","11157","2","2"
"obrakmann","pchote","20160","11157","2","2"
"MustaphaTR","obrakmann","20160","11157","2","2"
"GraionDilach","obrakmann","20160","11157","2","2"
"pchote","Phrohdoh","20160","11158","22","22"
"GraionDilach","Phrohdoh","20160","11158","2","22"
"obrakmann","Phrohdoh","20160","11158","22","22"
"Phrohdoh","teees","20160","11158","22","2"
"pchote","teees","20160","11158","22","2"
"GraionDilach","teees","20160","11158","2","2"
"reaperrr","teees","20160","11158","2","2"
"obrakmann","teees","20160","11158","22","2"
"GraionDilach","pchote","20160","11158","2","22"
"obrakmann","pchote","20160","11158","22","22"
"Phrohdoh","reaperrr","20160","11158","22","2"
"pchote","reaperrr","20160","11158","22","2"
"GraionDilach","reaperrr","20160","11158","2","2"
"obrakmann","reaperrr","20160","11158","22","2"
"GraionDilach","obrakmann","20160","11158","2","22"
"GraionDilach","pchote","20160","11159","22","22"
"pchote","reaperrr","20160","11159","22","20"
"GraionDilach","reaperrr","20160","11159","22","20"
"Phrohdoh","reaperrr","20160","11159","2","20"
"pchote","Phrohdoh","20160","11159","22","2"
"GraionDilach","Phrohdoh","20160","11159","22","2"
"GraionDilach","obrakmann","20160","11160","2","2"
"AoAGeneral","obrakmann","20160","11160","2","2"
"AoAGeneral","GraionDilach","20160","11160","2","2"
"obrakmann","Phrohdoh","20160","11161","22","2"
"GraionDilach","obrakmann","20160","11162","2","022"
"obrakmann","Phrohdoh","20160","11162","022","0"
"GraionDilach","Phrohdoh","20160","11162","2","0"
"pchote","Phrohdoh","20160","11162","1","0"
"obrakmann","reaperrr","20160","11162","022","02"
"Phrohdoh","reaperrr","20160","11162","0","02"
"GraionDilach","reaperrr","20160","11162","2","02"
"pchote","reaperrr","20160","11162","1","02"
"obrakmann","pchote","20160","11162","022","1"
"GraionDilach","pchote","20160","11162","2","1"
"obrakmann","RoosterDragon","20160","11162","022","2"
"Phrohdoh","RoosterDragon","20160","11162","0","2"
"reaperrr","RoosterDragon","20160","11162","02","2"
"GraionDilach","RoosterDragon","20160","11162","2","2"
"pchote","RoosterDragon","20160","11162","1","2"
"abcdefg30","obrakmann","20160","11163","2","2"
"obrakmann","pchote","20160","11163","2","22222"
"abcdefg30","pchote","20160","11163","2","22222"
"obrakmann","reaperrr","20160","11163","2","22"
"pchote","reaperrr","20160","11163","22222","22"
"abcdefg30","reaperrr","20160","11163","2","22"
"pchote","reaperrr","20160","11164","2","2"
"obrakmann","pchote","20160","11165","2","22"
"obrakmann","reaperrr","20160","11165","2","020"
"pchote","reaperrr","20160","11165","22","020"
"Mailaender","obrakmann","20160","11166","2","2"
"Mailaender","obrakmann","20160","11167","2","22"
"abcdefg30","reaperrr","20160","11168","12","22"
"Mailaender","reaperrr","20160","11168","20","22"
"abcdefg30","Mailaender","20160","11168","12","20"
"obrakmann","reaperrr","20160","11170","12","2"
"abcdefg30","reaperrr","20160","11172","1","22"
"pchote","reaperrr","20160","11172","2","22"
"obrakmann","reaperrr","20160","11172","2","22"
"abcdefg30","pchote","20160","11172","1","2"
"obrakmann","pchote","20160","11172","2","2"
"abcdefg30","obrakmann","20160","11172","1","2"
"pchote","reaperrr","20160","11173","222","0"
"pchote","ScottNZ","20160","11173","222","2"
"reaperrr","ScottNZ","20160","11173","0","2"
"pchote","reaperrr","20160","11174","2","2"
"obrakmann","reaperrr","20160","11174","22","2"
"obrakmann","pchote","20160","11174","22","2"
"abcdefg30","pchote","20160","11176","1","2"
"abcdefg30","reaperrr","20160","11176","1","22"
"pchote","reaperrr","20160","11176","2","22"
"abcdefg30","GraionDilach","20160","11177","1222","22"
"abcdefg30","GraionDilach","20161","11177","222","22"
"GraionDilach","obrakmann","20160","11177","22","2"
"abcdefg30","obrakmann","20160","11177","1222","2"
"GraionDilach","obrakmann","20161","11177","222","2"
"abcdefg30","obrakmann","20161","11177","222","2"
"Mailaender","obrakmann","20161","11177","2","2"
"GraionDilach","pchote","20160","11177","22","2"
"abcdefg30","pchote","20160","11177","1222","2"
"obrakmann","pchote","20160","11177","2","2"
"GraionDilach","pchote","20161","11177","222","2"
"abcdefg30","pchote","20161","11177","222","2"
"Mailaender","pchote","20161","11177","2","2"
"abcdefg30","GraionDilach","20160","11177","1222","222"
"abcdefg30","GraionDilach","20161","11177","222","222"
"GraionDilach","Mailaender","20160","11177","22","2"
"abcdefg30","Mailaender","20160","11177","1222","2"
"GraionDilach","Mailaender","20161","11177","222","2"
"abcdefg30","Mailaender","20161","11177","222","2"
"GraionDilach","RoosterDragon","20160","11177","22","2"
"abcdefg30","RoosterDragon","20160","11177","1222","2"
"obrakmann","RoosterDragon","20160","11177","2","2"
"pchote","RoosterDragon","20160","11177","2","2"
"GraionDilach","RoosterDragon","20161","11177","222","2"
"abcdefg30","RoosterDragon","20161","11177","222","2"
"Mailaender","RoosterDragon","20161","11177","2","2"
"reaperrr","RoosterDragon","20161","11177","22","2"
"GraionDilach","reaperrr","20160","11177","22","22"
"abcdefg30","reaperrr","20160","11177","1222","22"
"obrakmann","reaperrr","20160","11177","2","22"
"pchote","reaperrr","20160","11177","2","22"
"GraionDilach","reaperrr","20161","11177","222","22"
"abcdefg30","reaperrr","20161","11177","222","22"
"Mailaender","reaperrr","20161","11177","2","22"
"abcdefg30","reaperrr","20160","11179","1","2"
"obrakmann","reaperrr","20160","11179","2","2"
"chrisforbes","reaperrr","20160","11179","2","2"
"abcdefg30","obrakmann","20160","11179","1","2"
"chrisforbes","obrakmann","20160","11179","2","2"
"abcdefg30","chrisforbes","20160","11179","1","2"
"Mailaender","pchote","20160","11180","222","022"
"GraionDilach","pchote","20160","11180","22","022"
"obrakmann","pchote","20160","11180","22","022"
"pchote","RoosterDragon","20160","11180","022","2"
"Mailaender","RoosterDragon","20160","11180","222","2"
"GraionDilach","RoosterDragon","20160","11180","22","2"
"obrakmann","RoosterDragon","20160","11180","22","2"
"GraionDilach","Mailaender","20160","11180","22","222"
"Mailaender","obrakmann","20160","11180","222","22"
"GraionDilach","obrakmann","20160","11180","22","22"
"grafviktor","obrakmann","20160","11181","1201100","2"
"Mailaender","obrakmann","20160","11181","222222","2"
"GraionDilach","obrakmann","20160","11181","2","2"
"mamantoha","obrakmann","20160","11181","12","2"
"grafviktor","Mailaender","20160","11181","1201100","222222"
"GraionDilach","Mailaender","20160","11181","2","222222"
"grafviktor","GraionDilach","20160","11181","1201100","2"
"grafviktor","mamantoha","20160","11181","1201100","12"
"Mailaender","mamantoha","20160","11181","222222","12"
"GraionDilach","mamantoha","20160","11181","2","12"
"abcdefg30","obrakmann","20160","11182","1","22"
"Mailaender","obrakmann","20160","11183","20222","222"
"LipkeGu","obrakmann","20160","11183","1","222"
"KevinYeti","obrakmann","20160","11183","2","222"
"LipkeGu","Mailaender","20160","11183","1","20222"
"KevinYeti","Mailaender","20160","11183","2","20222"
"KevinYeti","LipkeGu","20160","11183","2","1"
"obrakmann","RoosterDragon","20160","11183","222","1"
"Mailaender","RoosterDragon","20160","11183","20222","1"
"LipkeGu","RoosterDragon","20160","11183","1","1"
"KevinYeti","RoosterDragon","20160","11183","2","1"
"LipkeGu","Mailaender","20160","11185","22","220"
"Mailaender","pchote","20160","11185","220","2"
"LipkeGu","pchote","20160","11185","22","2"
"abcdefg30","GraionDilach","20160","11186","12","2"
"Biofreak1987","HenrytheSlav","20160","11187","2","22"
"GraionDilach","HenrytheSlav","20160","11187","00","22"
"Biofreak1987","GraionDilach","20160","11187","2","00"
"Biofreak1987","lovalmidas","20160","11187","2","02"
"HenrytheSlav","lovalmidas","20160","11187","22","02"
"GraionDilach","lovalmidas","20160","11187","00","02"
"jaZzKCS","pchote","20160","11188","2","2"
"GraionDilach","LipkeGu","20160","11189","2","2222"
"Jon310","LipkeGu","20160","11189","0222","2222"
"ghost","LipkeGu","20160","11189","2","2222"
"LipkeGu","pchote","20160","11189","2222","20"
"GraionDilach","pchote","20160","11189","2","20"
"Jon310","pchote","20160","11189","0222","20"
"ghost","pchote","20160","11189","2","20"
"obrakmann","pchote","20160","11189","1","20"
"ghost","GraionDilach","20160","11189","2","2"
"GraionDilach","Jon310","20160","11189","2","0222"
"ghost","Jon310","20160","11189","2","0222"
"LipkeGu","obrakmann","20160","11189","2222","1"
"GraionDilach","obrakmann","20160","11189","2","1"
"Jon310","obrakmann","20160","11189","0222","1"
"ghost","obrakmann","20160","11189","2","1"
"GraionDilach","pi99y","20160","11190","2","0"
"pchote","pi99y","20160","11190","2","0"
"GraionDilach","pchote","20160","11190","2","2"
"GraionDilach","reaperrr","20160","11192","1","22"
"obrakmann","reaperrr","20160","11192","22","22"
"GraionDilach","obrakmann","20160","11192","1","22"
"chrisforbes","pchote","20160","11193","2","20"
"LipkeGu","pchote","20160","11193","2","20"
"Fahrradkette","pchote","20161","11193","2","20"
"pchote","RoosterDragon","20160","11193","20","2"
"chrisforbes","RoosterDragon","20160","11193","2","2"
"LipkeGu","RoosterDragon","20160","11193","2","2"
"Fahrradkette","RoosterDragon","20161","11193","2","2"
"chrisforbes","LipkeGu","20160","11193","2","2"
"Fahrradkette","LipkeGu","20161","11193","2","2"
"chrisforbes","Fahrradkette","20160","11193","2","2"
"abcdefg30","MustaphaTR","20160","11194","22201","2200"
"MustaphaTR","yaaaaa","20160","11194","2200","2"
"abcdefg30","yaaaaa","20160","11194","22201","2"
"pchote","yaaaaa","20160","11194","222","2"
"obrakmann","yaaaaa","20160","11194","22","2"
"MustaphaTR","pchote","20160","11194","2200","222"
"abcdefg30","pchote","20160","11194","22201","222"
"obrakmann","pchote","20160","11194","22","222"
"MustaphaTR","obrakmann","20160","11194","2200","22"
"abcdefg30","obrakmann","20160","11194","22201","22"
"GraionDilach","obrakmann","20160","11196","1222","2212"
"obrakmann","reaperrr","20160","11196","2212","222"
"GraionDilach","reaperrr","20160","11196","1222","222"
"abcdefg30","obrakmann","20160","11197","0","22"
"obrakmann","Phrohdoh","20160","11197","22","2"
"abcdefg30","Phrohdoh","20160","11197","0","2"
"pchote","Phrohdoh","20160","11197","22","2"
"obrakmann","pchote","20160","11197","22","22"
"abcdefg30","pchote","20160","11197","0","22"
"obrakmann","reaperrr","20160","11197","22","1"
"abcdefg30","reaperrr","20160","11197","0","1"
"Phrohdoh","reaperrr","20160","11197","2","1"
"pchote","reaperrr","20160","11197","22","1"
"Aaron-Lloyd","SoScared","20160","11198","2","1"
"Mailaender","pchote","20160","11199","2","2"
"obrakmann","pchote","20160","11199","22","2"
"pchote","reaperrr","20160","11199","2","2"
"Mailaender","reaperrr","20160","11199","2","2"
"obrakmann","reaperrr","20160","11199","22","2"
"Mailaender","obrakmann","20160","11199","2","22"
"Mailaender","obrakmann","20160","11200","2","22"
"obrakmann","reaperrr","20160","11200","22","2"
"Mailaender","reaperrr","20160","11200","2","2"
"abcdefg30","Mailaender","20160","11202","2","2"
"GraionDilach","pchote","20160","11203","22","2"
"epicelite","Phrohdoh","20160","11204","2","2"
"GraionDilach","reaperrr","20160","11205","21","20222"
"Mailaender","reaperrr","20160","11205","2","20222"
"GraionDilach","Mailaender","20160","11205","21","2"
"evgeniysergeev","pchote","20160","11206","2","2"
"abcdefg30","pchote","20160","11206","1","2"
"Mailaender","pchote","20160","11206","2","2"
"Micr0Bit","pchote","20160","11206","2","2"
"abcdefg30","evgeniysergeev","20160","11206","1","2"
"evgeniysergeev","Mailaender","20160","11206","2","2"
"abcdefg30","Mailaender","20160","11206","1","2"
"evgeniysergeev","Micr0Bit","20160","11206","2","2"
"abcdefg30","Micr0Bit","20160","11206","1","2"
"Mailaender","Micr0Bit","20160","11206","2","2"
"evgeniysergeev","GraionDilach","20160","11207","2222","22"
"abcdefg30","GraionDilach","20160","11207","22","22"
