name1,name2,consist_rate,inconsist_rate,pos_consist_rate,neg_consist_rate,score1,score2,degree1,degree2,consist_cnt,inconsist_cnt,pos_consist_cnt,neg_consist_cnt,issue_cnt,cmt_cnt
chris-b1,Linlinzhao,0.83,0.0,0.0,0.0,0.8370000000000001,0.0,1377,17,5,0,0,0,1,7
chris-b1,MIsmailKhan,0.33,0.0,0.0,0.0,0.8370000000000001,1.0,1377,5,1,0,0,0,1,4
chris-b1,MTKnife,0.0,0.0,0.0,0.0,0.8370000000000001,1.0,1377,2,0,0,0,0,1,2
chris-b1,MarcoPorracin,1.0,0.0,0.0,0.0,0.8370000000000001,0.0,1377,1,1,0,0,0,1,2
chris-b1,MasonGallo,0.5,0.0,0.0,0.0,0.8370000000000001,0.81,1377,27,1,0,0,0,1,3
chris-b1,MattOates,0.0,0.0,0.0,0.0,0.8370000000000001,1.0,1377,4,0,0,0,0,1,2
chris-b1,MattRijk,1.0,0.0,0.0,0.0,0.8370000000000001,0.8,1377,6,1,0,0,0,1,2
chris-b1,MattW216,0.0,0.0,0.0,0.0,0.8370000000000001,1.0,1377,5,0,0,0,0,1,2
chris-b1,MaxBenChrist,0.25,0.0,0.0,0.0,0.8370000000000001,0.5,1377,3,3,0,0,0,1,7
chris-b1,MichaMucha,0.0,0.0,0.0,0.0,0.8370000000000001,0.25,1377,6,0,0,0,0,1,2
chris-b1,MichaelWS,1.0,0.0,0.0,0.0,0.8370000000000001,0.7609999999999999,1377,68,1,0,0,0,1,2
chris-b1,NoahTheDuke,0.0,0.0,0.0,0.0,0.8370000000000001,0.667,1377,7,0,0,0,0,1,2
chris-b1,ODemidenko,0.0,0.0,0.0,0.0,0.8370000000000001,0.667,1377,14,0,0,0,0,1,2
chris-b1,Oleg-Krivosheev,1.0,0.0,0.0,0.0,0.8370000000000001,0.0,1377,5,1,0,0,0,1,2
chris-b1,OmerJog,1.0,0.0,0.0,0.0,0.8370000000000001,0.889,1377,22,1,0,0,0,1,2
chris-b1,Omnomnominous,1.0,0.0,0.0,0.0,0.8370000000000001,0.0,1377,4,1,0,0,0,1,2
chris-b1,PatrickDRusk,0.0,0.0,0.0,0.0,0.8370000000000001,0.0,1377,12,0,0,0,0,1,2
chris-b1,PeterKucirek,0.42,0.08,0.0,0.08,0.8370000000000001,1.0,1377,4,10,2,0,2,1,10
chris-b1,PierrickRauby,0.0,0.0,0.0,0.0,0.8370000000000001,0.0,1377,2,0,0,0,0,1,5
chris-b1,PyJay,1.0,0.0,0.0,0.0,0.8370000000000001,0.8,1377,10,2,0,0,0,1,3
chris-b1,RobinFiveWords,1.0,0.0,0.0,0.0,0.8370000000000001,0.7140000000000001,1377,13,2,0,0,0,1,3
chris-b1,Rubyj,0.0,0.0,0.0,0.0,0.8370000000000001,0.5,1377,3,0,0,0,0,1,3
chris-b1,SReicheltPTV,0.0,0.0,0.0,0.0,0.8370000000000001,0.0,1377,3,0,0,0,0,1,2
chris-b1,Sup3rGeo,0.0,0.0,0.0,0.0,0.8370000000000001,0.951,1377,38,0,0,0,0,1,2
chris-b1,Teckloon,0.17,0.0,0.17,0.0,0.8370000000000001,0.0,1377,17,1,0,1,0,1,7
chris-b1,Themanwithoutaplan,0.335,0.0,0.0,0.0,0.8370000000000001,0.902,1377,43,16,0,0,0,2,17
chris-b1,TomAugspurger,0.64,0.023297872340425532,0.018297872340425535,0.023085106382978723,0.8370000000000017,0.8640000000000001,1377,9311,242,18,9,8,94,384
chris-b1,TrigonaMinima,1.0,0.0,0.0,0.0,0.8370000000000001,0.977,1377,49,2,0,0,0,1,3
chris-b1,UnitedMarsupials,1.0,0.0,0.0,0.0,0.8370000000000001,0.0,1377,9,2,0,0,0,1,3
chris-b1,VelizarVESSELINOV,0.0,0.0,0.0,0.0,0.8370000000000001,0.75,1377,48,0,0,0,0,1,2
chris-b1,VincentLa,0.0,0.0,0.0,0.0,0.8370000000000001,0.56,1377,41,0,0,0,0,2,5
chris-b1,Vonatzki,0.83,0.0,0.0,0.0,0.8370000000000001,0.0,1377,17,5,0,0,0,1,7
chris-b1,Vozf,1.0,0.0,0.0,0.0,0.8370000000000001,0.0,1377,8,1,0,0,0,1,2
chris-b1,Wilfred,0.5,0.0,0.0,0.0,0.8370000000000001,0.75,1377,17,2,0,0,0,1,4
chris-b1,WillAyd,0.5352941176470588,0.022647058823529412,0.012941176470588237,0.039117647058823535,0.8369999999999999,0.8230000000000003,1377,2735,49,5,4,2,34,122
chris-b1,ZhuBaohe,1.0,0.0,0.0,0.0,0.8370000000000001,0.0,1377,15,1,0,0,0,1,2
chris-b1,chrisaycock,0.5,0.0,0.0,0.0,0.8370000000000001,0.861,1377,122,7,0,0,0,2,11
chris-b1,chrisyeh96,0.75,0.0,0.0,0.0,0.8370000000000001,1.0,1377,3,9,0,0,0,1,7
chris-b1,chunshanzhu,1.0,0.0,0.0,0.0,0.8370000000000001,0.0,1377,2,6,0,0,0,1,5
chris-b1,cirmic,1.0,0.0,0.0,0.0,0.8370000000000001,0.0,1377,1,2,0,0,0,1,3
chris-b1,cloje,0.0,0.0,0.0,0.0,0.8370000000000001,0.0,1377,4,0,0,0,0,1,3
chris-b1,codecov-io,0.6833333333333335,0.0,0.0,0.0,0.8370000000000003,0.0,1377,1983,73,0,0,0,45,142
chris-b1,codecov[bot],0.5868253968253969,0.0,0.0,0.0,0.8370000000000012,0.0,1377,10328,98,0,0,0,63,214
chris-b1,colobas,0.8,0.0,0.0,0.0,0.8370000000000001,0.8,1377,8,4,0,0,0,1,6
chris-b1,corneels,1.0,0.0,0.0,0.0,0.8370000000000001,0.0,1377,7,2,0,0,0,1,3
chris-b1,cpcloud,0.5,0.0,0.0,0.0,0.8370000000000001,0.8909999999999999,1377,2545,3,0,0,0,2,6
chris-b1,cyrushu,0.0,0.0,0.0,0.0,0.8370000000000001,0.0,1377,2,0,0,0,0,1,2
chris-b1,dakl,0.0,1.0,0.0,0.0,0.8370000000000001,1.0,1377,2,0,1,0,0,1,2
chris-b1,danishnazir,0.0,0.0,0.0,0.0,0.8370000000000001,0.5,1377,2,0,0,0,0,1,4
chris-b1,darshanlol,1.0,0.0,0.0,0.0,0.8370000000000001,0.0,1377,6,2,0,0,0,1,3
chris-b1,datajanko,0.27666666666666667,0.11,0.11,0.08333333333333333,0.8370000000000001,0.85,1377,20,3,1,1,1,3,12
chris-b1,datapythonista,0.0,0.5,0.0,0.0,0.8370000000000001,0.768,1377,1385,0,2,0,0,1,5
chris-b1,davclark,0.0,0.0,0.0,0.0,0.8370000000000001,0.778,1377,26,0,0,0,0,1,2
chris-b1,david-liu-brattle-1,0.75,0.0,0.0,0.0,0.8370000000000001,0.9229999999999999,1377,22,6,0,0,0,1,6
chris-b1,davidovitch,0.5,0.0,0.0,0.12,0.8370000000000001,0.846,1377,17,4,0,0,1,1,6
chris-b1,deflatSOCO,0.67,0.0,0.0,0.0,0.8370000000000001,0.857,1377,9,6,0,0,0,1,6
chris-b1,dershow,0.665,0.0,0.0,0.0,0.8370000000000001,0.857,1377,6,4,0,0,0,2,8
chris-b1,devqinves,0.0,0.0,0.0,0.0,0.8370000000000001,1.0,1377,4,0,0,0,0,1,2
chris-b1,dgn2,1.0,0.0,0.0,0.0,0.8370000000000001,0.0,1377,6,1,0,0,0,1,2
chris-b1,dgrahn,1.0,0.0,0.0,0.0,0.8370000000000001,0.9470000000000001,1377,10,4,0,0,0,1,5
chris-b1,dhimmel,1.0,0.0,0.0,0.0,0.8370000000000001,0.943,1377,86,3,0,0,0,1,4
chris-b1,dhirschfeld,0.625,0.0,0.0,0.0,0.8370000000000001,0.787,1377,88,7,0,0,0,2,12
chris-b1,diegoquintanav,0.5,0.0,0.0,0.0,0.8370000000000001,0.0,1377,6,1,0,0,0,1,3
chris-b1,dinya,0.5,0.0,0.0,0.0,0.8370000000000001,0.667,1377,6,1,0,0,0,1,3
chris-b1,djlancelot,1.0,0.0,0.0,0.0,0.8370000000000001,0.0,1377,3,1,0,0,0,1,2
chris-b1,dkapitan,0.0,0.0,0.0,0.0,0.8370000000000001,0.0,1377,2,0,0,0,0,1,3
chris-b1,dpinte,0.5,0.0,0.0,0.25,0.8370000000000001,0.8,1377,4,2,0,0,1,1,4
chris-b1,dsm054,0.875,0.0,0.0,0.0,0.8370000000000001,0.9740000000000001,1377,314,14,0,0,0,4,16
chris-b1,dwsmith1983,0.0,0.0,0.0,0.0,0.8370000000000001,1.0,1377,1,0,0,0,0,1,4
chris-b1,dwyatte,1.0,0.0,0.0,0.0,0.8370000000000001,0.5,1377,4,1,0,0,0,1,2
chris-b1,dyngts,0.08,0.17,0.0,0.08,0.8370000000000001,0.25,1377,12,1,2,0,1,1,7
chris-b1,eamag,1.0,0.0,0.0,0.0,0.8370000000000001,0.0,1377,7,1,0,0,0,1,2
chris-b1,ebolyen,0.25,0.0,0.0,0.0,0.8370000000000001,0.75,1377,15,1,0,0,0,2,5
chris-b1,egorf,0.0,0.0,0.0,0.0,0.8370000000000001,0.0,1377,2,0,0,0,0,1,3
chris-b1,evanmiller29,1.0,0.0,0.0,0.0,0.8370000000000001,0.0,1377,2,1,0,0,0,1,2
chris-b1,fakio,1.0,0.0,0.0,0.0,0.8370000000000001,0.0,1377,2,6,0,0,0,1,5
chris-b1,farleylai,1.0,0.0,0.0,0.0,0.8370000000000001,0.0,1377,4,1,0,0,0,1,2
chris-b1,fburanelli,1.0,0.0,0.0,0.0,0.8370000000000001,0.0,1377,2,2,0,0,0,1,3
chris-b1,femtotrader,0.35,0.0,0.0,0.1,0.8370000000000001,0.894,1377,68,2,0,0,1,2,9
chris-b1,fersarr,1.0,0.0,0.0,0.0,0.8370000000000001,0.6,1377,8,1,0,0,0,1,2
chris-b1,fjetter,0.0,0.0,0.0,0.0,0.8370000000000001,1.0,1377,19,0,0,0,0,1,2
chris-b1,flamingbear,0.79,0.0,0.0,0.0,0.8370000000000001,0.722,1377,13,22,0,0,0,1,16
chris-b1,flo-compbio,0.0,0.0,0.0,0.0,0.8370000000000001,0.0,1377,4,0,0,0,0,1,4
chris-b1,floatn,0.5,0.0,0.0,0.0,0.8370000000000001,1.0,1377,7,2,0,0,0,1,4
chris-b1,franktoffel,0.17,0.0,0.17,0.0,0.8370000000000001,0.0,1377,17,1,0,1,0,1,7
chris-b1,fredrik-1,1.0,0.0,0.0,0.0,0.8370000000000001,1.0,1377,7,1,0,0,0,1,2
chris-b1,fujiisoup,0.0,0.0,0.0,0.0,0.8370000000000001,0.0,1377,1,0,0,0,0,1,3
chris-b1,gabegm,1.0,0.0,0.0,0.0,0.8370000000000001,0.0,1377,3,2,0,0,0,1,3
chris-b1,garfieldthecat,0.25,0.0,0.0,0.0,0.8370000000000001,0.889,1377,15,1,0,0,0,1,5
chris-b1,gerritholl,0.0,0.0,0.0,0.0,0.8370000000000001,0.0,1377,15,0,0,0,0,1,2
chris-b1,gfyoung,0.5118032786885245,0.030819672131147547,0.03442622950819672,0.008360655737704918,0.8370000000000011,0.8109999999999999,1377,4256,220,11,7,6,61,292
chris-b1,ghost,0.67,0.0,0.0,0.0,0.8370000000000001,0.871,1377,1821,2,0,0,0,1,4
chris-b1,gmlander,1.0,0.0,0.0,0.0,0.8370000000000001,0.0,1377,4,1,0,0,0,1,2
chris-b1,gordol,0.67,0.0,0.0,0.0,0.8370000000000001,1.0,1377,9,4,0,0,0,1,5
chris-b1,gordonda,1.0,0.0,0.0,0.0,0.8370000000000001,0.0,1377,2,1,0,0,0,1,2
chris-b1,grez911,0.5,0.0,0.0,0.0,0.8370000000000001,0.0,1377,4,1,0,0,0,1,3
chris-b1,grofte,0.0,0.0,0.0,0.0,0.8370000000000001,0.0,1377,5,0,0,0,0,1,2
chris-b1,gustavolinari,0.0,0.0,0.0,0.0,0.8370000000000001,0.0,1377,3,0,0,0,0,1,2
chris-b1,h-vetinari,0.28,0.125,0.0,0.125,0.8370000000000001,0.89,1377,592,5,1,0,1,2,18
chris-b1,harikongu,1.0,0.0,0.0,0.0,0.8370000000000001,0.0,1377,2,1,0,0,0,1,2
chris-b1,harlecin,0.0,0.0,0.0,0.0,0.8370000000000001,0.0,1377,2,0,0,0,0,1,2
chris-b1,has2k1,1.0,0.0,0.0,0.0,0.8370000000000001,0.929,1377,32,1,0,0,0,1,2
chris-b1,hayd,0.4,0.2,0.4,0.0,0.8370000000000001,0.81,1377,1289,2,1,2,0,1,6
chris-b1,hexgnu,0.3333333333333333,0.0,0.0,0.0,0.8370000000000001,0.733,1377,73,4,0,0,0,3,9
chris-b1,hksonngan,1.0,0.0,0.0,0.0,0.8370000000000001,1.0,1377,10,1,0,0,0,1,2
chris-b1,hlums,0.0,0.0,0.0,0.0,0.8370000000000001,0.2,1377,2,0,0,0,0,1,7
chris-b1,holymonson,1.0,0.0,0.0,0.0,0.8370000000000001,0.938,1377,21,1,0,0,0,1,2
chris-b1,hottwaj,0.0,0.0,0.0,0.0,0.8370000000000001,0.5,1377,3,0,0,0,0,1,2
chris-b1,hsheikha1429,0.75,0.0,0.0,0.0,0.8370000000000001,0.0,1377,5,3,0,0,0,1,5
chris-b1,hzpc-joostk,0.5,0.0,0.21,0.0,0.8370000000000001,0.5710000000000001,1377,3,7,0,3,0,1,9
chris-b1,ian-contiamo,0.5,0.0,0.0,0.0,0.8370000000000001,0.0,1377,11,2,0,0,0,1,5
chris-b1,idanivanov,0.0,0.0,0.0,0.0,0.8370000000000001,0.0,1377,2,0,0,0,0,1,2
chris-b1,illegalnumbers,0.81,0.0,0.0,0.0,0.8370000000000001,0.767,1377,16,26,0,0,0,1,18
chris-b1,ilya-kolpakov,0.0,0.0,0.0,0.0,0.8370000000000001,1.0,1377,2,0,0,0,0,1,3
chris-b1,imih,1.0,0.0,0.0,0.0,0.8370000000000001,0.0,1377,16,2,0,0,0,1,3
chris-b1,ingmars,0.0,0.0,0.0,0.0,0.8370000000000001,1.0,1377,5,0,0,0,0,1,2
chris-b1,insertinterestingnamehere,0.29,0.18,0.07,0.07,0.8370000000000001,0.857,1377,4,8,5,2,2,1,11
chris-b1,iuliakhomenko,0.0,0.0,0.0,0.0,0.8370000000000001,0.4,1377,9,0,0,0,0,1,2
chris-b1,ivannz,0.0,0.25,0.0,0.0,0.8370000000000001,0.938,1377,27,0,1,0,0,1,5
chris-b1,iwschris,0.67,0.0,0.0,0.0,0.8370000000000001,0.7609999999999999,1377,16,8,0,0,0,2,14
chris-b1,ixru,0.5,0.0,0.0,0.0,0.8370000000000001,0.5,1377,2,1,0,0,0,1,3
chris-b1,j-musial,0.5,0.0,0.0,0.0,0.8370000000000001,0.667,1377,6,1,0,0,0,1,3
chris-b1,jabellcu,0.0,0.0,0.0,0.0,0.8370000000000001,0.0,1377,1,0,0,0,0,1,2
chris-b1,jacksonjos,0.495,0.06,0.025,0.05,0.8370000000000001,0.833,1377,22,63,18,4,15,2,37
chris-b1,jaksmid,1.0,0.0,0.0,0.0,0.8370000000000001,0.0,1377,3,1,0,0,0,1,2
chris-b1,jankatins,0.565,0.0175,0.0,0.0,0.8370000000000001,0.904,1377,469,14,1,0,0,4,23
chris-b1,jaradc,0.0,0.0,0.0,0.0,0.8370000000000001,1.0,1377,13,0,0,0,0,1,2
chris-b1,jaron-hivery,1.0,0.0,0.0,0.0,0.8370000000000001,0.0,1377,8,1,0,0,0,1,2
chris-b1,jaumebonet,0.5,0.0,0.5,0.0,0.8370000000000001,0.625,1377,11,1,0,1,0,1,3
chris-b1,jbrockmendel,0.6981818181818182,0.011515151515151515,0.0,0.0196969696969697,0.8369999999999999,0.9520000000000008,1377,2663,113,3,0,8,33,147
chris-b1,jbwhit,0.4,0.0,0.0,0.0,0.8370000000000001,0.6,1377,6,2,0,0,0,1,6
chris-b1,jcjf,0.0,0.0,0.0,0.0,0.8370000000000001,0.909,1377,6,0,0,0,0,1,2
chris-b1,jdeschenes,1.0,0.0,0.0,0.0,0.8370000000000001,0.833,1377,22,1,0,0,0,1,2
chris-b1,jdmarino,0.67,0.0,0.0,0.0,0.8370000000000001,0.0,1377,6,2,0,0,0,1,4
chris-b1,jdoepfert,1.0,0.0,0.0,0.0,0.8370000000000001,0.875,1377,11,1,0,0,0,1,2
chris-b1,jdrudolph,1.0,0.0,0.0,0.0,0.8370000000000001,0.0,1377,5,1,0,0,0,1,2
chris-b1,jeffcarey,1.0,0.0,0.0,0.0,0.8370000000000001,0.917,1377,11,2,0,0,0,1,3
chris-b1,jeffrechten,1.0,0.0,0.0,0.0,0.8370000000000001,0.0,1377,2,1,0,0,0,1,2
chris-b1,jelmelk,1.0,0.0,0.0,0.0,0.8370000000000001,0.75,1377,10,1,0,0,0,1,2
chris-b1,jeremycg,0.0,0.0,0.0,0.0,0.8370000000000001,0.0,1377,7,0,0,0,0,1,2
chris-b1,jeremymatt,0.0,0.0,0.0,0.0,0.8370000000000001,0.0,1377,4,0,0,0,0,1,5
chris-b1,jhall6226,0.5,0.0,0.08,0.0,0.8370000000000001,0.5,1377,17,6,0,1,0,1,8
chris-b1,jhrmnn,0.0,0.0,0.0,0.0,0.8370000000000001,1.0,1377,3,0,0,0,0,1,3
chris-b1,jimmycallin,0.0,0.5,0.0,0.0,0.8370000000000001,0.5,1377,3,0,1,0,0,1,3
chris-b1,jjhelmus,0.655,0.0,0.0,0.0,0.8370000000000001,0.0,1377,20,5,0,0,0,2,16
chris-b1,jl45621,1.0,0.0,1.0,0.0,0.8370000000000001,0.0,1377,1,1,0,1,0,1,2
chris-b1,jmarshall9120,0.33,0.17,0.0,0.0,0.8370000000000001,0.75,1377,6,2,1,0,0,1,5
chris-b1,jmerkin,1.0,0.0,0.0,0.0,0.8370000000000001,0.0,1377,8,1,0,0,0,1,2
chris-b1,jnothman,0.525,0.025,0.26,0.0,0.8370000000000001,0.924,1377,53,34,3,2,0,2,26
chris-b1,johan12345,0.2,0.0,0.2,0.0,0.8370000000000001,0.25,1377,9,1,0,1,0,1,6
chris-b1,johne13,0.0,0.0,0.0,0.0,0.8370000000000001,0.917,1377,34,0,0,0,0,1,2
chris-b1,jolespin,0.0,0.0,0.0,0.0,0.8370000000000001,0.562,1377,17,0,0,0,0,1,3
chris-b1,jonmmease,0.0,0.0,0.0,0.0,0.8370000000000001,0.54,1377,41,0,0,0,0,1,2
chris-b1,jorisvandenbossche,0.5582644628099174,0.03057851239669422,0.046033057851239664,0.022396694214876035,0.8370000000000021,0.7960000000000018,1377,10540,361,21,18,20,121,536
chris-b1,joshlk,0.5,0.0,0.0,0.0,0.8370000000000001,0.7,1377,30,1,0,0,0,1,3
chris-b1,jowens,0.14333333333333334,0.023333333333333334,0.0,0.0,0.8370000000000001,0.82,1377,24,12,2,0,0,3,20
chris-b1,jpedrick,1.0,0.0,0.0,0.0,0.8370000000000001,0.0,1377,8,2,0,0,0,1,3
chris-b1,jreback,0.6369062499999998,0.024437499999999997,0.032249999999999994,0.007250000000000001,0.8369999999999955,0.8350000000000015,1377,28609,1519,52,62,25,320,1615
chris-b1,jrhaneydata,0.0,0.0,0.0,0.0,0.8370000000000001,1.0,1377,2,0,0,0,0,1,3
chris-b1,js3711,0.0,0.0,0.0,0.0,0.8370000000000001,0.429,1377,8,0,0,0,0,1,4
chris-b1,jschendel,0.0,0.25,0.0,0.0,0.8370000000000001,0.892,1377,602,0,1,0,0,4,11
chris-b1,jtratner,0.8666666666666667,0.0,0.0,0.0,0.8370000000000001,0.8859999999999998,1377,2092,5,0,0,0,3,10
chris-b1,justinjdickow,1.0,0.0,0.0,0.0,0.8370000000000001,0.0,1377,8,1,0,0,0,1,2
chris-b1,jwdeitch,0.0,0.5,0.0,0.0,0.8370000000000001,1.0,1377,3,0,1,0,0,1,3
chris-b1,jzwinck,0.43,0.0,0.0,0.0,0.8370000000000001,0.857,1377,62,6,0,0,0,1,9
chris-b1,karkirowle,1.0,0.0,0.0,0.0,0.8370000000000001,0.0,1377,4,3,0,0,0,1,4
chris-b1,kawochen,0.6666666666666666,0.0,0.0,0.0,0.8370000000000001,0.951,1377,370,10,0,0,0,3,18
chris-b1,kdebrab,0.5,0.0,0.0,0.0,0.8370000000000001,0.88,1377,48,3,0,0,0,2,8
chris-b1,kentmaxwell,1.0,0.0,0.0,0.0,0.8370000000000001,0.0,1377,1,1,0,0,0,1,2
chris-b1,kernc,0.0,0.0,0.0,0.0,0.8370000000000001,0.897,1377,88,0,0,0,0,1,2
chris-b1,kevinsa5,0.5,0.0,0.0,0.0,0.8370000000000001,0.5,1377,5,2,0,0,0,1,5
chris-b1,kongscn,0.0,0.0,0.0,0.0,0.8370000000000001,0.75,1377,5,0,0,0,0,1,2
chris-b1,kprestel,0.0,0.0,0.0,0.0,0.8370000000000001,0.667,1377,17,0,0,0,0,1,2
chris-b1,kuraga,0.915,0.0,0.0,0.0,0.8370000000000001,0.846,1377,43,7,0,0,0,2,10
chris-b1,ladydata,0.44,0.06,0.11,0.0,0.8370000000000001,0.667,1377,3,8,1,2,0,1,9
chris-b1,lafrech,0.0,0.0,0.0,0.0,0.8370000000000001,1.0,1377,13,0,0,0,0,1,2
chris-b1,lamakaha,0.0,0.5,0.0,0.0,0.8370000000000001,0.33299999999999996,1377,2,0,1,0,0,1,3
chris-b1,languitar,1.0,0.0,0.0,0.0,0.8370000000000001,1.0,1377,14,1,0,0,0,1,2
chris-b1,ldacey,0.83,0.0,0.0,0.0,0.8370000000000001,1.0,1377,28,5,0,0,0,1,7
chris-b1,leoruiz,0.0,0.0,0.0,0.0,0.8370000000000001,0.0,1377,1,0,0,0,0,1,2
chris-b1,lidderupk,0.5,0.0,0.0,0.0,0.8370000000000001,0.5,1377,5,1,0,0,0,1,3
chris-b1,little-eyes,1.0,0.0,0.0,0.0,0.8370000000000001,0.0,1377,6,1,0,0,0,1,2
chris-b1,llllllllll,0.69,0.06,0.0,0.06,0.8370000000000001,0.763,1377,50,5,1,0,1,2,9
chris-b1,lmjohns3,0.67,0.0,0.0,0.0,0.8370000000000001,0.727,1377,13,2,0,0,0,1,4
chris-b1,lopezco,0.0,0.0,0.0,0.0,0.8370000000000001,0.5,1377,4,0,0,0,0,1,2
chris-b1,lphk92,0.5,0.0,0.0,0.0,0.8370000000000001,0.0,1377,14,1,0,0,0,2,4
chris-b1,lsbardel,0.33,0.0,0.0,0.0,0.8370000000000001,0.33299999999999996,1377,1,3,0,0,0,1,6
chris-b1,luca-s,0.0,0.0,0.0,0.0,0.8370000000000001,0.7,1377,8,0,0,0,0,1,3
chris-b1,lucasmengual92,0.0,0.0,0.0,0.0,0.8370000000000001,0.0,1377,3,0,0,0,0,1,2
chris-b1,lumbric,0.0,1.0,0.0,0.0,0.8370000000000001,1.0,1377,3,0,1,0,0,1,2
chris-b1,lv10,0.67,0.0,0.0,0.0,0.8370000000000001,0.0,1377,6,2,0,0,0,1,4
chris-b1,manish59,0.83,0.0,0.0,0.0,0.8370000000000001,1.0,1377,9,30,0,0,0,1,12
chris-b1,manuhortet,0.67,0.0,0.0,0.0,0.8370000000000001,0.0,1377,3,4,0,0,0,1,5
chris-b1,margaret,1.0,0.0,0.0,0.0,0.8370000000000001,0.0,1377,13,28,0,0,0,1,16
chris-b1,mariusvniekerk,1.0,0.0,0.0,0.0,0.8370000000000001,0.0,1377,8,1,0,0,0,1,2
chris-b1,martinLew,0.0,0.0,0.0,0.0,0.8370000000000001,0.0,1377,1,0,0,0,0,1,2
chris-b1,masdeseiscaracteres,0.0,0.67,0.0,0.0,0.8370000000000001,1.0,1377,2,0,2,0,0,1,4
chris-b1,mat2py,0.0,0.0,0.0,0.0,0.8370000000000001,0.0,1377,2,0,0,0,0,1,3
chris-b1,mattip,0.61,0.0275,0.0,0.0,0.8370000000000001,0.871,1377,25,10,1,0,0,4,18
chris-b1,max-sixty,0.6433333333333333,0.0,0.0,0.0,0.8370000000000001,0.848,1377,567,13,0,0,0,6,23
chris-b1,maxu777,0.5,0.0,0.0,0.0,0.8370000000000001,0.7,1377,16,1,0,0,0,1,3
chris-b1,mdboom,1.0,0.0,0.0,0.0,0.8370000000000001,0.5,1377,18,1,0,0,0,1,2
chris-b1,memeplex,1.0,0.0,0.0,0.0,0.8370000000000001,1.0,1377,10,1,0,0,0,1,2
chris-b1,mezitax,1.0,0.0,0.0,0.0,0.8370000000000001,0.0,1377,9,6,0,0,0,1,7
chris-b1,mficek,0.0,0.0,0.0,0.0,0.8370000000000001,0.8420000000000001,1377,16,0,0,0,0,1,5
chris-b1,mhooreman,0.0,0.125,0.0,0.0,0.8370000000000001,0.25,1377,18,0,1,0,0,2,7
chris-b1,micahjsmith,1.0,0.0,0.0,0.0,0.8370000000000001,0.0,1377,12,1,0,0,0,1,2
chris-b1,michaelaye,0.4175,0.0,0.0,0.0,0.8370000000000001,0.866,1377,250,6,0,0,0,4,15
chris-b1,michalsustr,0.75,0.0,0.0,0.0,0.8370000000000001,0.0,1377,5,6,0,0,0,2,9
chris-b1,miker985,1.0,0.0,0.0,0.0,0.8370000000000001,1.0,1377,13,1,0,0,0,1,2
chris-b1,minggli,0.5,0.0,0.5,0.0,0.8370000000000001,0.708,1377,131,1,0,1,0,1,3
chris-b1,mitar,0.335,0.0,0.0,0.0,0.8370000000000001,0.917,1377,34,4,0,0,0,2,7
chris-b1,mnjenga2,0.2,0.0,0.2,0.0,0.8370000000000001,0.0,1377,5,1,0,1,0,1,6
chris-b1,monajalal,1.0,0.0,0.0,0.0,0.8370000000000001,0.0,1377,5,4,0,0,0,1,4
chris-b1,mpenning,0.0,0.0,0.0,0.0,0.8370000000000001,0.0,1377,16,0,0,0,0,1,2
chris-b1,mrfaptastic,0.83,0.0,0.0,0.0,0.8370000000000001,0.0,1377,17,5,0,0,0,1,7
chris-b1,mrocklin,0.4575,0.0,0.0,0.0,0.8370000000000001,0.825,1377,178,3,0,0,0,4,12
chris-b1,mroeschke,0.7949999999999999,0.0,0.125,0.0,0.837,0.851,1377,1295,26,0,2,0,8,39
chris-b1,mwiebusch78,0.5,0.0,0.0,0.0,0.8370000000000001,1.0,1377,18,1,0,0,0,1,3
chris-b1,naught101,1.0,0.0,0.0,0.0,0.8370000000000001,0.773,1377,59,3,0,0,0,1,4
chris-b1,nbonnotte,0.5,0.0,0.0,0.0,0.8370000000000001,0.89,1377,84,2,0,0,0,1,4
chris-b1,nfreundlich,1.0,0.0,0.0,0.0,0.8370000000000001,0.0,1377,4,1,0,0,0,1,2
chris-b1,nimishgautam,1.0,0.0,0.0,0.0,0.8370000000000001,0.0,1377,7,1,0,0,0,1,2
chris-b1,nixphix,0.0,0.0,0.0,0.0,0.8370000000000001,1.0,1377,17,0,0,0,0,1,2
chris-b1,njvack,0.5,0.0,0.5,0.0,0.8370000000000001,0.5,1377,2,1,0,1,0,1,3
chris-b1,normanius,0.5,0.0,0.0,0.0,0.8370000000000001,1.0,1377,8,2,0,0,0,1,4
chris-b1,nospoon81,1.0,0.0,0.0,0.0,0.8370000000000001,0.0,1377,5,3,0,0,0,1,4
chris-b1,nprad,0.67,0.0,0.0,0.0,0.8370000000000001,0.5,1377,9,2,0,0,0,1,4
chris-b1,nsfinkelstein,1.0,0.0,1.0,0.0,0.8370000000000001,0.0,1377,1,1,0,1,0,1,2
chris-b1,onnoeberhard,0.0,0.0,0.0,0.0,0.8370000000000001,0.6,1377,7,0,0,0,0,1,3
chris-b1,otro-mas1,1.0,0.0,0.0,0.0,0.8370000000000001,0.8,1377,10,1,0,0,0,1,2
chris-b1,pasinu29,0.83,0.0,0.0,0.0,0.8370000000000001,0.833,1377,8,10,0,0,0,1,8
chris-b1,patniharshit,1.0,0.0,0.0,0.0,0.8370000000000001,1.0,1377,11,1,0,0,0,1,2
chris-b1,patricktokeeffe,0.0,0.0,0.0,0.0,0.8370000000000001,0.86,1377,69,0,0,0,0,1,2
