developer1,developer2,cr_consistent_rate,co_issue_cnt,cmt_cnt1,cmt_cnt2
juliantaylor,v923z,0.5,1,146,55
juliantaylor,kaazoo,0.5,2,146,54
juliantaylor,tomspur,0.875,4,146,53
juliantaylor,dwf,0.5,3,146,51
juliantaylor,davclark,0.333,3,146,51
juliantaylor,astrofrog,0.5,1,146,49
juliantaylor,mcelrath,0.384,6,146,49
juliantaylor,techtonik,1.0,2,146,47
juliantaylor,gibiansky,0.167,3,146,47
juliantaylor,jakevdp,0.5,1,146,42
juliantaylor,Zsailer,1.0,2,146,42
juliantaylor,certik,0.2,5,146,40
juliantaylor,lgautier,0.5,4,146,39
juliantaylor,akhmerov,0.417,3,146,37
juliantaylor,jseabold,0.5,2,146,37
juliantaylor,dbarbeau,0.0,1,146,36
juliantaylor,twiecki,0.292,3,146,35
juliantaylor,satra,0.5,1,146,34
juliantaylor,mdboom,0.667,3,146,32
juliantaylor,pleabargain,0.667,3,146,32
juliantaylor,ngoldbaum,1.0,3,146,31
juliantaylor,eteq,0.0,2,146,31
juliantaylor,chebee7i,0.8,1,146,29
juliantaylor,matthew-brett,1.0,2,146,28
juliantaylor,thisch,0.1,2,146,28
juliantaylor,amelio-vazquez-reina,0.0,2,146,27
juliantaylor,gregcaporaso,0.0,1,146,26
juliantaylor,wolever,0.375,2,146,26
juliantaylor,cschin,0.5,2,146,25
juliantaylor,pierre-haessig,1.0,1,146,25
juliantaylor,dashesy,1.0,1,146,24
juliantaylor,dalejung,1.0,2,146,22
juliantaylor,cdeil,0.5,2,146,22
juliantaylor,wesm,0.167,2,146,21
juliantaylor,priyanksh,0.944,3,146,21
juliantaylor,anderwm,0.833,2,146,20
juliantaylor,markvoorhies,1.0,1,146,19
juliantaylor,benjiec,0.0,2,146,18
juliantaylor,yogeshc,0.0,1,146,18
juliantaylor,vincentwoo,0.667,3,146,17
juliantaylor,cboos,1.0,1,146,17
juliantaylor,hmeine,0.0,1,146,17
juliantaylor,cpcloud,0.5,2,146,17
juliantaylor,mattvonrocketstein,1.0,1,146,16
juliantaylor,nevion,1.0,1,146,16
juliantaylor,Sharpie,0.0,2,146,15
juliantaylor,ogrisel,0.333,4,146,15
juliantaylor,tmbdev,0.833,2,146,15
juliantaylor,antoine-levitt,0.375,1,146,14
juliantaylor,timmie,1.0,1,146,14
juliantaylor,lebigot,0.0,1,146,14
juliantaylor,wkerzendorf,0.333,1,146,14
juliantaylor,nehalecky,0.0,2,146,14
juliantaylor,rabbitmcrabbit,0.333,1,146,13
juliantaylor,wilsaj,0.333,1,146,13
juliantaylor,ctb,0.5,1,146,13
juliantaylor,jonathan-taylor,0.5,3,146,13
juliantaylor,nilsbecker,1.0,1,146,13
juliantaylor,paykroyd,0.5,1,146,12
juliantaylor,punchagan,1.0,1,146,12
juliantaylor,drtimcouper,0.25,1,146,12
juliantaylor,wasade,0.0,1,146,12
juliantaylor,steverweber,0.383,3,146,12
juliantaylor,khinsen,1.0,2,146,12
juliantaylor,groakat,0.0,1,146,12
juliantaylor,Krastanov,0.0,1,146,11
juliantaylor,alexbw,0.0,1,146,11
juliantaylor,wcbeard,1.0,1,146,10
juliantaylor,timo,1.0,1,146,10
juliantaylor,metakermit,0.0,1,146,10
juliantaylor,dusans,1.0,1,146,10
juliantaylor,PhML,0.0,1,146,10
juliantaylor,fdeheeger,1.0,1,146,10
juliantaylor,Keno,0.0,1,146,10
juliantaylor,bjedwards,0.0,1,146,9
juliantaylor,hhuuggoo,1.0,1,146,9
juliantaylor,boxed,0.0,2,146,9
juliantaylor,meawoppl,1.0,1,146,9
juliantaylor,aflaxman,1.0,1,146,8
juliantaylor,sccolbert,0.0,1,146,8
juliantaylor,miham,0.0,1,146,7
juliantaylor,kubaraczkowski,0.5,2,146,7
juliantaylor,robyoung,0.667,1,146,7
juliantaylor,holdenweb,0.0,1,146,7
juliantaylor,brannerchinese,0.0,1,146,7
juliantaylor,szhorvat,0.0,1,146,6
juliantaylor,hpaulj,0.833,2,146,6
juliantaylor,ernop,1.0,1,146,6
juliantaylor,orsenthil,0.28,1,146,6
juliantaylor,wting,0.0,1,146,6
juliantaylor,jsw-fnal,0.0,1,146,6
juliantaylor,malmaud,1.0,1,146,6
juliantaylor,mardukbp,0.0,1,146,6
juliantaylor,RinaldoB,0.25,1,146,6
juliantaylor,AlexeyG,0.5,1,146,6
juliantaylor,haridsv,0.333,1,146,6
juliantaylor,g2p,0.0,1,146,5
juliantaylor,astraw,0.0,1,146,5
juliantaylor,venabled,0.0,1,146,5
juliantaylor,andrewgohlk,1.0,1,146,5
juliantaylor,Phillip-M-Feldman,0.5,1,146,5
juliantaylor,cpbotha,1.0,1,146,5
juliantaylor,djv,0.0,1,146,5
juliantaylor,msabramo,1.0,1,146,5
juliantaylor,phillies,1.0,1,146,5
juliantaylor,dannystaple,1.0,1,146,5
juliantaylor,gabrielfalcao,0.0,1,146,5
juliantaylor,Cartroo,0.6,1,146,5
juliantaylor,StefanKarpinski,1.0,1,146,5
juliantaylor,cekees,0.667,1,146,5
juliantaylor,jmbejara,0.0,2,146,5
juliantaylor,naquad,0.6,1,146,5
juliantaylor,alcidesv,0.25,2,146,5
rkern,jenshnielsen,0.595,7,142,141
rkern,stonebig,0.625,1,142,140
rkern,jankatins,1.0,1,142,136
rkern,ghost,1.0,1,142,132
rkern,travisbot,1.0,1,142,104
rkern,klonuo,0.75,4,142,101
rkern,anntzer,1.0,1,142,95
rkern,stefanv,0.607,7,142,94
rkern,jdmarch,0.75,4,142,94
rkern,michaelaye,0.667,3,142,93
rkern,jorisvandenbossche,0.0,1,142,89
rkern,rossant,0.5,1,142,87
rkern,blink1073,0.5,1,142,86
rkern,bollwyvl,0.75,1,142,74
rkern,piti118,1.0,2,142,70
rkern,ArcTanSusan,0.375,1,142,68
rkern,fonnesbeck,1.0,1,142,61
rkern,njsmith,0.667,2,142,60
rkern,memeplex,1.0,1,142,55
rkern,v923z,0.5,1,142,55
rkern,mspacek,0.333,1,142,54
rkern,kaazoo,0.625,8,142,54
rkern,tomspur,1.0,3,142,53
rkern,dwf,0.458,2,142,51
rkern,pablooliveira,1.0,1,142,51
rkern,davclark,1.0,1,142,51
rkern,abalkin,0.778,1,142,50
rkern,astrofrog,0.0,1,142,49
rkern,mcelrath,0.5,2,142,49
rkern,dhirschfeld,0.0,1,142,48
rkern,techtonik,1.0,1,142,47
rkern,gibiansky,1.0,1,142,47
rkern,certik,1.0,1,142,40
rkern,lgautier,0.467,3,142,39
rkern,dbarbeau,0.517,6,142,36
rkern,satra,0.583,3,142,34
rkern,mdboom,0.625,4,142,32
rkern,pleabargain,0.0,1,142,32
rkern,ngoldbaum,0.5,2,142,31
rkern,eteq,0.625,4,142,31
rkern,efiring,0.333,1,142,30
rkern,andreabedini,0.0,1,142,29
rkern,chebee7i,0.5,2,142,29
rkern,thisch,0.333,3,142,28
rkern,gregcaporaso,0.0,1,142,26
rkern,wolever,0.75,1,142,26
rkern,dashesy,0.5,1,142,24
rkern,keflavich,0.0,1,142,24
rkern,joonro,0.25,1,142,23
rkern,cdeil,0.4,2,142,22
rkern,wesm,0.0,2,142,21
rkern,priyanksh,1.0,1,142,21
rkern,anderwm,0.25,1,142,20
rkern,markvoorhies,1.0,1,142,19
rkern,MechCoder,0.25,1,142,18
rkern,hmeine,0.0,1,142,17
rkern,CRP,0.0,1,142,16
rkern,ogrisel,0.333,1,142,15
rkern,tmbdev,0.0,1,142,15
rkern,antoine-levitt,0.375,1,142,14
rkern,timmie,1.0,1,142,14
rkern,lebigot,0.0,2,142,14
rkern,daf,0.375,2,142,14
rkern,ddale,1.0,2,142,14
rkern,mrshu,1.0,1,142,13
rkern,wilsaj,0.417,2,142,13
rkern,ctb,1.0,1,142,13
rkern,invisibleroads,0.5,1,142,13
rkern,jonathan-taylor,1.0,1,142,13
rkern,paykroyd,0.833,3,142,12
rkern,punchagan,1.0,1,142,12
rkern,detrout,1.0,1,142,12
rkern,prabhuramachandran,0.0,1,142,11
rkern,Krastanov,0.875,2,142,11
rkern,hsyed,0.5,2,142,11
rkern,chenleo,0.5,1,142,11
rkern,bergtholdt,1.0,1,142,10
rkern,wcbeard,1.0,1,142,10
rkern,timo,0.0,1,142,10
rkern,idella,0.5,1,142,10
rkern,bryevdv,0.5,1,142,9
rkern,jonovik,0.0,1,142,9
rkern,boxed,0.0,1,142,9
rkern,fawce,1.0,1,142,8
rkern,dimaqq,0.833,1,142,8
rkern,shazow,0.714,1,142,7
rkern,martijnvermaat,0.333,1,142,7
rkern,JohnGriffiths,1.0,1,142,7
rkern,szhorvat,0.667,1,142,6
rkern,ernop,0.0,2,142,6
rkern,segasai,0.0,1,142,6
rkern,dfarmer,0.0,1,142,6
rkern,williamstein,0.0,1,142,6
rkern,rspeer,0.0,1,142,6
rkern,mardukbp,0.0,1,142,6
rkern,gauteh,0.5,1,142,5
rkern,deftpunk,1.0,1,142,5
rkern,risa2000,0.6,1,142,5
rkern,stsci-sienkiew,0.0,1,142,5
rkern,jfmoulin,0.0,1,142,5
rkern,schodge,1.0,1,142,5
jenshnielsen,stonebig,0.542,4,141,140
jenshnielsen,jankatins,0.859,3,141,136
jenshnielsen,ghost,0.313,9,141,132
jenshnielsen,willingc,1.0,1,141,130
jenshnielsen,travisbot,0.0,1,141,104
jenshnielsen,klonuo,0.617,5,141,101
jenshnielsen,anntzer,0.5,4,141,95
jenshnielsen,stefanv,0.333,2,141,94
jenshnielsen,jdmarch,0.653,6,141,94
jenshnielsen,michaelaye,0.6,5,141,93
jenshnielsen,jorisvandenbossche,0.521,4,141,89
jenshnielsen,rossant,0.556,6,141,87
jenshnielsen,blink1073,0.75,2,141,86
jenshnielsen,jakirkham,0.4,1,141,75
jenshnielsen,bollwyvl,0.333,4,141,74
jenshnielsen,westurner,0.0,1,141,70
jenshnielsen,piti118,1.0,2,141,70
jenshnielsen,stevengj,0.583,2,141,64
jenshnielsen,fonnesbeck,0.667,3,141,61
jenshnielsen,njsmith,0.5,2,141,60
jenshnielsen,memeplex,0.0,1,141,55
jenshnielsen,v923z,0.6,1,141,55
jenshnielsen,denfromufa,0.5,2,141,54
jenshnielsen,mspacek,0.0,1,141,54
jenshnielsen,kaazoo,0.812,4,141,54
jenshnielsen,pablooliveira,0.556,3,141,51
jenshnielsen,davclark,1.0,1,141,51
jenshnielsen,astrofrog,0.0,1,141,49
jenshnielsen,mcelrath,0.0,1,141,49
jenshnielsen,dhirschfeld,0.0,1,141,48
jenshnielsen,techtonik,0.875,4,141,47
jenshnielsen,gibiansky,0.167,2,141,47
jenshnielsen,drevicko,0.667,3,141,43
jenshnielsen,jakevdp,0.375,4,141,42
jenshnielsen,Zsailer,0.5,1,141,42
jenshnielsen,mathieu1,0.5,2,141,42
jenshnielsen,cel4,0.667,4,141,41
jenshnielsen,lgautier,0.5,2,141,39
jenshnielsen,akhmerov,0.5,4,141,37
jenshnielsen,jseabold,0.0,1,141,37
jenshnielsen,dbarbeau,0.667,1,141,36
jenshnielsen,twiecki,0.315,3,141,35
jenshnielsen,tritemio,0.333,2,141,34
jenshnielsen,mdboom,0.5,3,141,32
jenshnielsen,ngoldbaum,0.333,1,141,31
jenshnielsen,mgaitan,0.333,3,141,31
jenshnielsen,eteq,0.0,1,141,31
jenshnielsen,efiring,0.35,2,141,30
jenshnielsen,andreabedini,0.667,1,141,29
jenshnielsen,chebee7i,1.0,1,141,29
jenshnielsen,KesterTong,0.5,1,141,29
jenshnielsen,matthew-brett,0.25,2,141,28
jenshnielsen,flying-sheep,0.0,1,141,28
jenshnielsen,parente,0.75,2,141,28
jenshnielsen,thisch,0.75,2,141,28
jenshnielsen,echatelet,0.4,1,141,28
jenshnielsen,amelio-vazquez-reina,0.0,1,141,27
jenshnielsen,filmor,0.0,1,141,27
jenshnielsen,gregcaporaso,0.167,3,141,26
jenshnielsen,ketch,0.75,4,141,25
jenshnielsen,pierre-haessig,1.0,1,141,25
jenshnielsen,jnothman,1.0,1,141,25
jenshnielsen,dashesy,0.667,3,141,24
jenshnielsen,gnestor,0.5,2,141,24
jenshnielsen,keflavich,0.5,2,141,24
jenshnielsen,mmckerns,0.5,2,141,24
jenshnielsen,mpacer,0.5,1,141,22
jenshnielsen,dalejung,0.5,2,141,22
jenshnielsen,wesm,1.0,1,141,21
jenshnielsen,priyanksh,0.0,1,141,21
jenshnielsen,mwiebe,0.0,1,141,20
jenshnielsen,anderwm,0.0,2,141,20
jenshnielsen,hugadams,0.0,2,141,19
jenshnielsen,kmike,0.0,1,141,18
jenshnielsen,bilderbuchi,0.5,2,141,18
jenshnielsen,yogeshc,0.0,1,141,18
jenshnielsen,remram44,0.333,1,141,18
jenshnielsen,ghjc,0.0,1,141,18
jenshnielsen,tarzzz,1.0,2,141,18
jenshnielsen,vincentwoo,1.0,1,141,17
jenshnielsen,cpcloud,1.0,2,141,17
jenshnielsen,montefra,0.5,3,141,16
jenshnielsen,porterjamesj,0.0,1,141,16
jenshnielsen,Zaharid,0.667,3,141,16
jenshnielsen,ogrisel,1.0,1,141,15
jenshnielsen,tmbdev,1.0,1,141,15
jenshnielsen,paweljasinski,0.333,2,141,15
jenshnielsen,gbrandonp,0.8,1,141,14
jenshnielsen,lebigot,0.0,1,141,14
jenshnielsen,wkerzendorf,0.278,1,141,14
jenshnielsen,nehalecky,0.0,1,141,14
jenshnielsen,pelson,1.0,3,141,14
jenshnielsen,invisibleroads,0.5,1,141,13
jenshnielsen,crbates,0.0,1,141,13
jenshnielsen,jonathan-taylor,0.25,2,141,13
jenshnielsen,m3nu,0.0,1,141,13
jenshnielsen,nilsbecker,0.667,1,141,13
jenshnielsen,davidtrem,0.5,2,141,13
jenshnielsen,gezer2,0.5,1,141,13
jenshnielsen,rkchilaka,0.25,2,141,13
jenshnielsen,paykroyd,0.25,2,141,12
jenshnielsen,mforbes,0.0,1,141,12
jenshnielsen,immerrr,0.25,2,141,12
jenshnielsen,steverweber,0.5,1,141,12
jenshnielsen,detrout,1.0,1,141,12
jenshnielsen,khinsen,0.0,1,141,12
jenshnielsen,payne92,0.0,1,141,12
jenshnielsen,prabhuramachandran,0.0,1,141,11
jenshnielsen,Krastanov,0.0,2,141,11
jenshnielsen,chenleo,0.0,1,141,11
jenshnielsen,amcdawes,0.0,1,141,11
jenshnielsen,nealmcb,1.0,2,141,10
jenshnielsen,mangecoeur,1.0,1,141,10
jenshnielsen,cottrell,0.5,1,141,10
jenshnielsen,bergtholdt,0.75,2,141,10
jenshnielsen,wcbeard,1.0,1,141,10
jenshnielsen,ozancaglayan,1.0,1,141,10
jenshnielsen,timo,0.5,1,141,10
jenshnielsen,jdavidheiser,0.5,2,141,10
jenshnielsen,flacjacket,0.556,3,141,10
jenshnielsen,dusans,0.667,1,141,10
jenshnielsen,PhML,1.0,1,141,10
jenshnielsen,Juanlu001,0.5,2,141,10
jenshnielsen,rougier,0.25,1,141,10
jenshnielsen,musically-ut,0.667,1,141,9
jenshnielsen,jonovik,0.0,1,141,9
jenshnielsen,davidosterberg,0.5,1,141,9
jenshnielsen,shoyer,1.0,1,141,8
jenshnielsen,yoavram,1.0,1,141,8
jenshnielsen,pankajp,1.0,1,141,8
jenshnielsen,amitsaha,0.25,2,141,8
jenshnielsen,mrocklin,1.0,1,141,8
jenshnielsen,Tillsten,0.8,1,141,8
jenshnielsen,AlbertHilb,0.0,1,141,8
jenshnielsen,episodeyang,0.0,1,141,8
jenshnielsen,SimonBiggs,0.0,1,141,8
jenshnielsen,miham,1.0,1,141,7
jenshnielsen,vmalloc,0.667,1,141,7
jenshnielsen,kevindavenport,0.5,1,141,7
jenshnielsen,DavidPowell,1.0,2,141,7
jenshnielsen,arokem,0.0,1,141,7
jenshnielsen,jaredly,0.5,1,141,7
jenshnielsen,holdenweb,0.0,1,141,7
jenshnielsen,jmgc,0.0,1,141,7
jenshnielsen,jimbaker,0.0,1,141,7
jenshnielsen,abhinav-upadhyay,0.0,1,141,7
jenshnielsen,peter-ch,0.667,3,141,7
jenshnielsen,Britefury,1.0,1,141,7
jenshnielsen,xguse,0.5,1,141,7
jenshnielsen,drorata,1.0,1,141,7
jenshnielsen,szhorvat,0.333,1,141,6
jenshnielsen,jlstevens,1.0,1,141,6
jenshnielsen,chiwhalee,1.0,1,141,6
jenshnielsen,PBrockmann,0.0,1,141,6
jenshnielsen,lrq3000,1.0,1,141,6
jenshnielsen,rspeer,0.0,1,141,6
jenshnielsen,malmaud,0.5,1,141,6
jenshnielsen,RinaldoB,0.5,1,141,6
jenshnielsen,AlexeyG,0.667,1,141,6
jenshnielsen,laowantong,0.0,1,141,6
jenshnielsen,erikhvatum,0.0,1,141,6
jenshnielsen,shaunpatel,1.0,2,141,6
jenshnielsen,cpashartis,0.5,1,141,6
jenshnielsen,blokeley,0.333,1,141,6
jenshnielsen,CastleH,1.0,1,141,6
jenshnielsen,Aradan,0.667,1,141,6
jenshnielsen,gauteh,1.0,1,141,5
jenshnielsen,deftpunk,0.0,1,141,5
jenshnielsen,sunqiang,0.6,1,141,5
jenshnielsen,DamianHeard,0.0,2,141,5
jenshnielsen,dannystaple,0.0,1,141,5
jenshnielsen,rcrehuet,0.667,1,141,5
jenshnielsen,tdhopper,0.0,1,141,5
jenshnielsen,stsquad,0.5,1,141,5
jenshnielsen,simplygood,0.0,1,141,5
jenshnielsen,xaverm,0.6,1,141,5
jenshnielsen,jmbejara,0.0,1,141,5
jenshnielsen,Jun-T,0.0,1,141,5
jenshnielsen,mutouTHU,0.2,1,141,5
jenshnielsen,jcjaskula,1.0,1,141,5
jenshnielsen,wilywampa,0.6,1,141,5
jenshnielsen,bashtage,1.0,1,141,5
jenshnielsen,dbl001,1.0,1,141,5
jenshnielsen,saimn,0.0,1,141,5
stonebig,jankatins,0.406,3,140,136
stonebig,ghost,0.667,3,140,132
stonebig,willingc,0.688,2,140,130
stonebig,klonuo,0.281,4,140,101
stonebig,anntzer,0.75,2,140,95
stonebig,stefanv,0.0,1,140,94
stonebig,michaelaye,0.562,4,140,93
stonebig,jorisvandenbossche,0.552,7,140,89
stonebig,rossant,1.0,1,140,87
stonebig,blink1073,0.75,2,140,86
stonebig,bollwyvl,0.0,1,140,74
stonebig,westurner,0.375,3,140,70
stonebig,srinivasreddy,1.0,1,140,65
stonebig,stevengj,0.333,1,140,64
stonebig,fonnesbeck,0.354,4,140,61
stonebig,njsmith,0.417,4,140,60
stonebig,meeseeksdev[bot],0.0,2,140,56
stonebig,denfromufa,0.0,1,140,54
stonebig,dwf,1.0,1,140,51
stonebig,davclark,0.356,9,140,51
stonebig,astrofrog,0.778,3,140,49
stonebig,dhirschfeld,0.0,1,140,48
stonebig,gibiansky,0.444,1,140,47
stonebig,jakevdp,0.65,2,140,42
stonebig,Zsailer,0.364,7,140,42
stonebig,mathieu1,0.667,3,140,42
stonebig,cel4,0.241,3,140,41
stonebig,lgautier,0.25,1,140,39
stonebig,akhmerov,0.0,1,140,37
stonebig,dbarbeau,0.125,1,140,36
stonebig,tritemio,0.333,1,140,34
stonebig,mdboom,0.0,1,140,32
stonebig,andreabedini,0.362,4,140,29
stonebig,KesterTong,0.375,2,140,29
stonebig,matthew-brett,1.0,2,140,28
stonebig,amelio-vazquez-reina,0.0,1,140,27
stonebig,filmor,0.0,2,140,27
stonebig,Achifaifa,1.0,1,140,27
stonebig,vbraun,1.0,1,140,25
stonebig,dashesy,0.5,1,140,24
stonebig,Drekin,1.0,1,140,24
stonebig,arsenovic,1.0,1,140,23
stonebig,kmike,0.0,1,140,18
stonebig,minad,1.0,2,140,18
stonebig,ghjc,0.0,1,140,18
stonebig,bfredl,0.25,1,140,17
stonebig,hmeine,0.125,1,140,17
stonebig,Norfeldt,0.132,5,140,17
stonebig,moorepants,0.8,1,140,16
stonebig,mattvonrocketstein,0.5,3,140,16
stonebig,nevion,0.5,2,140,16
stonebig,ogrisel,0.75,1,140,15
stonebig,jvns,0.0,1,140,15
stonebig,timmie,0.833,1,140,14
stonebig,lebigot,0.5,1,140,14
stonebig,nehalecky,0.333,1,140,14
stonebig,pelson,0.5,1,140,14
stonebig,nilsbecker,0.333,1,140,13
stonebig,pkra,0.0,1,140,12
stonebig,yarikoptic,0.0,1,140,12
stonebig,mforbes,0.5,2,140,12
stonebig,punchagan,0.0,1,140,12
stonebig,samuela,0.0,1,140,12
stonebig,payne92,0.0,1,140,12
stonebig,groakat,0.518,2,140,12
stonebig,alphaCTzo7G,1.0,1,140,11
stonebig,jtratner,1.0,1,140,11
stonebig,henryiii,1.0,1,140,11
stonebig,danielballan,0.75,2,140,11
stonebig,rlabbe,1.0,1,140,11
stonebig,JIghtuse,1.0,2,140,11
stonebig,mangecoeur,0.25,1,140,10
stonebig,metakermit,0.5,1,140,10
stonebig,shelper,0.75,2,140,10
stonebig,dusans,0.0,1,140,10
stonebig,Juanlu001,0.5,1,140,10
stonebig,musically-ut,0.5,1,140,9
stonebig,bartskowron,0.5,1,140,9
stonebig,lucacerone,0.5,2,140,9
stonebig,moble,0.5,1,140,9
stonebig,cjm5325,0.25,2,140,9
stonebig,jamesfe,0.5,1,140,9
stonebig,insertinterestingnamehere,0.5,1,140,8
stonebig,gmbecker,0.175,4,140,8
stonebig,xflr6,0.5,1,140,8
stonebig,hari-allamraju,0.417,3,140,8
stonebig,rtilk89,0.0,1,140,7
stonebig,ptwobrussell,1.0,1,140,7
stonebig,martijnvermaat,0.75,1,140,7
stonebig,nils-werner,0.5,1,140,7
stonebig,gertingold,0.25,2,140,7
stonebig,millejoh,0.0,1,140,7
stonebig,drorata,0.667,1,140,7
stonebig,ian-r-rose,1.0,1,140,6
stonebig,nonagonal,1.0,1,140,6
stonebig,infinity0,0.0,1,140,6
stonebig,craigcitro,1.0,1,140,6
stonebig,Naereen,0.5,1,140,6
stonebig,mpenkov,0.667,1,140,6
stonebig,cgohlke,0.0,1,140,6
stonebig,arijun,0.75,1,140,6
stonebig,dmuellner,0.25,1,140,6
stonebig,dongweiming,1.0,1,140,6
stonebig,jamescasbon,1.0,1,140,6
stonebig,blokeley,0.444,1,140,6
stonebig,Aradan,0.333,1,140,6
stonebig,j9ac9k,1.0,1,140,6
stonebig,hhsieh,1.0,1,140,6
stonebig,dandavison,1.0,1,140,5
stonebig,oconnor663,0.5,1,140,5
stonebig,switham,0.125,2,140,5
stonebig,StefanKarpinski,0.0,1,140,5
stonebig,tdhopper,0.5,1,140,5
stonebig,piphil,0.0,1,140,5
stonebig,npyoung,0.0,1,140,5
stonebig,lstagner,0.0,1,140,5
stonebig,newville,0.5,1,140,5
jankatins,ghost,0.778,3,136,132
jankatins,willingc,1.0,1,136,130
jankatins,travisbot,0.438,8,136,104
jankatins,anntzer,1.0,1,136,95
jankatins,jdmarch,0.667,2,136,94
jankatins,michaelaye,0.867,5,136,93
jankatins,jorisvandenbossche,1.0,1,136,89
jankatins,rossant,0.0,3,136,87
jankatins,bollwyvl,0.0,2,136,74
jankatins,rmcgibbo,0.0,1,136,68
jankatins,stevengj,1.0,2,136,64
jankatins,fonnesbeck,1.0,1,136,61
jankatins,memeplex,0.5,1,136,55
jankatins,kaazoo,0.0,1,136,54
jankatins,tomspur,0.0,1,136,53
jankatins,pablooliveira,0.5,3,136,51
jankatins,davclark,0.667,1,136,51
jankatins,abalkin,1.0,1,136,50
jankatins,astrofrog,0.0,1,136,49
jankatins,mcelrath,0.5,1,136,49
jankatins,dhirschfeld,0.0,1,136,48
jankatins,gibiansky,0.5,1,136,47
jankatins,jdemeyer,0.5,1,136,43
jankatins,drevicko,1.0,1,136,43
jankatins,jakevdp,0.0,1,136,42
jankatins,mathieu1,0.9,2,136,42
jankatins,cel4,0.2,1,136,41
jankatins,certik,0.0,1,136,40
jankatins,lgautier,0.0,1,136,39
jankatins,akhmerov,0.333,4,136,37
jankatins,jseabold,0.75,2,136,37
jankatins,dbarbeau,1.0,1,136,36
jankatins,satra,0.5,1,136,34
jankatins,tritemio,0.5,1,136,34
jankatins,ngoldbaum,1.0,1,136,31
jankatins,mgaitan,0.5,1,136,31
jankatins,efiring,1.0,1,136,30
jankatins,chebee7i,1.0,1,136,29
jankatins,matthew-brett,0.5,2,136,28
jankatins,flying-sheep,0.833,1,136,28
jankatins,mwaskom,0.0,1,136,28
jankatins,parente,0.5,2,136,28
jankatins,amelio-vazquez-reina,0.333,1,136,27
jankatins,filmor,0.767,5,136,27
jankatins,gregcaporaso,0.667,3,136,26
jankatins,wolever,0.222,3,136,26
jankatins,vbraun,0.917,2,136,25
jankatins,ketch,0.0,1,136,25
jankatins,dashesy,0.0,1,136,24
jankatins,Drekin,0.5,1,136,24
jankatins,mmckerns,0.75,2,136,24
jankatins,joonro,0.444,3,136,23
jankatins,mpacer,1.0,1,136,22
jankatins,cdeil,0.75,1,136,22
jankatins,chronitis,1.0,1,136,22
jankatins,koenvb,1.0,1,136,22
jankatins,priyanksh,0.25,2,136,21
jankatins,anderwm,1.0,1,136,20
jankatins,bilderbuchi,0.5,2,136,18
jankatins,benjiec,0.167,3,136,18
jankatins,yogeshc,1.0,1,136,18
jankatins,ghjc,1.0,1,136,18
jankatins,bfredl,1.0,1,136,17
jankatins,hmeine,0.0,3,136,17
jankatins,Norfeldt,1.0,1,136,17
jankatins,paweljasinski,0.273,1,136,15
jankatins,dartdog,0.5,2,136,14
jankatins,wkerzendorf,0.0,1,136,14
jankatins,pelson,1.0,1,136,14
jankatins,rabbitmcrabbit,1.0,1,136,13
jankatins,wking,0.688,2,136,13
jankatins,nilsbecker,1.0,1,136,13
jankatins,davidtrem,0.0,1,136,13
jankatins,rkchilaka,1.0,1,136,13
jankatins,mforbes,1.0,1,136,12
jankatins,samuela,0.0,1,136,12
jankatins,wasade,0.5,1,136,12
jankatins,steverweber,0.5,1,136,12
jankatins,detrout,1.0,1,136,12
jankatins,joachimmetz,1.0,1,136,12
jankatins,payne92,0.556,3,136,12
jankatins,naught101,0.833,1,136,12
jankatins,scopatz,0.0,1,136,10
jankatins,mangecoeur,0.5,1,136,10
jankatins,wcbeard,1.0,1,136,10
jankatins,joelmo,0.25,1,136,10
jankatins,flacjacket,0.614,2,136,10
jankatins,Juanlu001,0.0,1,136,10
jankatins,Keno,1.0,1,136,10
jankatins,ilonajulczuk,0.667,1,136,9
jankatins,meawoppl,1.0,1,136,9
jankatins,adgaudio,0.5,1,136,9
jankatins,rlmv,0.45,2,136,9
jankatins,mhearne-usgs,1.0,1,136,9
jankatins,lucacerone,0.25,1,136,9
jankatins,gdonval,0.667,1,136,9
jankatins,pwaller,1.0,1,136,8
jankatins,doda,1.0,1,136,8
jankatins,inducer,0.5,1,136,8
jankatins,tbekolay,0.0,1,136,8
jankatins,mrocklin,0.25,2,136,8
jankatins,Tillsten,1.0,1,136,8
jankatins,arve0,0.0,1,136,8
jankatins,hari-allamraju,0.75,2,136,8
jankatins,robyoung,1.0,1,136,7
jankatins,allo-,1.0,1,136,7
jankatins,jmgc,0.5,1,136,7
jankatins,richardeverson,0.333,1,136,7
jankatins,JohnGriffiths,1.0,1,136,7
jankatins,millejoh,0.0,1,136,7
jankatins,drorata,0.0,1,136,7
jankatins,Naereen,1.0,1,136,6
jankatins,rhiever,0.0,1,136,6
jankatins,cgohlke,1.0,1,136,6
jankatins,lrq3000,1.0,1,136,6
jankatins,jamadagni,0.5,1,136,6
jankatins,jeswcollins,0.875,2,136,6
jankatins,mardukbp,0.0,1,136,6
jankatins,laowantong,0.0,1,136,6
jankatins,shaunpatel,1.0,1,136,6
jankatins,jkokorian,0.5,2,136,6
jankatins,fera0013,1.0,1,136,6
jankatins,gauteh,0.75,2,136,5
jankatins,vidartf,1.0,1,136,5
jankatins,ChrisBeaumont,0.5,2,136,5
jankatins,ludwigschwardt,1.0,1,136,5
