name1,name2,consist_cnt,inconsist_cnt,pos_consist_cnt,neg_consist_cnt,consist_rate,inconsist_rate,pos_consist_rate,neg_consist_rate,cmt_cnt,issue_cnt,score1,score2,degree1,degree2
benjaminmgross,fridiculous,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0,9,9
Carreau,ellisonbg,10,0,0,0,0.67,0.0,0.0,0.0,8,1,0.845,0.797,8113,3891
benjaminmgross,ellisonbg,2,0,0,0,0.67,0.0,0.0,0.0,4,1,1.0,0.797,9,3891
geier,haard,1,0,0,0,0.25,0.0,0.0,0.0,5,1,0.5,1.0,9,18
Carreau,haard,5,0,0,0,1.0,0.0,0.0,0.0,6,1,0.845,1.0,8113,18
fridiculous,haard,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0,9,18
ellisonbg,haard,2,0,0,0,0.67,0.0,0.0,0.0,4,1,0.797,1.0,3891,18
benjaminmgross,haard,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0,9,18
geier,ketch,3,1,0,2,0.38,0.12,0.0,0.25,6,1,0.5,0.84,9,61
Carreau,ketch,5,0,0,0,0.5,0.0,0.0,0.0,7,1,0.845,0.84,8113,61
ivanov,ketch,1,0,0,0,0.5,0.0,0.0,0.0,3,1,0.908,0.84,1619,61
fridiculous,ketch,1,0,0,0,0.5,0.0,0.0,0.0,3,1,1.0,0.84,9,61
ellisonbg,ketch,3,0,0,1,0.5,0.0,0.0,0.17,5,1,0.797,0.84,3891,61
haard,ketch,1,0,0,0,0.5,0.0,0.0,0.0,3,1,1.0,0.84,18,61
benjaminmgross,ketch,1,0,0,0,0.5,0.0,0.0,0.0,3,1,1.0,0.84,9,61
geier,mattharrison,1,0,0,0,0.25,0.0,0.0,0.0,5,1,0.5,1.0,9,9
Carreau,mattharrison,5,0,0,0,1.0,0.0,0.0,0.0,6,1,0.845,1.0,8113,9
ivanov,mattharrison,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.908,1.0,1619,9
fridiculous,mattharrison,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0,9,9
ellisonbg,mattharrison,2,0,0,0,0.67,0.0,0.0,0.0,4,1,0.797,1.0,3891,9
haard,mattharrison,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0,18,9
ketch,mattharrison,1,0,0,0,0.5,0.0,0.0,0.0,3,1,0.84,1.0,61,9
benjaminmgross,mattharrison,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0,9,9
minrk,travisbot,35,0,0,0,0.7,0.0,0.0,0.0,15,1,0.859,1.0,9085,181
Carreau,travisbot,15,0,0,0,1.0,0.0,0.0,0.0,8,1,0.845,1.0,8113,181
tkf,travisbot,5,0,0,0,0.33,0.0,0.0,0.0,8,1,0.773,1.0,249,181
ellisonbg,travisbot,5,0,0,0,0.25,0.0,0.0,0.0,9,1,0.797,1.0,3891,181
fperez,travisbot,5,0,0,0,1.0,0.0,0.0,0.0,6,1,0.798,1.0,2962,181
Sesshomurai,travisbot,5,0,0,0,0.33,0.0,0.0,0.0,8,1,1.0,1.0,7,181
jasongrout,travisbot,5,0,0,0,1.0,0.0,0.0,0.0,6,1,0.888,1.0,711,181
Carreau,minrk,21,0,0,0,0.7,0.0,0.0,0.0,13,1,0.845,0.859,8113,9085
ellisonbg,minrk,16,0,0,9,0.4,0.0,0.0,0.23,14,1,0.797,0.859,3891,9085
fperez,minrk,7,0,0,0,0.7,0.0,0.0,0.0,11,1,0.798,0.859,2962,9085
jasongrout,minrk,7,0,0,0,0.7,0.0,0.0,0.0,11,1,0.888,0.859,711,9085
minrk,tkf,10,3,0,3,0.33,0.1,0.0,0.1,13,1,0.859,0.773,9085,249
Carreau,tkf,3,0,0,0,0.33,0.0,0.0,0.0,6,1,0.845,0.773,8113,249
ellisonbg,tkf,4,3,0,3,0.33,0.25,0.0,0.25,7,1,0.797,0.773,3891,249
fperez,tkf,1,0,0,0,0.33,0.0,0.0,0.0,4,1,0.798,0.773,2962,249
Sesshomurai,tkf,3,2,2,0,0.33,0.22,0.22,0.0,6,1,1.0,0.773,7,249
jasongrout,tkf,1,0,0,0,0.33,0.0,0.0,0.0,4,1,0.888,0.773,711,249
Carreau,ellisonbg,3,0,0,0,0.25,0.0,0.0,0.0,7,1,0.845,0.797,8113,3891
Carreau,fperez,3,0,0,0,1.0,0.0,0.0,0.0,4,1,0.845,0.798,8113,2962
ellisonbg,fperez,1,0,0,0,0.25,0.0,0.0,0.0,5,1,0.797,0.798,3891,2962
minrk,Sesshomurai,7,6,0,0,0.23,0.2,0.0,0.0,13,1,0.859,1.0,9085,7
Carreau,Sesshomurai,3,0,0,0,0.33,0.0,0.0,0.0,6,1,0.845,1.0,8113,7
ellisonbg,Sesshomurai,1,6,0,0,0.08,0.5,0.0,0.0,7,1,0.797,1.0,3891,7
fperez,Sesshomurai,1,0,0,0,0.33,0.0,0.0,0.0,4,1,0.798,1.0,2962,7
jasongrout,Sesshomurai,1,0,0,0,0.33,0.0,0.0,0.0,4,1,0.888,1.0,711,7
Carreau,jasongrout,3,0,0,0,1.0,0.0,0.0,0.0,4,1,0.845,0.888,8113,711
ellisonbg,jasongrout,1,0,0,0,0.25,0.0,0.0,0.0,5,1,0.797,0.888,3891,711
fperez,jasongrout,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.798,0.888,2962,711
minrk,pelson,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.859,0.857,9085,32
pelson,tkf,1,0,0,0,0.33,0.0,0.0,0.0,4,1,0.857,0.773,32,249
takluyver,tkf,2,0,0,0,0.33,0.0,0.0,0.0,5,1,0.86,0.773,9097,249
minrk,tkf,1,1,0,1,0.33,0.33,0.0,0.33,4,1,0.859,0.773,9085,249
pelson,takluyver,2,0,0,0,1.0,0.0,0.0,0.0,3,1,0.857,0.86,32,9097
minrk,takluyver,0,0,0,0,0.0,0.0,0.0,0.0,3,1,0.859,0.86,9085,9097
ivanov,minrk,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.908,0.859,1619,9085
minrk,stsci-sienkiew,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.859,0.2,9085,6
ivanov,stsci-sienkiew,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.908,0.2,1619,6
minrk,tkoziara,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.859,0.5,9085,1
bfroehle,travisbot,1,0,0,0,0.5,0.0,0.0,0.0,3,1,0.898,1.0,859,181
Carreau,travisbot,0,0,0,0,0.0,0.0,0.0,0.0,3,1,0.845,1.0,8113,181
fperez,travisbot,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.798,1.0,2962,181
bfroehle,Carreau,1,1,1,0,0.25,0.25,0.25,0.0,4,1,0.898,0.845,859,8113
bfroehle,fperez,1,0,1,0,0.5,0.0,0.5,0.0,3,1,0.898,0.798,859,2962
Carreau,fperez,1,1,1,0,0.5,0.5,0.5,0.0,3,1,0.845,0.798,8113,2962
bfroehle,travisbot,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.898,1.0,859,181
minrk,travisbot,2,0,0,0,1.0,0.0,0.0,0.0,3,1,0.859,1.0,9085,181
thisch,travisbot,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0,35,181
bfroehle,minrk,2,0,0,0,1.0,0.0,0.0,0.0,3,1,0.898,0.859,859,9085
bfroehle,thisch,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.898,1.0,859,35
minrk,thisch,2,0,0,0,1.0,0.0,0.0,0.0,3,1,0.859,1.0,9085,35
takluyver,travisbot,0,0,0,0,0.0,0.0,0.0,0.0,6,1,0.86,1.0,9097,181
gregcaporaso,travisbot,24,0,0,0,0.53,0.0,0.0,0.0,18,1,0.846,1.0,11,181
fperez,travisbot,0,0,0,0,0.0,0.0,0.0,0.0,6,1,0.798,1.0,2962,181
Carreau,travisbot,3,0,0,0,0.5,0.0,0.0,0.0,5,1,0.845,1.0,8113,181
ellisonbg,travisbot,6,0,0,0,0.5,0.0,0.0,0.0,7,1,0.797,1.0,3891,181
gregcaporaso,takluyver,13,8,12,1,0.29,0.18,0.27,0.02,18,1,0.846,0.86,11,9097
fperez,takluyver,6,3,6,0,0.67,0.33,0.67,0.0,6,1,0.798,0.86,2962,9097
Carreau,takluyver,2,1,2,0,0.33,0.17,0.33,0.0,5,1,0.845,0.86,8113,9097
ellisonbg,takluyver,3,3,2,1,0.25,0.25,0.17,0.08,7,1,0.797,0.86,3891,9097
fperez,gregcaporaso,18,3,18,0,0.4,0.07,0.4,0.0,18,1,0.798,0.846,2962,11
Carreau,gregcaporaso,14,1,6,0,0.47,0.03,0.2,0.0,17,1,0.845,0.846,8113,11
ellisonbg,gregcaporaso,23,7,6,1,0.38,0.12,0.1,0.02,19,1,0.797,0.846,3891,11
Carreau,fperez,3,0,3,0,0.5,0.0,0.5,0.0,5,1,0.845,0.798,8113,2962
ellisonbg,fperez,3,3,3,0,0.25,0.25,0.25,0.0,7,1,0.797,0.798,3891,2962
Carreau,ellisonbg,3,1,1,0,0.38,0.12,0.12,0.0,6,1,0.845,0.797,8113,3891
Carreau,travisbot,1,0,0,0,0.5,0.0,0.0,0.0,3,1,0.845,1.0,8113,181
Carreau,joonro,0,1,0,0,0.0,1.0,0.0,0.0,2,1,0.845,0.826,8113,52
Carreau,travisbot,3,0,0,0,1.0,0.0,0.0,0.0,4,1,0.845,1.0,8113,181
Carreau,travisbot,10,0,0,0,0.62,0.0,0.0,0.0,17,1,0.845,1.0,8113,181
fperez,travisbot,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.798,1.0,2962,181
keflavich,travisbot,3,0,0,0,0.38,0.0,0.0,0.0,9,1,0.625,1.0,52,181
ahmadia,travisbot,1,0,0,0,0.5,0.0,0.0,0.0,3,1,0.835,1.0,250,181
dwf,travisbot,1,0,0,0,0.5,0.0,0.0,0.0,3,1,0.745,1.0,60,181
ahmadia,Carreau,11,5,1,0,0.34,0.16,0.03,0.0,18,1,0.835,0.845,250,8113
Carreau,fperez,10,0,0,0,0.62,0.0,0.0,0.0,17,1,0.845,0.798,8113,2962
ahmadia,fperez,1,0,0,0,0.5,0.0,0.0,0.0,3,1,0.835,0.798,250,2962
dwf,fperez,1,0,0,0,0.5,0.0,0.0,0.0,3,1,0.745,0.798,60,2962
Carreau,keflavich,51,9,1,20,0.4,0.07,0.01,0.16,24,1,0.845,0.625,8113,52
fperez,keflavich,3,0,0,0,0.38,0.0,0.0,0.0,9,1,0.798,0.625,2962,52
ahmadia,keflavich,4,4,1,0,0.25,0.25,0.06,0.0,10,1,0.835,0.625,250,52
dwf,keflavich,7,1,0,4,0.44,0.06,0.0,0.25,10,1,0.745,0.625,60,52
Carreau,dwf,15,1,0,5,0.47,0.03,0.0,0.16,18,1,0.845,0.745,8113,60
ahmadia,dwf,1,1,0,0,0.25,0.25,0.0,0.0,4,1,0.835,0.745,250,60
Carreau,travisbot,2,0,0,0,1.0,0.0,0.0,0.0,3,1,0.845,1.0,8113,181
kaazoo,travisbot,0,0,0,0,0.0,0.0,0.0,0.0,4,1,0.889,1.0,41,181
jankatins,travisbot,10,0,0,0,0.83,0.0,0.0,0.0,8,1,0.838,1.0,241,181
minrk,travisbot,2,0,0,0,0.17,0.0,0.0,0.0,8,1,0.859,1.0,9085,181
Carreau,kaazoo,0,0,0,0,0.0,0.0,0.0,0.0,3,1,0.845,0.889,8113,41
jankatins,kaazoo,1,1,0,1,0.08,0.08,0.0,0.08,8,1,0.838,0.889,241,41
Carreau,jankatins,5,0,0,0,0.83,0.0,0.0,0.0,7,1,0.845,0.838,8113,241
Carreau,minrk,1,0,0,0,0.17,0.0,0.0,0.0,7,1,0.845,0.859,8113,9085
kaazoo,minrk,5,5,3,2,0.42,0.42,0.25,0.17,8,1,0.889,0.859,41,9085
jankatins,minrk,7,3,0,2,0.19,0.08,0.0,0.06,12,1,0.838,0.859,241,9085
Carreau,travisbot,3,0,0,0,0.75,0.0,0.0,0.0,5,1,0.845,1.0,8113,181
bfroehle,travisbot,2,0,0,0,1.0,0.0,0.0,0.0,3,1,0.898,1.0,859,181
minrk,travisbot,1,0,0,0,0.33,0.0,0.0,0.0,4,1,0.859,1.0,9085,181
bfroehle,Carreau,6,0,0,0,0.75,0.0,0.0,0.0,6,1,0.898,0.845,859,8113
Carreau,minrk,3,2,0,0,0.25,0.17,0.0,0.0,7,1,0.845,0.859,8113,9085
bfroehle,minrk,2,0,0,0,0.33,0.0,0.0,0.0,5,1,0.898,0.859,859,9085
Carreau,travisbot,0,0,0,0,0.0,0.0,0.0,0.0,3,1,0.845,1.0,8113,181
joonro,travisbot,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.826,1.0,52,181
Carreau,joonro,2,0,2,0,1.0,0.0,1.0,0.0,3,1,0.845,0.826,8113,52
ahmadia,Carreau,15,6,0,3,0.36,0.14,0.0,0.07,13,1,0.835,0.845,250,8113
bfroehle,Carreau,4,0,0,0,0.57,0.0,0.0,0.0,8,1,0.898,0.845,859,8113
asmeurer,Carreau,5,2,0,1,0.36,0.14,0.0,0.07,9,1,0.744,0.845,205,8113
Carreau,travisbot,4,0,0,0,0.57,0.0,0.0,0.0,8,1,0.845,1.0,8113,181
ahmadia,travisbot,3,0,0,0,0.5,0.0,0.0,0.0,7,1,0.835,1.0,250,181
bfroehle,travisbot,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.898,1.0,859,181
asmeurer,travisbot,1,0,0,0,0.5,0.0,0.0,0.0,3,1,0.744,1.0,205,181
minrk,travisbot,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.859,1.0,9085,181
ahmadia,bfroehle,3,0,0,0,0.5,0.0,0.0,0.0,7,1,0.835,0.898,250,859
asmeurer,bfroehle,1,0,0,0,0.5,0.0,0.0,0.0,3,1,0.744,0.898,205,859
ahmadia,asmeurer,6,0,0,3,0.5,0.0,0.0,0.25,8,1,0.835,0.744,250,205
Carreau,minrk,4,0,0,0,0.57,0.0,0.0,0.0,8,1,0.845,0.859,8113,9085
ahmadia,minrk,3,0,0,0,0.5,0.0,0.0,0.0,7,1,0.835,0.859,250,9085
bfroehle,minrk,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.898,0.859,859,9085
asmeurer,minrk,1,0,0,0,0.5,0.0,0.0,0.0,3,1,0.744,0.859,205,9085
takluyver,travisbot,3,0,0,0,0.5,0.0,0.0,0.0,5,1,0.86,1.0,9097,181
Carreau,travisbot,16,0,0,0,0.67,0.0,0.0,0.0,10,1,0.845,1.0,8113,181
juliantaylor,travisbot,24,0,0,0,1.0,0.0,0.0,0.0,10,1,0.87,1.0,221,181
minrk,travisbot,8,0,0,0,1.0,0.0,0.0,0.0,6,1,0.859,1.0,9085,181
Carreau,juliantaylor,24,0,0,0,0.67,0.0,0.0,0.0,12,1,0.845,0.87,8113,221
Carreau,minrk,8,0,0,0,0.67,0.0,0.0,0.0,8,1,0.845,0.859,8113,9085
juliantaylor,minrk,12,0,0,0,1.0,0.0,0.0,0.0,8,1,0.87,0.859,221,9085
minrk,travisbot,2,0,0,0,0.4,0.0,0.0,0.0,6,1,0.859,1.0,9085,181
jankatins,travisbot,2,0,0,0,0.4,0.0,0.0,0.0,6,1,0.838,1.0,241,181
Carreau,travisbot,2,0,0,0,1.0,0.0,0.0,0.0,3,1,0.845,1.0,8113,181
jankatins,minrk,9,4,1,4,0.36,0.16,0.04,0.16,10,1,0.838,0.859,241,9085
Carreau,minrk,4,0,0,0,0.4,0.0,0.0,0.0,7,1,0.845,0.859,8113,9085
Carreau,jankatins,4,0,0,0,0.4,0.0,0.0,0.0,7,1,0.845,0.838,8113,241
ellisonbg,travisbot,2,0,0,0,0.5,0.0,0.0,0.0,5,1,0.797,1.0,3891,181
Carreau,travisbot,1,0,0,0,0.17,0.0,0.0,0.0,7,1,0.845,1.0,8113,181
minrk,travisbot,1,0,0,0,0.5,0.0,0.0,0.0,3,1,0.859,1.0,9085,181
tkf,travisbot,1,0,0,0,0.5,0.0,0.0,0.0,3,1,0.773,1.0,249,181
Carreau,ellisonbg,8,4,0,6,0.33,0.17,0.0,0.25,10,1,0.845,0.797,8113,3891
ellisonbg,minrk,4,0,0,2,0.5,0.0,0.0,0.25,6,1,0.797,0.859,3891,9085
Carreau,minrk,4,2,0,3,0.33,0.17,0.0,0.25,8,1,0.845,0.859,8113,9085
ellisonbg,tkf,4,0,0,2,0.5,0.0,0.0,0.25,6,1,0.797,0.773,3891,249
Carreau,tkf,4,2,0,3,0.33,0.17,0.0,0.25,8,1,0.845,0.773,8113,249
minrk,tkf,2,0,0,1,0.5,0.0,0.0,0.25,4,1,0.859,0.773,9085,249
andrewspiers,bfroehle,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,0.898,1,859
minrk,travisbot,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.859,1.0,9085,181
Carreau,travisbot,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.845,1.0,8113,181
minrk,travisbot,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.859,1.0,9085,181
Carreau,minrk,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.845,0.859,8113,9085
bfroehle,minrk,6,0,0,0,0.67,0.0,0.0,0.0,6,1,0.898,0.859,859,9085
Carreau,minrk,0,1,0,0,0.0,0.33,0.0,0.0,4,1,0.845,0.859,8113,9085
minrk,xeor,4,0,0,0,0.67,0.0,0.0,0.0,5,1,0.859,0.75,9085,14
travisbot,xeor,6,0,0,0,1.0,0.0,0.0,0.0,5,1,1.0,0.75,181,14
bfroehle,xeor,6,0,0,0,1.0,0.0,0.0,0.0,5,1,0.898,0.75,859,14
Carreau,xeor,0,0,0,0,0.0,0.0,0.0,0.0,3,1,0.845,0.75,8113,14
minrk,travisbot,6,0,0,0,0.67,0.0,0.0,0.0,6,1,0.859,1.0,9085,181
bfroehle,travisbot,9,0,0,0,1.0,0.0,0.0,0.0,6,1,0.898,1.0,859,181
Carreau,travisbot,0,0,0,0,0.0,0.0,0.0,0.0,4,1,0.845,1.0,8113,181
bfroehle,Carreau,0,0,0,0,0.0,0.0,0.0,0.0,4,1,0.898,0.845,859,8113
Carreau,kubaraczkowski,4,0,0,4,1.0,0.0,0.0,1.0,4,1,0.845,0.429,8113,10
juhasch,kubaraczkowski,2,0,0,2,0.5,0.0,0.0,0.5,4,1,0.889,0.429,268,10
Carreau,minrk,0,0,0,0,0.0,0.0,0.0,0.0,3,1,0.845,0.859,8113,9085
kubaraczkowski,minrk,0,0,0,0,0.0,0.0,0.0,0.0,3,1,0.429,0.859,10,9085
juhasch,minrk,1,0,0,0,0.5,0.0,0.0,0.0,3,1,0.889,0.859,268,9085
Carreau,takluyver,2,0,0,2,1.0,0.0,0.0,1.0,3,1,0.845,0.86,8113,9097
kubaraczkowski,takluyver,2,0,0,2,1.0,0.0,0.0,1.0,3,1,0.429,0.86,10,9097
minrk,takluyver,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.859,0.86,9085,9097
juhasch,takluyver,1,0,0,1,0.5,0.0,0.0,0.5,3,1,0.889,0.86,268,9097
Carreau,juhasch,2,0,0,2,0.5,0.0,0.0,0.5,4,1,0.845,0.889,8113,268
fperez,travisbot,0,0,0,0,0.0,0.0,0.0,0.0,4,1,0.798,1.0,2962,181
ellisonbg,travisbot,6,0,0,0,0.55,0.0,0.0,0.0,12,1,0.797,1.0,3891,181
minrk,travisbot,1,0,0,0,0.5,0.0,0.0,0.0,3,1,0.859,1.0,9085,181
ahmadia,travisbot,7,0,0,0,0.7,0.0,0.0,0.0,11,1,0.835,1.0,250,181
juliantaylor,travisbot,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.87,1.0,221,181
Carreau,travisbot,2,0,0,0,1.0,0.0,0.0,0.0,3,1,0.845,1.0,8113,181
ellisonbg,fperez,15,0,15,0,0.45,0.0,0.45,0.0,14,1,0.797,0.798,3891,2962
ahmadia,fperez,3,6,3,0,0.1,0.2,0.1,0.0,13,1,0.835,0.798,250,2962
Carreau,fperez,0,0,0,0,0.0,0.0,0.0,0.0,5,1,0.845,0.798,8113,2962
ahmadia,ellisonbg,47,10,5,0,0.43,0.09,0.05,0.0,21,1,0.835,0.797,250,3891
Carreau,ellisonbg,12,0,0,0,0.55,0.0,0.0,0.0,13,1,0.845,0.797,8113,3891
fperez,minrk,0,3,0,0,0.0,0.5,0.0,0.0,5,1,0.798,0.859,2962,9085
ellisonbg,minrk,6,5,0,0,0.27,0.23,0.0,0.0,13,1,0.797,0.859,3891,9085
ahmadia,minrk,9,1,0,2,0.45,0.05,0.0,0.1,12,1,0.835,0.859,250,9085
juliantaylor,minrk,1,0,0,0,0.5,0.0,0.0,0.0,3,1,0.87,0.859,221,9085
Carreau,minrk,2,0,0,0,0.5,0.0,0.0,0.0,4,1,0.845,0.859,8113,9085
fperez,juliantaylor,0,0,0,0,0.0,0.0,0.0,0.0,4,1,0.798,0.87,2962,221
ellisonbg,juliantaylor,6,0,0,0,0.55,0.0,0.0,0.0,12,1,0.797,0.87,3891,221
ahmadia,juliantaylor,7,0,0,0,0.7,0.0,0.0,0.0,11,1,0.835,0.87,250,221
Carreau,juliantaylor,2,0,0,0,1.0,0.0,0.0,0.0,3,1,0.845,0.87,8113,221
ahmadia,Carreau,14,0,0,0,0.7,0.0,0.0,0.0,12,1,0.835,0.845,250,8113
bfroehle,Carreau,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.898,0.845,859,8113
Carreau,mbakker7,1,0,0,0,0.5,0.0,0.0,0.0,3,1,0.845,1.0,8113,10
bfroehle,mbakker7,1,0,0,0,0.5,0.0,0.0,0.0,3,1,0.898,1.0,859,10
bfroehle,travisbot,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.898,1.0,859,181
minrk,travisbot,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.859,1.0,9085,181
Carreau,travisbot,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.845,1.0,8113,181
bfroehle,minrk,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.898,0.859,859,9085
Carreau,minrk,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.845,0.859,8113,9085
bfroehle,Carreau,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.898,0.845,859,8113
bfroehle,jrade,10,0,0,0,0.67,0.0,0.0,0.0,8,1,0.898,1.0,859,1
Carreau,travisbot,3,0,0,0,1.0,0.0,0.0,0.0,4,1,0.845,1.0,8113,181
minrk,phillies,6,0,0,0,0.6,0.0,0.0,0.0,7,1,0.859,1.0,9085,3
jt11791,phillies,3,0,0,0,0.6,0.0,0.0,0.0,6,1,1.0,1.0,7,3
Carreau,phillies,6,2,0,0,0.4,0.13,0.0,0.0,8,1,0.845,1.0,8113,3
jt11791,minrk,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,0.859,7,9085
Carreau,minrk,4,0,0,0,0.67,0.0,0.0,0.0,5,1,0.845,0.859,8113,9085
Carreau,jt11791,2,0,0,0,0.67,0.0,0.0,0.0,4,1,0.845,1.0,8113,7
Carreau,travisbot,2,0,0,0,0.5,0.0,0.0,0.0,4,1,0.845,1.0,8113,181
priyanksh,travisbot,36,0,0,0,1.0,0.0,0.0,0.0,13,1,0.952,1.0,18,181
Carreau,travisbot,16,0,0,0,0.57,0.0,0.0,0.0,11,1,0.845,1.0,8113,181
minrk,travisbot,4,0,0,0,0.5,0.0,0.0,0.0,6,1,0.859,1.0,9085,181
ellisonbg,travisbot,12,0,0,0,1.0,0.0,0.0,0.0,7,1,0.797,1.0,3891,181
Carreau,priyanksh,36,0,0,0,0.57,0.0,0.0,0.0,16,1,0.845,0.952,8113,18
minrk,priyanksh,9,0,0,0,0.5,0.0,0.0,0.0,11,1,0.859,0.952,9085,18
ellisonbg,priyanksh,27,0,0,0,1.0,0.0,0.0,0.0,12,1,0.797,0.952,3891,18
Carreau,minrk,7,0,0,3,0.5,0.0,0.0,0.21,9,1,0.845,0.859,8113,9085
ellisonbg,minrk,3,0,0,0,0.5,0.0,0.0,0.0,5,1,0.797,0.859,3891,9085
Carreau,ellisonbg,12,0,0,0,0.57,0.0,0.0,0.0,10,1,0.845,0.797,8113,3891
ikn,minrk,1,0,0,0,0.5,0.0,0.0,0.0,3,1,1.0,0.859,3,9085
Carreau,hmeine,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.845,0.588,8113,26
hmeine,travisbot,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.588,1.0,26,181
Carreau,travisbot,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.845,1.0,8113,181
ellisonbg,travisbot,10,0,0,0,0.5,0.0,0.0,0.0,12,1,0.797,1.0,3891,181
crbates,travisbot,10,0,0,0,0.83,0.0,0.0,0.0,8,1,0.692,1.0,17,181
Carreau,travisbot,6,0,0,0,0.38,0.0,0.0,0.0,10,1,0.845,1.0,8113,181
cldeploy,travisbot,0,0,0,0,0.0,0.0,0.0,0.0,3,1,1.0,1.0,5,181
cpcloud,travisbot,2,0,0,0,0.5,0.0,0.0,0.0,4,1,0.882,1.0,23,181
crbates,ellisonbg,28,2,0,3,0.47,0.03,0.0,0.05,16,1,0.692,0.797,17,3891
Carreau,ellisonbg,28,12,4,9,0.35,0.15,0.05,0.11,18,1,0.845,0.797,8113,3891
cldeploy,ellisonbg,2,3,2,0,0.2,0.3,0.2,0.0,11,1,1.0,0.797,5,3891
cpcloud,ellisonbg,8,2,0,3,0.4,0.1,0.0,0.15,12,1,0.882,0.797,23,3891
Carreau,crbates,18,2,0,3,0.38,0.04,0.0,0.06,14,1,0.845,0.692,8113,17
cldeploy,crbates,0,1,0,0,0.0,0.17,0.0,0.0,7,1,1.0,0.692,5,17
cpcloud,crbates,6,0,0,1,0.5,0.0,0.0,0.08,8,1,0.882,0.692,23,17
Carreau,cldeploy,2,3,2,0,0.25,0.38,0.25,0.0,9,1,0.845,1.0,8113,5
Carreau,cpcloud,6,2,0,3,0.38,0.12,0.0,0.19,10,1,0.845,0.882,8113,23
cldeploy,cpcloud,0,1,0,0,0.0,0.5,0.0,0.0,3,1,1.0,0.882,5,23
fperez,travisbot,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.798,1.0,2962,181
njwilson23,travisbot,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.75,1.0,8,181
bfroehle,travisbot,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.898,1.0,859,181
Carreau,travisbot,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.845,1.0,8113,181
bfroehle,njwilson23,1,0,1,0,1.0,0.0,1.0,0.0,2,1,0.898,0.75,859,8
Carreau,njwilson23,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.845,0.75,8113,8
bfroehle,Carreau,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.898,0.845,859,8113
fperez,travisbot,2,0,0,0,0.5,0.0,0.0,0.0,5,1,0.798,1.0,2962,181
epatters,travisbot,2,0,0,0,0.67,0.0,0.0,0.0,4,1,0.804,1.0,189,181
epatters,fperez,6,0,2,0,0.5,0.0,0.17,0.0,7,1,0.804,0.798,189,2962
epatters,travisbot,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.804,1.0,189,181
takluyver,travisbot,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.86,1.0,9097,181
astrofrog,takluyver,30,0,0,0,0.83,0.0,0.0,0.0,12,1,0.898,0.86,75,9097
minrk,takluyver,6,0,0,0,1.0,0.0,0.0,0.0,7,1,0.859,0.86,9085,9097
bfroehle,takluyver,12,0,0,0,1.0,0.0,0.0,0.0,8,1,0.898,0.86,859,9097
