"name1","name2","issue_num","p1","p2"
"minrk","takluyver","5735","22","0"
"minrk","pleabargain","5735","22","211"
"Carreau","jchinlee","5736","202","2"
"Carreau","Keno","5736","202","2"
"jchinlee","Keno","5736","2","2"
"Carreau","minrk","5736","202","2"
"jchinlee","minrk","5736","2","2"
"Keno","minrk","5736","2","2"
"Carreau","jdmarch","5737","2","2"
"davidrpugh","jdmarch","5737","22","2"
"Carreau","davidrpugh","5737","2","22"
"Carreau","westurner","5741","2","1"
"minrk","westurner","5741","2","1"
"Carreau","minrk","5741","2","2"
"takluyver","westurner","5742","222","220021222"
"minrk","westurner","5742","22","220021222"
"minrk","takluyver","5742","22","222"
"Carreau","takluyver","5745","2","2"
"ellisonbg","ivanov","5746","0222","22"
"cmgerber","ivanov","5746","00","22"
"epifanio","ivanov","5746","1","22"
"hadim","ivanov","5746","2","22"
"Carreau","ivanov","5746","22","22"
"IanHawke","ivanov","5746","2","22"
"amueller","ivanov","5746","21","22"
"cmgerber","ellisonbg","5746","00","0222"
"Carreau","ellisonbg","5746","22","0222"
"amueller","ellisonbg","5746","21","0222"
"Carreau","cmgerber","5746","22","00"
"amueller","cmgerber","5746","21","00"
"ellisonbg","epifanio","5746","0222","1"
"cmgerber","epifanio","5746","00","1"
"Carreau","epifanio","5746","22","1"
"amueller","epifanio","5746","21","1"
"ellisonbg","hadim","5746","0222","2"
"cmgerber","hadim","5746","00","2"
"epifanio","hadim","5746","1","2"
"Carreau","hadim","5746","22","2"
"amueller","hadim","5746","21","2"
"ivanov","Zsailer","5746","22","22"
"ellisonbg","Zsailer","5746","0222","22"
"cmgerber","Zsailer","5746","00","22"
"epifanio","Zsailer","5746","1","22"
"hadim","Zsailer","5746","2","22"
"Carreau","Zsailer","5746","22","22"
"IanHawke","Zsailer","5746","2","22"
"takluyver","Zsailer","5746","0","22"
"trendelkampschroer","Zsailer","5746","2","22"
"amueller","Zsailer","5746","21","22"
"minrk","Zsailer","5746","1","22"
"palbarede","Zsailer","5746","01","22"
"amueller","Carreau","5746","21","22"
"ellisonbg","IanHawke","5746","0222","2"
"cmgerber","IanHawke","5746","00","2"
"epifanio","IanHawke","5746","1","2"
"hadim","IanHawke","5746","2","2"
"Carreau","IanHawke","5746","22","2"
"amueller","IanHawke","5746","21","2"
"ivanov","takluyver","5746","22","0"
"ellisonbg","takluyver","5746","0222","0"
"cmgerber","takluyver","5746","00","0"
"epifanio","takluyver","5746","1","0"
"hadim","takluyver","5746","2","0"
"Carreau","takluyver","5746","22","0"
"IanHawke","takluyver","5746","2","0"
"amueller","takluyver","5746","21","0"
"minrk","takluyver","5746","1","0"
"palbarede","takluyver","5746","01","0"
"ivanov","trendelkampschroer","5746","22","2"
"ellisonbg","trendelkampschroer","5746","0222","2"
"cmgerber","trendelkampschroer","5746","00","2"
"epifanio","trendelkampschroer","5746","1","2"
"hadim","trendelkampschroer","5746","2","2"
"Carreau","trendelkampschroer","5746","22","2"
"IanHawke","trendelkampschroer","5746","2","2"
"takluyver","trendelkampschroer","5746","0","2"
"amueller","trendelkampschroer","5746","21","2"
"minrk","trendelkampschroer","5746","1","2"
"palbarede","trendelkampschroer","5746","01","2"
"ivanov","minrk","5746","22","1"
"ellisonbg","minrk","5746","0222","1"
"cmgerber","minrk","5746","00","1"
"epifanio","minrk","5746","1","1"
"hadim","minrk","5746","2","1"
"Carreau","minrk","5746","22","1"
"IanHawke","minrk","5746","2","1"
"amueller","minrk","5746","21","1"
"ivanov","palbarede","5746","22","01"
"ellisonbg","palbarede","5746","0222","01"
"cmgerber","palbarede","5746","00","01"
"epifanio","palbarede","5746","1","01"
"hadim","palbarede","5746","2","01"
"Carreau","palbarede","5746","22","01"
"IanHawke","palbarede","5746","2","01"
"amueller","palbarede","5746","21","01"
"minrk","palbarede","5746","1","01"
"Carreau","minrk","5747","22","0"
"brandon-rhodes","Carreau","5748","2","0"
"Carreau","ellisonbg","5748","0","0"
"brandon-rhodes","ellisonbg","5748","2","0"
"ellisonbg","pierre-haessig","5749","0","211"
"pierre-haessig","takluyver","5749","211","2"
"ellisonbg","takluyver","5749","0","2"
"ivanov","minrk","5750","212","2"
"ivanov","takluyver","5750","212","2"
"minrk","takluyver","5750","2","2"
"minrk","takluyver","5752","202","22222222"
"Carreau","minrk","5753","22","22"
"drevicko","takluyver","5755","2","2"
"jdfreder","takluyver","5755","2","2"
"minrk","takluyver","5755","2","2"
"drevicko","jdfreder","5755","2","2"
"drevicko","minrk","5755","2","2"
"jdfreder","minrk","5755","2","2"
"benjaminaschultz","minrk","5756","2","2"
"Carreau","minrk","5757","2","2"
"minrk","takluyver","5759","22","222"
"Carreau","takluyver","5759","2","222"
"Carreau","minrk","5759","2","22"
"ivanov","minrk","5760","2","002"
"bergtholdt","Carreau","5763","0","2"
"Carreau","David-Alkalai","5763","2","2"
"bergtholdt","David-Alkalai","5763","0","2"
"Carreau","takluyver","5763","2","20"
"David-Alkalai","takluyver","5763","2","20"
"bergtholdt","takluyver","5763","0","20"
"minrk","takluyver","5764","02","22"
"porterjamesj","takluyver","5766","1","2"
"asmeurer","Carreau","5767","2","2"
"asmeurer","takluyver","5767","2","2"
"Carreau","takluyver","5767","2","2"
"ahmadia","Carreau","5768","1","12"
"Carreau","jdfreder","5768","12","12"
"ahmadia","jdfreder","5768","1","12"
"ellisonbg","jdfreder","5768","2","12"
"ivanov","jdfreder","5768","22","12"
"Carreau","minrk","5768","12","1"
"jdfreder","minrk","5768","12","1"
"ahmadia","minrk","5768","1","1"
"ellisonbg","minrk","5768","2","1"
"ivanov","minrk","5768","22","1"
"Carreau","ellisonbg","5768","12","2"
"ahmadia","ellisonbg","5768","1","2"
"Carreau","ivanov","5768","12","22"
"ahmadia","ivanov","5768","1","22"
"ellisonbg","ivanov","5768","2","22"
"deeplycloudy","jdmarch","5770","22","22"
"jdmarch","minrk","5770","22","222202"
"deeplycloudy","minrk","5770","22","222202"
"jdmarch","takluyver","5770","22","222"
"minrk","takluyver","5770","222202","222"
"deeplycloudy","takluyver","5770","22","222"
"cancan101","minrk","5772","22","2"
"minrk","takluyver","5772","2","22"
"cancan101","takluyver","5772","22","22"
"michaelaye","takluyver","5773","2","21"
"damianavila","takluyver","5775","2","2"
"chebee7i","takluyver","5776","2","2"
"shoyer","takluyver","5776","2","2"
"chebee7i","shoyer","5776","2","2"
"argoneus","minrk","5777","22","2"
"Carreau","minrk","5778","22221","22"
"fperez","minrk","5778","2","22"
"minrk","stsievert","5778","22","22"
"Carreau","stsievert","5778","22221","22"
"fperez","stsievert","5778","2","22"
"minrk","tacaswell","5778","22","202"
"stsievert","tacaswell","5778","22","202"
"Carreau","tacaswell","5778","22221","202"
"fperez","tacaswell","5778","2","202"
"Carreau","fperez","5778","22221","2"
"minrk","takluyver","5779","222","2"
"JasonBens","minrk","5780","1","2"
"jnothman","minrk","5781","000","0001"
"sunfinite","takluyver","5782","1","12"
"cpashartis","minrk","5789","020","2"
"damianavila","minrk","5789","2","2"
"minrk","takluyver","5789","2","22"
"cpashartis","takluyver","5789","020","22"
"damianavila","takluyver","5789","2","22"
"nathanielatom","takluyver","5789","21","22"
"scollovati","takluyver","5789","2","22"
"cpashartis","damianavila","5789","020","2"
"minrk","nathanielatom","5789","2","21"
"cpashartis","nathanielatom","5789","020","21"
"damianavila","nathanielatom","5789","2","21"
"minrk","scollovati","5789","2","2"
"cpashartis","scollovati","5789","020","2"
"damianavila","scollovati","5789","2","2"
"nathanielatom","scollovati","5789","21","2"
"minrk","takluyver","5790","2","212"
"jasongrout","takluyver","5790","1","212"
"jnothman","takluyver","5790","21","212"
"jasongrout","minrk","5790","1","2"
"jnothman","minrk","5790","21","2"
"jasongrout","jnothman","5790","1","21"
"nspies","payne92","5791","2","2"
"jakobgager","payne92","5791","2","2"
"ellisonbg","payne92","5791","0","2"
"jakobgager","nspies","5791","2","2"
"ellisonbg","nspies","5791","0","2"
"ellisonbg","jakobgager","5791","0","2"
"baldwint","minrk","5792","1","0"
"ghost","minrk","5794","1","2"
"kmike","minrk","5795","222","22"
"minrk","takluyver","5796","2222","10222222"
"minrk","takluyver","5798","22222","202"
"ellisonbg","takluyver","5798","22","202"
"mkrog","takluyver","5798","20","202"
"barthawk","takluyver","5798","1","202"
"takluyver","tritemio","5798","202","21012212"
"minrk","tritemio","5798","22222","21012212"
"ellisonbg","tritemio","5798","22","21012212"
"mkrog","tritemio","5798","20","21012212"
"barthawk","tritemio","5798","1","21012212"
"ellisonbg","minrk","5798","22","22222"
"barthawk","minrk","5798","1","22222"
"barthawk","ellisonbg","5798","1","22"
"minrk","mkrog","5798","22222","20"
"ellisonbg","mkrog","5798","22","20"
"barthawk","mkrog","5798","1","20"
"Carreau","takluyver","5799","2","2"
"takluyver","watercrossing","5799","2","2"
"Carreau","watercrossing","5799","2","2"
"minrk","watercrossing","5801","0","1"
"andycon","takluyver","5802","1","0"
"leoluk","takluyver","5802","2","0"
"serverhorror","takluyver","5802","2","0"
"lj201112","takluyver","5802","0","0"
"andycon","leoluk","5802","1","2"
"andycon","serverhorror","5802","1","2"
"leoluk","serverhorror","5802","2","2"
"lj201112","serverhorror","5802","0","2"
"andycon","lj201112","5802","1","0"
"leoluk","lj201112","5802","2","0"
"Carreau","ivanov","5803","222","2"
"damianavila","ivanov","5803","2","2"
"Carreau","damianavila","5803","222","2"
"ivanov","takluyver","5803","2","2"
"Carreau","takluyver","5803","222","2"
"damianavila","takluyver","5803","2","2"
"minrk","takluyver","5803","2","2"
"ivanov","minrk","5803","2","2"
"Carreau","minrk","5803","222","2"
"damianavila","minrk","5803","2","2"
"bfredl","minrk","5806","1","21"
"minrk","takluyver","5806","21","2"
"bfredl","takluyver","5806","1","2"
"damianavila","minrk","5808","1","01"
"minrk","takluyver","5808","01","0"
"damianavila","takluyver","5808","1","0"
"minrk","SylvainCorlay","5809","22","1"
"gotgenes","takluyver","5815","22221","2022"
"minrk","takluyver","5815","2","2022"
"gotgenes","minrk","5815","22221","2"
"chebee7i","takluyver","5816","22222","0211"
"shoyer","takluyver","5816","2","0211"
"chebee7i","shoyer","5816","22222","2"
"damianavila","gibiansky","5819","1","22"
"ellisonbg","juhasch","5825","2","1"
"Carreau","takluyver","5827","222","002222"
"minrk","takluyver","5827","02","002222"
"Carreau","minrk","5827","222","02"
"eli-b","takluyver","5828","2","22"
"takluyver","zhangxaochen","5828","22","2"
"eli-b","zhangxaochen","5828","2","2"
"damianavila","ellisonbg","5829","2","22012"
"damianavila","minrk","5829","2","202"
"ellisonbg","minrk","5829","22012","202"
"juhasch","minrk","5829","022","202"
"jdfreder","minrk","5829","0","202"
"damianavila","juhasch","5829","2","022"
"ellisonbg","juhasch","5829","22012","022"
"jdfreder","juhasch","5829","0","022"
"damianavila","jdfreder","5829","2","0"
"ellisonbg","jdfreder","5829","22012","0"
"millejoh","takluyver","5830","1","1"
"jkokorian","takluyver","5833","1","20"
"Carreau","jkokorian","5836","22","21"
"minrk","mirage007","5838","2","1"
"dsblank","takluyver","5840","2221","2222"
"pierre-haessig","takluyver","5842","1","1"
"ellisonbg","jdfreder","5843","2","2002"
"jdfreder","minrk","5843","2002","022"
"ellisonbg","minrk","5843","2","022"
"mbewley","minrk","5843","2","022"
"jdfreder","mbewley","5843","2002","2"
"ellisonbg","mbewley","5843","2","2"
"Carreau","ellisonbg","5844","12","20112220202"
"ellisonbg","ivanov","5844","20112220202","20"
"Carreau","ivanov","5844","12","20"
"fperez","ivanov","5844","201","20"
"ellisonbg","jdfreder","5844","20112220202","02222122"
"ivanov","jdfreder","5844","20","02222122"
"Carreau","jdfreder","5844","12","02222122"
"fperez","jdfreder","5844","201","02222122"
"ellisonbg","takluyver","5844","20112220202","2"
"ivanov","takluyver","5844","20","2"
"jdfreder","takluyver","5844","02222122","2"
"Carreau","takluyver","5844","12","2"
"minrk","takluyver","5844","220","2"
"fperez","takluyver","5844","201","2"
"ellisonbg","minrk","5844","20112220202","220"
"ivanov","minrk","5844","20","220"
"jdfreder","minrk","5844","02222122","220"
"Carreau","minrk","5844","12","220"
"fperez","minrk","5844","201","220"
"ellisonbg","fperez","5844","20112220202","201"
"Carreau","fperez","5844","12","201"
"hnykda","jenshnielsen","5849","2","0"
"jenshnielsen","minrk","5849","0","2"
"hnykda","minrk","5849","2","2"
"amelio-vazquez-reina","minrk","5851","12","20"
"amelio-vazquez-reina","minrk","5852","1","2"
"minrk","Zaharid","5853","22","22"
"takluyver","Zaharid","5853","0","22"
"minrk","takluyver","5853","22","0"
"kevinsallee","takluyver","5858","1","0"
"Carreau","ivanov","5859","22","22"
"Carreau","takluyver","5859","22","02"
"ivanov","takluyver","5859","22","02"
"Carreau","ellisonbg","5860","02","12"
"jakevdp","takluyver","5861","0","0"
"minrk","takluyver","5861","2","0"
"jakevdp","minrk","5861","0","2"
"jamesgao","minrk","5862","20012210221","222222200"
"takluyver","tdemco","5864","2","2"
"takluyver","tritemio","5864","2","2"
"tdemco","tritemio","5864","2","2"
"minrk","takluyver","5866","0","2"
"ellisonbg","jdfreder","5868","2","2"
"jdfreder","minrk","5868","2","222"
"ellisonbg","minrk","5868","2","222"
"minrk","takluyver","5874","1","222"
"takluyver","vbraun","5874","222","2"
"minrk","vbraun","5874","1","2"
"raddanki","takluyver","5876","2","22"
"baharev","takluyver","5876","02222","22"
"Carreau","takluyver","5876","2201","22"
"baharev","raddanki","5876","02222","2"
"Carreau","raddanki","5876","2201","2"
"baharev","Carreau","5876","02222","2201"
"ellisonbg","jdfreder","5877","2","21"
"jakobgager","jdfreder","5877","2","21"
"dsblank","jdfreder","5877","021","21"
"benjaminabel","jdfreder","5877","2022","21"
"dsblank","ellisonbg","5877","021","2"
"benjaminabel","ellisonbg","5877","2022","2"
"ellisonbg","jakobgager","5877","2","2"
"dsblank","jakobgager","5877","021","2"
"benjaminabel","jakobgager","5877","2022","2"
"jdfreder","minrk","5877","21","22"
"ellisonbg","minrk","5877","2","22"
"jakobgager","minrk","5877","2","22"
"dsblank","minrk","5877","021","22"
"benjaminabel","minrk","5877","2022","22"
"benjaminabel","dsblank","5877","2022","021"
"gnurser","minrk","5879","2","2"
"jrjohansson","minrk","5880","222","22"
"ivanov","minrk","5882","22","21"
"chryss","minrk","5883","12","222"
"minrk","stevengj","5884","222","022"
"jdfreder","minrk","5885","2","21"
"gaulinmp","minrk","5885","2","21"
"gaulinmp","jdfreder","5885","2","2"
"mattja","minrk","5886","22","22"
"olenz","takluyver","5887","22","202"
"lesley2958","takluyver","5887","1","202"
"jzf2101","takluyver","5887","2","202"
"minrk","takluyver","5887","2","202"
"lesley2958","olenz","5887","1","22"
"jzf2101","olenz","5887","2","22"
"minrk","olenz","5887","2","22"
"jzf2101","lesley2958","5887","2","1"
"lesley2958","minrk","5887","1","2"
"jzf2101","minrk","5887","2","2"
"damianavila","jdfreder","5889","2","201"
"jdfreder","minrk","5889","201","2222"
"damianavila","minrk","5889","2","2222"
"jdfreder","minrk","5892","0","2"
"Carreau","minrk","5893","21","2"
"minrk","njwhite","5893","2","1"
"Carreau","njwhite","5893","21","1"
"Carreau","pescobar","5894","21","1"
"Carreau","ellisonbg","5897","2","22"
"ellisonbg","jdfreder","5897","22","2"
"Carreau","jdfreder","5897","2","2"
"Carreau","takluyver","5898","0","1"
"minrk","takluyver","5898","2","1"
"Carreau","minrk","5898","0","2"
"jdfreder","markkness","5899","1","1"
"jdfreder","minrk","5899","1","2"
"markkness","minrk","5899","1","2"
"jasongrout","jdfreder","5900","21","2222022212222"
"ellisonbg","jdfreder","5900","2","2222022212222"
"ellisonbg","jasongrout","5900","2","21"
"jdfreder","SylvainCorlay","5900","2222022212222","220"
"jasongrout","SylvainCorlay","5900","21","220"
"ellisonbg","SylvainCorlay","5900","2","220"
"andrewclegg","minrk","5901","1","2"
"Jun-T","minrk","5902","1","21"
"dhirschfeld","gezer2","5903","2","0212022222220"
"Carreau","gezer2","5903","2","0212022222220"
"clayheaton","gezer2","5903","2","0212022222220"
"chivalry123","gezer2","5903","2","0212022222220"
"gezer2","minrk","5903","0212022222220","2222"
"dhirschfeld","minrk","5903","2","2222"
"Carreau","minrk","5903","2","2222"
"clayheaton","minrk","5903","2","2222"
"chivalry123","minrk","5903","2","2222"
"Carreau","dhirschfeld","5903","2","2"
"clayheaton","dhirschfeld","5903","2","2"
"chivalry123","dhirschfeld","5903","2","2"
"Carreau","clayheaton","5903","2","2"
"chivalry123","clayheaton","5903","2","2"
"gezer2","xinan","5903","0212022222220","22"
"minrk","xinan","5903","2222","22"
"dhirschfeld","xinan","5903","2","22"
"Carreau","xinan","5903","2","22"
"clayheaton","xinan","5903","2","22"
"chivalry123","xinan","5903","2","22"
"Carreau","chivalry123","5903","2","2"
"Carreau","TomAugspurger","5904","2","1"
"Jun-T","minrk","5905","1","2"
"Carreau","Jun-T","5906","2","0"
"Carreau","minrk","5906","2","2"
"Jun-T","minrk","5906","0","2"
"damianavila","EmlynC","5907","2","1"
"dusans","minrk","5908","12222","102022"
"ivanov","tacaswell","5909","2","2"
"bluefir","minrk","5911","2","2"
"keinohguchi","minrk","5911","0","2"
"minrk","thomasmodeneis","5911","2","1"
"bluefir","thomasmodeneis","5911","2","1"
"keinohguchi","thomasmodeneis","5911","0","1"
"minrk","ujnzxw","5911","2","1"
"bluefir","ujnzxw","5911","2","1"
"thomasmodeneis","ujnzxw","5911","1","1"
"keinohguchi","ujnzxw","5911","0","1"
"bluefir","keinohguchi","5911","2","0"
"fbkarsdorp","satra","5913","2","2"
"jenshnielsen","satra","5913","2","2"
"Midnighter","satra","5913","2","2"
"fbkarsdorp","jenshnielsen","5913","2","2"
"fbkarsdorp","Midnighter","5913","2","2"
"jenshnielsen","Midnighter","5913","2","2"
"kevin4fly","minrk","5915","2","22"
"davidlowryduda","minrk","5919","2","22"
"minrk","squarel","5919","22","2"
"davidlowryduda","squarel","5919","2","2"
"ahmadia","Carreau","5921","2","0222"
"anthonylouisburns","Carreau","5921","2220","0222"
"Carreau","ketch","5921","0222","22"
"ahmadia","ketch","5921","2","22"
"FRidh","ketch","5921","2","22"
"jonnojohnson","ketch","5921","0","22"
"anthonylouisburns","ketch","5921","2220","22"
"Carreau","FRidh","5921","0222","2"
"ahmadia","FRidh","5921","2","2"
"anthonylouisburns","FRidh","5921","2220","2"
"Carreau","jonnojohnson","5921","0222","0"
"ahmadia","jonnojohnson","5921","2","0"
"FRidh","jonnojohnson","5921","2","0"
"anthonylouisburns","jonnojohnson","5921","2220","0"
"ahmadia","anthonylouisburns","5921","2","2220"
"Carreau","ozancaglayan","5922","2120222","212222"
"damianavila","ozancaglayan","5922","1","212222"
"ccordoba12","ozancaglayan","5922","2","212222"
"fperez","ozancaglayan","5922","2","212222"
"minrk","ozancaglayan","5922","2","212222"
"Carreau","damianavila","5922","2120222","1"
"ccordoba12","damianavila","5922","2","1"
"Carreau","ccordoba12","5922","2120222","2"
"Carreau","fperez","5922","2120222","2"
"damianavila","fperez","5922","1","2"
"ccordoba12","fperez","5922","2","2"
"Carreau","minrk","5922","2120222","2"
"damianavila","minrk","5922","1","2"
"ccordoba12","minrk","5922","2","2"
"fperez","minrk","5922","2","2"
"minrk","mutouTHU","5923","20222","11021"
"jdfreder","rossant","5925","220","1"
"kmonsoor","schodge","5926","2","0"
"ellisonbg","minrk","5928","022","12"
"jdfreder","minrk","5928","2","12"
"ellisonbg","rgbkrk","5928","022","1222"
"minrk","rgbkrk","5928","12","1222"
"jdfreder","rgbkrk","5928","2","1222"
"ellisonbg","jdfreder","5928","022","2"
"ellisonbg","jdfreder","5929","1","1"
"Carreau","jdfreder","5929","21","1"
"Carreau","ellisonbg","5929","21","1"
"jdfreder","minrk","5929","1","2"
"ellisonbg","minrk","5929","1","2"
"Carreau","minrk","5929","21","2"
"damianavila","minrk","5931","1","2"
"blink1073","minrk","5932","1","2"
"mangecoeur","takluyver","5934","121","222"
"minrk","takluyver","5934","2","222"
"mangecoeur","minrk","5934","121","2"
"ahmadia","jdfreder","5937","20","122"
"ellisonbg","jdfreder","5937","20","122"
"ahmadia","ellisonbg","5937","20","20"
"ahmadia","kajiglet","5937","20","2"
"jdfreder","kajiglet","5937","122","2"
"ellisonbg","kajiglet","5937","20","2"
"andreabedini","minrk","5938","21","22022122222212"
"ellisonbg","minrk","5938","022220222222","22022122222212"
"fperez","minrk","5938","20","22022122222212"
"andreabedini","ellisonbg","5938","21","022220222222"
"andreabedini","fperez","5938","21","20"
"ellisonbg","fperez","5938","022220222222","20"
"blueyed","takluyver","5939","22","02"
"minrk","takluyver","5939","2","02"
"blueyed","minrk","5939","22","2"
"minrk","peter-ch","5940","2","2"
"minrk","takluyver","5940","2","2"
"peter-ch","takluyver","5940","2","2"
"ellisonbg","jdfreder","5942","11","22"
"jdfreder","minrk","5942","22","2"
"ellisonbg","minrk","5942","11","2"
"jdfreder","takluyver","5945","2","2"
"aliteralmind","Carreau","5946","2112","2"
"Carreau","takluyver","5946","2","22"
"aliteralmind","takluyver","5946","2112","22"
"AlbertHilb","ellisonbg","5947","01","201"
"ellisonbg","jdfreder","5947","201","2"
"AlbertHilb","jdfreder","5947","01","2"
"jdfreder","joergdietrich","5948","11","2"
"hugadams","ivanov","5949","1","2"
"pratikmallya","takluyver","5950","2","02"
"minrk","takluyver","5950","2","02"
"minrk","pratikmallya","5950","2","2"
"minrk","takluyver","5951","22","22022"
"ellisonbg","minrk","5952","1000","2022"
"fonnesbeck","minrk","5952","0","2022"
"ellisonbg","fonnesbeck","5952","1000","0"
"ellisonbg","takluyver","5953","2","2"
"ivanov","takluyver","5954","1","2"
"petrushy","takluyver","5954","1","2"
"ivanov","petrushy","5954","1","1"
"joonro","minrk","5955","1","2"
"ellisonbg","jdfreder","5956","22","2"
"Carreau","damianavila","5957","01","2201"
"damianavila","ivanov","5957","2201","2"
"Carreau","ivanov","5957","01","2"
"damianavila","takluyver","5957","2201","21"
"Carreau","takluyver","5957","01","21"
"ivanov","takluyver","5957","2","21"
"jdfreder","SylvainCorlay","5959","12","222"
"jasongrout","jdfreder","5963","220222","22022222221"
"jasongrout2","jdfreder","5963","21","22022222221"
"jdfreder","SylvainCorlay","5963","22022222221","1221211"
"jasongrout","SylvainCorlay","5963","220222","1221211"
"jasongrout2","SylvainCorlay","5963","21","1221211"
"minrk","SylvainCorlay","5963","1","1221211"
"jasongrout","jasongrout2","5963","220222","21"
"jdfreder","minrk","5963","22022222221","1"
"jasongrout","minrk","5963","220222","1"
"jasongrout2","minrk","5963","21","1"
"Carreau","joelkim","5967","1","221"
"ellisonbg","joelkim","5967","21","221"
"Carreau","ellisonbg","5967","1","21"
"joelkim","parente","5967","221","22"
"Carreau","parente","5967","1","22"
"ellisonbg","parente","5967","21","22"
"minrk","parente","5967","012","22"
"kimdwkimdw","parente","5967","12","22"
"joelkim","minrk","5967","221","012"
"Carreau","minrk","5967","1","012"
"ellisonbg","minrk","5967","21","012"
"kimdwkimdw","minrk","5967","12","012"
"joelkim","kimdwkimdw","5967","221","12"
"Carreau","kimdwkimdw","5967","1","12"
"ellisonbg","kimdwkimdw","5967","21","12"
"ivanov","schodge","5968","22","2"
"damianavila","minrk","5969","2","2"
"jdfreder","takluyver","5971","0","222"
"ellisonbg","jdfreder","5974","2","2022"
"jdfreder","takluyver","5974","2022","0"
"ellisonbg","takluyver","5974","2","0"
"Carreau","jdfreder","5975","22","2"
"ellisonbg","jdfreder","5975","2","2"
"Carreau","ellisonbg","5975","22","2"
"takluyver","timothydmorton","5976","2","2"
"jhave","timothydmorton","5976","2","2"
"minrk","timothydmorton","5976","2","2"
"Knusper","timothydmorton","5976","2","2"
"a4mohit","timothydmorton","5976","0","2"
"Carreau","timothydmorton","5976","1","2"
"jhave","takluyver","5976","2","2"
"minrk","takluyver","5976","2","2"
"Knusper","takluyver","5976","2","2"
"a4mohit","takluyver","5976","0","2"
"Carreau","takluyver","5976","1","2"
"a4mohit","jhave","5976","0","2"
"Carreau","jhave","5976","1","2"
"jhave","minrk","5976","2","2"
"Knusper","minrk","5976","2","2"
"a4mohit","minrk","5976","0","2"
"Carreau","minrk","5976","1","2"
"jhave","Knusper","5976","2","2"
"a4mohit","Knusper","5976","0","2"
"Carreau","Knusper","5976","1","2"
"a4mohit","Carreau","5976","0","1"
"endolith","ivanov","5978","2","2"
"ivanov","takluyver","5978","2","2"
"endolith","takluyver","5978","2","2"
"minrk","takluyver","5978","2","2"
"ivanov","minrk","5978","2","2"
"endolith","minrk","5978","2","2"
"Carreau","jenshnielsen","5979","22","22"
"elmerehbi","jenshnielsen","5979","2","22"
"billsanto","jenshnielsen","5979","1","22"
"flgomezc","jenshnielsen","5979","2","22"
"csaracho","jenshnielsen","5979","1","22"
"gnestor","jenshnielsen","5979","2","22"
"celosc","jenshnielsen","5979","2","22"
"chriskyfung","jenshnielsen","5979","2","22"
"AliBaheri","jenshnielsen","5979","1","22"
"jenshnielsen","takluyver","5979","22","222"
"stoneyv","takluyver","5979","2","222"
"Carreau","takluyver","5979","22","222"
"peteut","takluyver","5979","22","222"
"minrk","takluyver","5979","2","222"
"rjurney","takluyver","5979","01","222"
"elmerehbi","takluyver","5979","2","222"
"paulavery1951","takluyver","5979","0","222"
"billsanto","takluyver","5979","1","222"
"flgomezc","takluyver","5979","2","222"
"csaracho","takluyver","5979","1","222"
"gnestor","takluyver","5979","2","222"
"celosc","takluyver","5979","2","222"
"chriskyfung","takluyver","5979","2","222"
"rdhyee","takluyver","5979","2","222"
"AliBaheri","takluyver","5979","1","222"
"sajidali","takluyver","5979","2","222"
"jenshnielsen","stoneyv","5979","22","2"
"Carreau","stoneyv","5979","22","2"
"peteut","stoneyv","5979","22","2"
"minrk","stoneyv","5979","2","2"
"rjurney","stoneyv","5979","01","2"
"elmerehbi","stoneyv","5979","2","2"
"paulavery1951","stoneyv","5979","0","2"
"billsanto","stoneyv","5979","1","2"
"flgomezc","stoneyv","5979","2","2"
"csaracho","stoneyv","5979","1","2"
"gnestor","stoneyv","5979","2","2"
"celosc","stoneyv","5979","2","2"
"chriskyfung","stoneyv","5979","2","2"
"rdhyee","stoneyv","5979","2","2"
"AliBaheri","stoneyv","5979","1","2"
"sajidali","stoneyv","5979","2","2"
"billsanto","Carreau","5979","1","22"
"AliBaheri","Carreau","5979","1","22"
"jenshnielsen","peteut","5979","22","22"
"Carreau","peteut","5979","22","22"
"minrk","peteut","5979","2","22"
"elmerehbi","peteut","5979","2","22"
"paulavery1951","peteut","5979","0","22"
"billsanto","peteut","5979","1","22"
"flgomezc","peteut","5979","2","22"
"csaracho","peteut","5979","1","22"
"gnestor","peteut","5979","2","22"
"celosc","peteut","5979","2","22"
"chriskyfung","peteut","5979","2","22"
"AliBaheri","peteut","5979","1","22"
"jenshnielsen","minrk","5979","22","2"
"Carreau","minrk","5979","22","2"
"elmerehbi","minrk","5979","2","2"
"billsanto","minrk","5979","1","2"
"flgomezc","minrk","5979","2","2"
"csaracho","minrk","5979","1","2"
"gnestor","minrk","5979","2","2"
"celosc","minrk","5979","2","2"
"chriskyfung","minrk","5979","2","2"
"AliBaheri","minrk","5979","1","2"
"jenshnielsen","rjurney","5979","22","01"
"Carreau","rjurney","5979","22","01"
"peteut","rjurney","5979","22","01"
"minrk","rjurney","5979","2","01"
"elmerehbi","rjurney","5979","2","01"
"paulavery1951","rjurney","5979","0","01"
"billsanto","rjurney","5979","1","01"
"flgomezc","rjurney","5979","2","01"
"csaracho","rjurney","5979","1","01"
"gnestor","rjurney","5979","2","01"
"celosc","rjurney","5979","2","01"
"chriskyfung","rjurney","5979","2","01"
"rdhyee","rjurney","5979","2","01"
"AliBaheri","rjurney","5979","1","01"
"Carreau","elmerehbi","5979","22","2"
"billsanto","elmerehbi","5979","1","2"
