"name1","name2","year_week","issue_num","p1","p2"
"jreback","TomAugspurger","201650","14386","2","0"
"rgbkrk","TomAugspurger","201650","14386","22","0"
"pwalsh","TomAugspurger","201650","14386","2","0"
"takluyver","TomAugspurger","201650","14386","2","0"
"minrk","TomAugspurger","201650","14386","0","0"
"jreback","rgbkrk","201650","14386","2","22"
"pwalsh","rgbkrk","201650","14386","2","22"
"minrk","rgbkrk","201650","14386","0","22"
"jreback","pwalsh","201650","14386","2","2"
"minrk","pwalsh","201650","14386","0","2"
"jreback","takluyver","201650","14386","2","2"
"rgbkrk","takluyver","201650","14386","22","2"
"pwalsh","takluyver","201650","14386","2","2"
"minrk","takluyver","201650","14386","0","2"
"jreback","minrk","201650","14386","2","0"
"chris-b1","jabellcu","201641","14387","2","1"
"brandonmburroughs","codecov-io","201641","14389","122","2"
"codecov-io","jorisvandenbossche","201641","14389","2","20"
"brandonmburroughs","jorisvandenbossche","201641","14389","122","20"
"codecov-io","jreback","201641","14391","2","222222"
"joshowen","jreback","201641","14391","22","222222"
"jorisvandenbossche","jreback","201641","14391","1","222222"
"codecov-io","joshowen","201641","14391","2","22"
"jorisvandenbossche","joshowen","201641","14391","1","22"
"codecov-io","jorisvandenbossche","201641","14391","2","1"
"brandonmburroughs","jorisvandenbossche","201643","14392","2","2"
"brandonmburroughs","jreback","201641","14393","1","0"
"jorisvandenbossche","jreback","201643","14393","22","2"
"chris-b1","VelizarVESSELINOV","201641","14394","1","2"
"gfyoung","ZhijieWang","201641","14395","2","1"
"chris-b1","datajanko","201641","14396","1","021"
"chris-b1","jorisvandenbossche","201641","14396","1","2"
"datajanko","jorisvandenbossche","201641","14396","021","2"
"chris-b1","shoyer","201641","14396","1","2"
"datajanko","shoyer","201641","14396","021","2"
"jorisvandenbossche","shoyer","201641","14396","2","2"
"chris-b1","jorisvandenbossche","201641","14398","2","2"
"idanivanov","jorisvandenbossche","201641","14398","1","2"
"chris-b1","idanivanov","201641","14398","2","1"
"evanbiederstedt","jreback","201641","14399","0","20"
"dragonator4","jreback","201641","14400","100","22222220"
"jreback","TomAugspurger","201641","14400","22222220","2"
"dragonator4","TomAugspurger","201641","14400","100","2"
"adamschultz","jreback","201641","14402","1","2222"
"bbirand","jorisvandenbossche","201641","14403","22","22"
"sven337","WillAyd","20194","14403","20","210"
"codecov-io","jreback","201641","14404","2","22"
"jreback","verhalenn","201641","14404","22","2"
"codecov-io","verhalenn","201641","14404","2","2"
"adamchainz","jorisvandenbossche","201641","14406","2","11"
"codecov-io","jreback","201641","14409","2","2"
"jorisvandenbossche","jreback","201641","14409","1","2"
"codecov-io","jorisvandenbossche","201641","14409","2","1"
"jorisvandenbossche","njsmith","201641","14411","2","0"
"codecov-io","sinhrks","201641","14412","2","2"
"sinhrks","verhalenn","201641","14412","2","2"
"codecov-io","verhalenn","201641","14412","2","2"
"brandonmburroughs","paul-mannino","201641","14416","12","2"
"codecov-io","paul-mannino","201641","14416","2","2"
"jorisvandenbossche","paul-mannino","201641","14416","1","2"
"jreback","paul-mannino","201641","14416","1","2"
"brandonmburroughs","codecov-io","201641","14416","12","2"
"brandonmburroughs","jorisvandenbossche","201641","14416","12","1"
"codecov-io","jorisvandenbossche","201641","14416","2","1"
"brandonmburroughs","jreback","201641","14416","12","1"
"codecov-io","jreback","201641","14416","2","1"
"jorisvandenbossche","jreback","201641","14416","1","1"
"chris-b1","ebolyen","201641","14418","2","21"
"ebolyen","jreback","201641","14418","21","22"
"gfyoung","jreback","201641","14418","22","22"
"jorisvandenbossche","jreback","201641","14418","1","22"
"chris-b1","jreback","201641","14418","2","22"
"ebolyen","gfyoung","201641","14418","21","22"
"chris-b1","gfyoung","201641","14418","2","22"
"ebolyen","jorisvandenbossche","201641","14418","21","1"
"gfyoung","jorisvandenbossche","201641","14418","22","1"
"chris-b1","jorisvandenbossche","201641","14418","2","1"
"codecov-io","jorisvandenbossche","201641","14419","2","1"
"691175002","jreback","201641","14420","2","22"
"jorisvandenbossche","jreback","201641","14421","00","2222222"
"jreback","myyc","201641","14421","2222222","022222210"
"jorisvandenbossche","myyc","201641","14421","00","022222210"
"gfyoung","jreback","201641","14422","22","2"
"jreback","waqarmalik","201641","14423","0","2"
"codecov-io","jorisvandenbossche","201641","14424","2","1"
"chris-b1","jreback","201641","14425","22","22"
"jreback","simonm3","201641","14425","22","00"
"chris-b1","simonm3","201641","14425","22","00"
"chrisaycock","codecov-io","201641","14426","2","2"
"gfyoung","jreback","201642","14427","02","2"
"codecov-io","jonmmease","201641","14428","2","222"
"codecov-io","jreback","201641","14428","2","22"
"jonmmease","jreback","201641","14428","222","22"
"jorisvandenbossche","jreback","201641","14428","1","22"
"codecov-io","jorisvandenbossche","201641","14428","2","1"
"jonmmease","jorisvandenbossche","201641","14428","222","1"
"codecov-io","jreback","201641","14429","2","22"
"jorisvandenbossche","jreback","201641","14429","1","22"
"codecov-io","jorisvandenbossche","201641","14429","2","1"
"jonmmease","jreback","201642","14432","22","22"
"jreback","shoyer","201642","14432","22","22"
"jonmmease","shoyer","201642","14432","22","22"
"codecov-io","jonmmease","201643","14432","2","2"
"jonmmease","jorisvandenbossche","201650","14432","2","1"
"jorisvandenbossche","jreback","201650","14432","1","2"
"jonmmease","jreback","201650","14432","2","2"
"goldenbull","jreback","201723","14432","2","2"
"ivallesp","jreback","201642","14434","1112","22"
"jorisvandenbossche","jreback","201642","14434","12","22"
"ivallesp","jorisvandenbossche","201642","14434","1112","12"
"chris-b1","jreback","201642","14436","2","2"
"jreback","ssanderson","201649","14436","2","2"
"datajanko","jorisvandenbossche","201642","14437","1","21"
"aixtools","codecov-io","201642","14441","2","2"
"codecov-io","jreback","201642","14441","2","21"
"aixtools","jreback","201642","14441","2","21"
"codecov-io","jreback","201642","14442","2","2"
"johnml1135","jreback","201642","14443","22","2"
"brandonmburroughs","jreback","201642","14444","2","2"
"codecov-io","jreback","201642","14445","2","22"
"jorisvandenbossche","jreback","201642","14445","2","22"
"codecov-io","jorisvandenbossche","201642","14445","2","2"
"jorisvandenbossche","jreback","201646","14445","0","2"
"brandonmburroughs","jreback","201646","14445","1","2"
"brandonmburroughs","jorisvandenbossche","201646","14445","1","0"
"brandonmburroughs","jreback","201648","14445","01","21"
"jorisvandenbossche","jreback","201648","14445","221","21"
"brandonmburroughs","jorisvandenbossche","201648","14445","01","221"
"amolkahat","codecov-io","201642","14446","2","2"
"codecov-io","jreback","201642","14446","2","2"
"amolkahat","jreback","201642","14446","2","2"
"amolkahat","jreback","201652","14446","2","2"
"amolkahat","jreback","20179","14446","21","121"
"jorisvandenbossche","jreback","20179","14446","2","121"
"amolkahat","jorisvandenbossche","20179","14446","21","2"
"codecov-io","jreback","201642","14447","2","1"
"chris-b1","jreback","201642","14448","22","2"
"jorisvandenbossche","jreback","201642","14448","2","2"
"chris-b1","jorisvandenbossche","201642","14448","22","2"
"codecov-io","jreback","201642","14449","2","21"
"dubourg","jreback","201642","14449","11","21"
"codecov-io","dubourg","201642","14449","2","11"
"jreback","pwaller","201642","14450","2","22"
"jreback","myyc","201642","14451","222","2"
"makeyourowntextminingtoolkit","myyc","201642","14451","12","2"
"jreback","makeyourowntextminingtoolkit","201642","14451","222","12"
"myyc","wesm","201642","14451","2","2"
"jreback","wesm","201642","14451","222","2"
"makeyourowntextminingtoolkit","wesm","201642","14451","12","2"
"shoyer","wesm","201642","14451","2","2"
"myyc","shoyer","201642","14451","2","2"
"jreback","shoyer","201642","14451","222","2"
"makeyourowntextminingtoolkit","shoyer","201642","14451","12","2"
"codecov-io","keshavramaswamy","201642","14452","2","222"
"codecov-io","gfyoung","201642","14453","2","2"
"gfyoung","jreback","201642","14453","2","22"
"codecov-io","jreback","201642","14453","2","22"
"jorisvandenbossche","jreback","201642","14453","21","22"
"gfyoung","jorisvandenbossche","201642","14453","2","21"
"codecov-io","jorisvandenbossche","201642","14453","2","21"
"gfyoung","jorisvandenbossche","201643","14453","22","2"
"jorisvandenbossche","jreback","201642","14454","2","2"
"jorisvandenbossche","tony-mowers","201642","14454","2","1"
"jreback","tony-mowers","201642","14454","2","1"
"ashishsingal1","codecov-io","201642","14455","1","2"
"codecov-io","sinhrks","201642","14455","2","2"
"jreback","sinhrks","201642","14455","222","2"
"ashishsingal1","sinhrks","201642","14455","1","2"
"codecov-io","jreback","201642","14455","2","222"
"ashishsingal1","jreback","201642","14455","1","222"
"codecov-io","sinhrks","201642","14456","2","2"
"jorisvandenbossche","sahildua2305","201645","14458","2","2"
"jorisvandenbossche","pankajp","201642","14459","2","2"
"gfyoung","pankajp","201642","14459","1","2"
"gfyoung","jorisvandenbossche","201642","14459","1","2"
"jorisvandenbossche","pankajp","201643","14459","220202","2"
"gfyoung","pankajp","201643","14459","2222","2"
"gfyoung","jorisvandenbossche","201643","14459","2222","220202"
"dpinte","jorisvandenbossche","201642","14460","021","002"
"jorisvandenbossche","liangbright","201823","14460","2","2"
"jorisvandenbossche","jreback","201642","14461","121","222"
"jorisvandenbossche","laudney","201642","14461","121","012"
"jreback","laudney","201642","14461","222","012"
"jreback","wesm","20179","14462","2","0"
"jreback","madphysicist","201642","14467","22","22"
"jorisvandenbossche","max-sixty","201642","14468","2","2"
"brmc","jreback","201710","14468","2","10"
"brmc","TomAugspurger","201710","14468","2","21"
"jreback","TomAugspurger","201710","14468","10","21"
"brmc","jreback","201711","14468","222","2"
"brmc","jorisvandenbossche","201712","14468","1","2"
"jreback","teh","201719","14468","2","112"
"teh","TomAugspurger","201719","14468","112","212"
"jreback","TomAugspurger","201719","14468","2","212"
"nimish","TomAugspurger","201741","14468","2","2"
"jreback","TomAugspurger","201747","14468","2","2"
"teh","TomAugspurger","201747","14468","0","2"
"shoyer","TomAugspurger","201747","14468","1","2"
"jreback","teh","201747","14468","2","0"
"shoyer","teh","201747","14468","1","0"
"jreback","shoyer","201747","14468","2","1"
"gwerbin","shoyer","201818","14468","02","0"
"jorisvandenbossche","verhalenn","201642","14469","2","2"
"prakritidev","verhalenn","201642","14469","1","2"
"jorisvandenbossche","prakritidev","201642","14469","2","1"
"jorisvandenbossche","verhalenn","201642","14472","2","2"
"codecov-io","jreback","201643","14472","2","12"
"gfyoung","jreback","201643","14472","2","12"
"codecov-io","gfyoung","201643","14472","2","2"
"codecov-io","verhalenn","201643","14472","2","2"
"jreback","verhalenn","201643","14472","12","2"
"gfyoung","verhalenn","201643","14472","2","2"
"jorisvandenbossche","jreback","201643","14474","21","022"
"jorisvandenbossche","jreback","201644","14474","02","1"
"codecov-io","jorisvandenbossche","201642","14475","2","1"
"jreback","laudney","201642","14476","222","2222"
"codecov-io","laudney","201642","14476","2","2222"
"jorisvandenbossche","laudney","201642","14476","22","2222"
"codecov-io","jreback","201642","14476","2","222"
"jorisvandenbossche","jreback","201642","14476","22","222"
"codecov-io","jorisvandenbossche","201642","14476","2","22"
"jreback","laudney","201643","14476","22","222222"
"jorisvandenbossche","laudney","201643","14476","1","222222"
"jorisvandenbossche","jreback","201643","14476","1","22"
"gfyoung","jorisvandenbossche","201643","14477","2222","1"
"jorisvandenbossche","jreback","201643","14477","1","22"
"gfyoung","jreback","201643","14477","2222","22"
"dragoljub","jreback","201642","14478","1","2"
"bashtage","dragoljub","201643","14478","02","0"
"gfyoung","jorisvandenbossche","201643","14479","2202222","22002"
"jorisvandenbossche","jreback","201643","14479","22002","12"
"gfyoung","jreback","201643","14479","2202222","12"
"jorisvandenbossche","jreback","201644","14479","20","2"
"gfyoung","jreback","201644","14479","212","2"
"gfyoung","jorisvandenbossche","201644","14479","212","20"
"gfyoung","jorisvandenbossche","201646","14479","22","21"
"jorisvandenbossche","rahulporuri","201643","14480","222","22"
"jreback","rahulporuri","201643","14480","2","22"
"jorisvandenbossche","jreback","201643","14480","222","2"
"codecov-io","jreback","201643","14481","2","21"
"darindillon","TomAugspurger","201643","14482","1","2"
"jorisvandenbossche","jreback","201643","14483","22","2"
"darindillon","jreback","201643","14483","0","2"
"darindillon","jorisvandenbossche","201643","14483","0","22"
"jreback","TomAugspurger","201643","14483","2","0"
"jorisvandenbossche","TomAugspurger","201643","14483","22","0"
"darindillon","TomAugspurger","201643","14483","0","0"
"jreback","palewire","201652","14483","22222112","112202"
"jorisvandenbossche","palewire","201652","14483","2","112202"
"darindillon","palewire","201652","14483","0","112202"
"jorisvandenbossche","jreback","201652","14483","2","22222112"
"darindillon","jreback","201652","14483","0","22222112"
"darindillon","jorisvandenbossche","201652","14483","0","2"
"palewire","underthecurve","201652","14483","112202","2"
"jreback","underthecurve","201652","14483","22222112","2"
"jorisvandenbossche","underthecurve","201652","14483","2","2"
"darindillon","underthecurve","201652","14483","0","2"
"TomAugspurger","underthecurve","201652","14483","0","2"
"palewire","TomAugspurger","201652","14483","112202","0"
"jreback","TomAugspurger","201652","14483","22222112","0"
"jorisvandenbossche","TomAugspurger","201652","14483","2","0"
"darindillon","TomAugspurger","201652","14483","0","0"
"gfyoung","jreback","201643","14489","2","2"
"jreback","shoyer","201643","14489","2","2"
"gfyoung","shoyer","201643","14489","2","2"
"bluenote10","jorisvandenbossche","201643","14491","0","02"
"jorisvandenbossche","jreback","201643","14491","02","2"
"bluenote10","jreback","201643","14491","0","2"
"gfyoung","jorisvandenbossche","201643","14492","1122","221"
"codecov-io","jorisvandenbossche","201643","14492","2","221"
"codecov-io","gfyoung","201643","14492","2","1122"
"jorisvandenbossche","jreback","201643","14492","221","21"
"gfyoung","jreback","201643","14492","1122","21"
"codecov-io","jreback","201643","14492","2","21"
"jreback","yupbank","201643","14493","22","22"
"jreback","llllllllll","201643","14494","22","02"
"jreback","llllllllll","201646","14494","1","221"
"codecov-io","robertwb","201643","14496","2","2"
"jreback","robertwb","201643","14496","212","2"
"codecov-io","jreback","201643","14496","2","212"
"jorisvandenbossche","jreback","201643","14497","1","22"
"jreback","yarikoptic","20172","14498","0","0"
"jorisvandenbossche","Tux1","201643","14499","12","202"
"codecov-io","jreback","201643","14501","2","2"
"codecov-io","jreback","201643","14502","2","2"
"jorisvandenbossche","jreback","201643","14502","2","2"
"codecov-io","jorisvandenbossche","201643","14502","2","2"
"chris-b1","TomAugspurger","201645","14503","2","2"
"codecov-io","jreback","201644","14504","2","2"
"jorisvandenbossche","verhalenn","201645","14504","22","2"
"jorisvandenbossche","verhalenn","201646","14504","2","1"
"jreback","verhalenn","201646","14504","1","1"
"jorisvandenbossche","jreback","201646","14504","2","1"
"codecov-io","jreback","201643","14505","2","2"
"dickreuter","jreback","201643","14505","222","2"
"codecov-io","dickreuter","201643","14505","2","222"
"codecov-io","TomAugspurger","201643","14505","2","22"
"jreback","TomAugspurger","201643","14505","2","22"
"dickreuter","TomAugspurger","201643","14505","222","22"
"dickreuter","jreback","201644","14505","222202","22222"
"jorisvandenbossche","jreback","201644","14505","22","22222"
"dickreuter","jorisvandenbossche","201644","14505","222202","22"
"jreback","nateyoder","201643","14506","22","20202"
"codecov-io","nateyoder","201643","14506","2","20202"
"codecov-io","jreback","201643","14506","2","22"
"jreback","nateyoder","201645","14506","0","2"
"jreback","nateyoder","201647","14506","22","10"
"jorisvandenbossche","jreback","201648","14506","0","2"
"jorisvandenbossche","nateyoder","201650","14506","11","1"
"jreback","nateyoder","201650","14506","21","1"
"jorisvandenbossche","jreback","201650","14506","11","21"
"jorisvandenbossche","jreback","201644","14509","022","22"
"jreback","yupbank","201650","14510","2","2"
"jzwinck","shoyer","201643","14511","1","2"
"jorisvandenbossche","shoyer","201643","14511","0","2"
"jorisvandenbossche","jzwinck","201643","14511","0","1"
"jorisvandenbossche","jzwinck","201643","14512","22","2"
"jorisvandenbossche","jpryda","201643","14513","202","21"
"gfyoung","jorisvandenbossche","201643","14514","2","12"
"codecov-io","jorisvandenbossche","201643","14514","2","12"
"codecov-io","gfyoung","201643","14514","2","2"
"gfyoung","jreback","201644","14514","2","2"
"jorisvandenbossche","jreback","201644","14514","1","2"
"gfyoung","jorisvandenbossche","201644","14514","2","1"
"jorisvandenbossche","kaloramik","201643","14515","2222","001"
"codecov-io","jreback","201643","14516","2","2"
"gfyoung","jreback","201643","14516","2121","2"
"jorisvandenbossche","jreback","201643","14516","21","2"
"codecov-io","gfyoung","201643","14516","2","2121"
"codecov-io","jorisvandenbossche","201643","14516","2","21"
"gfyoung","jorisvandenbossche","201643","14516","2121","21"
"jreback","ngenain","201643","14517","2","1"
"jreback","TomAugspurger","201643","14521","2","2"
"Dmitrii-I","TomAugspurger","201643","14521","1","2"
"Dmitrii-I","jreback","201643","14521","1","2"
"jorisvandenbossche","TimTimMadden","201643","14524","122","11"
"jreback","TimTimMadden","201643","14524","2","11"
"jorisvandenbossche","jreback","201643","14524","122","2"
"jbschiratti","jreback","201718","14526","1","2"
"codecov-io","Tux1","201644","14528","2","22"
"jreback","Tux1","201651","14528","2","2"
"MaxHalford","TomAugspurger","201643","14529","102","2"
"jreback","TomAugspurger","201643","14529","222","2"
"jreback","MaxHalford","201643","14529","222","102"
"chrisaycock","codecov-io","201643","14531","2","2"
"chrisaycock","jreback","201646","14531","2","22"
"bkandel","codecov-io","201644","14533","2","2"
"codecov-io","jreback","201644","14533","2","1"
"bkandel","jreback","201644","14533","2","1"
"jreback","mroeschke","201646","14534","2","2"
"jreback","mroeschke","201652","14534","2","2"
"codecov-io","jorisvandenbossche","201643","14535","2","2"
"codecov-io","jorisvandenbossche","201643","14537","2","2"
"jorisvandenbossche","keshavramaswamy","201644","14537","0","1222"
"ditenberg","TomAugspurger","201643","14539","222","2"
"codecov-io","tsdlovell","201643","14540","2","222"
"jreback","tsdlovell","201643","14540","2","222"
"codecov-io","jreback","201643","14540","2","2"
"jorisvandenbossche","jreback","201644","14540","2","2"
"jreback","tsdlovell","201644","14540","2","2"
"jorisvandenbossche","tsdlovell","201644","14540","2","2"
"jreback","tsdlovell","201716","14540","02","2"
"TomAugspurger","tsdlovell","201720","14540","1","2"
"jreback","parthea","201644","14541","1","2"
"jorisvandenbossche","jreback","201644","14542","20","222"
"jreback","rmancy-smg","201644","14542","222","2010"
"jorisvandenbossche","rmancy-smg","201644","14542","20","2010"
"chiangqiqi","jorisvandenbossche","201644","14544","2","2"
"codecov-io","jorisvandenbossche","201644","14545","2","221"
"jorisvandenbossche","TomAugspurger","201644","14545","221","2"
"codecov-io","TomAugspurger","201644","14545","2","2"
"jreback","TomAugspurger","201644","14545","2","2"
"jorisvandenbossche","jreback","201644","14545","221","2"
"codecov-io","jreback","201644","14545","2","2"
"Foucl","jreback","201711","14546","1","0"
"chris-b1","jorisvandenbossche","201644","14547","0","22"
"chris-b1","jreback","201644","14547","0","22"
"jorisvandenbossche","jreback","201644","14547","22","22"
"jorisvandenbossche","jreback","201644","14548","22","22"
"aavanian","jreback","201644","14548","1","22"
"aavanian","jorisvandenbossche","201644","14548","1","22"
"jorisvandenbossche","jreback","201644","14549","22","2"
"jreback","wesm","201644","14549","2","2"
"jorisvandenbossche","wesm","201644","14549","22","2"
"codecov-io","jreback","201644","14551","2","2"
"jorisvandenbossche","jreback","201644","14551","2","2"
"codecov-io","jorisvandenbossche","201644","14551","2","2"
"jorisvandenbossche","jreback","201644","14552","220212","22"
"jreback","stonebig","201644","14552","22","2222202"
"jorisvandenbossche","stonebig","201644","14552","220212","2222202"
"jorisvandenbossche","TomAugspurger","201644","14553","0","2"
"kjford","TomAugspurger","201644","14553","2","2"
"jorisvandenbossche","kjford","201644","14553","0","2"
"joshhornby","TomAugspurger","201847","14553","1","0"
"kjford","ldacey","201848","14553","2","2"
"jburroni","jreback","201644","14554","222","2022"
"jorisvandenbossche","jreback","201644","14555","0222","22"
"jreback","tomspur","201644","14555","22","2"
"jorisvandenbossche","tomspur","201644","14555","0222","2"
"jorisvandenbossche","souravsingh","201645","14556","2","2"
"jreback","patniharshit","201649","14556","2","2"
"jorisvandenbossche","PyDeq","201644","14558","221","11"
"jorisvandenbossche","PyDeq","201644","14559","02","21"
"jorisvandenbossche","PyDeq","201644","14560","2","0"
"jorisvandenbossche","stonebig","201645","14561","0","02"
"stonebig","vstinner","201645","14561","02","2"
"jorisvandenbossche","vstinner","201645","14561","0","2"
"jreback","rogeriomgatto","20176","14564","1","2"
"jorisvandenbossche","mroeschke","20174","14565","2","2"
"jorisvandenbossche","mroeschke","20176","14565","2","0"
"dhimmel","stonebig","201644","14566","22","2"
"alexanderwhatley","stonebig","201644","14566","1","2"
"alexanderwhatley","dhimmel","201644","14566","1","22"
"dhimmel","jorisvandenbossche","201647","14566","2","21"
"codecov-io","jreback","201644","14567","2","2"
"evanbiederstedt","TomAugspurger","201644","14568","2","221"
"codecov-io","jreback","201644","14569","2","2"
"buggi22","jreback","201644","14569","2","2"
"buggi22","codecov-io","201644","14569","2","2"
"dhimmel","jreback","201644","14570","1","22"
"jeanmn","jreback","201644","14572","21","22"
"codecov-io","dhimmel","201644","14575","2","202"
"dhimmel","jreback","201644","14575","202","22"
"jorisvandenbossche","jreback","201644","14575","21","22"
"codecov-io","jreback","201644","14575","2","22"
"dhimmel","jorisvandenbossche","201644","14575","202","21"
"codecov-io","jorisvandenbossche","201644","14575","2","21"
"dhimmel","jreback","201644","14576","22","2"
"codecov-io","jreback","201645","14576","2","2"
"dhimmel","jreback","201647","14576","2","2"
"dhimmel","jorisvandenbossche","201649","14576","212","20"
"dhimmel","jreback","201649","14576","212","2"
"jorisvandenbossche","jreback","201649","14576","20","2"
"dhimmel","jreback","201650","14576","202","221"
"jorisvandenbossche","jreback","201650","14576","11","221"
"dhimmel","jorisvandenbossche","201650","14576","202","11"
"jorisvandenbossche","jreback","201644","14578","2","2"
"jreback","redsum","201644","14578","2","1"
"jorisvandenbossche","redsum","201644","14578","2","1"
"jorisvandenbossche","redsum","201645","14578","2","2"
"aileronajay","jorisvandenbossche","201648","14579","22222","2"
"jreback","PanWu","201644","14581","22","11"
"jreback","wesm","201644","14581","22","2"
"PanWu","wesm","201644","14581","11","2"
"gfyoung","jorisvandenbossche","201645","14582","02","2"
"gfyoung","jorisvandenbossche","201646","14582","222","202"
"gfyoung","jreback","201647","14582","222","222"
"jorisvandenbossche","jreback","201647","14582","01","222"
"gfyoung","jorisvandenbossche","201647","14582","222","01"
"codecov-io","dickreuter","201644","14583","2","2"
"dickreuter","jreback","201646","14583","222","2"
"jorisvandenbossche","jreback","201646","14583","02","2"
"dickreuter","jorisvandenbossche","201646","14583","222","02"
"dickreuter","jreback","201648","14583","211","2"
"dickreuter","jorisvandenbossche","201649","14583","0","22"
"jorisvandenbossche","jreback","201649","14583","22","2"
"dickreuter","jreback","201649","14583","0","2"
"dickreuter","jorisvandenbossche","201650","14583","222","2"
"dickreuter","jreback","201650","14583","222","21"
"jorisvandenbossche","jreback","201650","14583","2","21"
"jorisvandenbossche","rockg","201644","14585","2","1"
"dhimmel","jreback","201644","14587","02","22"
"codecov-io","dhimmel","201645","14587","2","222"
"dhimmel","jorisvandenbossche","201645","14587","222","0012"
"codecov-io","jorisvandenbossche","201645","14587","2","0012"
"dhimmel","jorisvandenbossche","201648","14587","22","222"
"jreback","simonm3","201644","14588","2","2"
"jreback","TomAugspurger","201644","14588","2","2"
"simonm3","TomAugspurger","201644","14588","2","2"
"chris-b1","lsbardel","201644","14590","222","112"
"jorisvandenbossche","max-sixty","201645","14591","0","22"
"max-sixty","nchmura4","201645","14591","22","21"
"jorisvandenbossche","nchmura4","201645","14591","0","21"
"jorisvandenbossche","nchmura4","201646","14591","2","12"
"codecov-io","jreback","201647","14591","2","1"
"codecov-io","nchmura4","201647","14591","2","1"
"jreback","nchmura4","201647","14591","1","1"
"jorisvandenbossche","nchmura4","201648","14591","2","101"
"andreydung","chris-b1","201645","14594","1","1"
"jreback","MaxPowerWasTaken","201644","14595","22202","1221"
"bkandel","jorisvandenbossche","201645","14596","0","2"
"codecov-io","jorisvandenbossche","201645","14596","2","2"
"bkandel","codecov-io","201645","14596","0","2"
"bkandel","jreback","201646","14596","2","2"
"bkandel","jreback","201647","14596","1","1"
"aileronajay","pijucha","201645","14599","222222222202222","122"
"jreback","pijucha","201645","14599","2222222022","122"
"codecov-io","pijucha","201645","14599","2","122"
"aileronajay","jreback","201645","14599","222222222202222","2222222022"
"codecov-io","jreback","201645","14599","2","2222222022"
"aileronajay","codecov-io","201645","14599","222222222202222","2"
"pijucha","TomAugspurger","201645","14599","122","2"
"aileronajay","TomAugspurger","201645","14599","222222222202222","2"
"jreback","TomAugspurger","201645","14599","2222222022","2"
"codecov-io","TomAugspurger","201645","14599","2","2"
"jreback","nathalier","20172","14600","1","0"
"jcontesti","jorisvandenbossche","201833","14600","2","1"
"jcontesti","TomAugspurger","20193","14600","1","2"
"johanneshk","jreback","201645","14601","2","222"
"jondo","jreback","201645","14602","01","22"
"jorisvandenbossche","jreback","201645","14602","222","22"
"jondo","jorisvandenbossche","201645","14602","01","222"
"jorisvandenbossche","TomAugspurger","201645","14603","2","2"
"jreback","TomAugspurger","201645","14603","2","2"
"jorisvandenbossche","jreback","201645","14603","2","2"
"chris-b1","jreback","201645","14606","1","22"
"gfyoung","jorisvandenbossche","201647","14606","2","1"
"amelio-vazquez-reina","jorisvandenbossche","201645","14607","121","222"
"jorisvandenbossche","jreback","201645","14607","222","222"
"amelio-vazquez-reina","jreback","201645","14607","121","222"
"Amaelb","jreback","201645","14608","02","2"
"jorisvandenbossche","jreback","201645","14608","0","2"
"Amaelb","jorisvandenbossche","201645","14608","02","0"
"jnothman","psychemedia","201721","14608","222","2"
"jreback","pijucha","201645","14610","2","2"
"pijucha","WaylonWalker","201645","14610","2","1"
"jreback","WaylonWalker","201645","14610","2","1"
"codecov-io","orivej","201645","14611","2","22"
"jorisvandenbossche","jreback","201652","14611","1","0"
"jreback","orivej","201652","14611","0","2"
"jorisvandenbossche","orivej","201652","14611","1","2"
"jorisvandenbossche","sudarshan1989","201645","14612","222","222"
"jorisvandenbossche","littlegreenbean33","201645","14613","2","2"
"jreback","littlegreenbean33","201645","14613","2","2"
"jorisvandenbossche","jreback","201645","14613","2","2"
"iipr","TomAugspurger","201720","14613","0","2"
"jreback","TomAugspurger","201720","14613","2","2"
"iipr","jreback","201720","14613","0","2"
"jreback","stoddardg","201723","14613","2","2"
"femtotrader","jorisvandenbossche","201645","14614","1","2"
"jorisvandenbossche","jreback","201645","14616","2","0"
"jakesherman","jreback","201645","14616","0","0"
"jreback","TomAugspurger","201645","14616","0","2"
"jorisvandenbossche","TomAugspurger","201645","14616","2","2"
"jakesherman","TomAugspurger","201645","14616","0","2"
"jakesherman","jorisvandenbossche","201645","14616","0","2"
"jreback","kapilsh","201645","14617","2","21"
"bashtage","jreback","201645","14618","22222","2222"
"jreback","mverleg","201645","14618","2222","0011"
"bashtage","mverleg","201645","14618","22222","0011"
"bashtage","mverleg","201646","14618","2","1"
"jreback","matthagy","201645","14620","21","222"
"codecov-io","jreback","201651","14620","2","0"
"jreback","matthagy","201651","14620","0","2"
"codecov-io","matthagy","201651","14620","2","2"
"jreback","matthagy","20175","14620","01","2"
"davidslac","jorisvandenbossche","201645","14621","1","22222202"
"jorisvandenbossche","TomAugspurger","201645","14621","22222202","2"
"jreback","TomAugspurger","201645","14621","2122","2"
"pganssle","TomAugspurger","201645","14621","000","2"
"davidslac","TomAugspurger","201645","14621","1","2"
"jorisvandenbossche","jreback","201645","14621","22222202","2122"
"davidslac","jreback","201645","14621","1","2122"
"jorisvandenbossche","pganssle","201645","14621","22222202","000"
"jreback","pganssle","201645","14621","2122","000"
"davidslac","pganssle","201645","14621","1","000"
"femtotrader","jreback","201645","14622","2","22"
"jreback","mverleg","201645","14623","02","0"
"blalterman","jreback","201645","14627","21","22"
"jreback","TomAugspurger","201645","14627","22","22"
"blalterman","TomAugspurger","201645","14627","21","22"
"blalterman","jreback","201844","14627","2222","2220"
