developer1,developer2,ncr_consistent_rate,co_issue_cnt,cmt_cnt1,cmt_cnt2
pevers,e1d1s1,0.346,0,38,14
pevers,RockYourBuddy,0.442,0,38,14
pevers,jabbink,0.483,5,38,14
pevers,Arcitectus,0.51,0,38,13
pevers,Phoib,0.557,0,38,13
pevers,Basti504,0.487,1,38,13
pevers,runeavalon,0.32,0,38,13
pevers,DSUK,0.488,0,38,13
pevers,DoGyAUT,0.48,0,38,12
pevers,aydjay,0.432,0,38,12
pevers,collimation,0.512,0,38,11
pevers,Apollo-X,0.457,0,38,11
pevers,bateramos,0.309,0,38,11
pevers,Baxxster,0.512,0,38,11
pevers,probonopd,0.471,0,38,11
pevers,theKalash,0.538,0,38,11
pevers,Nyerguds,0.337,0,38,11
pevers,Nineeva,0.433,0,38,11
pevers,j2k15,0.459,0,38,11
pevers,colonelpopcorn,0.505,0,38,10
pevers,KevinYeti,0.447,0,38,10
pevers,Turupawn,0.287,0,38,10
pevers,noamyogev84,0.447,0,38,10
pevers,SteelPhase,0.579,0,38,10
pevers,VanDeWetering,0.547,0,38,9
pevers,ThisBlunt,0.48,0,38,9
pevers,Raymond-cnc,0.482,0,38,9
pevers,lovalmidas,0.365,0,38,9
pevers,mazarf,0.48,0,38,9
pevers,skruw,0.433,0,38,9
pevers,ROCKNROLLKID,0.447,0,38,9
pevers,JoshuaPettus,0.351,0,38,9
pevers,Muh-Muh,0.447,0,38,9
pevers,avalach21,0.284,0,38,9
pevers,Smith00101010,0.529,0,38,9
pevers,GeertJohan,0.43,0,38,9
pevers,Robmaister,0.497,0,38,9
pevers,suvjunmd,0.515,0,38,9
pevers,leodew,0.359,0,38,8
pevers,irungentoo,0.507,0,38,8
pevers,samrocketman,0.487,0,38,8
pevers,gardolf,0.579,0,38,8
pevers,godest88,0.283,0,38,8
pevers,viszkoktamas,0.47,0,38,8
pevers,3Lucian,0.411,0,38,8
pevers,ryanehlol,0.487,0,38,8
pevers,fruestueck,0.411,0,38,8
pevers,nicefive,0.395,0,38,8
pevers,anvilvapre,0.299,0,38,8
pevers,hartmark,0.411,0,38,8
pevers,dufresnep,0.283,0,38,8
pevers,salvadorc17,0.523,0,38,8
pevers,Zogg,0.496,0,38,7
pevers,riiga,0.538,0,38,7
pevers,SzabKel,0.41,0,38,7
pevers,Hanzik,0.538,0,38,7
pevers,noobmapmaker,0.282,0,38,7
pevers,grafviktor,0.263,0,38,7
pevers,Marnador,0.451,0,38,7
pevers,pizzaoverhead,0.577,1,38,7
pevers,Marty,0.432,0,38,7
pevers,Arular101,0.538,0,38,7
pevers,Aquilar,0.515,0,38,7
pevers,krisradio,0.432,0,38,7
pevers,carlos444,0.368,0,38,7
pevers,MartinCurwen,0.451,0,38,7
pevers,AngryBirdz,0.579,0,38,7
pevers,Computerfreaked,0.409,1,38,7
pevers,ivicok,0.451,0,38,7
pevers,ozzyyzzo4096,0.474,0,38,7
pevers,Rowan94,0.538,0,38,7
pevers,mylemans,0.333,0,38,6
pevers,psydev,0.482,0,38,6
pevers,Szunti,0.504,0,38,6
pevers,PiDelport,0.456,0,38,6
pevers,Narg6,0.211,0,38,6
pevers,rautamiekka,0.504,0,38,6
pevers,ChristianDK,0.456,0,38,6
pevers,docholiday,0.333,0,38,6
pevers,Walkman100,0.382,0,38,6
pevers,Sora012,0.382,0,38,6
pevers,svein83,0.382,0,38,6
pevers,Omnomon,0.43,0,38,6
pevers,salsero,0.504,0,38,6
pevers,roundowl,0.504,0,38,6
pevers,CanOPringles,0.579,0,38,6
pevers,RRPRIME,0.382,0,38,6
pevers,Inq8,0.382,0,38,6
pevers,Beep6581,0.531,0,38,6
pevers,marataziat,0.504,0,38,6
pevers,JohnnyXP64,0.232,0,38,6
pevers,SilverlineDev,0.577,1,38,6
pevers,TGHoly,0.429,1,38,6
pevers,fastslack,0.531,0,38,6
pevers,RichSuther,0.333,0,38,6
pevers,akoeplinger,0.579,0,38,6
pevers,Boxhead78,0.382,0,38,6
pevers,Herve-M,0.504,0,38,6
pevers,Aneyrin,0.463,0,38,5
pevers,hacklex,0.489,0,38,5
pevers,XenGi,0.342,0,38,5
pevers,lovenemesis,0.579,0,38,5
pevers,Codes4Fun,0.489,0,38,5
pevers,LordSyke,0.521,0,38,5
pevers,mattathebest,0.463,0,38,5
pevers,rmoriz,0.521,0,38,5
pevers,PowaBanga,0.463,0,38,5
pevers,tysonliddell,0.579,0,38,5
pevers,Cilyena,0.579,0,38,5
pevers,Askmewho,0.579,0,38,5
pevers,Afijak,0.521,0,38,5
pevers,ibrokemypie,0.489,0,38,5
pevers,Wobling,0.489,0,38,5
pevers,exaker,0.489,0,38,5
pevers,iezed,0.374,0,38,5
pevers,JColstrom,0.579,0,38,5
pevers,MrRocket50,0.521,0,38,5
pevers,DeadlySurprise,0.489,1,38,5
pevers,bvandenbogaard,0.519,3,38,5
pevers,LunaticEdit,0.432,0,38,5
pevers,moviuro,0.521,0,38,5
evgeniysergeev,OmegaBolt,0.728,2,37,33
evgeniysergeev,dan9550,0.848,0,37,33
evgeniysergeev,AMHOL,0.625,0,37,32
evgeniysergeev,netnazgul,0.721,1,37,32
evgeniysergeev,whinis,0.903,0,37,31
evgeniysergeev,fgdzfggsfgsfgsf,0.56,0,37,25
evgeniysergeev,xp65,0.28,0,37,25
evgeniysergeev,airetaM,0.72,1,37,25
evgeniysergeev,ihptru,0.958,0,37,24
evgeniysergeev,Mortecha,0.458,0,37,24
evgeniysergeev,gdavegdave,0.792,0,37,24
evgeniysergeev,RadicalEdward2,0.542,0,37,24
evgeniysergeev,rapgro,0.739,0,37,23
evgeniysergeev,GrayHatter,0.682,0,37,22
evgeniysergeev,FRenzy-OpenRA,0.545,0,37,22
evgeniysergeev,ChaoticMind,0.545,1,37,22
evgeniysergeev,Townes27,0.81,0,37,21
evgeniysergeev,tohava,0.762,0,37,21
evgeniysergeev,ubitux,0.905,1,37,21
evgeniysergeev,Punsho,0.951,1,37,21
evgeniysergeev,dtluna,0.7,0,37,20
evgeniysergeev,Aaron-Lloyd,0.789,1,37,19
evgeniysergeev,Truth99A,0.632,0,37,19
evgeniysergeev,ABrandau,0.789,0,37,19
evgeniysergeev,Sapena,0.684,1,37,19
evgeniysergeev,sajwang,0.526,0,37,19
evgeniysergeev,StormWingDelta,0.579,0,37,19
evgeniysergeev,paulvt,0.889,0,37,18
evgeniysergeev,cookgreen,0.889,0,37,18
evgeniysergeev,teinarss,0.722,0,37,18
evgeniysergeev,fusion809,0.765,0,37,17
evgeniysergeev,sinf,0.706,0,37,17
evgeniysergeev,Zjordy,0.313,1,37,16
evgeniysergeev,IceReaper,0.688,0,37,16
evgeniysergeev,DrMelon,0.75,0,37,16
evgeniysergeev,hypercube33,0.866,1,37,15
evgeniysergeev,klaas1,0.4,0,37,15
evgeniysergeev,RockyTV,0.867,0,37,15
evgeniysergeev,SMIFFGIG,0.8,0,37,15
evgeniysergeev,Templarfreak,0.733,0,37,15
evgeniysergeev,jrb0001,0.667,0,37,15
evgeniysergeev,drogoganor,0.67,1,37,15
evgeniysergeev,chazechad,0.8,0,37,15
evgeniysergeev,GSonderling,0.667,0,37,15
evgeniysergeev,Murto,0.714,1,37,14
evgeniysergeev,jtyle6,0.929,0,37,14
evgeniysergeev,Sininini,0.571,0,37,14
evgeniysergeev,e1d1s1,0.429,0,37,14
evgeniysergeev,RockYourBuddy,0.643,0,37,14
evgeniysergeev,jabbink,0.786,0,37,14
evgeniysergeev,Arcitectus,0.846,0,37,13
evgeniysergeev,Phoib,0.923,0,37,13
evgeniysergeev,Basti504,0.769,0,37,13
evgeniysergeev,runeavalon,0.231,0,37,13
evgeniysergeev,DSUK,0.769,0,37,13
evgeniysergeev,DoGyAUT,0.75,0,37,12
evgeniysergeev,aydjay,0.583,0,37,12
evgeniysergeev,collimation,0.818,0,37,11
evgeniysergeev,Apollo-X,0.727,0,37,11
evgeniysergeev,bateramos,0.364,0,37,11
evgeniysergeev,Baxxster,0.818,0,37,11
evgeniysergeev,probonopd,0.727,0,37,11
evgeniysergeev,theKalash,0.909,0,37,11
evgeniysergeev,Nyerguds,0.365,1,37,11
evgeniysergeev,Nineeva,0.545,0,37,11
evgeniysergeev,j2k15,0.636,0,37,11
evgeniysergeev,colonelpopcorn,0.8,0,37,10
evgeniysergeev,KevinYeti,0.599,1,37,10
evgeniysergeev,Turupawn,0.1,0,37,10
evgeniysergeev,noamyogev84,0.6,0,37,10
evgeniysergeev,SteelPhase,1.0,1,37,10
evgeniysergeev,VanDeWetering,0.889,0,37,9
evgeniysergeev,ThisBlunt,0.778,0,37,9
evgeniysergeev,Raymond-cnc,0.665,1,37,9
evgeniysergeev,lovalmidas,0.444,0,37,9
evgeniysergeev,mazarf,0.778,0,37,9
evgeniysergeev,skruw,0.564,1,37,9
evgeniysergeev,ROCKNROLLKID,0.667,0,37,9
evgeniysergeev,JoshuaPettus,0.333,0,37,9
evgeniysergeev,Muh-Muh,0.668,1,37,9
evgeniysergeev,avalach21,0.222,0,37,9
evgeniysergeev,Smith00101010,0.889,0,37,9
evgeniysergeev,GeertJohan,0.667,0,37,9
evgeniysergeev,Robmaister,0.778,0,37,9
evgeniysergeev,suvjunmd,0.778,0,37,9
evgeniysergeev,leodew,0.375,0,37,8
evgeniysergeev,irungentoo,0.75,0,37,8
evgeniysergeev,samrocketman,0.75,0,37,8
evgeniysergeev,gardolf,1.0,0,37,8
evgeniysergeev,godest88,0.25,0,37,8
evgeniysergeev,viszkoktamas,0.625,0,37,8
evgeniysergeev,3Lucian,0.625,0,37,8
evgeniysergeev,ryanehlol,0.75,0,37,8
evgeniysergeev,fruestueck,0.625,0,37,8
evgeniysergeev,nicefive,0.5,0,37,8
evgeniysergeev,anvilvapre,0.375,0,37,8
evgeniysergeev,hartmark,0.625,0,37,8
evgeniysergeev,dufresnep,0.25,0,37,8
evgeniysergeev,salvadorc17,0.875,0,37,8
evgeniysergeev,Zogg,0.714,0,37,7
evgeniysergeev,riiga,0.857,0,37,7
evgeniysergeev,SzabKel,0.571,0,37,7
evgeniysergeev,Hanzik,0.857,0,37,7
evgeniysergeev,noobmapmaker,0.286,0,37,7
evgeniysergeev,grafviktor,0.143,0,37,7
evgeniysergeev,Marnador,0.712,1,37,7
evgeniysergeev,pizzaoverhead,1.0,1,37,7
evgeniysergeev,Marty,0.571,0,37,7
evgeniysergeev,Arular101,0.857,0,37,7
evgeniysergeev,Aquilar,0.857,0,37,7
evgeniysergeev,krisradio,0.571,0,37,7
evgeniysergeev,carlos444,0.429,0,37,7
evgeniysergeev,MartinCurwen,0.714,0,37,7
evgeniysergeev,AngryBirdz,1.0,0,37,7
evgeniysergeev,Computerfreaked,0.571,0,37,7
evgeniysergeev,ivicok,0.72,1,37,7
evgeniysergeev,ozzyyzzo4096,0.714,0,37,7
evgeniysergeev,Rowan94,0.857,0,37,7
evgeniysergeev,mylemans,0.333,0,37,6
evgeniysergeev,psydev,0.667,0,37,6
evgeniysergeev,Szunti,0.833,0,37,6
evgeniysergeev,PiDelport,0.667,0,37,6
evgeniysergeev,Narg6,0.0,0,37,6
evgeniysergeev,rautamiekka,0.833,1,37,6
evgeniysergeev,ChristianDK,0.667,0,37,6
evgeniysergeev,docholiday,0.333,0,37,6
evgeniysergeev,Walkman100,0.5,0,37,6
evgeniysergeev,Sora012,0.5,0,37,6
evgeniysergeev,svein83,0.5,0,37,6
evgeniysergeev,Omnomon,0.667,0,37,6
evgeniysergeev,salsero,0.833,0,37,6
evgeniysergeev,roundowl,0.833,0,37,6
evgeniysergeev,CanOPringles,1.0,0,37,6
evgeniysergeev,RRPRIME,0.5,0,37,6
evgeniysergeev,Inq8,0.5,0,37,6
evgeniysergeev,Beep6581,0.833,0,37,6
evgeniysergeev,marataziat,0.838,1,37,6
evgeniysergeev,JohnnyXP64,0.167,0,37,6
evgeniysergeev,SilverlineDev,1.0,0,37,6
evgeniysergeev,TGHoly,0.5,0,37,6
evgeniysergeev,fastslack,0.833,0,37,6
evgeniysergeev,RichSuther,0.339,1,37,6
evgeniysergeev,akoeplinger,1.0,0,37,6
evgeniysergeev,Boxhead78,0.5,0,37,6
evgeniysergeev,Herve-M,0.841,1,37,6
evgeniysergeev,Aneyrin,0.6,0,37,5
evgeniysergeev,hacklex,0.799,1,37,5
evgeniysergeev,XenGi,0.4,0,37,5
evgeniysergeev,lovenemesis,1.0,0,37,5
evgeniysergeev,Codes4Fun,0.8,0,37,5
evgeniysergeev,LordSyke,0.8,0,37,5
evgeniysergeev,mattathebest,0.6,0,37,5
evgeniysergeev,rmoriz,0.8,0,37,5
evgeniysergeev,PowaBanga,0.6,0,37,5
evgeniysergeev,tysonliddell,1.0,0,37,5
evgeniysergeev,Cilyena,1.0,0,37,5
evgeniysergeev,Askmewho,1.0,0,37,5
evgeniysergeev,Afijak,0.8,0,37,5
evgeniysergeev,ibrokemypie,0.8,0,37,5
evgeniysergeev,Wobling,0.8,0,37,5
evgeniysergeev,exaker,0.8,0,37,5
evgeniysergeev,iezed,0.4,0,37,5
evgeniysergeev,JColstrom,1.0,0,37,5
evgeniysergeev,MrRocket50,0.8,0,37,5
evgeniysergeev,DeadlySurprise,0.8,0,37,5
evgeniysergeev,bvandenbogaard,0.8,0,37,5
evgeniysergeev,LunaticEdit,0.6,0,37,5
evgeniysergeev,moviuro,0.8,0,37,5
OmegaBolt,dan9550,0.637,1,33,33
OmegaBolt,AMHOL,0.51,1,33,32
OmegaBolt,netnazgul,0.571,0,33,32
OmegaBolt,whinis,0.674,0,33,31
OmegaBolt,fgdzfggsfgsfgsf,0.473,1,33,25
OmegaBolt,xp65,0.303,1,33,25
OmegaBolt,airetaM,0.556,0,33,25
OmegaBolt,ihptru,0.705,1,33,24
OmegaBolt,Mortecha,0.394,0,33,24
OmegaBolt,gdavegdave,0.602,0,33,24
OmegaBolt,RadicalEdward2,0.466,0,33,24
OmegaBolt,rapgro,0.573,0,33,23
OmegaBolt,GrayHatter,0.551,1,33,22
OmegaBolt,FRenzy-OpenRA,0.455,0,33,22
OmegaBolt,ChaoticMind,0.467,2,33,22
OmegaBolt,Townes27,0.61,0,33,21
OmegaBolt,tohava,0.597,0,33,21
OmegaBolt,ubitux,0.675,0,33,21
OmegaBolt,Punsho,0.701,0,33,21
OmegaBolt,dtluna,0.541,0,33,20
OmegaBolt,Aaron-Lloyd,0.603,0,33,19
OmegaBolt,Truth99A,0.52,1,33,19
OmegaBolt,ABrandau,0.612,0,33,19
OmegaBolt,Sapena,0.541,0,33,19
OmegaBolt,sajwang,0.431,0,33,19
OmegaBolt,StormWingDelta,0.478,0,33,19
OmegaBolt,paulvt,0.662,0,33,18
OmegaBolt,cookgreen,0.662,0,33,18
OmegaBolt,teinarss,0.561,0,33,18
OmegaBolt,fusion809,0.599,0,33,17
OmegaBolt,sinf,0.555,1,33,17
OmegaBolt,Zjordy,0.288,1,33,16
OmegaBolt,IceReaper,0.557,0,33,16
OmegaBolt,DrMelon,0.585,0,33,16
OmegaBolt,hypercube33,0.655,0,33,15
OmegaBolt,klaas1,0.388,0,33,15
OmegaBolt,RockyTV,0.655,0,33,15
OmegaBolt,SMIFFGIG,0.612,0,33,15
OmegaBolt,Templarfreak,0.582,0,33,15
OmegaBolt,jrb0001,0.539,0,33,15
OmegaBolt,drogoganor,0.527,0,33,15
OmegaBolt,chazechad,0.618,0,33,15
OmegaBolt,GSonderling,0.545,0,33,15
OmegaBolt,Murto,0.565,0,33,14
OmegaBolt,jtyle6,0.682,0,33,14
OmegaBolt,Sininini,0.481,0,33,14
OmegaBolt,e1d1s1,0.403,0,33,14
OmegaBolt,RockYourBuddy,0.519,0,33,14
OmegaBolt,jabbink,0.61,1,33,14
OmegaBolt,Arcitectus,0.643,0,33,13
OmegaBolt,Phoib,0.678,0,33,13
OmegaBolt,Basti504,0.594,0,33,13
OmegaBolt,runeavalon,0.259,0,33,13
OmegaBolt,DSUK,0.594,0,33,13
OmegaBolt,DoGyAUT,0.583,0,33,12
OmegaBolt,aydjay,0.477,0,33,12
OmegaBolt,collimation,0.62,0,33,11
OmegaBolt,Apollo-X,0.577,1,33,11
OmegaBolt,bateramos,0.372,0,33,11
OmegaBolt,Baxxster,0.619,1,33,11
OmegaBolt,probonopd,0.57,0,33,11
OmegaBolt,theKalash,0.678,0,33,11
OmegaBolt,Nyerguds,0.355,0,33,11
OmegaBolt,Nineeva,0.446,0,33,11
OmegaBolt,j2k15,0.504,0,33,11
OmegaBolt,colonelpopcorn,0.609,0,33,10
OmegaBolt,KevinYeti,0.482,0,33,10
OmegaBolt,Turupawn,0.173,0,33,10
OmegaBolt,noamyogev84,0.482,0,33,10
OmegaBolt,SteelPhase,0.727,0,33,10
OmegaBolt,VanDeWetering,0.657,0,33,9
OmegaBolt,ThisBlunt,0.605,1,33,9
OmegaBolt,Raymond-cnc,0.515,0,33,9
OmegaBolt,lovalmidas,0.404,0,33,9
OmegaBolt,mazarf,0.606,0,33,9
OmegaBolt,skruw,0.455,0,33,9
OmegaBolt,ROCKNROLLKID,0.535,0,33,9
OmegaBolt,JoshuaPettus,0.323,0,33,9
OmegaBolt,Muh-Muh,0.535,0,33,9
OmegaBolt,avalach21,0.273,0,33,9
OmegaBolt,Smith00101010,0.669,1,33,9
OmegaBolt,GeertJohan,0.545,0,33,9
OmegaBolt,Robmaister,0.595,1,33,9
OmegaBolt,suvjunmd,0.586,0,33,9
OmegaBolt,leodew,0.352,0,33,8
OmegaBolt,irungentoo,0.568,0,33,8
OmegaBolt,samrocketman,0.58,0,33,8
OmegaBolt,gardolf,0.727,0,33,8
OmegaBolt,godest88,0.295,0,33,8
OmegaBolt,viszkoktamas,0.489,0,33,8
OmegaBolt,3Lucian,0.523,0,33,8
OmegaBolt,ryanehlol,0.58,0,33,8
OmegaBolt,fruestueck,0.523,0,33,8
OmegaBolt,nicefive,0.432,0,33,8
OmegaBolt,anvilvapre,0.386,0,33,8
OmegaBolt,hartmark,0.523,0,33,8
OmegaBolt,dufresnep,0.295,0,33,8
OmegaBolt,salvadorc17,0.669,1,33,8
OmegaBolt,Zogg,0.545,0,33,7
OmegaBolt,riiga,0.636,0,33,7
OmegaBolt,SzabKel,0.481,0,33,7
OmegaBolt,Hanzik,0.636,0,33,7
OmegaBolt,noobmapmaker,0.325,0,33,7
OmegaBolt,grafviktor,0.221,0,33,7
OmegaBolt,Marnador,0.571,0,33,7
OmegaBolt,pizzaoverhead,0.727,0,33,7
OmegaBolt,Marty,0.468,0,33,7
OmegaBolt,Arular101,0.636,0,33,7
OmegaBolt,Aquilar,0.649,0,33,7
OmegaBolt,krisradio,0.468,0,33,7
OmegaBolt,carlos444,0.39,0,33,7
OmegaBolt,MartinCurwen,0.571,0,33,7
OmegaBolt,AngryBirdz,0.727,0,33,7
OmegaBolt,Computerfreaked,0.481,0,33,7
OmegaBolt,ivicok,0.571,0,33,7
OmegaBolt,ozzyyzzo4096,0.558,0,33,7
OmegaBolt,Rowan94,0.636,0,33,7
OmegaBolt,mylemans,0.333,0,33,6
OmegaBolt,psydev,0.515,0,33,6
OmegaBolt,Szunti,0.636,0,33,6
OmegaBolt,PiDelport,0.526,1,33,6
OmegaBolt,Narg6,0.136,0,33,6
OmegaBolt,rautamiekka,0.636,0,33,6
OmegaBolt,ChristianDK,0.53,0,33,6
OmegaBolt,docholiday,0.333,0,33,6
OmegaBolt,Walkman100,0.439,0,33,6
OmegaBolt,Sora012,0.439,0,33,6
OmegaBolt,svein83,0.439,0,33,6
OmegaBolt,Omnomon,0.545,0,33,6
OmegaBolt,salsero,0.636,0,33,6
OmegaBolt,roundowl,0.636,0,33,6
OmegaBolt,CanOPringles,0.727,0,33,6
OmegaBolt,RRPRIME,0.439,0,33,6
OmegaBolt,Inq8,0.439,0,33,6
OmegaBolt,Beep6581,0.621,0,33,6
OmegaBolt,marataziat,0.636,0,33,6
OmegaBolt,JohnnyXP64,0.258,0,33,6
OmegaBolt,SilverlineDev,0.727,0,33,6
OmegaBolt,TGHoly,0.406,1,33,6
OmegaBolt,fastslack,0.621,0,33,6
OmegaBolt,RichSuther,0.333,0,33,6
OmegaBolt,akoeplinger,0.73,1,33,6
OmegaBolt,Boxhead78,0.439,0,33,6
OmegaBolt,Herve-M,0.636,0,33,6
OmegaBolt,Aneyrin,0.473,0,33,5
OmegaBolt,hacklex,0.62,1,33,5
OmegaBolt,XenGi,0.382,0,33,5
OmegaBolt,lovenemesis,0.726,1,33,5
OmegaBolt,Codes4Fun,0.618,0,33,5
OmegaBolt,LordSyke,0.6,0,33,5
OmegaBolt,mattathebest,0.473,0,33,5
OmegaBolt,rmoriz,0.604,1,33,5
OmegaBolt,PowaBanga,0.473,0,33,5
OmegaBolt,tysonliddell,0.727,0,33,5
OmegaBolt,Cilyena,0.727,0,33,5
OmegaBolt,Askmewho,0.727,0,33,5
OmegaBolt,Afijak,0.6,0,33,5
OmegaBolt,ibrokemypie,0.618,0,33,5
OmegaBolt,Wobling,0.618,0,33,5
OmegaBolt,exaker,0.618,0,33,5
OmegaBolt,iezed,0.364,0,33,5
OmegaBolt,JColstrom,0.727,0,33,5
OmegaBolt,MrRocket50,0.6,0,33,5
OmegaBolt,DeadlySurprise,0.623,1,33,5
OmegaBolt,bvandenbogaard,0.6,0,33,5
OmegaBolt,LunaticEdit,0.491,0,33,5
OmegaBolt,moviuro,0.6,0,33,5
dan9550,AMHOL,0.558,0,33,32
dan9550,netnazgul,0.628,0,33,32
dan9550,whinis,0.772,0,33,31
dan9550,fgdzfggsfgsfgsf,0.507,0,33,25
dan9550,xp65,0.292,0,33,25
dan9550,airetaM,0.634,0,33,25
dan9550,ihptru,0.816,3,33,24
dan9550,Mortecha,0.434,0,33,24
dan9550,gdavegdave,0.688,0,33,24
dan9550,RadicalEdward2,0.491,0,33,24
dan9550,rapgro,0.648,2,33,23
dan9550,GrayHatter,0.599,0,33,22
dan9550,FRenzy-OpenRA,0.499,0,33,22
dan9550,ChaoticMind,0.494,0,33,22
dan9550,Townes27,0.703,0,33,21
dan9550,tohava,0.661,0,33,21
dan9550,ubitux,0.773,0,33,21
dan9550,Punsho,0.811,0,33,21
dan9550,dtluna,0.62,0,33,20
dan9550,Aaron-Lloyd,0.686,0,33,19
dan9550,Truth99A,0.56,0,33,19
dan9550,ABrandau,0.683,0,33,19
dan9550,Sapena,0.604,0,33,19
dan9550,sajwang,0.488,0,33,19
dan9550,StormWingDelta,0.523,0,33,19
dan9550,paulvt,0.763,0,33,18
dan9550,cookgreen,0.763,0,33,18
dan9550,teinarss,0.635,0,33,18
dan9550,fusion809,0.663,0,33,17
dan9550,sinf,0.621,1,33,17
dan9550,Zjordy,0.325,1,33,16
dan9550,IceReaper,0.602,0,33,16
dan9550,DrMelon,0.653,0,33,16
dan9550,hypercube33,0.743,0,33,15
dan9550,klaas1,0.38,0,33,15
dan9550,RockyTV,0.743,0,33,15
dan9550,SMIFFGIG,0.693,0,33,15
dan9550,Templarfreak,0.638,0,33,15
dan9550,jrb0001,0.588,0,33,15
dan9550,drogoganor,0.592,0,33,15
dan9550,chazechad,0.691,0,33,15
dan9550,GSonderling,0.586,0,33,15
dan9550,Murto,0.626,0,33,14
dan9550,jtyle6,0.794,0,33,14
dan9550,Sininini,0.515,0,33,14
dan9550,e1d1s1,0.403,0,33,14
dan9550,RockYourBuddy,0.571,0,33,14
dan9550,jabbink,0.679,1,33,14
dan9550,Arcitectus,0.727,0,33,13
dan9550,Phoib,0.79,1,33,13
dan9550,Basti504,0.672,1,33,13
dan9550,runeavalon,0.259,0,33,13
dan9550,DSUK,0.672,2,33,13
dan9550,DoGyAUT,0.653,1,33,12
dan9550,aydjay,0.528,0,33,12
dan9550,collimation,0.708,0,33,11
dan9550,Apollo-X,0.634,0,33,11
dan9550,bateramos,0.35,0,33,11
dan9550,Baxxster,0.708,0,33,11
dan9550,probonopd,0.636,0,33,11
dan9550,theKalash,0.777,0,33,11
dan9550,Nyerguds,0.355,0,33,11
dan9550,Nineeva,0.501,0,33,11
dan9550,j2k15,0.57,0,33,11
dan9550,colonelpopcorn,0.694,0,33,10
dan9550,KevinYeti,0.542,0,33,10
dan9550,Turupawn,0.161,0,33,10
dan9550,noamyogev84,0.542,0,33,10
dan9550,SteelPhase,0.848,0,33,10
dan9550,VanDeWetering,0.764,0,33,9
dan9550,ThisBlunt,0.673,0,33,9
dan9550,Raymond-cnc,0.596,0,33,9
dan9550,lovalmidas,0.418,0,33,9
dan9550,mazarf,0.673,0,33,9
dan9550,skruw,0.508,0,33,9
dan9550,ROCKNROLLKID,0.589,0,33,9
dan9550,JoshuaPettus,0.337,0,33,9
dan9550,Muh-Muh,0.589,0,33,9
dan9550,avalach21,0.246,0,33,9
dan9550,Smith00101010,0.761,0,33,9
dan9550,GeertJohan,0.586,0,33,9
dan9550,Robmaister,0.677,0,33,9
dan9550,suvjunmd,0.68,0,33,9
dan9550,leodew,0.367,0,33,8
dan9550,irungentoo,0.659,0,33,8
dan9550,samrocketman,0.655,0,33,8
dan9550,gardolf,0.848,0,33,8
dan9550,godest88,0.265,0,33,8
dan9550,viszkoktamas,0.564,0,33,8
dan9550,3Lucian,0.553,0,33,8
dan9550,ryanehlol,0.655,0,33,8
dan9550,fruestueck,0.553,0,33,8
dan9550,nicefive,0.462,0,33,8
dan9550,anvilvapre,0.356,0,33,8
dan9550,hartmark,0.553,0,33,8
dan9550,dufresnep,0.265,0,33,8
dan9550,salvadorc17,0.746,1,33,8
dan9550,Zogg,0.632,0,33,7
dan9550,riiga,0.74,0,33,7
dan9550,SzabKel,0.515,0,33,7
dan9550,Hanzik,0.74,0,33,7
dan9550,noobmapmaker,0.29,0,33,7
dan9550,grafviktor,0.186,0,33,7
dan9550,Marnador,0.623,0,33,7
dan9550,pizzaoverhead,0.848,0,33,7
dan9550,Marty,0.519,0,33,7
dan9550,Arular101,0.74,0,33,7
dan9550,Aquilar,0.736,0,33,7
dan9550,krisradio,0.519,0,33,7
dan9550,carlos444,0.407,0,33,7
dan9550,MartinCurwen,0.623,0,33,7
dan9550,AngryBirdz,0.848,0,33,7
dan9550,Computerfreaked,0.518,2,33,7
dan9550,ivicok,0.623,0,33,7
dan9550,ozzyyzzo4096,0.628,0,33,7
dan9550,Rowan94,0.74,0,33,7
dan9550,mylemans,0.333,0,33,6
dan9550,psydev,0.596,0,33,6
dan9550,Szunti,0.717,0,33,6
dan9550,PiDelport,0.591,0,33,6
dan9550,Narg6,0.076,0,33,6
dan9550,rautamiekka,0.717,0,33,6
dan9550,ChristianDK,0.591,0,33,6
dan9550,docholiday,0.333,0,33,6
dan9550,Walkman100,0.46,0,33,6
dan9550,Sora012,0.46,0,33,6
dan9550,svein83,0.46,0,33,6
dan9550,Omnomon,0.586,0,33,6
dan9550,salsero,0.717,0,33,6
dan9550,roundowl,0.717,0,33,6
dan9550,CanOPringles,0.848,0,33,6
dan9550,RRPRIME,0.46,0,33,6
dan9550,Inq8,0.46,0,33,6
dan9550,Beep6581,0.722,0,33,6
dan9550,marataziat,0.717,0,33,6
dan9550,JohnnyXP64,0.199,1,33,6
dan9550,SilverlineDev,0.848,0,33,6
dan9550,TGHoly,0.474,1,33,6
dan9550,fastslack,0.722,0,33,6
dan9550,RichSuther,0.333,0,33,6
dan9550,akoeplinger,0.862,1,33,6
dan9550,Boxhead78,0.46,0,33,6
dan9550,Herve-M,0.717,0,33,6
dan9550,Aneyrin,0.545,0,33,5
dan9550,hacklex,0.691,0,33,5
dan9550,XenGi,0.382,0,33,5
dan9550,lovenemesis,0.848,1,33,5
dan9550,Codes4Fun,0.691,0,33,5
dan9550,LordSyke,0.697,0,33,5
dan9550,mattathebest,0.545,0,33,5
dan9550,rmoriz,0.697,0,33,5
