name,period,issue_num,label
sergiopasra,20150,9305,1
tlmaloney,20150,9306,2222
jreback,20150,9306,2
qwhelan,20150,9307,22022
jorisvandenbossche,20150,9307,2
sinhrks,20150,9307,22
jreback,20150,9307,22222
TomAugspurger,20150,9307,2
Garrett-R,20150,9308,20220122
jreback,20150,9308,22220222211
seth-p,20150,9308,0
tvyomkesh,20150,9309,22
jreback,20150,9309,22
sinhrks,20150,9309,2
jorisvandenbossche,20150,9310,1
shoyer,20150,9311,22222
iwschris,20150,9311,2222221021212
jreback,20150,9311,2
rockg,20150,9312,0002
TomAugspurger,20150,9312,20202
mangecoeur,20150,9312,000
jreback,20150,9312,22
TomAugspurger,20150,9313,2
imih,20171,9313,22
jreback,20171,9313,2
gfyoung,20171,9313,2
jcontesti,20180,9314,2
jorisvandenbossche,20180,9314,1
mangecoeur,20180,9314,2
shoyer,20150,9315,2022
Helgeb,20150,9315,22
TomAugspurger,20150,9315,22
ayr0,20150,9315,2
jmatejka,20150,9315,22
shoyer,20150,9316,2
jreback,20150,9316,1
shoyer,20150,9317,202
Skorpeo,20150,9317,02
kay1793,20150,9317,221
TomAugspurger,20150,9317,1
jreback,20150,9317,0
jreback,20150,9318,2
jorisvandenbossche,20150,9318,2
shoyer,20150,9318,1
shoyer,20150,9319,0
TomAugspurger,20150,9320,21
jorisvandenbossche,20150,9320,2
aphearin,20150,9320,022
jreback,20150,9320,22
code-o-swagger,20170,9320,1
jorisvandenbossche,20170,9320,2
TomAugspurger,20150,9321,212222
sinhrks,20150,9321,1
shoyer,20150,9321,22020
jreback,20150,9321,1
jorisvandenbossche,20150,9321,00
jreback,20151,9321,222222
shoyer,20151,9321,10221
jorisvandenbossche,20151,9321,120
TomAugspurger,20151,9321,2
jorisvandenbossche,20150,9322,12222222200
shoyer,20150,9322,2220211212202
jreback,20150,9322,02220
jankatins,20150,9322,2
shoyer,20150,9323,22
lbillingham,20150,9323,21
jorisvandenbossche,20150,9323,22
ccordoba12,20150,9323,0
sirinath,20150,9324,22
jreback,20150,9324,2
jreback,20171,9324,2
jorisvandenbossche,20150,9325,2
cpaulik,20150,9325,1
jreback,20150,9326,22
twiecki,20150,9326,2
dalejung,20150,9326,2
rockg,20150,9326,2
jreback,20150,9327,22
TomAugspurger,20150,9327,2
jreback,20150,9328,22
JohnNapier,20150,9328,1
cournape,20160,9328,2
jreback,20160,9328,1
shoyer,20150,9329,2
benkuhn,20150,9329,1
dalejung,20150,9330,2
jreback,20150,9330,22222
wikiped,20150,9330,2
brandon-rhodes,20150,9330,2
dsm054,20150,9330,22
jreback,20150,9331,222
mwaskom,20150,9331,1
shoyer,20150,9331,2220222
jorisvandenbossche,20150,9331,22222
jankatins,20150,9331,222
TomAugspurger,20150,9331,1
jreback,20150,9332,21
ledmonster,20150,9332,12
jreback,20150,9333,2
jorisvandenbossche,20150,9333,2
shoyer,20150,9333,1
jreback,20150,9334,22
mcarans,20150,9334,21
TomAugspurger,20150,9334,2
jorisvandenbossche,20150,9335,1
graingert,20150,9335,2
jreback,20150,9335,1
jreback,20150,9336,2
jreback,20171,9336,2
jreback,20150,9337,2
tvyomkesh,20150,9338,21221121
jreback,20150,9338,221
jreback,20150,9339,21
TomAugspurger,20150,9340,2
rubennj,20150,9340,0220
shoyer,20150,9340,2221
jreback,20150,9340,2
TomAugspurger,20151,9340,2
denfromufa,20151,9340,2202220222
shoyer,20151,9340,221222
jreback,20151,9340,2
denfromufa,20161,9340,2
jreback,20161,9340,2
jreback,20150,9341,1
jreback,20150,9342,0
jreback,20161,9343,2
dmsul,20150,9344,2
jreback,20150,9344,2
shoyer,20150,9345,21221122
iwschris,20150,9345,111212222222221122
jreback,20150,9345,2221
jankatins,20150,9346,2220022
jreback,20150,9346,22222
shoyer,20150,9346,22002
TomAugspurger,20150,9346,22
jorisvandenbossche,20150,9346,0
kay1793,20150,9346,02
jankatins,20150,9347,222211
shoyer,20150,9347,22
bashtage,20150,9347,0
jreback,20150,9347,222202
jorisvandenbossche,20150,9347,002
jreback,20150,9348,2
jreback,20150,9349,2
shoyer,20150,9350,1
CoolRanch29,20150,9350,2202
jreback,20150,9350,220222222
ericmjl,20150,9351,2
TomAugspurger,20150,9351,2
goyodiaz,20151,9351,2
miraculixx,20160,9351,2
ResidentMario,20170,9351,22002222
jreback,20170,9351,22122
naught101,20170,9351,2
jorisvandenbossche,20170,9351,2
jreback,20150,9352,21
shoyer,20150,9352,2
jreback,20150,9353,22
femtotrader,20150,9353,220
gtnx,20150,9354,22
jreback,20150,9354,2
jreback,20150,9355,2
jreback,20150,9356,2
gtnx,20150,9356,22
jorisvandenbossche,20150,9356,1
TomAugspurger,20150,9357,21
tacaswell,20150,9357,2
shoyer,20150,9357,01
jorisvandenbossche,20150,9357,12211
jankatins,20150,9357,1
jreback,20150,9357,22
jreback,20150,9358,1
davidastephens,20150,9358,2
jreback,20150,9359,22
vitiral,20150,9359,0
jreback,20150,9360,212121
selasley,20150,9360,21
jreback,20150,9361,122
glyg,20150,9361,2
jreback,20150,9362,11
glyg,20150,9362,1
jreback,20150,9363,2
jorisvandenbossche,20150,9364,2
shoyer,20150,9364,2
gtnx,20150,9364,222
jreback,20150,9364,0
jreback,20150,9365,22
shoyer,20150,9365,1
sturlamolden,20150,9365,2
jreback,20150,9366,2222
bytesemantics,20150,9366,221
TomAugspurger,20150,9366,0
shoyer,20150,9367,2
mamikonyan,20150,9367,01
jreback,20150,9367,2
shoyer,20150,9368,0
jreback,20150,9368,2
jreback,20150,9369,2
dmsul,20150,9369,2
tvyomkesh,20150,9369,2
wadawson,20150,9369,2
gliptak,20160,9369,2212
jreback,20160,9369,22
jbrockmendel,20181,9369,20
dmsul,20181,9369,2
jreback,20181,9369,2
shoyer,20150,9370,20
twiecki,20150,9371,21222
jreback,20150,9371,2222
dalejung,20150,9371,2
jorisvandenbossche,20150,9372,22
scls19fr,20150,9372,22
WillAyd,20190,9372,2
scls19fr,20190,9372,1
jorisvandenbossche,20150,9373,2
jreback,20150,9374,2
jreback,20150,9375,22
jeffalstott,20150,9375,1
jorisvandenbossche,20150,9376,2222
cmeeren,20150,9376,122
jreback,20150,9377,20121
jorisvandenbossche,20150,9377,222211
cmeeren,20150,9377,2222212
jreback,20150,9378,222
ibab,20150,9378,2211
TomAugspurger,20150,9378,2
shoyer,20150,9378,0
KonstantinSchubert,20151,9378,2
jreback,20151,9378,2
tunnell,20151,9378,2
ibab,20151,9378,22
shoyer,20151,9378,0
jorisvandenbossche,20151,9378,1
jason-s,20150,9379,202
jreback,20150,9379,2
shoyer,20150,9379,2
jreback,20150,9380,1
jreback,20150,9381,2
okomarov,20171,9381,2
nickeubank,20150,9382,10221
jreback,20150,9382,222
jorisvandenbossche,20150,9383,2
jreback,20150,9383,2
tvyomkesh,20150,9385,2
sinhrks,20150,9386,122
shoyer,20150,9386,1
jorisvandenbossche,20150,9386,2201
jreback,20150,9386,1
shoyer,20150,9387,1
TomAugspurger,20150,9387,1
jreback,20150,9388,1
tvyomkesh,20150,9389,2
jorisvandenbossche,20150,9389,1
jreback,20150,9389,2
jreback,20150,9391,2
shoyer,20150,9391,1
tvyomkesh,20150,9391,22
jreback,20150,9392,1
dashesy,20150,9393,2122
jorisvandenbossche,20150,9393,2122
jreback,20150,9393,2
artemyk,20150,9393,2
shoyer,20150,9394,2
jreback,20150,9394,00
thomasj02,20150,9394,2202
TomAugspurger,20150,9395,1
larsmans,20150,9395,222
jreback,20150,9395,022
larsmans,20151,9395,1
jreback,20151,9395,1
jreback,20150,9396,2
TomAugspurger,20150,9397,2
cpcloud,20150,9397,2
jreback,20150,9397,2
jorisvandenbossche,20150,9397,2
cchwala,20181,9397,22
WillAyd,20181,9397,2
shoyer,20150,9398,0
behzadnouri,20150,9398,202
jreback,20150,9398,221
shoyer,20150,9399,2
jreback,20150,9399,2
seth-p,20150,9399,1
jorisvandenbossche,20150,9400,1
cel4,20150,9400,2
jreback,20150,9401,221
sinhrks,20150,9401,222
jreback,20151,9402,2
jreback,20150,9403,22
jreback,20151,9403,2
jreback,20150,9404,2
jreback,20171,9404,2
jorisvandenbossche,20150,9405,2
jreback,20150,9405,22
bjmacdonald,20150,9405,21
TomAugspurger,20150,9405,22
seth-p,20150,9406,21
behzadnouri,20150,9406,2
jreback,20150,9406,2
jreback,20150,9407,2
jreback,20150,9408,0
jreback,20150,9409,22
jreback,20151,9409,2
jreback,20150,9410,2
sergeyf,20150,9410,1
jorisvandenbossche,20150,9411,211
dashesy,20150,9411,2
jreback,20150,9412,2
aschneiderman,20150,9412,1
shoyer,20150,9413,1
jreback,20150,9413,2
leo4183,20150,9413,2
queise,20160,9413,21
jreback,20160,9413,2
jreback,20150,9414,2
jreback,20150,9415,21
blbradley,20150,9415,12
shoyer,20150,9416,0
jreback,20150,9416,2
cel4,20150,9417,2
shoyer,20150,9417,1
jorisvandenbossche,20150,9417,21
jreback,20150,9418,1
jorisvandenbossche,20150,9419,1
porris1000,20150,9420,0
kay1793,20150,9420,2
mroeschke,20181,9420,2
shoyer,20150,9421,2
jreback,20160,9421,2
jreback,20150,9422,2
shoyer,20150,9422,2
jreback,20151,9422,2
jorisvandenbossche,20151,9422,2
max-sixty,20160,9422,222202
jreback,20160,9422,2222
wholmgren,20160,9422,2
shoyer,20160,9422,22
jorisvandenbossche,20160,9422,2
kawochen,20160,9422,0
brazilbean,20160,9422,0
maxencedb,20170,9422,2
jreback,20170,9422,20222
jorisvandenbossche,20170,9422,112
wesm,20170,9422,2
jorisvandenbossche,20150,9423,2
lminer,20150,9423,22
yoavram,20150,9424,0
shoyer,20150,9424,0
gfyoung,20160,9424,2
jreback,20150,9425,22
craustin,20150,9425,2
jreback,20150,9426,222222
lminer,20150,9426,222
philippmuller,20150,9426,21
hmgaudecker,20150,9426,2
sebp,20150,9426,2
jreback,20150,9427,2
craustin,20150,9427,2
shoyer,20150,9427,1
jreback,20151,9428,2
jreback,20150,9429,11
behzadnouri,20150,9429,2
pdiffley,20150,9430,2
jreback,20150,9430,2
davidastephens,20150,9430,2
dsm054,20150,9431,2
jreback,20150,9432,2
schryer,20150,9432,2
jreback,20150,9433,2
kidphys,20150,9433,1
jreback,20150,9434,2
jreback,20150,9435,22
makmanalp,20150,9435,01
Eastsun,20151,9435,2
jreback,20151,9435,22
johanneshk,20151,9435,2
gfyoung,20161,9435,2
gfairchild,20170,9435,2
smcinerney,20180,9435,2
grayfall,20180,9435,2
gwerbin,20181,9435,22
gfyoung,20181,9435,21
jreback,20150,9436,22
bashtage,20150,9437,22
jreback,20150,9437,1
jmatejka,20150,9438,2122
jreback,20150,9438,222
TomAugspurger,20171,9438,0
Masterxilo,20181,9438,2
jreback,20150,9439,1
jreback,20150,9440,222222212122
blbradley,20150,9440,22222220102222210
jorisvandenbossche,20150,9440,0
jorisvandenbossche,20150,9441,2
sinhrks,20150,9441,22
TomAugspurger,20150,9441,21
shoyer,20150,9442,22
tjcrone,20150,9442,22
jreback,20150,9442,22
bitzl,20150,9443,0
jreback,20150,9443,22
Kodiologist,20150,9443,22
cottrell,20150,9444,22
jreback,20150,9444,222
jreback,20150,9445,11
jreback,20150,9446,22
rnelsonchem,20150,9446,0
jreback,20150,9447,22
toobaz,20150,9447,0
jorisvandenbossche,20150,9448,2
jreback,20150,9448,2
jorisvandenbossche,20150,9449,2
jreback,20150,9449,0
shoyer,20150,9450,2111
jorisvandenbossche,20150,9450,0
jnmclarty,20150,9450,12100212222120222
jreback,20150,9450,22221221
jreback,20150,9451,222
schryer,20150,9451,22
TomAugspurger,20150,9452,0
jreback,20150,9453,2
toobaz,20150,9453,0
simonjayhawkins,20190,9453,2
shoyer,20150,9454,2
jreback,20150,9454,1
TomAugspurger,20171,9454,0
jreback,20150,9455,222220
amelio-vazquez-reina,20150,9455,12221211
nbonnotte,20160,9455,2
patrickfournier,20150,9456,22
jreback,20150,9456,2
ruidc,20151,9456,22220
jreback,20151,9456,22
jorisvandenbossche,20151,9456,22
jreback,20150,9457,022
rockg,20150,9457,21
ian-contiamo,20171,9457,2
jreback,20171,9457,1
jreback,20150,9458,22
MatzeB,20150,9458,1
Kodiologist,20150,9459,110122
jorisvandenbossche,20150,9459,20
jreback,20150,9459,022221
jankatins,20150,9459,0
jorisvandenbossche,20150,9460,2
cottrell,20150,9460,1
jreback,20150,9461,11211
cottrell,20150,9461,2
jreback,20150,9462,2220
ischwabacher,20150,9462,22
jreback,20150,9463,2
jorisvandenbossche,20150,9463,2
jreback,20150,9464,1
jreback,20150,9465,21
sinhrks,20150,9465,2
jreback,20150,9466,22
toobaz,20150,9466,1022
jreback,20150,9468,2222
ghost,20150,9468,2
jeremywhelchel,20150,9468,2
rockg,20150,9468,2
jseabold,20150,9469,222222212
jreback,20150,9469,22022
jorisvandenbossche,20150,9469,2
tacaswell,20150,9471,2
mgdadv,20150,9471,2
shoyer,20150,9471,0
jreback,20150,9472,20222
bthyreau,20150,9472,020
shoyer,20150,9472,0
jreback,20150,9473,2
sakurai-youhei,20161,9474,0
jreback,20161,9474,2
jorisvandenbossche,20150,9476,21
Zenadix,20150,9476,2
jreback,20150,9477,22
jreback,20150,9478,222
alan-wong,20150,9478,222
jreback,20150,9480,221
jreback,20150,9481,2
PH82,20150,9481,2
cing,20150,9481,2
shoyer,20150,9481,2
PH82,20151,9481,22
cing,20151,9481,2
Dmoonleo,20160,9481,2
jreback,20160,9481,2
mcherkassky,20171,9481,22
TomAugspurger,20171,9481,2
cing,20171,9481,1
sluo1989,20171,9481,2
jreback,20171,9481,1
VanyTang,20181,9481,2
bmpalatiello,20190,9481,2
jreback,20150,9482,2
jreback,20150,9483,222
migdard,20150,9483,1222220
jorisvandenbossche,20161,9483,2
jreback,20150,9484,222
nickeubank,20150,9484,001022102
bashtage,20150,9484,222222
jreback,20150,9485,2
alep,20150,9485,22
TomAugspurger,20171,9485,2
jreback,20150,9486,2
jreback,20150,9487,22
jorisvandenbossche,20150,9487,1
jreback,20150,9488,220
anderflash,20150,9488,1112
rockg,20150,9488,2
jreback,20150,9489,0
jreback,20150,9490,2
jreback,20150,9491,201
behzadnouri,20150,9491,22
seth-p,20150,9492,22222
jreback,20150,9492,2
jreback,20150,9493,222121
bashtage,20150,9493,202
kshedden,20150,9493,1022222
jreback,20150,9494,22221
TomAugspurger,20150,9494,2
wavexx,20150,9494,22
shoyer,20150,9494,2
wavexx,20160,9494,1
TomAugspurger,20160,9494,0
TomAugspurger,20150,9495,22
wavexx,20150,9495,2
seth-p,20150,9497,2
jreback,20150,9502,2
vitiral,20150,9502,2
gfyoung,20161,9503,2
jorisvandenbossche,20170,9503,2
blbradley,20150,9504,202
shoyer,20150,9504,1121
jreback,20150,9504,220
jreback,20150,9505,2
skellys,20150,9505,1
jreback,20150,9506,2
jreback,20150,9507,2
jreback,20150,9508,22
jreback,20150,9509,22
craustin,20150,9509,2
jorisvandenbossche,20161,9509,2
jreback,20150,9510,2
shoyer,20150,9512,12
ischwabacher,20150,9512,22
shoyer,20150,9513,2122
scls19fr,20150,9513,22202
kelvin22,20150,9513,2
jorisvandenbossche,20150,9513,2
kawochen,20151,9513,0
seth-p,20150,9514,222
shoyer,20150,9514,1
max-sixty,20151,9514,2
shoyer,20150,9515,11
jnmclarty,20150,9516,21
jreback,20150,9516,2
jreback,20150,9517,1
shoyer,20150,9518,220220202
kay1793,20150,9518,2000000012
ncoghlan,20150,9518,002
tacaswell,20150,9518,00222
jorisvandenbossche,20150,9518,2
jreback,20150,9518,22
shoyer,20150,9519,222
toobaz,20150,9519,02022
jreback,20150,9519,0
toobaz,20171,9519,2
jreback,20150,9521,2
jreback,20150,9523,22
TomAugspurger,20150,9524,1
ocefpaf,20150,9524,1
shoyer,20150,9524,1
jreback,20151,9524,2
TomAugspurger,20151,9524,2
jreback,20150,9525,2
shoyer,20150,9525,1
jreback,20150,9526,22
toobaz,20150,9526,2
jreback,20150,9527,2
KevinLourd,20150,9527,1
jreback,20150,9528,2222
KevinLourd,20150,9528,12
shoyer,20150,9529,22
jreback,20150,9529,22
vitiral,20150,9529,22222
jreback,20150,9530,2
hugadams,20150,9530,1
shoyer,20150,9530,2
jreback,20150,9531,2
TomAugspurger,20150,9532,2
shoyer,20150,9532,0
robert-zaremba,20160,9532,2
TomAugspurger,20160,9532,2
kawing-chiu,20161,9532,2
stoneyv,20170,9532,2
jreback,20170,9532,2
kawing-chiu,20170,9532,2
jreback,20171,9532,2
jreback,20150,9534,2
ruoyu0088,20150,9534,2
brimcfadden,20151,9535,20
jreback,20151,9535,22
ericmjl,20151,9536,22
TomAugspurger,20151,9536,21
shoyer,20150,9537,1
wcbeard,20150,9537,1
shoyer,20150,9538,2
ososos73,20150,9538,1
jreback,20150,9539,2
mangecoeur,20150,9539,2
mgdadv,20150,9540,2
awhan,20150,9540,1
Twizzledrizzle,20151,9540,2
jorisvandenbossche,20150,9541,22
jreback,20150,9541,2222
jseabold,20150,9541,1
schmohlio,20150,9542,2121212
jorisvandenbossche,20150,9542,02
TomAugspurger,20150,9542,2201
bilderbuchi,20150,9542,211
elviseno,20181,9542,2
TomAugspurger,20181,9542,2
jreback,20150,9543,22
fbrundu,20150,9543,11
jreback,20150,9544,221
fbrundu,20150,9544,11212
shoyer,20150,9544,2
jreback,20150,9545,22
brianthelion,20150,9545,121
TomAugspurger,20150,9545,2202
alkasm,20190,9545,0
TomAugspurger,20150,9546,22
DSLituiev,20150,9546,22
TomAugspurger,20171,9546,2
KevinLourd,20150,9547,22221
jreback,20150,9547,222
jreback,20150,9548,2
ndaniyar,20150,9548,2
thinkingatoms,20150,9548,1
jreback,20171,9548,2
jreback,20150,9549,202202
harshnisar,20150,9549,22000
selasley,20150,9549,02200
jorisvandenbossche,20170,9549,22
jreback,20150,9550,20
vfilimonov,20150,9550,0
bashtage,20150,9551,2222
filmor,20150,9551,22220
shoyer,20150,9551,2
jreback,20150,9551,222
rockg,20150,9552,2
dhirschfeld,20150,9552,2
jreback,20150,9553,2
jreback,20150,9554,2
dhirschfeld,20150,9555,2212
jreback,20150,9555,221
jorisvandenbossche,20150,9556,2210
EntilZha,20150,9556,21
jorisvandenbossche,20150,9557,222
Ron256,20150,9557,02221
datomnurdin,20151,9557,2
TomAugspurger,20150,9558,2
max-sixty,20150,9558,21
jreback,20150,9558,2
max-sixty,20151,9558,2
denfromufa,20150,9559,22
jorisvandenbossche,20170,9559,2
TomAugspurger,20180,9559,2
jreback,20150,9560,2
shoyer,20150,9561,2
TomAugspurger,20150,9561,12
jreback,20150,9561,1
jorisvandenbossche,20150,9562,222
jreback,20150,9562,222
alobbs,20150,9563,2
shoyer,20150,9564,20
H0R5E,20150,9564,21
jreback,20150,9565,2
jreback,20150,9566,222222212
shoyer,20150,9566,1222021
jorisvandenbossche,20150,9566,2221
immerrr,20150,9566,2
jreback,20150,9567,02
rubennj,20150,9567,2
jorisvandenbossche,20150,9567,2
jreback,20150,9568,2
Dobatymo,20171,9568,22
jreback,20171,9568,222
TomAugspurger,20171,9568,2
jorisvandenbossche,20171,9568,20
GGordonGordon,20180,9568,2
TomAugspurger,20150,9569,2
jreback,20150,9570,22
chrisgilmerproj,20150,9570,22222
jorisvandenbossche,20150,9571,2
jreback,20150,9573,22
sebp,20150,9573,2
schmohlio,20150,9574,011212222221
jorisvandenbossche,20150,9574,02
TomAugspurger,20150,9574,2112111
jreback,20150,9574,22
jorisvandenbossche,20150,9575,1
jreback,20151,9576,2
shoyer,20150,9577,2
mgdadv,20150,9577,20
jreback,20150,9577,2
shoyer,20150,9578,221
gpoulin,20150,9578,0222202
jreback,20150,9578,22222220
gpoulin,20151,9578,0
jreback,20151,9578,0221
jreback,20150,9579,22222201
d1manson,20150,9579,2020
lewisacidic,20150,9579,22102
shoyer,20150,9579,1122
jreback,20151,9579,22
mwaskom,20150,9580,2021
jreback,20150,9580,2222
shoyer,20150,9580,1
jorisvandenbossche,20170,9580,2
jreback,20150,9581,2222222
jankatins,20150,9581,222222200
jorisvandenbossche,20150,9581,22
njsmith,20150,9581,220
shoyer,20150,9581,0
cequencer,20180,9581,1
jreback,20180,9581,2
jreback,20150,9582,21
jorisvandenbossche,20150,9582,1
cottrell,20150,9583,2
jreback,20150,9583,1
jorisvandenbossche,20150,9584,21
njsmith,20150,9584,22
jreback,20150,9585,2
shoyer,20150,9586,2
jreback,20150,9586,2
TomAugspurger,20150,9587,2
iled,20150,9587,1
jreback,20150,9589,202222202222
bashtage,20150,9589,222102
detroitcoder,20150,9589,222220221122
jreback,20150,9590,1221
Chris7,20150,9590,021
chrismit,20150,9590,2
hnykda,20161,9590,12
jreback,20161,9590,2
shoyer,20161,9590,2
jreback,20150,9591,2222
durack1,20150,9591,222
rockg,20150,9591,2
jreback,20150,9593,2
jorisvandenbossche,20160,9593,2
azjps,20150,9594,22
jorisvandenbossche,20150,9594,2
jreback,20150,9594,2
charles-cooper,20150,9594,1
GeorgieBanks,20160,9594,2
jreback,20150,9595,02
shoyer,20150,9595,1
shoyer,20161,9595,1
jorisvandenbossche,20161,9595,1
matthewgilbert,20171,9595,2
jreback,20171,9595,2
aavanian,20171,9595,22
TomAugspurger,20171,9595,2
tdpetrou,20171,9595,2
jreback,20150,9596,2
Sereger13,20150,9596,21
chrisgilmerproj,20150,9596,202221
TomAugspurger,20150,9598,21
jorisvandenbossche,20150,9598,2
jreback,20150,9598,22212221
josef-pkt,20150,9598,20222
bashtage,20150,9598,2
stonebig,20150,9598,222022
shoyer,20150,9598,1
jreback,20150,9599,2
jorisvandenbossche,20150,9599,2
jreback,20150,9600,2
jorisvandenbossche,20150,9601,1
jreback,20150,9601,1
jorisvandenbossche,20150,9602,22221222
sebp,20150,9602,2
jreback,20150,9602,1
datnamer,20150,9602,22
davclark,20150,9602,221
lgautier,20150,9602,2
ajmazurie,20150,9602,02
lgautier,20151,9602,2
datnamer,20151,9602,1
jreback,20161,9602,2
jorisvandenbossche,20161,9602,22
lgautier,20161,9602,2
wesm,20161,9602,2
jorisvandenbossche,20170,9602,2
davclark,20170,9602,2
jreback,20150,9603,22
jreback,20150,9604,22
toobaz,20150,9604,0
dimazest,20151,9604,2
jreback,20151,9604,22
toobaz,20151,9604,2
jreback,20150,9605,221
josham,20150,9605,2
ApolllonDev,20190,9606,2
Violet-XiaoWeiHuang,20190,9606,1
jreback,20150,9607,2
jreback,20150,9608,22
jorisvandenbossche,20150,9608,22
jorisvandenbossche,20181,9608,2
TomAugspurger,20150,9610,2
sinhrks,20150,9610,2
jreback,20150,9611,2222222022222202
jankatins,20150,9611,22200
jorisvandenbossche,20150,9611,00
shoyer,20150,9611,2
jreback,20150,9612,21
jorisvandenbossche,20150,9612,222
jreback,20150,9613,2
jrovegno,20151,9613,2
jbrockmendel,20181,9613,2
jreback,20150,9614,0
jorisvandenbossche,20181,9614,2
jorisvandenbossche,20150,9616,1
shoyer,20150,9617,2021
jreback,20150,9617,221
jankatins,20150,9617,22
jorisvandenbossche,20150,9617,1
jreback,20150,9618,22
jmavila,20150,9618,2
filmor,20150,9618,2
TomAugspurger,20150,9619,2
jreback,20150,9619,21
TomAugspurger,20150,9620,00
jrkerns,20150,9620,1
jreback,20150,9622,220222
jankatins,20150,9622,1
shoyer,20150,9622,02
jorisvandenbossche,20150,9622,202
rockg,20150,9623,22221221
jreback,20150,9623,122221122
jreback,20150,9624,2
jorisvandenbossche,20150,9624,2
mortada,20150,9626,2
jreback,20150,9626,21
shoyer,20150,9626,1
jreback,20150,9627,2
jorisvandenbossche,20150,9628,1
shoyer,20150,9629,2
jreback,20150,9629,2
jreback,20150,9630,2222
jorisvandenbossche,20150,9630,222
shoyer,20150,9630,2
mturzanska,20171,9631,12
jreback,20171,9631,122
jreback,20150,9632,22222221
m3nu,20150,9632,2122112022
jorisvandenbossche,20150,9632,2
sinhrks,20150,9632,1
jreback,20150,9633,2
jreback,20150,9634,2
jorisvandenbossche,20150,9634,1
jreback,20150,9635,22
shoyer,20150,9636,1
joschkazj,20150,9636,2
jreback,20150,9636,2
cdeterman,20170,9636,2
joschkazj,20171,9636,2
Franck-Dernoncourt,20171,9636,12
jreback,20150,9637,22
gdementen,20150,9637,0
jorisvandenbossche,20150,9638,21
nickeubank,20150,9638,2
shoyer,20150,9639,1
jorisvandenbossche,20150,9639,11
rockg,20150,9639,2
jreback,20150,9640,21
mortada,20150,9640,1
jreback,20150,9641,202
toobaz,20150,9641,2
jreback,20150,9643,2
jorisvandenbossche,20150,9643,22
jorisvandenbossche,20150,9644,2
jreback,20150,9644,2
iskandr,20151,9645,2
gfyoung,20160,9645,021
jreback,20160,9645,22
evanpw,20150,9647,022
jreback,20150,9647,2211
bwillers,20150,9648,2
jreback,20150,9648,1
tomanizer,20150,9648,1
jreback,20150,9650,202
alavrik,20150,9650,02
jreback,20150,9651,0
nickeubank,20150,9651,1
jreback,20150,9652,2
jreback,20150,9653,022
brianthelion,20150,9653,00
jorisvandenbossche,20150,9654,11
sinhrks,20150,9654,2
jreback,20150,9655,2
jreback,20150,9656,2220
brianthelion,20150,9656,000
shoyer,20150,9656,21
jreback,20150,9657,2
dhirsch,20150,9658,1
TomAugspurger,20150,9658,1
jreback,20150,9658,2221
pybokeh,20150,9658,20
rockg,20150,9658,2
jorisvandenbossche,20150,9660,2211
rockg,20150,9660,0
qwhelan,20150,9660,202
jorisvandenbossche,20151,9660,2
TomAugspurger,20150,9661,1
joschkazj,20150,9661,21212
jreback,20150,9661,221
benjello,20150,9661,01
shoyer,20150,9661,2
jiahfong,20171,9661,201
benjello,20171,9661,22
TomAugspurger,20150,9662,222
jreback,20150,9662,1
JonasAbernot,20150,9662,2
jreback,20150,9663,2
jreback,20151,9663,22
brianmannmath,20150,9664,2
TomAugspurger,20150,9664,1
jreback,20150,9665,1
nickeubank,20150,9666,212122110011
shoyer,20150,9666,2212022
jreback,20150,9666,22222
jorisvandenbossche,20150,9666,02202
sinhrks,20150,9666,2
mortada,20150,9667,122212121121
jreback,20150,9667,12220221
sinhrks,20150,9667,21
shoyer,20150,9667,2
jorisvandenbossche,20150,9667,2202010
jreback,20150,9668,2
jreback,20150,9669,202
diehl,20150,9669,21
jreback,20150,9670,2
TomAugspurger,20150,9671,222
davidbrochart,20150,9671,222
jreback,20150,9672,21
TomAugspurger,20150,9673,1
TomAugspurger,20150,9674,121
davidbrochart,20150,9674,12
TomAugspurger,20150,9675,2
jreback,20150,9675,22
rockg,20150,9676,222201
alexfields,20150,9676,01
jreback,20150,9676,22222212
FrancescAlted,20150,9676,20122
TomAugspurger,20150,9677,02202
ghost,20150,9677,0200111
shoyer,20150,9677,201
TomAugspurger,20150,9678,2
manugarri,20150,9678,022
jorisvandenbossche,20150,9678,21
TomAugspurger,20150,9679,2
jreback,20150,9680,222
JonasAbernot,20150,9680,2
jreback,20150,9681,222
rockg,20150,9681,22
alexfields,20150,9681,02
jreback,20150,9682,1
jreback,20150,9683,221
shoyer,20150,9684,22
nickeubank,20150,9684,212
jreback,20150,9684,2
nickeubank,20150,9685,02
jreback,20150,9685,2221
jorisvandenbossche,20150,9686,1
jreback,20150,9686,2
jreback,20151,9686,2
jreback,20150,9687,22
TomAugspurger,20150,9687,02
jreback,20150,9688,1
dr-leo,20150,9688,0
jreback,20150,9689,2
jorisvandenbossche,20150,9691,20
mangecoeur,20150,9691,2
jreback,20150,9692,222
bastianl,20150,9692,12222
gfyoung,20161,9692,22
jorisvandenbossche,20161,9692,2
jreback,20150,9693,22222
jcjf,20150,9693,12220
jreback,20151,9693,02222222221
jcjf,20151,9693,22
jreback,20150,9694,221
jreback,20150,9695,2
jreback,20150,9696,2
dsm054,20150,9697,220
jreback,20150,9697,22221
dylkot,20150,9697,01
jreback,20150,9698,2
shoyer,20150,9699,1
jreback,20150,9699,1
