name1,name2,period,consist_cnt,inconsist_cnt,pos_consist_cnt,neg_consist_cnt,consist_rate,inconsist_rate,pos_consist_rate,neg_consist_rate,cmt_cnt,issue_cnt,score1,score2
dgquintas,nemes1s,20161,1,0,0,0,0.5,0.0,0.0,0.0,3,1,1.0,1.0
mmende,nemes1s,20161,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
mike07026,zhagnsz,20161,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
ksmithut,zhagnsz,20161,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
paralin,zhagnsz,20161,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
goru97,zhagnsz,20161,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
dgquintas,zhagnsz,20161,1,0,0,0,0.5,0.0,0.0,0.0,3,1,1.0,1.0
mmende,zhagnsz,20161,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
nemes1s,zhagnsz,20161,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
ctiller,vjpai,20161,36,0,0,0,0.9,0.0,0.0,0.0,14,1,1.0,1.0
dgquintas,nathanielmanistaatgoogle,20161,0,0,0,0,0.0,0.0,0.0,0.0,3,1,0.0,1.0
nathanielmanistaatgoogle,yang-g,20161,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,1.0
dgquintas,yang-g,20161,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.0,1.0
thinkerou,yang-g,20161,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,1.0
nathanielmanistaatgoogle,thinkerou,20161,4,0,0,0,1.0,0.0,0.0,0.0,4,1,1.0,1.0
dgquintas,thinkerou,20161,0,0,0,0,0.0,0.0,0.0,0.0,3,1,0.0,1.0
josh-tepper,soltanmm,20161,3,0,0,0,1.0,0.0,0.0,0.0,4,1,1.0,1.0
jcanizales,soltanmm,20161,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
pgrosu,soltanmm,20161,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,1.0
jcanizales,josh-tepper,20161,3,0,0,0,1.0,0.0,0.0,0.0,4,1,1.0,1.0
josh-tepper,pgrosu,20161,0,0,0,0,0.0,0.0,0.0,0.0,4,1,1.0,1.0
jcanizales,pgrosu,20161,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,1.0
soltanmm,y-zeng,20161,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,1.0
josh-tepper,y-zeng,20161,6,0,0,0,1.0,0.0,0.0,0.0,5,1,1.0,1.0
jcanizales,y-zeng,20161,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,1.0
pgrosu,y-zeng,20161,0,0,0,0,0.0,0.0,0.0,0.0,3,1,1.0,1.0
thinkerou,y-zeng,20161,0,0,0,0,0.0,0.0,0.0,0.0,3,1,1.0,1.0
soltanmm,thinkerou,20161,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,1.0
josh-tepper,thinkerou,20161,0,0,0,0,0.0,0.0,0.0,0.0,4,1,1.0,1.0
jcanizales,thinkerou,20161,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,1.0
pgrosu,thinkerou,20161,1,0,1,0,1.0,0.0,1.0,0.0,2,1,1.0,1.0
apolcyn,grpc-kokoro,20161,0,0,0,0,0.0,0.0,0.0,0.0,6,1,1.0,1.0
grpc-kokoro,jskeet,20161,0,0,0,0,0.0,0.0,0.0,0.0,9,1,1.0,1.0
apolcyn,jskeet,20161,10,0,0,0,1.0,0.0,0.0,0.0,7,1,1.0,1.0
grpc-kokoro,pgrosu,20161,0,4,0,0,0.0,1.0,0.0,0.0,5,1,1.0,0.0
apolcyn,pgrosu,20161,0,0,0,0,0.0,0.0,0.0,0.0,3,1,1.0,0.0
jskeet,pgrosu,20161,0,0,0,0,0.0,0.0,0.0,0.0,6,1,1.0,0.0
jtattermusch,pgrosu,20161,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,0.0
grpc-kokoro,jtattermusch,20161,0,0,0,0,0.0,0.0,0.0,0.0,5,1,1.0,1.0
apolcyn,jtattermusch,20161,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,1.0
jskeet,jtattermusch,20161,5,0,0,0,1.0,0.0,0.0,0.0,6,1,1.0,1.0
dwsupplee,googlebot,20161,1,0,1,0,1.0,0.0,1.0,0.0,2,1,1.0,1.0
googlebot,stanley-cheung,20161,0,1,0,0,0.0,1.0,0.0,0.0,2,1,1.0,0.0
dwsupplee,stanley-cheung,20161,0,1,0,0,0.0,1.0,0.0,0.0,2,1,1.0,0.0
ewr,grpc-kokoro,20161,0,0,0,0,0.0,0.0,0.0,0.0,3,1,1.0,1.0
grpc-kokoro,murgatroid99,20161,0,0,0,0,0.0,0.0,0.0,0.0,4,1,1.0,1.0
ewr,murgatroid99,20161,6,0,0,0,1.0,0.0,0.0,0.0,5,1,1.0,1.0
ctiller,googlebot,20161,1,0,0,0,0.5,0.0,0.0,0.0,3,1,1.0,1.0
googlebot,vjpai,20161,4,0,0,0,0.5,0.0,0.0,0.0,6,1,1.0,1.0
ctiller,vjpai,20161,4,0,0,0,1.0,0.0,0.0,0.0,5,1,1.0,1.0
jcanizales,makdharma,20161,12,0,0,0,1.0,0.0,0.0,0.0,7,1,1.0,1.0
ctiller,murgatroid99,20161,5,0,0,0,1.0,0.0,0.0,0.0,6,1,1.0,1.0
murgatroid99,nicolasnoble,20161,10,0,0,0,1.0,0.0,0.0,0.0,7,1,1.0,1.0
ctiller,nicolasnoble,20161,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,1.0
dgquintas,yang-g,20161,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
kpayson64,yang-g,20161,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
y-zeng,yang-g,20161,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
dgquintas,kpayson64,20161,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
dgquintas,y-zeng,20161,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
kpayson64,y-zeng,20161,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
apolcyn,murgatroid99,20161,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
dgquintas,iamqizhao,20161,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
jskeet,jtattermusch,20161,2,0,0,0,0.5,0.0,0.0,0.0,5,1,1.0,0.5
kpayson64,nathanielmanistaatgoogle,20161,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,1.0
dgquintas,nathanielmanistaatgoogle,20161,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
ctiller,nathanielmanistaatgoogle,20161,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
dgquintas,kpayson64,20161,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,1.0
ctiller,kpayson64,20161,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,1.0
nathanielmanistaatgoogle,nicolasnoble,20161,4,0,0,0,1.0,0.0,0.0,0.0,5,1,1.0,1.0
kpayson64,nicolasnoble,20161,8,0,0,0,1.0,0.0,0.0,0.0,6,1,1.0,1.0
dgquintas,nicolasnoble,20161,4,0,0,0,1.0,0.0,0.0,0.0,5,1,1.0,1.0
ctiller,nicolasnoble,20161,4,0,0,0,1.0,0.0,0.0,0.0,5,1,1.0,1.0
ctiller,dgquintas,20161,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
pgrosu,y-zeng,20161,6,0,6,0,1.0,0.0,1.0,0.0,5,1,1.0,1.0
jcanizales,makdharma,20161,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,1.0
makdharma,timburks,20161,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
jcanizales,timburks,20161,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,1.0
grpc-kokoro,thinkerou,20161,0,0,0,0,0.0,0.0,0.0,0.0,5,1,1.0,1.0
soltanmm,ve-i-uj,20161,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,1.0
ctiller,heliumsoule,20161,0,1,0,0,0.0,1.0,0.0,0.0,2,1,0.0,1.0
ctiller,y-zeng,20161,0,0,0,0,0.0,0.0,0.0,0.0,4,1,0.0,1.0
heliumsoule,y-zeng,20161,0,0,0,0,0.0,0.0,0.0,0.0,4,1,1.0,1.0
viccro,y-zeng,20161,6,0,0,0,1.0,0.0,0.0,0.0,5,1,1.0,1.0
ctiller,viccro,20161,0,0,0,0,0.0,0.0,0.0,0.0,3,1,0.0,1.0
heliumsoule,viccro,20161,0,0,0,0,0.0,0.0,0.0,0.0,3,1,1.0,1.0
grpc-kokoro,jtattermusch,20161,0,0,0,0,0.0,0.0,0.0,0.0,12,1,1.0,1.0
jskeet,jtattermusch,20161,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,1.0
grpc-kokoro,jskeet,20161,11,0,11,0,1.0,0.0,1.0,0.0,12,1,1.0,1.0
jskeet,zaneclaes,20181,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,0.0
jtattermusch,zaneclaes,20181,0,0,0,0,0.0,0.0,0.0,0.0,3,1,1.0,0.0
jskeet,jtattermusch,20181,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,1.0
ctiller,hvardhanx,20161,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
ctiller,yang-g,20161,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,1.0
ctiller,kpayson64,20161,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
kpayson64,soltanmm,20161,2,0,0,0,0.67,0.0,0.0,0.0,4,1,1.0,0.6699999999999999
jcanizales,makdharma,20161,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,1.0
kpayson64,soltanmm,20161,6,0,0,0,1.0,0.0,0.0,0.0,7,1,1.0,1.0
kpayson64,soltanmm,20161,3,0,0,0,0.5,0.0,0.0,0.0,5,1,1.0,1.0
ctiller,y-zeng,20161,2,0,0,0,0.67,0.0,0.0,0.0,4,1,1.0,1.0
kpayson64,y-zeng,20161,2,0,0,0,0.67,0.0,0.0,0.0,4,1,1.0,1.0
ctiller,kpayson64,20161,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
ctiller,yang-g,20161,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
kpayson64,nathanielmanistaatgoogle,20161,6,0,0,0,1.0,0.0,0.0,0.0,5,1,1.0,1.0
nathanielmanistaatgoogle,nicolasnoble,20161,0,0,0,0,0.0,0.0,0.0,0.0,3,1,1.0,0.0
kpayson64,nicolasnoble,20161,0,0,0,0,0.0,0.0,0.0,0.0,4,1,1.0,0.0
googlebot,kpayson64,20161,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
jcanizales,kpayson64,20161,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,1.0
googlebot,jcanizales,20161,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,1.0
ctiller,dgquintas,20161,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
kpayson64,nathanielmanistaatgoogle,20161,20,0,0,0,0.83,0.0,0.0,0.0,10,1,1.0,0.83
googlebot,nathanielmanistaatgoogle,20161,1,0,0,0,0.5,0.0,0.0,0.0,3,1,1.0,1.0
jcanizales,makdharma,20161,12,0,0,0,0.86,0.0,0.0,0.0,9,1,0.86,1.0
jcanizales,nicolasnoble,20161,37,0,0,1,0.76,0.0,0.0,0.02,14,1,0.86,0.86
makdharma,nicolasnoble,20161,12,0,0,0,0.86,0.0,0.0,0.0,9,1,1.0,0.86
jcanizales,pgrosu,20161,6,0,0,0,0.86,0.0,0.0,0.0,8,1,0.86,1.0
makdharma,pgrosu,20161,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,1.0
nicolasnoble,pgrosu,20161,6,0,0,0,0.86,0.0,0.0,0.0,8,1,0.86,1.0
jcanizales,soltanmm,20161,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
hsaliak,soltanmm,20161,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
adelez,soltanmm,20161,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,1.0
hsaliak,jcanizales,20161,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
adelez,jcanizales,20161,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,1.0
adelez,hsaliak,20161,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,1.0
apolcyn,murgatroid99,20161,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
murgatroid99,stephenplusplus,20161,1,0,0,0,0.5,0.0,0.0,0.0,3,1,1.0,1.0
jcanizales,nicolasnoble,20161,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,1.0
nathanielmanistaatgoogle,soltanmm,20161,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
ctiller,ghost,20161,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
ghost,jinq0123,20161,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
ctiller,jinq0123,20161,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
Bklyn,lipixun,20180,1,0,1,0,1.0,0.0,1.0,0.0,2,1,1.0,1.0
jinq0123,lipixun,20180,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,1.0
Bklyn,jinq0123,20180,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,1.0
hcaseyal,yiakwy,20190,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
vjpai,yiakwy,20190,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
hcaseyal,vjpai,20190,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
nathanielmanistaatgoogle,soltanmm,20161,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,1.0
googlebot,jcanizales,20161,3,0,0,0,0.75,0.0,0.0,0.0,5,1,1.0,0.75
jcanizales,nicolasnoble,20161,6,0,0,0,0.75,0.0,0.0,0.0,6,1,0.75,1.0
googlebot,nicolasnoble,20161,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,1.0
maxkeller,mgiaco,20161,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,1.0
jerjou,nathanielmanistaatgoogle,20161,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
jcanizales,muxi,20161,12,0,0,0,0.75,0.0,0.0,0.0,8,1,1.0,1.0
grpc-kokoro,rjshade,20161,2,2,2,0,0.14,0.14,0.14,0.0,9,1,1.0,0.86
jcanizales,rjshade,20161,6,1,1,0,0.43,0.07,0.07,0.0,9,1,1.0,0.86
ctiller,rjshade,20161,1,1,1,0,0.14,0.14,0.14,0.0,8,1,1.0,0.86
dgquintas,rjshade,20161,20,0,0,0,0.71,0.0,0.0,0.0,11,1,1.0,0.86
kpayson64,rjshade,20161,5,0,0,0,0.71,0.0,0.0,0.0,8,1,1.0,0.86
ctiller,grpc-kokoro,20161,2,0,2,0,1.0,0.0,1.0,0.0,3,1,1.0,1.0
dgquintas,grpc-kokoro,20161,0,0,0,0,0.0,0.0,0.0,0.0,6,1,1.0,1.0
grpc-kokoro,jcanizales,20161,2,0,2,0,0.5,0.0,0.5,0.0,4,1,1.0,1.0
ctiller,jcanizales,20161,1,0,1,0,0.5,0.0,0.5,0.0,3,1,1.0,1.0
dgquintas,jcanizales,20161,4,0,0,0,0.5,0.0,0.0,0.0,6,1,1.0,1.0
ctiller,dgquintas,20161,0,0,0,0,0.0,0.0,0.0,0.0,5,1,1.0,1.0
grpc-kokoro,kpayson64,20161,0,0,0,0,0.0,0.0,0.0,0.0,3,1,1.0,1.0
jcanizales,kpayson64,20161,1,0,0,0,0.5,0.0,0.0,0.0,3,1,1.0,1.0
ctiller,kpayson64,20161,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,1.0
dgquintas,kpayson64,20161,4,0,0,0,1.0,0.0,0.0,0.0,5,1,1.0,1.0
nicolasnoble,rjshade,20161,2,0,2,0,0.5,0.0,0.5,0.0,4,1,1.0,1.0
kpayson64,nathanielmanistaatgoogle,20161,5,0,0,0,1.0,0.0,0.0,0.0,6,1,1.0,1.0
kpayson64,soltanmm,20161,5,0,0,0,1.0,0.0,0.0,0.0,6,1,1.0,1.0
nathanielmanistaatgoogle,soltanmm,20161,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
kpayson64,nathanielmanistaatgoogle,20161,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
jcanizales,makdharma,20161,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
googlebot,nicolasnoble,20161,1,0,0,0,0.5,0.0,0.0,0.0,3,1,1.0,1.0
jboeuf,nicolasnoble,20161,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
jayantkolhe,murgatroid99,20161,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,1.0
jayantkolhe,stephenplusplus,20161,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,1.0
murgatroid99,stephenplusplus,20161,0,0,0,0,0.0,0.0,0.0,0.0,3,1,1.0,1.0
kpayson64,soltanmm,20161,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
grpc-kokoro,tengyifei,20161,0,0,0,0,0.0,0.0,0.0,0.0,5,1,1.0,1.0
nathanielmanistaatgoogle,soltanmm,20161,4,0,0,0,1.0,0.0,0.0,0.0,5,1,1.0,1.0
ctiller,dgquintas,20161,1,0,0,0,0.5,0.0,0.0,0.0,3,1,1.0,1.0
kpayson64,soltanmm,20161,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,1.0
stanley-cheung,stephenplusplus,20161,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
jboeuf,markdroth,20161,0,0,0,0,0.0,0.0,0.0,0.0,7,1,1.0,1.0
jcanizales,namsoila,20161,7,0,1,0,0.5,0.0,0.07,0.0,9,1,1.0,1.0
hsaliak,soltanmm,20161,0,1,0,0,0.0,0.2,0.0,0.0,6,1,1.0,0.8
nathanielmanistaatgoogle,soltanmm,20161,4,0,0,0,0.8,0.0,0.0,0.0,6,1,1.0,0.8
kpayson64,soltanmm,20161,16,0,0,0,0.8,0.0,0.0,0.0,9,1,1.0,0.8
hsaliak,nathanielmanistaatgoogle,20161,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,1.0
kpayson64,nathanielmanistaatgoogle,20161,4,0,0,0,1.0,0.0,0.0,0.0,5,1,1.0,1.0
hsaliak,kpayson64,20161,0,0,0,0,0.0,0.0,0.0,0.0,5,1,1.0,1.0
ctiller,vjpai,20161,4,0,0,0,1.0,0.0,0.0,0.0,4,1,1.0,1.0
apolcyn,grpc-kokoro,20161,0,4,0,0,0.0,0.33,0.0,0.0,7,1,0.6699999999999999,1.0
grpc-kokoro,ivannaranjo,20161,4,0,4,0,0.33,0.0,0.33,0.0,7,1,1.0,1.0
apolcyn,ivannaranjo,20161,4,1,0,0,0.44,0.11,0.0,0.0,6,1,0.6699999999999999,1.0
grpc-kokoro,jskeet,20161,0,0,0,0,0.0,0.0,0.0,0.0,6,1,1.0,1.0
ivannaranjo,jskeet,20161,4,0,0,0,0.67,0.0,0.0,0.0,5,1,1.0,1.0
apolcyn,jskeet,20161,4,0,0,0,0.67,0.0,0.0,0.0,5,1,0.6699999999999999,1.0
grpc-kokoro,jtattermusch,20161,0,0,0,0,0.0,0.0,0.0,0.0,5,1,1.0,1.0
ivannaranjo,jtattermusch,20161,2,0,0,0,0.67,0.0,0.0,0.0,4,1,1.0,1.0
jskeet,jtattermusch,20161,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,1.0
apolcyn,jtattermusch,20161,2,0,0,0,0.67,0.0,0.0,0.0,4,1,0.6699999999999999,1.0
grpc-kokoro,stanley-cheung,20161,0,0,0,0,0.0,0.0,0.0,0.0,5,1,1.0,1.0
grpc-kokoro,stanley-cheung,20161,0,0,0,0,0.0,0.0,0.0,0.0,5,1,1.0,1.0
grpc-kokoro,nathanielmanistaatgoogle,20161,0,0,0,0,0.0,0.0,0.0,0.0,5,1,1.0,1.0
grpc-kokoro,kpayson64,20161,0,0,0,0,0.0,0.0,0.0,0.0,3,1,1.0,1.0
grpc-kokoro,soltanmm,20161,1,0,1,0,1.0,0.0,1.0,0.0,2,1,1.0,1.0
kpayson64,soltanmm,20161,0,0,0,0,0.0,0.0,0.0,0.0,3,1,1.0,1.0
grpc-kokoro,thinkerou,20161,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,1.0
kpayson64,thinkerou,20161,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,1.0
soltanmm,thinkerou,20161,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,1.0
hsaliak,jcanizales,20161,4,0,0,0,1.0,0.0,0.0,0.0,5,1,1.0,1.0
jcanizales,sipdar,20161,4,0,0,0,1.0,0.0,0.0,0.0,5,1,1.0,1.0
hsaliak,sipdar,20161,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
jcanizales,k7,20170,2,0,0,0,0.5,0.0,0.0,0.0,4,1,1.0,1.0
k7,muxi,20170,4,0,0,0,0.5,0.0,0.0,0.0,6,1,1.0,1.0
jcanizales,muxi,20170,8,0,0,0,1.0,0.0,0.0,0.0,6,1,1.0,1.0
muxi,s4x,20180,0,1,0,0,0.0,0.2,0.0,0.0,6,1,1.0,0.0
paulb777,s4x,20180,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,0.0
s4x,xyyDDD,20180,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.0,1.0
muxi,xyyDDD,20180,4,0,0,0,0.8,0.0,0.0,0.0,6,1,1.0,1.0
paulb777,xyyDDD,20180,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
stevenyix,xyyDDD,20180,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
muxi,paulb777,20180,4,0,0,0,0.8,0.0,0.0,0.0,6,1,1.0,1.0
s4x,stevenyix,20180,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.0,1.0
muxi,stevenyix,20180,4,0,0,0,0.8,0.0,0.0,0.0,6,1,1.0,1.0
paulb777,stevenyix,20180,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
ctiller,googlebot,20161,1,0,0,0,0.5,0.0,0.0,0.0,3,1,1.0,1.0
soltanmm,thinkerou,20161,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,1.0
nicolasnoble,thinkerou,20161,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,1.0
nathanielmanistaatgoogle,thinkerou,20161,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,1.0
nicolasnoble,soltanmm,20161,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
nathanielmanistaatgoogle,soltanmm,20161,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
nathanielmanistaatgoogle,nicolasnoble,20161,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
googlebot,sbuss,20161,0,0,0,0,0.0,0.0,0.0,0.0,3,1,1.0,1.0
grpc-kokoro,nathanielmanistaatgoogle,20161,0,0,0,0,0.0,0.0,0.0,0.0,15,1,1.0,1.0
grpc-kokoro,sbuss,20161,0,0,0,0,0.0,0.0,0.0,0.0,15,1,1.0,1.0
nathanielmanistaatgoogle,sbuss,20161,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
grpc-kokoro,soltanmm,20161,0,0,0,0,0.0,0.0,0.0,0.0,15,1,1.0,1.0
nathanielmanistaatgoogle,soltanmm,20161,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
sbuss,soltanmm,20161,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
jcanizales,muxi,20161,2,0,0,0,0.67,0.0,0.0,0.0,4,1,1.0,1.0
makdharma,muxi,20161,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
jcanizales,makdharma,20161,2,0,0,0,0.67,0.0,0.0,0.0,4,1,1.0,1.0
jcanizales,muxi,20161,1,0,0,0,0.5,0.0,0.0,0.0,3,1,1.0,1.0
ctiller,grpc-kokoro,20161,0,0,0,0,0.0,0.0,0.0,0.0,5,1,1.0,1.0
grpc-kokoro,rjshade,20161,2,0,2,0,0.33,0.0,0.33,0.0,5,1,1.0,1.0
ctiller,rjshade,20161,6,0,0,0,0.67,0.0,0.0,0.0,6,1,1.0,1.0
kpayson64,soltanmm,20161,10,0,0,0,0.71,0.0,0.0,0.0,9,1,1.0,0.86
nathanielmanistaatgoogle,soltanmm,20161,6,1,1,0,0.43,0.07,0.07,0.0,9,1,1.0,0.86
kpayson64,nathanielmanistaatgoogle,20161,2,0,0,0,0.5,0.0,0.0,0.0,4,1,1.0,1.0
daspecster,jgeewax,20161,4,0,0,0,1.0,0.0,0.0,0.0,5,1,1.0,1.0
jgeewax,soltanmm,20161,12,0,0,0,1.0,0.0,0.0,0.0,7,1,1.0,1.0
nathanielmanistaatgoogle,soltanmm,20161,3,0,0,0,1.0,0.0,0.0,0.0,4,1,1.0,1.0
daspecster,soltanmm,20161,3,0,0,0,1.0,0.0,0.0,0.0,4,1,1.0,1.0
jgeewax,nathanielmanistaatgoogle,20161,4,0,0,0,1.0,0.0,0.0,0.0,5,1,1.0,1.0
daspecster,nathanielmanistaatgoogle,20161,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
ctiller,grpc-kokoro,20161,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,1.0
grpc-kokoro,thinkerou,20161,1,0,1,0,0.5,0.0,0.5,0.0,3,1,1.0,1.0
ctiller,thinkerou,20161,1,0,0,0,0.5,0.0,0.0,0.0,3,1,1.0,1.0
stanley-cheung,thinkerou,20161,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.0,1.0
jcanizales,nathanielmanistaatgoogle,20161,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,1.0
apolcyn,nathanielmanistaatgoogle,20161,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,1.0
hsaliak,nathanielmanistaatgoogle,20161,0,0,0,0,0.0,0.0,0.0,0.0,4,1,1.0,1.0
nathanielmanistaatgoogle,stanley-cheung,20161,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,1.0
jcanizales,stanley-cheung,20161,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
nicolasnoble,stanley-cheung,20161,3,0,0,0,1.0,0.0,0.0,0.0,4,1,1.0,1.0
apolcyn,stanley-cheung,20161,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
soltanmm,stanley-cheung,20161,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,1.0
hsaliak,stanley-cheung,20161,0,0,0,0,0.0,0.0,0.0,0.0,3,1,1.0,1.0
apolcyn,jcanizales,20161,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
hsaliak,jcanizales,20161,0,0,0,0,0.0,0.0,0.0,0.0,3,1,1.0,1.0
