"name1","name2","year_week","issue_num","p1","p2"
"pchote","reaperrr","201542","9607","22222","222"
"Mailaender","pchote","201542","9607","2","22222"
"Mailaender","pchote","201542","9609","2","12"
"ChaoticMind","RoosterDragon","201542","9610","0","2"
"Mailaender","RoosterDragon","201542","9610","2","2"
"ChaoticMind","Mailaender","201542","9610","0","2"
"ChaoticMind","Mailaender","201547","9610","2","2"
"atlimit8","RoosterDragon","201548","9610","2","2"
"ChaoticMind","Phrohdoh","20163","9610","0","2"
"obrakmann","pchote","201542","9611","22","221"
"obrakmann","penev92","201543","9611","2","2"
"Mailaender","pchote","201542","9614","2","2"
"OmegaBolt","reaperrr","201542","9615","0","222"
"GraionDilach","reaperrr","201542","9615","2","222"
"penev92","reaperrr","201542","9615","2","222"
"GraionDilach","OmegaBolt","201542","9615","2","0"
"OmegaBolt","penev92","201542","9615","0","2"
"GraionDilach","penev92","201542","9615","2","2"
"pchote","penev92","201543","9615","2","222"
"penev92","reaperrr","201543","9615","222","2222"
"pchote","reaperrr","201543","9615","2","2222"
"obrakmann","reaperrr","201544","9615","22","2"
"deniz1a","pchote","201542","9616","2","2"
"pchote","penev92","201542","9618","1","2"
"abcdefg30","ScottNZ","201542","9619","20","2"
"penev92","ScottNZ","201542","9619","2","2"
"pchote","ScottNZ","201542","9619","2","2"
"abcdefg30","penev92","201542","9619","20","2"
"pchote","penev92","201542","9619","2","2"
"abcdefg30","pchote","201542","9619","20","2"
"Mailaender","penev92","201549","9619","22","2"
"penev92","SteelPhase","201542","9622","1","2"
"abcdefg30","Micr0Bit","201542","9623","1","2"
"pchote","penev92","201542","9624","2","2"
"m-alice","pchote","201542","9625","2","2"
"pchote","Phrohdoh","201544","9627","2","222"
"huwpascoe","Phrohdoh","201544","9627","2","222"
"Mailaender","Phrohdoh","201544","9627","2","222"
"Phrohdoh","RoosterDragon","201544","9627","222","2"
"pchote","RoosterDragon","201544","9627","2","2"
"huwpascoe","RoosterDragon","201544","9627","2","2"
"Mailaender","RoosterDragon","201544","9627","2","2"
"huwpascoe","pchote","201544","9627","2","2"
"Mailaender","pchote","201544","9627","2","2"
"huwpascoe","Mailaender","201544","9627","2","2"
"GraionDilach","pchote","201542","9628","0","0220"
"obrakmann","pchote","201542","9628","0","0220"
"abcdefg30","pchote","201542","9628","2","0220"
"pchote","penev92","201542","9628","0220","0"
"GraionDilach","penev92","201542","9628","0","0"
"obrakmann","penev92","201542","9628","0","0"
"abcdefg30","penev92","201542","9628","2","0"
"abcdefg30","GraionDilach","201542","9628","2","0"
"GraionDilach","obrakmann","201542","9628","0","0"
"abcdefg30","obrakmann","201542","9628","2","0"
"abcdefg30","pchote","201543","9628","222","2"
"Mailaender","pchote","201543","9628","22","2"
"abcdefg30","Mailaender","201543","9628","222","22"
"AoAGeneral","ghost","201542","9629","12","201"
"AoAGeneral","pchote","201542","9629","12","2"
"ghost","pchote","201542","9629","201","2"
"Micr0Bit","pchote","201542","9629","2","2"
"AoAGeneral","Micr0Bit","201542","9629","12","2"
"ghost","Micr0Bit","201542","9629","201","2"
"AoAGeneral","pi99y","201542","9629","12","2"
"ghost","pi99y","201542","9629","201","2"
"pchote","pi99y","201542","9629","2","2"
"Micr0Bit","pi99y","201542","9629","2","2"
"Mailaender","obrakmann","201543","9633","2","02"
"abcdefg30","reaperrr","201542","9634","21","22"
"Mailaender","reaperrr","201542","9634","22","22"
"pchote","reaperrr","201542","9634","2","22"
"abcdefg30","Mailaender","201542","9634","21","22"
"abcdefg30","pchote","201542","9634","21","2"
"Mailaender","pchote","201542","9634","22","2"
"abcdefg30","penev92","201542","9636","2","222"
"hypercube33","penev92","201542","9636","2","222"
"abcdefg30","hypercube33","201542","9636","2","2"
"pchote","reaperrr","201542","9637","2","21"
"abcdefg30","reaperrr","201542","9637","2","21"
"Mailaender","reaperrr","201542","9637","2","21"
"abcdefg30","pchote","201542","9637","2","2"
"Mailaender","pchote","201542","9637","2","2"
"abcdefg30","Mailaender","201542","9637","2","2"
"abcdefg30","deniz1a","201542","9638","1","22"
"deniz1a","JoppyFurr","201542","9638","22","22"
"abcdefg30","JoppyFurr","201542","9638","1","22"
"deniz1a","pchote","201542","9638","22","2"
"JoppyFurr","pchote","201542","9638","22","2"
"abcdefg30","pchote","201542","9638","1","2"
"Mailaender","pchote","201542","9638","222","2"
"deniz1a","Mailaender","201542","9638","22","222"
"JoppyFurr","Mailaender","201542","9638","22","222"
"abcdefg30","Mailaender","201542","9638","1","222"
"Mailaender","Rampastring","201543","9638","2","2"
"abcdefg30","deniz1a","201542","9639","22","2"
"deniz1a","pchote","201542","9639","2","22"
"abcdefg30","pchote","201542","9639","22","22"
"Mailaender","pchote","201542","9639","2","22"
"Micr0Bit","pchote","201542","9639","22","22"
"deniz1a","Mailaender","201542","9639","2","2"
"abcdefg30","Mailaender","201542","9639","22","2"
"deniz1a","Micr0Bit","201542","9639","2","22"
"abcdefg30","Micr0Bit","201542","9639","22","22"
"Mailaender","Micr0Bit","201542","9639","2","22"
"abcdefg30","Mailaender","201542","9640","22","22"
"Mailaender","pchote","201542","9641","2","2"
"ltem","MustaphaTR","20178","9641","002","22"
"ChaoticMind","pchote","201542","9642","1","2"
"cjshmyr","hypercube33","201542","9644","2","2"
"cjshmyr","penev92","201542","9644","2","1"
"hypercube33","penev92","201542","9644","2","1"
"GraionDilach","matija-hustic","201542","9645","2","022"
"ghost","matija-hustic","201542","9645","2","022"
"matija-hustic","pchote","201542","9645","022","2"
"GraionDilach","pchote","201542","9645","2","2"
"ghost","pchote","201542","9645","2","2"
"ghost","GraionDilach","201542","9645","2","2"
"matija-hustic","penev92","201542","9645","022","2"
"pchote","penev92","201542","9645","2","2"
"GraionDilach","penev92","201542","9645","2","2"
"ghost","penev92","201542","9645","2","2"
"matija-hustic","obrakmann","201543","9646","0","222"
"cjshmyr","penev92","201542","9649","2","12"
"ghost","pchote","201542","9650","2","0"
"ghost","pchote","201543","9650","22","22"
"ghost","GraionDilach","201545","9650","1","2"
"ghost","pchote","201545","9650","1","2"
"GraionDilach","pchote","201545","9650","2","2"
"ghost","UberWaffe","201545","9650","1","2"
"GraionDilach","UberWaffe","201545","9650","2","2"
"pchote","UberWaffe","201545","9650","2","2"
"abcdefg30","ghost","201548","9650","2","022"
"ghost","pchote","201548","9650","022","2"
"abcdefg30","pchote","201548","9650","2","2"
"abcdefg30","Mailaender","201549","9650","1","22"
"huwpascoe","RoosterDragon","201544","9652","2","0"
"abcdefg30","pi99y","201542","9653","2","2"
"abcdefg30","reaperrr","201542","9654","2","22"
"abcdefg30","Biofreak1987","201542","9655","1","22"
"abcdefg30","obrakmann","201542","9655","1","22"
"Biofreak1987","obrakmann","201542","9655","22","22"
"abcdefg30","MustaphaTR","201542","9656","21212","2"
"Biofreak1987","MustaphaTR","201542","9656","222","2"
"abcdefg30","Biofreak1987","201542","9656","21212","222"
"Biofreak1987","Mailaender","201542","9657","2222","2"
"abcdefg30","Mailaender","201542","9657","2222","2"
"atlimit8","Mailaender","201542","9657","22","2"
"abcdefg30","Biofreak1987","201542","9657","2222","2222"
"atlimit8","Biofreak1987","201542","9657","22","2222"
"abcdefg30","atlimit8","201542","9657","2222","22"
"GraionDilach","GrayHatter","201542","9658","2","22"
"abcdefg30","MustaphaTR","201542","9659","2222","2"
"Biofreak1987","MustaphaTR","201542","9659","20","2"
"Mailaender","MustaphaTR","201542","9659","2","2"
"abcdefg30","Biofreak1987","201542","9659","2222","20"
"abcdefg30","Mailaender","201542","9659","2222","2"
"Biofreak1987","Mailaender","201542","9659","20","2"
"abcdefg30","obrakmann","201545","9659","22","22"
"abcdefg30","pchote","201542","9661","2","2"
"Mailaender","pchote","201542","9661","22","2"
"abcdefg30","Mailaender","201542","9661","2","22"
"abcdefg30","Mailaender","201542","9664","2","2"
"huwpascoe","pchote","201542","9665","212","221122"
"pchote","penev92","201542","9665","221122","2"
"huwpascoe","penev92","201542","9665","212","2"
"pchote","xan2622","201542","9665","221122","2"
"penev92","xan2622","201542","9665","2","2"
"huwpascoe","xan2622","201542","9665","212","2"
"abcdefg30","Mailaender","201542","9666","2","2"
"ghost","Micr0Bit","201542","9668","20","220"
"abcdefg30","Micr0Bit","201542","9668","22","220"
"abcdefg30","ghost","201542","9668","22","20"
"obrakmann","reaperrr","201543","9668","0","2"
"Micr0Bit","reaperrr","201543","9668","22","2"
"GraionDilach","reaperrr","201543","9668","22","2"
"abcdefg30","reaperrr","201543","9668","22","2"
"pchote","reaperrr","201543","9668","2","2"
"Micr0Bit","obrakmann","201543","9668","22","0"
"GraionDilach","obrakmann","201543","9668","22","0"
"abcdefg30","obrakmann","201543","9668","22","0"
"GraionDilach","Micr0Bit","201543","9668","22","22"
"abcdefg30","Micr0Bit","201543","9668","22","22"
"abcdefg30","GraionDilach","201543","9668","22","22"
"obrakmann","pchote","201543","9668","0","2"
"Micr0Bit","pchote","201543","9668","22","2"
"GraionDilach","pchote","201543","9668","22","2"
"abcdefg30","pchote","201543","9668","22","2"
"abcdefg30","theLobster","201542","9671","2","2"
"obrakmann","theLobster","201542","9671","0","2"
"abcdefg30","obrakmann","201542","9671","2","0"
"obrakmann","penev92","201543","9672","222","22"
"penev92","RoosterDragon","201543","9672","22","222"
"obrakmann","RoosterDragon","201543","9672","222","222"
"abcdefg30","pchote","201543","9673","2","2"
"pchote","reaperrr","201543","9673","2","02"
"abcdefg30","reaperrr","201543","9673","2","02"
"pchote","RoosterDragon","201543","9673","2","22"
"abcdefg30","RoosterDragon","201543","9673","2","22"
"reaperrr","RoosterDragon","201543","9673","02","22"
"abcdefg30","Mailaender","201542","9674","2","12"
"abcdefg30","ghost","201543","9675","2","2"
"ghost","Mailaender","201543","9675","2","2"
"abcdefg30","Mailaender","201543","9675","2","2"
"ghost","Phrohdoh","201543","9675","2","2"
"Mailaender","Phrohdoh","201543","9675","2","2"
"abcdefg30","Phrohdoh","201543","9675","2","2"
"MustaphaTR","Phrohdoh","201543","9675","2","2"
"ghost","MustaphaTR","201543","9675","2","2"
"Mailaender","MustaphaTR","201543","9675","2","2"
"abcdefg30","MustaphaTR","201543","9675","2","2"
"pchote","reaperrr","201543","9676","22","22222"
"penev92","reaperrr","201543","9676","222","22222"
"pchote","penev92","201543","9676","22","222"
"evgeniysergeev","penev92","201543","9677","2222","22"
"alex8811","cjshmyr","201543","9679","11","1"
"cjshmyr","GraionDilach","201543","9679","1","2"
"alex8811","GraionDilach","201543","9679","11","2"
"pchote","reaperrr","201543","9680","2","0"
"abcdefg30","Mailaender","201543","9681","1","2"
"abcdefg30","obrakmann","201543","9682","2","22"
"clemty","pchote","201543","9683","22","2"
"cjshmyr","pchote","201543","9683","2","2"
"Mailaender","pchote","201543","9683","22","2"
"pchote","reaperrr","201543","9683","2","2"
"clemty","reaperrr","201543","9683","22","2"
"cjshmyr","reaperrr","201543","9683","2","2"
"Mailaender","reaperrr","201543","9683","22","2"
"cjshmyr","clemty","201543","9683","2","22"
"clemty","Mailaender","201543","9683","22","22"
"cjshmyr","Mailaender","201543","9683","2","22"
"GraionDilach","pchote","201543","9685","20","2"
"Mailaender","pchote","201628","9685","2","2"
"pchote","RoosterDragon","201545","9686","2","2"
"SMIFFGIG","UberWaffe","201543","9691","2","2"
"pchote","reaperrr","201642","9691","222","2"
"MustaphaTR","reaperrr","201642","9691","22","2"
"MustaphaTR","pchote","201642","9691","22","222"
"Micr0Bit","obrakmann","201543","9692","2","2222"
"obrakmann","pchote","201543","9692","2222","2222"
"Micr0Bit","pchote","201543","9692","2","2222"
"Biofreak1987","obrakmann","201543","9693","2","202"
"abcdefg30","penev92","201543","9695","1","1"
"huwpascoe","Mailaender","201543","9696","2","2"
"Mailaender","pchote","201543","9696","2","2"
"huwpascoe","pchote","201543","9696","2","2"
"Mailaender","RoosterDragon","201543","9696","2","2"
"huwpascoe","RoosterDragon","201543","9696","2","2"
"pchote","RoosterDragon","201543","9696","2","2"
"Mailaender","penev92","201543","9697","2","2"
"obrakmann","Somewater","201543","9698","1","1"
"Mailaender","pchote","20167","9699","2","2"
"Mailaender","pchote","201610","9699","2","2"
"Mailaender","reaperrr","201612","9699","22","2"
"atlimit8","Mailaender","201543","9700","2","2"
"Mailaender","penev92","201543","9700","2","2"
"atlimit8","penev92","201543","9700","2","2"
"Mailaender","pchote","201543","9701","1","2"
"Mailaender","penev92","201543","9701","1","22"
"pchote","penev92","201543","9701","2","22"
"abcdefg30","reaperrr","201543","9702","22","2"
"pchote","reaperrr","201543","9702","22","2"
"abcdefg30","pchote","201543","9702","22","22"
"pchote","reaperrr","201543","9703","02","2202"
"GraionDilach","reaperrr","201543","9703","2","2202"
"obrakmann","reaperrr","201543","9703","2","2202"
"abcdefg30","reaperrr","201543","9703","1","2202"
"GraionDilach","pchote","201543","9703","2","02"
"obrakmann","pchote","201543","9703","2","02"
"abcdefg30","pchote","201543","9703","1","02"
"reaperrr","RoosterDragon","201543","9703","2202","022"
"pchote","RoosterDragon","201543","9703","02","022"
"GraionDilach","RoosterDragon","201543","9703","2","022"
"obrakmann","RoosterDragon","201543","9703","2","022"
"abcdefg30","RoosterDragon","201543","9703","1","022"
"abcdefg30","GraionDilach","201543","9703","1","2"
"GraionDilach","obrakmann","201543","9703","2","2"
"abcdefg30","obrakmann","201543","9703","1","2"
"abcdefg30","atlimit8","201543","9705","2","222"
"atlimit8","reaperrr","201543","9705","222","2"
"abcdefg30","reaperrr","201543","9705","2","2"
"atlimit8","reaperrr","201543","9706","2","22"
"atlimit8","RoosterDragon","201544","9706","2","2"
"atlimit8","pchote","201543","9707","22","22022"
"abcdefg30","pchote","201543","9707","2","22022"
"abcdefg30","atlimit8","201543","9707","2","22"
"ghost","pchote","201543","9708","012","2"
"atlimit8","pchote","201543","9708","2","2"
"abcdefg30","pchote","201543","9708","12","2"
"atlimit8","ghost","201543","9708","2","012"
"abcdefg30","ghost","201543","9708","12","012"
"abcdefg30","atlimit8","201543","9708","12","2"
"atlimit8","penev92","201543","9709","1","2"
"pchote","RoosterDragon","201543","9710","2","2"
"atlimit8","RoosterDragon","201543","9710","22","2"
"atlimit8","pchote","201543","9710","22","2"
"Mailaender","RoosterDragon","201547","9710","2","0"
"Mailaender","RoosterDragon","201548","9710","2","21222"
"obrakmann","RoosterDragon","201548","9710","222","21222"
"abcdefg30","RoosterDragon","201548","9710","2","21222"
"abcdefg30","Mailaender","201548","9710","2","2"
"Mailaender","obrakmann","201548","9710","2","222"
"abcdefg30","obrakmann","201548","9710","2","222"
"Mailaender","RoosterDragon","201549","9710","2","2"
"Mailaender","obrakmann","201543","9711","2","22"
"atlimit8","Phrohdoh","201543","9714","22","222"
"atlimit8","RoosterDragon","201543","9714","22","22"
"Phrohdoh","RoosterDragon","201543","9714","222","22"
"atlimit8","penev92","201543","9715","2","2"
"kyrreso","penev92","201543","9715","1","2"
"atlimit8","kyrreso","201543","9715","2","1"
"atlimit8","penev92","201543","9716","2","1"
"Mailaender","penev92","201543","9716","21","1"
"atlimit8","Mailaender","201543","9716","2","21"
"atlimit8","teees","201543","9717","2","1"
"Mailaender","teees","201543","9717","1","1"
"atlimit8","Mailaender","201543","9717","2","1"
"penev92","RoosterDragon","201543","9718","22","22"
"abcdefg30","Mailaender","201544","9718","12","2"
"abcdefg30","obrakmann","201543","9719","12","2"
"obrakmann","penev92","201543","9719","2","2"
"abcdefg30","penev92","201543","9719","12","2"
"abcdefg30","penev92","201543","9720","1","2"
"atlimit8","penev92","201543","9720","2","2"
"abcdefg30","atlimit8","201543","9720","1","2"
"atlimit8","GraionDilach","201543","9721","2","2"
"Mailaender","teees","201549","9721","2","2"
"penev92","reaperrr","201543","9723","2","1"
"pchote","reaperrr","201543","9724","2","2"
"evgeniysergeev","reaperrr","201543","9724","22","2"
"evgeniysergeev","pchote","201543","9724","22","2"
"abcdefg30","reaperrr","201543","9725","2","2"
"atlimit8","Micr0Bit","201543","9727","22","22"
"ghost","Micr0Bit","201543","9727","2","22"
"Mailaender","Micr0Bit","201543","9727","0","22"
"atlimit8","ghost","201543","9727","22","2"
"Micr0Bit","Phrohdoh","201543","9727","22","12"
"atlimit8","Phrohdoh","201543","9727","22","12"
"ghost","Phrohdoh","201543","9727","2","12"
"Mailaender","Phrohdoh","201543","9727","0","12"
"Micr0Bit","Unit158","201543","9727","22","2"
"atlimit8","Unit158","201543","9727","22","2"
"ghost","Unit158","201543","9727","2","2"
"Phrohdoh","Unit158","201543","9727","12","2"
"Mailaender","Unit158","201543","9727","0","2"
"atlimit8","Mailaender","201543","9727","22","0"
"ghost","Mailaender","201543","9727","2","0"
"atlimit8","cjshmyr","201543","9730","22","2"
"cjshmyr","ghost","201543","9730","2","11122"
"atlimit8","ghost","201543","9730","22","11122"
"cjshmyr","pchote","201543","9730","2","211"
"atlimit8","pchote","201543","9730","22","211"
"ghost","pchote","201543","9730","11122","211"
"epicelite","ScottNZ","201544","9730","2","2"
"epicelite","SoScared","201544","9730","2","1"
"ScottNZ","SoScared","201544","9730","2","1"
"atlimit8","obrakmann","201543","9731","22","2"
"atlimit8","reaperrr","201543","9731","22","22"
"obrakmann","reaperrr","201543","9731","2","22"
"pchote","reaperrr","201543","9731","2","22"
"atlimit8","pchote","201543","9731","22","2"
"obrakmann","pchote","201543","9731","2","2"
"reaperrr","RoosterDragon","201543","9734","2","2"
"abcdefg30","obrakmann","201551","9734","1","12"
"abcdefg30","RoosterDragon","201549","9735","2","2"
"obrakmann","RoosterDragon","201549","9735","1","2"
"abcdefg30","obrakmann","201549","9735","2","1"
"atlimit8","RichSuther","201543","9737","2","2"
"abcdefg30","penev92","201543","9738","2","22"
"Mailaender","penev92","201543","9738","2","22"
"abcdefg30","Mailaender","201543","9738","2","2"
"Micr0Bit","RoosterDragon","201544","9739","202","22"
"reaperrr","RoosterDragon","201543","9740","22","221"
"Mailaender","reaperrr","201543","9743","2","22"
"Mailaender","obrakmann","201543","9744","22","02"
"obrakmann","pchote","201543","9744","02","202"
"Mailaender","pchote","201543","9744","22","202"
"Mailaender","penev92","201544","9744","2","2"
"abcdefg30","obrakmann","201543","9746","2","1021"
"matija-hustic","obrakmann","201543","9746","221","1021"
"abcdefg30","matija-hustic","201543","9746","2","221"
"abcdefg30","pchote","201543","9746","2","2"
"obrakmann","pchote","201543","9746","1021","2"
"matija-hustic","pchote","201543","9746","221","2"
"abcdefg30","reaperrr","201543","9746","2","2"
"obrakmann","reaperrr","201543","9746","1021","2"
"matija-hustic","reaperrr","201543","9746","221","2"
"pchote","reaperrr","201543","9746","2","2"
"epicelite","kyrylo","201543","9747","2","11"
"kyrylo","Micr0Bit","201543","9747","11","02"
"Mailaender","Micr0Bit","201543","9747","2","02"
"epicelite","Micr0Bit","201543","9747","2","02"
"kyrylo","pchote","201543","9747","11","2"
"Micr0Bit","pchote","201543","9747","02","2"
"Mailaender","pchote","201543","9747","2","2"
"epicelite","pchote","201543","9747","2","2"
"obrakmann","pchote","201543","9747","2","2"
"kyrylo","Mailaender","201543","9747","11","2"
"epicelite","Mailaender","201543","9747","2","2"
"kyrylo","penev92","201543","9747","11","2"
"Micr0Bit","penev92","201543","9747","02","2"
"pchote","penev92","201543","9747","2","2"
"Mailaender","penev92","201543","9747","2","2"
"epicelite","penev92","201543","9747","2","2"
"obrakmann","penev92","201543","9747","2","2"
"kyrylo","obrakmann","201543","9747","11","2"
"Micr0Bit","obrakmann","201543","9747","02","2"
"Mailaender","obrakmann","201543","9747","2","2"
"epicelite","obrakmann","201543","9747","2","2"
"abcdefg30","obrakmann","201543","9748","1","022"
"obrakmann","pchote","201543","9748","022","1"
"abcdefg30","pchote","201543","9748","1","1"
"abcdefg30","pchote","201543","9749","1","2"
"obrakmann","pchote","201543","9749","2","2"
"abcdefg30","RoosterDragon","201543","9749","1","2"
"pchote","RoosterDragon","201543","9749","2","2"
"obrakmann","RoosterDragon","201543","9749","2","2"
"abcdefg30","obrakmann","201543","9749","1","2"
"Mailaender","penev92","201543","9752","2","2"
"atlimit8","Mailaender","201543","9753","2","2"
"abcdefg30","Mailaender","201543","9754","2","2"
"abcdefg30","Mailaender","201550","9755","2","1"
"Mailaender","RoosterDragon","201552","9755","2","2"
"Mailaender","RoosterDragon","20162","9755","2","2"
"abcdefg30","Mailaender","201543","9758","22","2"
"atlimit8","pchote","201543","9759","2222","2"
"pchote","RoosterDragon","201543","9759","2","220"
"atlimit8","RoosterDragon","201543","9759","2222","220"
"Phrohdoh","RoosterDragon","201543","9759","2","220"
"pchote","Phrohdoh","201543","9759","2","2"
"atlimit8","Phrohdoh","201543","9759","2222","2"
"atlimit8","RoosterDragon","201544","9759","2","1"
"atlimit8","obrakmann","201545","9759","2","22"
"Mailaender","pchote","201543","9760","2","2"
"obrakmann","pchote","201543","9760","2","2"
"Mailaender","obrakmann","201543","9760","2","2"
"Biofreak1987","pchote","201543","9761","2","2"
"pchote","penev92","201543","9762","2","22"
"GraionDilach","RoosterDragon","201544","9763","2","22"
"abcdefg30","reaperrr","201543","9766","2","2"
"penev92","RoosterDragon","201543","9767","2","2"
"newtrashcan","penev92","201544","9768","11","2"
"pchote","penev92","201544","9768","2","2"
"newtrashcan","pchote","201544","9768","11","2"
"pchote","RoosterDragon","201543","9769","2","2"
"penev92","RoosterDragon","201543","9769","2","2"
"pchote","penev92","201543","9769","2","2"
"abcdefg30","reaperrr","201544","9770","2","22"
"evgeniysergeev","penev92","201546","9770","2","22"
"GraionDilach","reaperrr","201544","9771","2","2202"
"Micr0Bit","reaperrr","201544","9771","1","2202"
"obrakmann","reaperrr","201544","9771","222","2202"
"penev92","reaperrr","201544","9771","22","2202"
"GraionDilach","Micr0Bit","201544","9771","2","1"
"GraionDilach","obrakmann","201544","9771","2","222"
"Micr0Bit","obrakmann","201544","9771","1","222"
"GraionDilach","penev92","201544","9771","2","22"
"Micr0Bit","penev92","201544","9771","1","22"
"obrakmann","penev92","201544","9771","222","22"
"obrakmann","penev92","201544","9772","22","2"
"obrakmann","penev92","201544","9773","1","22"
"atlimit8","penev92","201544","9773","2","22"
"pchote","penev92","201544","9773","2","22"
"Mailaender","penev92","201544","9773","2","22"
"penev92","Phrohdoh","201544","9773","22","222"
"obrakmann","Phrohdoh","201544","9773","1","222"
"atlimit8","Phrohdoh","201544","9773","2","222"
"pchote","Phrohdoh","201544","9773","2","222"
"Mailaender","Phrohdoh","201544","9773","2","222"
"atlimit8","obrakmann","201544","9773","2","1"
"Mailaender","obrakmann","201544","9773","2","1"
"obrakmann","pchote","201544","9773","1","2"
"atlimit8","pchote","201544","9773","2","2"
"Mailaender","pchote","201544","9773","2","2"
"atlimit8","Mailaender","201544","9773","2","2"
"Phrohdoh","ScottNZ","201544","9775","0","02"
"Phrohdoh","RoosterDragon","201546","9775","2","2"
"Micr0Bit","UberWaffe","201544","9776","2","2"
"atlimit8","Phrohdoh","201544","9777","1","2"
"obrakmann","Phrohdoh","201544","9777","2","2"
"atlimit8","obrakmann","201544","9777","1","2"
"huwpascoe","j2k15","201544","9778","2","22"
"j2k15","pchote","201544","9778","22","2"
"huwpascoe","pchote","201544","9778","2","2"
"ghost","j2k15","201545","9778","0","02"
"huwpascoe","j2k15","201545","9778","2","02"
"j2k15","Micr0Bit","201545","9778","02","2"
"ghost","Micr0Bit","201545","9778","0","2"
"huwpascoe","Micr0Bit","201545","9778","2","2"
"ghost","huwpascoe","201545","9778","0","2"
"atlimit8","penev92","201544","9780","2","2"
"obrakmann","Phrohdoh","201544","9782","22","2"
"ghost","pchote","201544","9783","2","2"
"obrakmann","penev92","201544","9785","22","2"
"atlimit8","RoosterDragon","201544","9786","2","22"
"Mailaender","Phrohdoh","201544","9788","2","2"
"pchote","Phrohdoh","201615","9788","2","2"
"atlimit8","ghost","201544","9789","2222","2222"
"atlimit8","RoosterDragon","201544","9789","2222","22"
"ghost","RoosterDragon","201544","9789","2222","22"
"pchote","RoosterDragon","201544","9789","0","22"
"GraionDilach","RoosterDragon","201544","9789","2","22"
"RichSuther","RoosterDragon","201544","9789","2","22"
"atlimit8","pchote","201544","9789","2222","0"
"ghost","pchote","201544","9789","2222","0"
"GraionDilach","pchote","201544","9789","2","0"
"atlimit8","GraionDilach","201544","9789","2222","2"
"ghost","GraionDilach","201544","9789","2222","2"
"atlimit8","RichSuther","201544","9789","2222","2"
"ghost","RichSuther","201544","9789","2222","2"
"pchote","RichSuther","201544","9789","0","2"
"GraionDilach","RichSuther","201544","9789","2","2"
"alex8811","penev92","201544","9790","2","2"
"GraionDilach","penev92","201544","9790","2","2"
"alex8811","GraionDilach","201544","9790","2","2"
"obrakmann","UberWaffe","201549","9791","2","2"
"RichSuther","UberWaffe","201549","9791","0","2"
"obrakmann","RichSuther","201549","9791","2","0"
"ghost","GraionDilach","201544","9792","20","2"
"epicelite","GraionDilach","201544","9792","2","2"
"GraionDilach","pchote","201544","9792","2","2"
"ghost","pchote","201544","9792","20","2"
"epicelite","pchote","201544","9792","2","2"
"epicelite","ghost","201544","9792","2","20"
"GraionDilach","penev92","201544","9792","2","22"
"pchote","penev92","201544","9792","2","22"
"ghost","penev92","201544","9792","20","22"
"epicelite","penev92","201544","9792","2","22"
"GraionDilach","Phrohdoh","201544","9792","2","0"
"pchote","Phrohdoh","201544","9792","2","0"
"ghost","Phrohdoh","201544","9792","20","0"
"penev92","Phrohdoh","201544","9792","22","0"
"epicelite","Phrohdoh","201544","9792","2","0"
"abcdefg30","RoosterDragon","201544","9796","2","2"
"penev92","Phrohdoh","201544","9798","2","1"
"abcdefg30","pchote","201547","9798","2","222"
"pchote","teees","201547","9798","222","22"
"abcdefg30","teees","201547","9798","2","22"
"GraionDilach","pchote","201544","9799","20","2"
"Micr0Bit","pchote","201544","9799","2","2"
"GraionDilach","Micr0Bit","201544","9799","20","2"
"atlimit8","huwpascoe","201544","9800","0222","22212222"
"huwpascoe","pchote","201544","9800","22212222","0"
"atlimit8","pchote","201544","9800","0222","0"
"huwpascoe","UberWaffe","201544","9800","22212222","2"
"pchote","UberWaffe","201544","9800","0","2"
"atlimit8","UberWaffe","201544","9800","0222","2"
"reaperrr","UberWaffe","201544","9800","2","2"
"huwpascoe","reaperrr","201544","9800","22212222","2"
"pchote","reaperrr","201544","9800","0","2"
"atlimit8","reaperrr","201544","9800","0222","2"
"huwpascoe","penev92","201546","9800","221","2"
"pchote","penev92","201546","9800","0","2"
"huwpascoe","pchote","201546","9800","221","0"
"huwpascoe","UberWaffe","201550","9800","222","2"
"pchote","UberWaffe","201550","9800","12","2"
"reaperrr","UberWaffe","201550","9800","2","2"
"huwpascoe","pchote","201550","9800","222","12"
"huwpascoe","reaperrr","201550","9800","222","2"
"pchote","reaperrr","201550","9800","12","2"
"reaperrr","RoosterDragon","201552","9800","0","2"
"ghost","Phrohdoh","201544","9801","1","2"
"ghost","RoosterDragon","201552","9801","2","2"
"ghost","RoosterDragon","201553","9801","22","2"
"ghost","pchote","201653","9801","2","22"
"ghost","RichSuther","201544","9802","221","1"
"reaperrr","RichSuther","201544","9802","2","1"
"ghost","RoosterDragon","201544","9802","221","22"
"RichSuther","RoosterDragon","201544","9802","1","22"
"reaperrr","RoosterDragon","201544","9802","2","22"
"ghost","reaperrr","201544","9802","221","2"
"obrakmann","RoosterDragon","201549","9802","202","2"
"pchote","teees","201550","9808","2","212"
"abcdefg30","teees","201551","9808","21","2"
"Mailaender","teees","201653","9808","2","2"
"abcdefg30","teees","201653","9808","2","2"
"abcdefg30","Mailaender","201653","9808","2","2"
"abcdefg30","teees","20161","9808","2","2"
"pchote","reaperrr","201544","9810","1","2"
"GraionDilach","reaperrr","201620","9810","2","22"
"GraionDilach","matjaeck","201822","9810","2","22"
"ABrandau","matjaeck","201822","9810","0","22"
"matjaeck","pchote","201822","9810","22","22"
