developer1,developer2,cr_consistent_rate,co_issue_cnt,cmt_cnt1,cmt_cnt2
nicolasnoble,whiplash86,0.833,2,1950,7
nicolasnoble,WandyLau,0.5,1,1950,7
nicolasnoble,illicitonion,0.833,3,1950,7
nicolasnoble,luchunminglu,0.978,2,1950,7
nicolasnoble,xfxyjwf,0.944,3,1950,7
nicolasnoble,smflorentino,1.0,1,1950,7
nicolasnoble,alexvy86,0.2,3,1950,7
nicolasnoble,Thaina,0.0,1,1950,7
nicolasnoble,mit-mit,0.5,2,1950,7
nicolasnoble,deeglaze,0.5,2,1950,7
nicolasnoble,forestphoenix,1.0,2,1950,7
nicolasnoble,nmittler,0.925,5,1950,7
nicolasnoble,ssarangi,0.24,2,1950,7
nicolasnoble,acozzette,0.562,4,1950,7
nicolasnoble,cearny,0.6,5,1950,7
nicolasnoble,mxr,0.333,1,1950,7
nicolasnoble,toc007,1.0,2,1950,7
nicolasnoble,tlg-bf,0.6,5,1950,7
nicolasnoble,ryanpbrewster,0.0,1,1950,7
nicolasnoble,lifanov,0.5,1,1950,7
nicolasnoble,ShirinNajdi,0.25,5,1950,7
nicolasnoble,kellegous,0.25,2,1950,7
nicolasnoble,endobson,0.25,2,1950,7
nicolasnoble,shuowusc,0.667,3,1950,7
nicolasnoble,olibearo,0.375,4,1950,7
nicolasnoble,zhuochun,0.0,1,1950,7
nicolasnoble,rcordeau,0.333,1,1950,7
nicolasnoble,vivitas,0.528,3,1950,7
nicolasnoble,pbennett,0.0,1,1950,7
nicolasnoble,tbak,0.75,4,1950,7
nicolasnoble,rgomoliako,0.833,2,1950,7
nicolasnoble,crclark,0.444,1,1950,7
nicolasnoble,NGNeer,1.0,1,1950,7
nicolasnoble,angrbrd,0.667,1,1950,7
nicolasnoble,chedetinaveen,0.8,5,1950,7
nicolasnoble,casesandberg,0.75,2,1950,7
nicolasnoble,vish74,0.0,1,1950,7
nicolasnoble,lhecker,0.5,2,1950,7
nicolasnoble,jeady,0.5,2,1950,6
nicolasnoble,aaronjheng,0.444,3,1950,6
nicolasnoble,zhimingxie,0.889,3,1950,6
nicolasnoble,tedsuo,0.333,3,1950,6
nicolasnoble,rajnkamr,0.5,1,1950,6
nicolasnoble,M-Vivek,0.083,3,1950,6
nicolasnoble,kerrick-lyft,0.625,4,1950,6
nicolasnoble,dzenanz,1.0,2,1950,6
nicolasnoble,maxkondr,0.5,2,1950,6
nicolasnoble,codeandroid,0.389,3,1950,6
nicolasnoble,siacomuzzi,0.741,3,1950,6
nicolasnoble,michaelbausor,0.5,3,1950,6
nicolasnoble,Simonot,0.667,3,1950,6
nicolasnoble,atombender,0.583,2,1950,6
nicolasnoble,splittingred,1.0,2,1950,6
nicolasnoble,aamitdb,0.0,1,1950,6
nicolasnoble,adam-26,1.0,1,1950,6
nicolasnoble,yallop,0.0,1,1950,6
nicolasnoble,andremedeiros,1.0,1,1950,6
nicolasnoble,wanderhelen,1.0,1,1950,6
nicolasnoble,netroby,1.0,1,1950,6
nicolasnoble,0oneo,0.0,1,1950,6
nicolasnoble,mdyring,0.3,5,1950,6
nicolasnoble,markmandel,1.0,1,1950,6
nicolasnoble,yugui,1.0,2,1950,6
nicolasnoble,geigerj,1.0,1,1950,6
nicolasnoble,dreamyzhang,0.429,1,1950,6
nicolasnoble,boumarc1,0.5,2,1950,6
nicolasnoble,bmarkons,0.0,1,1950,6
nicolasnoble,ztao1987,0.705,3,1950,6
nicolasnoble,zeliard,0.3,5,1950,6
nicolasnoble,tainguyennc,0.5,2,1950,6
nicolasnoble,ngauthier,0.452,2,1950,6
nicolasnoble,Wisgary,1.0,1,1950,6
nicolasnoble,matoro,1.0,2,1950,6
nicolasnoble,photex,0.0,1,1950,6
nicolasnoble,fta1,0.654,4,1950,6
nicolasnoble,victoryang,0.0,3,1950,6
nicolasnoble,NivedhaSenthil,1.0,4,1950,6
nicolasnoble,dmarvp,0.333,3,1950,6
nicolasnoble,a-musing-moose,0.5,1,1950,6
nicolasnoble,RahulMitra,1.0,3,1950,6
nicolasnoble,dwanderton,0.667,3,1950,6
nicolasnoble,ikishchenko,0.545,4,1950,6
nicolasnoble,MOZGIII,0.75,2,1950,6
nicolasnoble,moriarty,0.562,4,1950,6
nicolasnoble,PawelWitak,1.0,1,1950,6
nicolasnoble,NathanBockrath,0.0,2,1950,6
nicolasnoble,gaeshi,0.167,1,1950,6
nicolasnoble,jdwestbro,0.75,2,1950,6
nicolasnoble,annismckenzie,0.375,4,1950,6
nicolasnoble,sahlberg,0.0,1,1950,6
nicolasnoble,johnwahba,0.611,3,1950,6
nicolasnoble,dustinboswell,0.667,1,1950,6
nicolasnoble,kolmodin,0.469,4,1950,6
nicolasnoble,aisotton,0.667,3,1950,6
nicolasnoble,vinays,0.188,4,1950,6
nicolasnoble,awan1,0.333,1,1950,6
nicolasnoble,Rastusik,0.667,2,1950,6
nicolasnoble,haisamido,1.0,1,1950,6
nicolasnoble,rameshpasunoori,0.5,2,1950,6
nicolasnoble,earhart,0.562,2,1950,6
nicolasnoble,mgiaco,0.917,3,1950,6
nicolasnoble,virtuald,0.542,4,1950,6
nicolasnoble,angshuman,0.519,3,1950,6
nicolasnoble,eaglo,0.833,2,1950,6
nicolasnoble,ambasta,1.0,3,1950,6
nicolasnoble,w00lf,0.111,3,1950,6
nicolasnoble,allquixotic,0.0,1,1950,6
nicolasnoble,bentucker,0.208,2,1950,6
nicolasnoble,Arun-KumarH,0.667,2,1950,5
nicolasnoble,ipylypiv,0.25,2,1950,5
nicolasnoble,llchan,0.75,2,1950,5
nicolasnoble,clemensg,0.636,1,1950,5
nicolasnoble,tmatsuo,1.0,1,1950,5
nicolasnoble,sivabudh,1.0,1,1950,5
nicolasnoble,amarcionek,0.25,2,1950,5
nicolasnoble,gongweibao,0.947,1,1950,5
nicolasnoble,minorhacks,0.0,1,1950,5
nicolasnoble,kuscsik,0.0,4,1950,5
nicolasnoble,actgardner,0.75,2,1950,5
nicolasnoble,wneo003,1.0,2,1950,5
nicolasnoble,ProLoDs,0.778,3,1950,5
nicolasnoble,TigerLau1985,0.333,3,1950,5
nicolasnoble,makroiss,0.722,2,1950,5
nicolasnoble,marshallbrekka,1.0,1,1950,5
nicolasnoble,jmuk,0.25,2,1950,5
nicolasnoble,ernie,1.0,1,1950,5
nicolasnoble,dankegel,0.5,2,1950,5
nicolasnoble,rcoscali,1.0,2,1950,5
nicolasnoble,sheenaqotj,0.8,1,1950,5
nicolasnoble,peterdeme,1.0,1,1950,5
nicolasnoble,ewang,0.75,2,1950,5
nicolasnoble,PiotrSikora,0.625,4,1950,5
nicolasnoble,stephanemoore,0.25,2,1950,5
nicolasnoble,hitsubunnu,0.625,2,1950,5
nicolasnoble,mtl1979,1.0,1,1950,5
nicolasnoble,thassss,0.0,3,1950,5
nicolasnoble,jxd134,0.556,3,1950,5
nicolasnoble,pravi,0.5,2,1950,5
nicolasnoble,kirilg,0.808,3,1950,5
nicolasnoble,raulAtNines,0.5,2,1950,5
nicolasnoble,bobuva,0.5,4,1950,5
nicolasnoble,sibinlutoken,0.333,3,1950,5
nicolasnoble,combinatorial,1.0,1,1950,5
nicolasnoble,yunnysunny,0.833,2,1950,5
nicolasnoble,parachutepy,0.0,2,1950,5
nicolasnoble,amitsaha,1.0,1,1950,5
nicolasnoble,Rhysol,1.0,1,1950,5
nicolasnoble,waldandrade,1.0,1,1950,5
nicolasnoble,tudor,0.6,2,1950,5
nicolasnoble,overvenus,1.0,3,1950,5
nicolasnoble,gislan,0.558,3,1950,5
nicolasnoble,Brahmasmi,0.5,1,1950,5
nicolasnoble,arajeeva,0.667,3,1950,5
nicolasnoble,chingor13,0.487,1,1950,5
nicolasnoble,vikasvashisht,0.947,1,1950,5
nicolasnoble,Kalmalyzer,0.5,2,1950,5
nicolasnoble,rainerschoe,0.0,2,1950,5
nicolasnoble,fbernaly,0.6,5,1950,5
nicolasnoble,Ozaq,0.576,2,1950,5
nicolasnoble,tab1293,0.333,1,1950,5
nicolasnoble,yifriday,0.875,4,1950,5
nicolasnoble,zpencer,0.635,3,1950,5
nicolasnoble,dazuma,0.833,3,1950,5
nicolasnoble,gertcuykens,0.2,1,1950,5
nicolasnoble,medinandres,0.5,1,1950,5
nicolasnoble,RNabel,0.111,3,1950,5
nicolasnoble,rohitsakala,0.25,4,1950,5
nicolasnoble,bagmangood,0.5,3,1950,5
nicolasnoble,itfanr,0.5,3,1950,5
nicolasnoble,jannikbuschke,0.0,2,1950,5
nicolasnoble,yashton,0.75,2,1950,5
nicolasnoble,svishalm,1.0,2,1950,5
nicolasnoble,gfecher,0.0,2,1950,5
nicolasnoble,ohad7,0.429,1,1950,5
nicolasnoble,stefanseefeld,0.64,1,1950,5
nicolasnoble,dcoles,1.0,1,1950,5
nicolasnoble,arjunroy,0.875,4,1950,5
nicolasnoble,xtmq,0.167,4,1950,5
nicolasnoble,jjinux,0.708,2,1950,5
nicolasnoble,karthikravis,0.938,4,1950,5
nicolasnoble,dreveny,0.0,2,1950,5
nicolasnoble,mugurm,0.833,2,1950,5
nicolasnoble,joeblew99,0.943,2,1950,5
nicolasnoble,philips,0.667,3,1950,5
nicolasnoble,jaytaylor,0.333,2,1950,5
nicolasnoble,minhaz1,0.472,3,1950,5
nicolasnoble,glennmatthews,1.0,1,1950,5
nicolasnoble,peterhuene,0.646,4,1950,5
nicolasnoble,w4-sjcho,0.667,1,1950,5
nicolasnoble,thebearjew,0.0,2,1950,5
nicolasnoble,tslater,0.819,3,1950,5
nicolasnoble,jyang,1.0,2,1950,5
nicolasnoble,vsubramani,1.0,1,1950,5
nicolasnoble,michael-berlin,0.583,2,1950,5
nicolasnoble,GrgrLmml,1.0,3,1950,5
nicolasnoble,kriswuollett,0.844,3,1950,5
nicolasnoble,gresrun,0.5,3,1950,5
nicolasnoble,embark,0.5,2,1950,5
nicolasnoble,sdgn,1.0,2,1950,5
nicolasnoble,jkryanchou,0.5,2,1950,5
nicolasnoble,RinatMullayanov,0.0,1,1950,5
nicolasnoble,24,0.567,3,1950,5
nicolasnoble,borg286,0.875,2,1950,5
nicolasnoble,nscsekhar,1.0,1,1950,5
nicolasnoble,agonzalezro,1.0,2,1950,5
nicolasnoble,jrun,0.667,1,1950,5
nicolasnoble,JasonLunn,0.75,2,1950,5
nicolasnoble,seoz,0.667,3,1950,5
nicolasnoble,ThomasGrausgruber,0.6,1,1950,5
nicolasnoble,atetubou,0.878,4,1950,5
nicolasnoble,Draiken,0.65,1,1950,5
nicolasnoble,psnbbgy,0.208,4,1950,5
nicolasnoble,aalexand,0.75,2,1950,5
nicolasnoble,acoroian,0.75,2,1950,5
nicolasnoble,farcaller,1.0,1,1950,5
nicolasnoble,tjerkw,0.0,3,1950,5
nicolasnoble,pepperkick,1.0,1,1950,5
nicolasnoble,aelij,0.548,3,1950,5
nicolasnoble,sztomi,0.5,2,1950,5
nicolasnoble,alexf91,0.5,2,1950,5
nicolasnoble,MedAnd,0.667,3,1950,5
nathanielmanistaatgoogle,dgquintas,0.696,298,1939,1688
nathanielmanistaatgoogle,apolcyn,0.666,216,1939,1500
nathanielmanistaatgoogle,markdroth,0.63,197,1939,1193
nathanielmanistaatgoogle,yang-g,0.725,292,1939,1137
nathanielmanistaatgoogle,ncteisen,0.713,160,1939,1006
nathanielmanistaatgoogle,soltanmm,0.645,179,1939,928
nathanielmanistaatgoogle,jcanizales,0.641,182,1939,895
nathanielmanistaatgoogle,googlebot,0.356,258,1939,892
nathanielmanistaatgoogle,mehrdada,0.69,128,1939,883
nathanielmanistaatgoogle,kpayson64,0.736,203,1939,830
nathanielmanistaatgoogle,muxi,0.711,154,1939,827
nathanielmanistaatgoogle,stanley-cheung,0.652,175,1939,822
nathanielmanistaatgoogle,yashykt,0.635,75,1939,693
nathanielmanistaatgoogle,sreecha,0.657,160,1939,659
nathanielmanistaatgoogle,thelinuxfoundation,0.085,62,1939,589
nathanielmanistaatgoogle,jboeuf,0.495,165,1939,565
nathanielmanistaatgoogle,AspirinSJL,0.645,58,1939,518
nathanielmanistaatgoogle,adelez,0.718,130,1939,487
nathanielmanistaatgoogle,matt-kwong,0.693,127,1939,486
nathanielmanistaatgoogle,y-zeng,0.659,115,1939,377
nathanielmanistaatgoogle,makdharma,0.78,97,1939,313
nathanielmanistaatgoogle,ejona86,0.569,103,1939,268
nathanielmanistaatgoogle,srini100,0.685,27,1939,268
nathanielmanistaatgoogle,hsaliak,0.661,76,1939,259
nathanielmanistaatgoogle,ZhouyihaiDing,0.582,60,1939,246
nathanielmanistaatgoogle,tbetbetbe,0.699,60,1939,234
nathanielmanistaatgoogle,lidizheng,0.833,6,1939,223
nathanielmanistaatgoogle,ericgribkoff,0.66,34,1939,217
nathanielmanistaatgoogle,jiangtaoli2016,0.615,30,1939,200
nathanielmanistaatgoogle,soltanmm-google,0.749,45,1939,199
nathanielmanistaatgoogle,soheilhy,0.417,3,1939,177
nathanielmanistaatgoogle,jskeet,0.495,52,1939,159
nathanielmanistaatgoogle,thinkerou,0.585,61,1939,159
nathanielmanistaatgoogle,yihuazhang,0.504,24,1939,154
nathanielmanistaatgoogle,hcaseyal,0.812,16,1939,147
nathanielmanistaatgoogle,pgrosu,0.493,33,1939,141
nathanielmanistaatgoogle,a11r,0.719,38,1939,109
nathanielmanistaatgoogle,kkm000,0.391,13,1939,103
nathanielmanistaatgoogle,dklempner,0.534,31,1939,97
nathanielmanistaatgoogle,gnossen,0.5,2,1939,94
nathanielmanistaatgoogle,blowmage,0.534,22,1939,85
nathanielmanistaatgoogle,carl-mastrangelo,0.634,28,1939,80
nathanielmanistaatgoogle,jayantkolhe,0.737,34,1939,77
nathanielmanistaatgoogle,dhermes,0.733,31,1939,74
nathanielmanistaatgoogle,rjshade,0.623,32,1939,73
nathanielmanistaatgoogle,a-veitch,0.676,31,1939,71
nathanielmanistaatgoogle,cauthu,0.458,19,1939,62
nathanielmanistaatgoogle,thunderboltsid,0.766,35,1939,62
nathanielmanistaatgoogle,dcow,0.556,13,1939,54
nathanielmanistaatgoogle,mhaidrygoog,0.125,2,1939,52
nathanielmanistaatgoogle,larsonmpdx,0.596,24,1939,52
nathanielmanistaatgoogle,LisaFC,0.703,21,1939,49
nathanielmanistaatgoogle,rmstar,1.0,1,1939,48
nathanielmanistaatgoogle,Falco20019,0.329,18,1939,47
nathanielmanistaatgoogle,paralin,0.667,12,1939,44
nathanielmanistaatgoogle,GuoJing,0.473,15,1939,42
nathanielmanistaatgoogle,theacodes,0.68,15,1939,41
nathanielmanistaatgoogle,daniel-j-born,0.694,18,1939,39
nathanielmanistaatgoogle,emmenlau,0.486,13,1939,38
nathanielmanistaatgoogle,andrewpollock,0.685,13,1939,37
nathanielmanistaatgoogle,euroelessar,0.54,7,1939,36
nathanielmanistaatgoogle,abaldeva,0.369,15,1939,35
nathanielmanistaatgoogle,stephenplusplus,0.434,18,1939,35
nathanielmanistaatgoogle,amitwaisel,0.571,13,1939,35
nathanielmanistaatgoogle,jgeewax,0.5,10,1939,35
nathanielmanistaatgoogle,iamqizhao,0.542,8,1939,35
nathanielmanistaatgoogle,ghost,0.531,16,1939,34
nathanielmanistaatgoogle,vertextao,0.0,1,1939,34
nathanielmanistaatgoogle,lyuxuan,0.698,16,1939,33
nathanielmanistaatgoogle,louiscryan,0.698,21,1939,33
nathanielmanistaatgoogle,dfawley,0.619,7,1939,33
nathanielmanistaatgoogle,ghostwriternr,0.31,10,1939,33
nathanielmanistaatgoogle,leifurhauks,0.6,12,1939,32
nathanielmanistaatgoogle,hvardhanx,0.8,16,1939,32
nathanielmanistaatgoogle,jacobvosmaer,0.485,11,1939,31
nathanielmanistaatgoogle,mastergberry,0.823,4,1939,31
nathanielmanistaatgoogle,alamaison,0.685,17,1939,31
nathanielmanistaatgoogle,dzbarsky,0.538,12,1939,30
nathanielmanistaatgoogle,sulliwane,0.363,13,1939,30
nathanielmanistaatgoogle,zj8487,0.626,11,1939,29
nathanielmanistaatgoogle,vadimi,0.529,10,1939,28
nathanielmanistaatgoogle,tejasmanohar,0.535,11,1939,28
nathanielmanistaatgoogle,yongni,0.512,14,1939,27
nathanielmanistaatgoogle,yyh-graphsql,0.402,10,1939,27
nathanielmanistaatgoogle,goldenbull,0.629,10,1939,27
nathanielmanistaatgoogle,gwvo,0.79,10,1939,26
nathanielmanistaatgoogle,menghanl,0.866,15,1939,26
nathanielmanistaatgoogle,pquerna,0.792,8,1939,26
nathanielmanistaatgoogle,guantaol,0.36,4,1939,25
nathanielmanistaatgoogle,axot,0.976,3,1939,25
nathanielmanistaatgoogle,ganmacs,0.722,6,1939,24
nathanielmanistaatgoogle,wenbozhu,0.55,10,1939,23
nathanielmanistaatgoogle,coryan,0.524,7,1939,23
nathanielmanistaatgoogle,xyzzyz,0.436,13,1939,23
nathanielmanistaatgoogle,Capstan,0.0,1,1939,22
nathanielmanistaatgoogle,tbillington,0.608,12,1939,22
nathanielmanistaatgoogle,kahuang,0.6,2,1939,21
nathanielmanistaatgoogle,Disturbing,0.556,9,1939,21
nathanielmanistaatgoogle,toanju,0.837,7,1939,21
nathanielmanistaatgoogle,zaneclaes,0.626,9,1939,21
nathanielmanistaatgoogle,tseaver,0.656,10,1939,21
nathanielmanistaatgoogle,therc,0.692,10,1939,20
nathanielmanistaatgoogle,bogdandrutu,0.685,9,1939,20
nathanielmanistaatgoogle,BusyJay,0.812,8,1939,20
nathanielmanistaatgoogle,namsoila,0.685,4,1939,20
nathanielmanistaatgoogle,magick93,0.708,10,1939,20
nathanielmanistaatgoogle,pszemus,0.365,8,1939,19
nathanielmanistaatgoogle,SurferJeffAtGoogle,0.612,8,1939,19
nathanielmanistaatgoogle,siddharthab,0.658,4,1939,19
nathanielmanistaatgoogle,dutor,0.5,5,1939,19
nathanielmanistaatgoogle,g-easy,0.429,2,1939,19
nathanielmanistaatgoogle,gcasto,0.8,5,1939,19
nathanielmanistaatgoogle,lucifercr07,1.0,3,1939,18
nathanielmanistaatgoogle,MrMage,0.509,8,1939,18
nathanielmanistaatgoogle,bshaffer,0.5,3,1939,18
nathanielmanistaatgoogle,justinburke,0.762,11,1939,18
nathanielmanistaatgoogle,JackOfMostTrades,0.714,4,1939,18
nathanielmanistaatgoogle,ara-ayvazyan,0.683,5,1939,18
nathanielmanistaatgoogle,maxwell-demon,0.528,9,1939,18
nathanielmanistaatgoogle,jrick,0.665,6,1939,18
nathanielmanistaatgoogle,gkelly,0.824,6,1939,17
nathanielmanistaatgoogle,KindDragon,0.582,8,1939,17
nathanielmanistaatgoogle,kwasimensah,0.819,7,1939,17
nathanielmanistaatgoogle,jadekler,0.667,1,1939,17
nathanielmanistaatgoogle,AtosNicoS,0.694,6,1939,17
nathanielmanistaatgoogle,lukesneeringer,0.579,8,1939,16
nathanielmanistaatgoogle,Vizerai,0.625,7,1939,16
nathanielmanistaatgoogle,rafaelsales,0.287,6,1939,16
nathanielmanistaatgoogle,fho,0.469,4,1939,16
nathanielmanistaatgoogle,Mottl,1.0,1,1939,16
nathanielmanistaatgoogle,stevec2810,0.694,3,1939,16
nathanielmanistaatgoogle,Croydon,0.5,1,1939,15
nathanielmanistaatgoogle,spinorx,0.933,5,1939,15
nathanielmanistaatgoogle,chwarr,1.0,2,1939,15
nathanielmanistaatgoogle,bobbytables,0.471,7,1939,15
nathanielmanistaatgoogle,htuch,0.529,7,1939,15
nathanielmanistaatgoogle,YioMidd,0.381,3,1939,15
nathanielmanistaatgoogle,timanovsky,0.7,10,1939,15
nathanielmanistaatgoogle,dvaldivia,0.792,3,1939,14
nathanielmanistaatgoogle,davissp14,0.667,2,1939,14
nathanielmanistaatgoogle,rnburn,0.458,2,1939,14
nathanielmanistaatgoogle,wilhuff,1.0,1,1939,14
nathanielmanistaatgoogle,chelsh,0.733,3,1939,14
nathanielmanistaatgoogle,AngryLemonn,0.593,5,1939,14
nathanielmanistaatgoogle,Norman0406,1.0,2,1939,14
nathanielmanistaatgoogle,lizan,0.671,5,1939,14
nathanielmanistaatgoogle,pavel-odintsov,0.7,6,1939,14
nathanielmanistaatgoogle,Op3n4M3,0.778,3,1939,13
nathanielmanistaatgoogle,chrisboulton,0.0,1,1939,13
nathanielmanistaatgoogle,tjb1216,1.0,1,1939,13
nathanielmanistaatgoogle,meawoppl,0.929,4,1939,13
nathanielmanistaatgoogle,sunwangme,0.562,6,1939,13
nathanielmanistaatgoogle,julianoes,0.45,6,1939,13
nathanielmanistaatgoogle,romange,1.0,2,1939,13
nathanielmanistaatgoogle,hongweiwang,0.637,8,1939,13
nathanielmanistaatgoogle,donnadionne,0.561,11,1939,13
nathanielmanistaatgoogle,tberghammer,0.569,8,1939,13
nathanielmanistaatgoogle,fengli79,0.611,3,1939,12
nathanielmanistaatgoogle,vnitinv,0.635,6,1939,12
nathanielmanistaatgoogle,frenkel,0.616,4,1939,12
nathanielmanistaatgoogle,danzh2010,0.528,6,1939,12
nathanielmanistaatgoogle,bmclean,0.575,4,1939,12
nathanielmanistaatgoogle,blerest,0.75,4,1939,12
nathanielmanistaatgoogle,iancoolidge,0.767,5,1939,12
nathanielmanistaatgoogle,sab24,0.667,2,1939,12
nathanielmanistaatgoogle,mkosieradzki,0.5,1,1939,12
nathanielmanistaatgoogle,davidfowl,0.5,2,1939,12
nathanielmanistaatgoogle,zhaohuang2016,0.285,5,1939,12
nathanielmanistaatgoogle,arhuaco,0.486,6,1939,12
nathanielmanistaatgoogle,bluecmd,0.538,5,1939,12
nathanielmanistaatgoogle,mdering,0.647,5,1939,12
nathanielmanistaatgoogle,gfxcc,0.7,5,1939,12
nathanielmanistaatgoogle,bjwatson,0.604,8,1939,12
nathanielmanistaatgoogle,nevernet,0.75,3,1939,12
nathanielmanistaatgoogle,jhseu,0.438,4,1939,11
nathanielmanistaatgoogle,mattheworiordan,0.417,3,1939,11
nathanielmanistaatgoogle,pcj,0.854,4,1939,11
nathanielmanistaatgoogle,RyanGordon,0.75,2,1939,11
nathanielmanistaatgoogle,austinpagan,0.333,2,1939,11
nathanielmanistaatgoogle,wjackson,0.3,6,1939,11
nathanielmanistaatgoogle,wjywbs,0.5,1,1939,11
nathanielmanistaatgoogle,topillar,0.816,7,1939,11
nathanielmanistaatgoogle,sgreenstein,1.0,1,1939,11
nathanielmanistaatgoogle,GuillaumeCisco,0.0,1,1939,11
nathanielmanistaatgoogle,ndglover,0.393,7,1939,11
nathanielmanistaatgoogle,santoshankr,0.114,5,1939,11
nathanielmanistaatgoogle,BenchR267,0.444,2,1939,11
nathanielmanistaatgoogle,podsvirov,0.86,5,1939,11
nathanielmanistaatgoogle,proteneer,0.71,4,1939,11
nathanielmanistaatgoogle,fxrrrr,0.433,3,1939,11
nathanielmanistaatgoogle,dsymonds,1.0,1,1939,11
nathanielmanistaatgoogle,ahedberg,0.839,10,1939,11
nathanielmanistaatgoogle,jinq0123,0.893,5,1939,11
nathanielmanistaatgoogle,fabware,0.083,4,1939,10
nathanielmanistaatgoogle,tonobo,0.444,6,1939,10
nathanielmanistaatgoogle,hstefan,0.729,4,1939,10
nathanielmanistaatgoogle,wisotzky,0.0,1,1939,10
nathanielmanistaatgoogle,Crevil,0.5,5,1939,10
nathanielmanistaatgoogle,aardappel,0.688,4,1939,10
nathanielmanistaatgoogle,zinuga,0.78,5,1939,10
nathanielmanistaatgoogle,chhsia0,0.75,2,1939,10
nathanielmanistaatgoogle,plaisted,0.444,3,1939,10
nathanielmanistaatgoogle,pongad,0.625,4,1939,10
nathanielmanistaatgoogle,deepaklukose,0.838,3,1939,10
nathanielmanistaatgoogle,drigz,0.5,3,1939,10
nathanielmanistaatgoogle,chrisdunelm,0.125,4,1939,10
nathanielmanistaatgoogle,evanj,0.625,4,1939,10
nathanielmanistaatgoogle,mikelehen,0.7,3,1939,10
nathanielmanistaatgoogle,sandersaares,0.694,3,1939,10
nathanielmanistaatgoogle,haberman,0.75,4,1939,10
nathanielmanistaatgoogle,svycka,1.0,2,1939,10
nathanielmanistaatgoogle,maxw,0.5,1,1939,10
nathanielmanistaatgoogle,drobertduke,0.3,5,1939,10
nathanielmanistaatgoogle,lumpidu,0.648,3,1939,10
nathanielmanistaatgoogle,daspecster,0.891,4,1939,10
nathanielmanistaatgoogle,inconshreveable,0.45,2,1939,10
nathanielmanistaatgoogle,hinaria,0.361,6,1939,10
nathanielmanistaatgoogle,quartzmo,0.167,3,1939,10
nathanielmanistaatgoogle,1N50MN14,0.6,2,1939,10
nathanielmanistaatgoogle,malexzx,0.667,3,1939,10
nathanielmanistaatgoogle,mpwarres,0.667,7,1939,9
nathanielmanistaatgoogle,w359405949,0.438,4,1939,9
nathanielmanistaatgoogle,mattolson,0.0,2,1939,9
nathanielmanistaatgoogle,shanshanzhu,0.618,3,1939,9
nathanielmanistaatgoogle,neuecc,0.541,5,1939,9
nathanielmanistaatgoogle,xorander00,0.0,1,1939,9
nathanielmanistaatgoogle,MakMukhi,0.911,3,1939,9
nathanielmanistaatgoogle,yancl,0.5,3,1939,9
nathanielmanistaatgoogle,dapengzhang0,0.667,3,1939,9
nathanielmanistaatgoogle,ax3l,0.286,2,1939,9
nathanielmanistaatgoogle,Robbilie,0.556,3,1939,9
nathanielmanistaatgoogle,richtera,0.688,2,1939,9
nathanielmanistaatgoogle,NanXiao,0.0,1,1939,9
nathanielmanistaatgoogle,tinganho,0.389,3,1939,9
nathanielmanistaatgoogle,listepo-alterpost,1.0,1,1939,9
nathanielmanistaatgoogle,dontsovcmc,1.0,1,1939,9
nathanielmanistaatgoogle,dunkymole,0.833,3,1939,9
nathanielmanistaatgoogle,jmillikin-stripe,0.333,2,1939,9
nathanielmanistaatgoogle,vosst,0.323,6,1939,9
nathanielmanistaatgoogle,wkubiak,0.333,4,1939,9
nathanielmanistaatgoogle,connorjacobsen,0.652,5,1939,9
nathanielmanistaatgoogle,carlisia,0.711,3,1939,9
nathanielmanistaatgoogle,alertedsnake,0.75,2,1939,9
nathanielmanistaatgoogle,bond-,0.8,1,1939,9
nathanielmanistaatgoogle,ebenoist,1.0,1,1939,9
nathanielmanistaatgoogle,amyznikov,0.786,3,1939,9
nathanielmanistaatgoogle,abhishek-carbon3d,0.5,1,1939,9
nathanielmanistaatgoogle,thomasvl,0.25,4,1939,9
nathanielmanistaatgoogle,public,0.928,7,1939,9
nathanielmanistaatgoogle,marcinwyszynski,0.5,3,1939,9
nathanielmanistaatgoogle,jhspaybar,0.567,3,1939,9
nathanielmanistaatgoogle,spf2,0.846,7,1939,9
nathanielmanistaatgoogle,sahilshekhawat,0.585,4,1939,9
nathanielmanistaatgoogle,ay60,0.596,7,1939,9
nathanielmanistaatgoogle,croachrose,1.0,4,1939,9
nathanielmanistaatgoogle,ppietrasa,0.849,3,1939,9
nathanielmanistaatgoogle,mcos,0.5,4,1939,8
nathanielmanistaatgoogle,dwsupplee,0.756,3,1939,8
nathanielmanistaatgoogle,i5ting,0.0,2,1939,8
nathanielmanistaatgoogle,amerry,0.383,4,1939,8
nathanielmanistaatgoogle,chai2010,0.875,2,1939,8
nathanielmanistaatgoogle,remicollet,0.4,3,1939,8
nathanielmanistaatgoogle,ravikamaraj,0.938,4,1939,8
nathanielmanistaatgoogle,robiwano,0.917,3,1939,8
nathanielmanistaatgoogle,tgummerer,0.5,3,1939,8
nathanielmanistaatgoogle,atian25,0.583,2,1939,8
nathanielmanistaatgoogle,kskalski,0.25,4,1939,8
nathanielmanistaatgoogle,sgleizes,0.875,4,1939,8
nathanielmanistaatgoogle,david9991,0.5,2,1939,8
nathanielmanistaatgoogle,lenage,0.327,3,1939,8
nathanielmanistaatgoogle,maxhawkins,1.0,1,1939,8
nathanielmanistaatgoogle,dalebrubaker,0.69,3,1939,8
nathanielmanistaatgoogle,hubo1016,0.805,5,1939,8
