developer1,developer2,ncr_consistent_rate,co_issue_cnt,cmt_cnt1,cmt_cnt2
chandlerprall,carlosanunes,0.0,0,12,12
chandlerprall,loldrup,0.0,0,12,12
chandlerprall,jihoonl,0.0,0,12,12
chandlerprall,sompylasar,0.0,0,12,12
chandlerprall,kumavis,0.0,0,12,12
chandlerprall,Rich-Harris,0.0,0,12,12
chandlerprall,Ben-Mack,0.0,0,12,11
chandlerprall,ekatzenstein,0.0,0,12,11
chandlerprall,dbkaplun,0.0,0,12,11
chandlerprall,lo-th,0.0,0,12,11
chandlerprall,MohmadAyman,0.0,0,12,11
chandlerprall,linev,0.0,0,12,11
chandlerprall,kchapelier,0.0,0,12,11
chandlerprall,baba1472,0.0,0,12,11
chandlerprall,sandipJava,0.0,0,12,11
chandlerprall,thezwap,0.0,0,12,11
chandlerprall,libe,0.0,0,12,11
chandlerprall,ndebeiss,0.0,0,12,11
chandlerprall,rexdk,0.0,0,12,11
chandlerprall,valette,0.0,0,12,11
chandlerprall,lojjic,0.0,0,12,10
chandlerprall,gadlol,0.0,0,12,10
chandlerprall,cecilemuller,0.0,0,12,10
chandlerprall,Seagat2011,0.0,0,12,10
chandlerprall,bakajin,0.0,0,12,10
chandlerprall,Friksel,0.0,0,12,10
chandlerprall,DavidPeicho,0.0,0,12,10
chandlerprall,FeaturedSpace,0.0,0,12,10
chandlerprall,Samsy,0.0,0,12,10
chandlerprall,spidersharma03,0.0,0,12,10
chandlerprall,jcyuan,0.0,0,12,10
chandlerprall,NNskelly,0.0,0,12,10
chandlerprall,jeromeetienne,0.0,1,12,10
chandlerprall,ranbuch,0.0,0,12,10
chandlerprall,calrk,0.0,0,12,10
chandlerprall,kkruups,0.0,0,12,10
chandlerprall,maccesch,0.0,0,12,10
chandlerprall,duhaime,0.0,0,12,10
chandlerprall,EerikKivistik,0.0,0,12,10
chandlerprall,liaohengfan,0.0,0,12,10
chandlerprall,empaempa,0.0,0,12,10
chandlerprall,danielribeiro,0.0,0,12,10
chandlerprall,gulptranslation,0.0,0,12,10
chandlerprall,sgrif,0.0,0,12,10
chandlerprall,gwink,0.0,0,12,10
chandlerprall,khx42,0.0,0,12,10
chandlerprall,bsergean,0.0,0,12,10
chandlerprall,flyingdeath,0.0,0,12,10
chandlerprall,carstenschwede,0.0,0,12,9
chandlerprall,mflux,0.0,0,12,9
chandlerprall,chazcb,0.0,0,12,9
chandlerprall,martinRenou,0.0,0,12,9
chandlerprall,foijord,0.0,0,12,9
chandlerprall,jayschwa,0.0,0,12,9
chandlerprall,yazancash,0.0,0,12,9
chandlerprall,alemures,0.0,0,12,9
chandlerprall,jaxry,0.0,0,12,9
chandlerprall,hccampos,0.0,0,12,9
chandlerprall,BAntDit,0.0,0,12,9
chandlerprall,cyth319,0.0,0,12,9
chandlerprall,stevesan,0.0,0,12,9
chandlerprall,kurozael,0.0,0,12,9
chandlerprall,MagnuzBinder,0.0,0,12,9
chandlerprall,levilime,0.0,0,12,9
chandlerprall,nick-nikoliuk,0.0,0,12,9
chandlerprall,mquander,0.0,0,12,9
chandlerprall,kickblade,0.0,0,12,9
chandlerprall,kovleouf,0.0,1,12,9
chandlerprall,JackCA,0.0,0,12,9
chandlerprall,rimmartin,0.0,0,12,9
chandlerprall,tparisi,0.0,0,12,9
chandlerprall,trumanus,0.0,0,12,8
chandlerprall,Hectate,0.0,0,12,8
chandlerprall,kevineschmidt,0.0,0,12,8
chandlerprall,edsilv,0.0,0,12,8
chandlerprall,wothke,0.0,0,12,8
chandlerprall,vt5491,0.0,0,12,8
chandlerprall,rkwright,0.0,0,12,8
chandlerprall,sublambda,0.0,0,12,8
chandlerprall,Oletus,0.0,0,12,8
chandlerprall,wyckster,0.0,0,12,8
chandlerprall,brmscheiner,0.0,0,12,8
chandlerprall,luruke,0.0,0,12,8
chandlerprall,Bsheridan12,0.0,0,12,8
chandlerprall,charlesfleche,0.0,0,12,8
chandlerprall,sjpt,0.0,0,12,8
chandlerprall,chunnallu,0.0,0,12,8
chandlerprall,strangerintheq,0.0,0,12,8
chandlerprall,dhritzkiv,0.0,0,12,8
chandlerprall,richtr,0.0,0,12,8
chandlerprall,lovemoebius,0.0,0,12,8
chandlerprall,derivou,0.0,0,12,8
chandlerprall,maurocolella,0.0,0,12,8
chandlerprall,d3x0r,0.0,0,12,8
chandlerprall,amakaseev,0.0,0,12,8
chandlerprall,BenCidPerez,0.0,0,12,8
chandlerprall,crubier,0.0,0,12,8
chandlerprall,Perinban,0.0,0,12,8
chandlerprall,rkirsling,0.0,0,12,8
chandlerprall,zaykho,0.0,0,12,8
chandlerprall,navigator117,0.0,0,12,8
chandlerprall,isassaba,0.0,0,12,8
chandlerprall,MagicLM,0.0,0,12,8
chandlerprall,sonwh98,0.0,0,12,8
chandlerprall,Crisium,0.0,0,12,8
chandlerprall,schaf82,0.0,0,12,8
chandlerprall,rnixik,0.0,0,12,8
chandlerprall,marquizzo,0.0,0,12,7
chandlerprall,tailsu,0.0,0,12,7
chandlerprall,George35mk,0.0,0,12,7
chandlerprall,sjlynch,0.0,0,12,7
chandlerprall,DVLP,0.0,0,12,7
chandlerprall,daarong,0.0,0,12,7
chandlerprall,mlimper,0.0,0,12,7
chandlerprall,pontiffpublishing,0.0,0,12,7
chandlerprall,neeh,0.0,0,12,7
chandlerprall,schubboy,0.0,0,12,7
chandlerprall,sjvs,0.0,0,12,7
chandlerprall,liyuanqiu,0.0,0,12,7
chandlerprall,vidartf,0.0,0,12,7
chandlerprall,deokhae,0.0,0,12,7
chandlerprall,silvainSayduck,0.0,0,12,7
chandlerprall,immiao,0.0,0,12,7
chandlerprall,ferrolho,0.0,0,12,7
chandlerprall,trymoremore,0.0,0,12,7
chandlerprall,jeum,0.0,0,12,7
chandlerprall,usefulthink,0.0,0,12,7
chandlerprall,sneha-belkhale,0.0,0,12,7
chandlerprall,alinhulea,0.0,0,12,7
chandlerprall,jayPare,0.0,0,12,7
chandlerprall,rck1,0.0,0,12,7
chandlerprall,kasios,0.0,0,12,7
chandlerprall,WJsjtu,0.0,0,12,7
chandlerprall,p5aholic,0.0,0,12,7
chandlerprall,peppsac,0.0,0,12,7
chandlerprall,CGerAJ,0.0,0,12,7
chandlerprall,paulbrzeski,0.0,0,12,7
chandlerprall,mbredif,0.0,0,12,7
chandlerprall,geekance,0.0,0,12,7
chandlerprall,Korijn,0.0,0,12,7
chandlerprall,mikemeerschaert,0.0,0,12,7
chandlerprall,stla,0.0,0,12,7
chandlerprall,Evertvdw,0.0,0,12,7
chandlerprall,wellcaffeinated,0.0,0,12,7
chandlerprall,kapilreddy,0.0,0,12,7
chandlerprall,EskelCz,0.0,0,12,7
chandlerprall,remoe,0.0,0,12,7
chandlerprall,GuyGood,0.0,0,12,7
chandlerprall,antont,0.0,0,12,7
chandlerprall,tonnot,0.0,0,12,7
chandlerprall,killroy42,0.0,0,12,7
chandlerprall,morris,0.0,0,12,7
chandlerprall,erich666,0.0,0,12,7
chandlerprall,ralfnap,0.0,0,12,7
chandlerprall,tormozok,0.0,0,12,7
chandlerprall,kylegmaxwell,0.0,0,12,7
chandlerprall,karimbeyrouti,0.0,0,12,7
chandlerprall,MarcoSulla,0.0,0,12,7
chandlerprall,RamotionRussell,0.0,0,12,7
chandlerprall,brunoimbrizi,0.0,0,12,6
chandlerprall,Glinkis,0.0,0,12,6
chandlerprall,netrocc,0.0,0,12,6
chandlerprall,cg-cnu,0.0,0,12,6
chandlerprall,waitingcheung,0.0,0,12,6
chandlerprall,landonsilla,0.0,0,12,6
chandlerprall,kareldonk,0.0,0,12,6
chandlerprall,tledoux,0.0,0,12,6
chandlerprall,ByDenis,0.0,0,12,6
chandlerprall,j3zusla,0.0,0,12,6
chandlerprall,cliffhall,0.0,0,12,6
chandlerprall,zerohun,0.0,0,12,6
chandlerprall,gigablox,0.0,0,12,6
chandlerprall,jonTrent,0.0,0,12,6
chandlerprall,Sergej-Popov,0.0,0,12,6
chandlerprall,msimpson,0.0,0,12,6
chandlerprall,challakoushik,0.0,0,12,6
chandlerprall,netpro2k,0.0,0,12,6
chandlerprall,Claod44,0.0,0,12,6
chandlerprall,agackakan,0.0,0,12,6
chandlerprall,TimvanScherpenzeel,0.0,0,12,6
chandlerprall,Busata,0.0,0,12,6
chandlerprall,aurelienwipon,0.0,0,12,6
chandlerprall,cvan,0.0,0,12,6
chandlerprall,ikeough,0.0,0,12,6
chandlerprall,yaoyao-cn,0.0,0,12,6
chandlerprall,FMS-Cat,0.0,0,12,6
chandlerprall,gogoend,0.0,0,12,6
chandlerprall,maru0301,0.0,0,12,6
chandlerprall,Artyom17,0.0,0,12,6
chandlerprall,shengchiliu,0.0,0,12,6
chandlerprall,rdad,0.0,0,12,6
chandlerprall,danbri,0.0,0,12,6
chandlerprall,PaulTondeur,0.0,0,12,6
chandlerprall,Ni55aN,0.0,0,12,6
chandlerprall,rchadwic,0.0,0,12,6
chandlerprall,kdrnic,0.0,0,12,6
chandlerprall,tiansijie,0.0,0,12,6
chandlerprall,hxnan,0.0,0,12,6
chandlerprall,alarvy7,0.0,0,12,6
chandlerprall,pieteradejong,0.0,0,12,6
chandlerprall,leitzler,0.0,0,12,6
chandlerprall,rock7-dan,0.0,0,12,6
chandlerprall,dxshindeo,0.0,0,12,6
chandlerprall,Rendxx,0.0,0,12,6
chandlerprall,rhairston,0.0,0,12,6
chandlerprall,DavidWiebe,0.0,0,12,6
chandlerprall,Cobertos,0.0,0,12,5
chandlerprall,swomack,0.0,0,12,5
chandlerprall,arose,0.0,0,12,5
chandlerprall,Ludobaka,0.0,0,12,5
chandlerprall,mgreter,0.0,0,12,5
chandlerprall,MauricioVives,0.0,0,12,5
chandlerprall,marcofugaro,0.0,0,12,5
chandlerprall,filharvey,0.0,0,12,5
chandlerprall,michalburger1,0.0,0,12,5
chandlerprall,foobarbecue,0.0,0,12,5
chandlerprall,izar89,0.0,0,12,5
chandlerprall,zhoushijie163,0.0,0,12,5
chandlerprall,dnewman-polar3d,0.0,0,12,5
chandlerprall,dill0wn,0.0,0,12,5
chandlerprall,AlexanderPaule,0.0,0,12,5
chandlerprall,zorro-fr24,0.0,0,12,5
chandlerprall,flimshaw,0.0,0,12,5
chandlerprall,adam-clarey,0.0,0,12,5
chandlerprall,marclave,0.0,0,12,5
chandlerprall,cherniavskii,0.0,0,12,5
chandlerprall,zwcloud,0.0,0,12,5
chandlerprall,wu21731,0.0,0,12,5
chandlerprall,Berserk82,0.0,0,12,5
chandlerprall,L-WindRider,0.0,0,12,5
chandlerprall,markusjohnsson,0.0,0,12,5
chandlerprall,wuweiweiwu,0.0,0,12,5
chandlerprall,jchen10,0.0,0,12,5
chandlerprall,misan,0.0,0,12,5
chandlerprall,Sphinxxxx,0.0,0,12,5
chandlerprall,videoluce,0.0,0,12,5
chandlerprall,c0d1f1ed,0.0,0,12,5
chandlerprall,autra,0.0,0,12,5
chandlerprall,viperscape,0.0,0,12,5
chandlerprall,stefek99,0.0,0,12,5
chandlerprall,shelbyspeegle,0.0,0,12,5
chandlerprall,Mann90,0.0,0,12,5
chandlerprall,Tobiasartz,0.0,0,12,5
chandlerprall,feabauer,0.0,0,12,5
chandlerprall,jy-tao,0.0,0,12,5
chandlerprall,douglasppaz,0.0,0,12,5
chandlerprall,RSpace,0.0,0,12,5
chandlerprall,elunty,0.0,0,12,5
chandlerprall,emeyex,0.0,0,12,5
chandlerprall,nnavaneetha,0.0,0,12,5
chandlerprall,feiss,0.0,0,12,5
chandlerprall,serenayl,0.0,0,12,5
chandlerprall,Landlord-xx,0.0,0,12,5
chandlerprall,NicekDev,0.0,0,12,5
chandlerprall,HypnosNova,0.0,0,12,5
chandlerprall,IceFrozen,0.0,0,12,5
chandlerprall,Julien-Arlandis,0.0,0,12,5
chandlerprall,Fyrestar,0.0,0,12,5
chandlerprall,vyv03354,0.0,0,12,5
chandlerprall,bpetar,0.0,0,12,5
chandlerprall,letmaik,0.0,0,12,5
chandlerprall,patrickfuller,0.0,0,12,5
chandlerprall,but0n,0.0,0,12,5
chandlerprall,kschzt,0.0,0,12,5
chandlerprall,elcommie,0.0,0,12,5
chandlerprall,nraynaud,0.0,0,12,5
chandlerprall,liz3,0.0,0,12,5
chandlerprall,dukuo,0.0,0,12,5
chandlerprall,renegademaster88,0.0,0,12,5
chandlerprall,sweerwen,0.0,0,12,5
chandlerprall,lguminski,0.0,0,12,5
chandlerprall,nathaliaspatricio,0.0,0,12,5
chandlerprall,tomconroy,0.0,0,12,5
chandlerprall,jsermeno,0.0,0,12,5
chandlerprall,mokra,0.0,0,12,5
chandlerprall,Doidel,0.0,0,12,5
chandlerprall,echteinfachtv,0.0,0,12,5
chandlerprall,poudro,0.0,0,12,5
chandlerprall,mikesherov,0.0,0,12,5
chandlerprall,Nimanf,0.0,0,12,5
chandlerprall,willy-vvu,0.0,0,12,5
chandlerprall,joepie91,0.0,0,12,5
chandlerprall,runiter,0.0,0,12,5
chandlerprall,threejsworker,0.0,0,12,5
chandlerprall,borismus,0.0,0,12,5
chandlerprall,LuYaojing,0.0,0,12,5
chandlerprall,dimecho,0.0,0,12,5
chandlerprall,beiller,0.0,0,12,5
chandlerprall,njam,0.0,0,12,5
chandlerprall,StarPlugins,0.0,0,12,5
chandlerprall,kkananen,0.0,0,12,5
chandlerprall,blahmonkey,0.0,0,12,5
chandlerprall,astrolabio,0.0,0,12,5
chandlerprall,maurrubio,0.0,0,12,5
chandlerprall,ztxxxx0000,0.0,0,12,5
MiiBond,rohalchandrakar2007,0.0,0,12,12
MiiBond,cmeeren,0.0,0,12,12
MiiBond,samwei12,0.0,0,12,12
MiiBond,tommytee,0.0,0,12,12
MiiBond,CarlBateman,0.0,0,12,12
MiiBond,leoboboyan,0.0,0,12,12
MiiBond,ChrisDenham,0.0,1,12,12
MiiBond,carlosanunes,0.0,0,12,12
MiiBond,loldrup,0.0,0,12,12
MiiBond,jihoonl,0.0,0,12,12
MiiBond,sompylasar,0.0,0,12,12
MiiBond,kumavis,0.0,0,12,12
MiiBond,Rich-Harris,0.0,0,12,12
MiiBond,Ben-Mack,0.0,0,12,11
MiiBond,ekatzenstein,0.0,0,12,11
MiiBond,dbkaplun,0.0,0,12,11
MiiBond,lo-th,0.0,0,12,11
MiiBond,MohmadAyman,0.0,0,12,11
MiiBond,linev,0.0,0,12,11
MiiBond,kchapelier,0.0,0,12,11
MiiBond,baba1472,0.0,0,12,11
MiiBond,sandipJava,0.0,0,12,11
MiiBond,thezwap,0.0,1,12,11
MiiBond,libe,0.0,0,12,11
MiiBond,ndebeiss,0.0,0,12,11
MiiBond,rexdk,0.0,0,12,11
MiiBond,valette,0.0,0,12,11
MiiBond,lojjic,0.0,0,12,10
MiiBond,gadlol,0.0,0,12,10
MiiBond,cecilemuller,0.0,0,12,10
MiiBond,Seagat2011,0.0,0,12,10
MiiBond,bakajin,0.0,0,12,10
MiiBond,Friksel,0.0,0,12,10
MiiBond,DavidPeicho,0.0,0,12,10
MiiBond,FeaturedSpace,0.0,0,12,10
MiiBond,Samsy,0.0,0,12,10
MiiBond,spidersharma03,0.0,0,12,10
MiiBond,jcyuan,0.0,0,12,10
MiiBond,NNskelly,0.0,0,12,10
MiiBond,jeromeetienne,0.0,0,12,10
MiiBond,ranbuch,0.0,0,12,10
MiiBond,calrk,0.0,0,12,10
MiiBond,kkruups,0.0,0,12,10
MiiBond,maccesch,0.0,0,12,10
MiiBond,duhaime,0.0,0,12,10
MiiBond,EerikKivistik,0.0,0,12,10
MiiBond,liaohengfan,0.0,0,12,10
MiiBond,empaempa,0.0,0,12,10
MiiBond,danielribeiro,0.0,0,12,10
MiiBond,gulptranslation,0.0,0,12,10
MiiBond,sgrif,0.0,0,12,10
MiiBond,gwink,0.0,0,12,10
MiiBond,khx42,0.0,0,12,10
MiiBond,bsergean,0.0,0,12,10
MiiBond,flyingdeath,0.0,0,12,10
MiiBond,carstenschwede,0.0,0,12,9
MiiBond,mflux,0.0,0,12,9
MiiBond,chazcb,0.0,0,12,9
MiiBond,martinRenou,0.0,0,12,9
MiiBond,foijord,0.0,0,12,9
MiiBond,jayschwa,0.0,0,12,9
MiiBond,yazancash,0.0,0,12,9
MiiBond,alemures,0.0,0,12,9
MiiBond,jaxry,0.0,0,12,9
MiiBond,hccampos,0.0,0,12,9
MiiBond,BAntDit,0.0,0,12,9
MiiBond,cyth319,0.0,0,12,9
MiiBond,stevesan,0.0,0,12,9
MiiBond,kurozael,0.0,0,12,9
MiiBond,MagnuzBinder,0.0,0,12,9
MiiBond,levilime,0.0,0,12,9
MiiBond,nick-nikoliuk,0.0,1,12,9
MiiBond,mquander,0.0,0,12,9
MiiBond,kickblade,0.0,0,12,9
MiiBond,kovleouf,0.0,0,12,9
MiiBond,JackCA,0.0,0,12,9
MiiBond,rimmartin,0.0,0,12,9
MiiBond,tparisi,0.0,0,12,9
MiiBond,trumanus,0.0,0,12,8
MiiBond,Hectate,0.0,0,12,8
MiiBond,kevineschmidt,0.0,0,12,8
MiiBond,edsilv,0.0,0,12,8
MiiBond,wothke,0.0,0,12,8
MiiBond,vt5491,0.0,0,12,8
MiiBond,rkwright,0.0,0,12,8
MiiBond,sublambda,0.0,0,12,8
MiiBond,Oletus,0.0,0,12,8
MiiBond,wyckster,0.0,0,12,8
MiiBond,brmscheiner,0.0,0,12,8
MiiBond,luruke,0.0,0,12,8
MiiBond,Bsheridan12,0.0,0,12,8
MiiBond,charlesfleche,0.0,0,12,8
MiiBond,sjpt,0.0,0,12,8
MiiBond,chunnallu,0.0,0,12,8
MiiBond,strangerintheq,0.0,0,12,8
MiiBond,dhritzkiv,0.0,0,12,8
MiiBond,richtr,0.0,0,12,8
MiiBond,lovemoebius,0.0,0,12,8
MiiBond,derivou,0.0,0,12,8
MiiBond,maurocolella,0.0,0,12,8
MiiBond,d3x0r,0.0,0,12,8
MiiBond,amakaseev,0.0,0,12,8
MiiBond,BenCidPerez,0.0,0,12,8
MiiBond,crubier,0.0,1,12,8
MiiBond,Perinban,0.0,0,12,8
MiiBond,rkirsling,0.0,0,12,8
MiiBond,zaykho,0.0,0,12,8
MiiBond,navigator117,0.0,0,12,8
MiiBond,isassaba,0.0,0,12,8
MiiBond,MagicLM,0.0,0,12,8
MiiBond,sonwh98,0.0,0,12,8
MiiBond,Crisium,0.0,0,12,8
MiiBond,schaf82,0.0,0,12,8
MiiBond,rnixik,0.0,0,12,8
MiiBond,marquizzo,0.0,0,12,7
MiiBond,tailsu,0.0,0,12,7
MiiBond,George35mk,0.0,0,12,7
MiiBond,sjlynch,0.0,0,12,7
MiiBond,DVLP,0.0,1,12,7
MiiBond,daarong,0.0,0,12,7
MiiBond,mlimper,0.0,0,12,7
MiiBond,pontiffpublishing,0.0,0,12,7
MiiBond,neeh,0.0,0,12,7
MiiBond,schubboy,0.0,0,12,7
MiiBond,sjvs,0.0,0,12,7
MiiBond,liyuanqiu,0.0,0,12,7
MiiBond,vidartf,0.0,0,12,7
MiiBond,deokhae,0.0,0,12,7
MiiBond,silvainSayduck,0.0,0,12,7
MiiBond,immiao,0.0,0,12,7
MiiBond,ferrolho,0.0,0,12,7
MiiBond,trymoremore,0.0,0,12,7
MiiBond,jeum,0.0,0,12,7
MiiBond,usefulthink,0.0,0,12,7
MiiBond,sneha-belkhale,0.0,0,12,7
MiiBond,alinhulea,0.0,0,12,7
MiiBond,jayPare,0.0,0,12,7
MiiBond,rck1,0.0,0,12,7
MiiBond,kasios,0.0,0,12,7
MiiBond,WJsjtu,0.0,0,12,7
MiiBond,p5aholic,0.0,0,12,7
MiiBond,peppsac,0.0,0,12,7
MiiBond,CGerAJ,0.0,0,12,7
MiiBond,paulbrzeski,0.0,0,12,7
MiiBond,mbredif,0.0,0,12,7
MiiBond,geekance,0.0,0,12,7
MiiBond,Korijn,0.0,0,12,7
MiiBond,mikemeerschaert,0.0,0,12,7
MiiBond,stla,0.0,0,12,7
MiiBond,Evertvdw,0.0,0,12,7
MiiBond,wellcaffeinated,0.0,0,12,7
MiiBond,kapilreddy,0.0,0,12,7
MiiBond,EskelCz,0.0,0,12,7
MiiBond,remoe,0.0,0,12,7
MiiBond,GuyGood,0.0,0,12,7
MiiBond,antont,0.0,0,12,7
MiiBond,tonnot,0.0,0,12,7
MiiBond,killroy42,0.0,0,12,7
MiiBond,morris,0.0,0,12,7
MiiBond,erich666,0.0,0,12,7
MiiBond,ralfnap,0.0,0,12,7
MiiBond,tormozok,0.0,0,12,7
MiiBond,kylegmaxwell,0.0,0,12,7
MiiBond,karimbeyrouti,0.0,0,12,7
MiiBond,MarcoSulla,0.0,0,12,7
MiiBond,RamotionRussell,0.0,0,12,7
MiiBond,brunoimbrizi,0.0,0,12,6
MiiBond,Glinkis,0.0,0,12,6
MiiBond,netrocc,0.0,0,12,6
MiiBond,cg-cnu,0.0,0,12,6
MiiBond,waitingcheung,0.0,0,12,6
MiiBond,landonsilla,0.0,0,12,6
MiiBond,kareldonk,0.0,0,12,6
MiiBond,tledoux,0.0,0,12,6
MiiBond,ByDenis,0.0,0,12,6
MiiBond,j3zusla,0.0,0,12,6
MiiBond,cliffhall,0.0,0,12,6
MiiBond,zerohun,0.0,0,12,6
MiiBond,gigablox,0.0,0,12,6
MiiBond,jonTrent,0.0,0,12,6
MiiBond,Sergej-Popov,0.0,0,12,6
MiiBond,msimpson,0.0,0,12,6
MiiBond,challakoushik,0.0,0,12,6
MiiBond,netpro2k,0.0,1,12,6
MiiBond,Claod44,0.0,0,12,6
MiiBond,agackakan,0.0,0,12,6
MiiBond,TimvanScherpenzeel,0.0,0,12,6
MiiBond,Busata,0.0,0,12,6
MiiBond,aurelienwipon,0.0,0,12,6
MiiBond,cvan,0.0,0,12,6
MiiBond,ikeough,0.0,0,12,6
MiiBond,yaoyao-cn,0.0,0,12,6
MiiBond,FMS-Cat,0.0,0,12,6
MiiBond,gogoend,0.0,0,12,6
MiiBond,maru0301,0.0,0,12,6
MiiBond,Artyom17,0.0,0,12,6
MiiBond,shengchiliu,0.0,0,12,6
MiiBond,rdad,0.0,0,12,6
MiiBond,danbri,0.0,0,12,6
MiiBond,PaulTondeur,0.0,0,12,6
MiiBond,Ni55aN,0.0,0,12,6
MiiBond,rchadwic,0.0,0,12,6
MiiBond,kdrnic,0.0,0,12,6
MiiBond,tiansijie,0.0,0,12,6
MiiBond,hxnan,0.0,0,12,6
MiiBond,alarvy7,0.0,0,12,6
MiiBond,pieteradejong,0.0,0,12,6
MiiBond,leitzler,0.0,0,12,6
MiiBond,rock7-dan,0.0,0,12,6
MiiBond,dxshindeo,0.0,0,12,6
MiiBond,Rendxx,0.0,0,12,6
MiiBond,rhairston,0.0,0,12,6
MiiBond,DavidWiebe,0.0,0,12,6
MiiBond,Cobertos,0.0,0,12,5
MiiBond,swomack,0.0,0,12,5
MiiBond,arose,0.0,0,12,5
MiiBond,Ludobaka,0.0,0,12,5
MiiBond,mgreter,0.0,0,12,5
MiiBond,MauricioVives,0.0,0,12,5
MiiBond,marcofugaro,0.0,0,12,5
MiiBond,filharvey,0.0,0,12,5
MiiBond,michalburger1,0.0,0,12,5
MiiBond,foobarbecue,0.0,0,12,5
MiiBond,izar89,0.0,0,12,5
MiiBond,zhoushijie163,0.0,0,12,5
MiiBond,dnewman-polar3d,0.0,0,12,5
MiiBond,dill0wn,0.0,0,12,5
MiiBond,AlexanderPaule,0.0,0,12,5
MiiBond,zorro-fr24,0.0,0,12,5
MiiBond,flimshaw,0.0,0,12,5
MiiBond,adam-clarey,0.0,0,12,5
MiiBond,marclave,0.0,0,12,5
MiiBond,cherniavskii,0.0,0,12,5
MiiBond,zwcloud,0.0,0,12,5
MiiBond,wu21731,0.0,0,12,5
MiiBond,Berserk82,0.0,0,12,5
MiiBond,L-WindRider,0.0,0,12,5
MiiBond,markusjohnsson,0.0,0,12,5
MiiBond,wuweiweiwu,0.0,0,12,5
MiiBond,jchen10,0.0,0,12,5
MiiBond,misan,0.0,0,12,5
MiiBond,Sphinxxxx,0.0,0,12,5
MiiBond,videoluce,0.0,0,12,5
MiiBond,c0d1f1ed,0.0,0,12,5
MiiBond,autra,0.0,0,12,5
MiiBond,viperscape,0.0,0,12,5
MiiBond,stefek99,0.0,0,12,5
MiiBond,shelbyspeegle,0.0,0,12,5
MiiBond,Mann90,0.0,0,12,5
MiiBond,Tobiasartz,0.0,0,12,5
MiiBond,feabauer,0.0,0,12,5
MiiBond,jy-tao,0.0,0,12,5
MiiBond,douglasppaz,0.0,0,12,5
MiiBond,RSpace,0.0,0,12,5
MiiBond,elunty,0.0,0,12,5
MiiBond,emeyex,0.0,0,12,5
MiiBond,nnavaneetha,0.0,0,12,5
MiiBond,feiss,0.0,0,12,5
MiiBond,serenayl,0.0,0,12,5
MiiBond,Landlord-xx,0.0,0,12,5
MiiBond,NicekDev,0.0,1,12,5
MiiBond,HypnosNova,0.0,0,12,5
MiiBond,IceFrozen,0.0,0,12,5
MiiBond,Julien-Arlandis,0.0,0,12,5
MiiBond,Fyrestar,0.0,0,12,5
MiiBond,vyv03354,0.0,0,12,5
MiiBond,bpetar,0.0,0,12,5
MiiBond,letmaik,0.0,0,12,5
MiiBond,patrickfuller,0.0,0,12,5
MiiBond,but0n,0.0,0,12,5
MiiBond,kschzt,0.0,0,12,5
MiiBond,elcommie,0.0,0,12,5
MiiBond,nraynaud,0.0,0,12,5
MiiBond,liz3,0.0,0,12,5
MiiBond,dukuo,0.0,0,12,5
MiiBond,renegademaster88,0.0,0,12,5
MiiBond,sweerwen,0.0,0,12,5
MiiBond,lguminski,0.0,0,12,5
MiiBond,nathaliaspatricio,0.0,0,12,5
MiiBond,tomconroy,0.0,0,12,5
MiiBond,jsermeno,0.0,0,12,5
MiiBond,mokra,0.0,0,12,5
MiiBond,Doidel,0.0,0,12,5
MiiBond,echteinfachtv,0.0,0,12,5
MiiBond,poudro,0.0,0,12,5
MiiBond,mikesherov,0.0,0,12,5
MiiBond,Nimanf,0.0,0,12,5
MiiBond,willy-vvu,0.0,0,12,5
MiiBond,joepie91,0.0,0,12,5
MiiBond,runiter,0.0,0,12,5
MiiBond,threejsworker,0.0,0,12,5
MiiBond,borismus,0.0,0,12,5
MiiBond,LuYaojing,0.0,0,12,5
MiiBond,dimecho,0.0,0,12,5
MiiBond,beiller,0.0,0,12,5
MiiBond,njam,0.0,0,12,5
MiiBond,StarPlugins,0.0,0,12,5
MiiBond,kkananen,0.0,0,12,5
MiiBond,blahmonkey,0.0,0,12,5
MiiBond,astrolabio,0.0,0,12,5
MiiBond,maurrubio,0.0,0,12,5
MiiBond,ztxxxx0000,0.0,0,12,5
rohalchandrakar2007,cmeeren,0.0,0,12,12
rohalchandrakar2007,samwei12,0.0,0,12,12
rohalchandrakar2007,tommytee,0.0,0,12,12
rohalchandrakar2007,CarlBateman,0.0,0,12,12
rohalchandrakar2007,leoboboyan,0.0,0,12,12
rohalchandrakar2007,ChrisDenham,0.0,0,12,12
rohalchandrakar2007,carlosanunes,0.0,0,12,12
rohalchandrakar2007,loldrup,0.0,0,12,12
rohalchandrakar2007,jihoonl,0.0,0,12,12
rohalchandrakar2007,sompylasar,0.0,0,12,12
rohalchandrakar2007,kumavis,0.0,0,12,12
rohalchandrakar2007,Rich-Harris,0.0,0,12,12
rohalchandrakar2007,Ben-Mack,0.0,0,12,11
rohalchandrakar2007,ekatzenstein,0.0,0,12,11
rohalchandrakar2007,dbkaplun,0.0,0,12,11
rohalchandrakar2007,lo-th,0.0,0,12,11
rohalchandrakar2007,MohmadAyman,0.0,0,12,11
rohalchandrakar2007,linev,0.0,0,12,11
rohalchandrakar2007,kchapelier,0.0,0,12,11
rohalchandrakar2007,baba1472,0.0,0,12,11
rohalchandrakar2007,sandipJava,0.0,0,12,11
