"name1","name2","year_week","issue_num","p1","p2"
"Carreau","jakobgager","201332","3402","22202","2002"
"ivanov","jakobgager","201332","3402","2","2002"
"filmor","jakobgager","201332","3402","2","2002"
"Carreau","ivanov","201332","3402","22202","2"
"filmor","ivanov","201332","3402","2","2"
"Carreau","filmor","201332","3402","22202","2"
"Carreau","minrk","201323","3403","2212","2222"
"amjacobs","takluyver","201323","3404","201","22"
"minrk","takluyver","201323","3404","022","22"
"amjacobs","minrk","201323","3404","201","022"
"stonebig","takluyver","201334","3406","2","2"
"Carreau","minrk","201323","3408","22","22"
"jseabold","minrk","201323","3408","202","22"
"Carreau","jseabold","201323","3408","22","202"
"ccordoba12","pankajp","201325","3409","120","22"
"ccordoba12","minrk","201329","3409","221","212"
"ccordoba12","pankajp","201329","3409","221","1"
"minrk","pankajp","201329","3409","212","1"
"minrk","Vash2593","201324","3411","21","2"
"agconti","minrk","201324","3412","1","2"
"Carreau","dckc","201352","3414","2","2"
"Carreau","juhasch","20131","3414","1","2"
"dsblank","jsalvatier","201519","3414","2","1"
"codebraker","takluyver","201324","3415","22","222"
"ellisonbg","minrk","201324","3417","0","22"
"minrk","tkf","201324","3417","22","20"
"ellisonbg","tkf","201324","3417","0","20"
"ivanov","minrk","201324","3418","022","222"
"minrk","nilsbecker","201324","3418","222","222"
"ivanov","nilsbecker","201324","3418","022","222"
"JanKanis","takluyver","201324","3421","202","02220"
"appmathdoc","bfroehle","201324","3423","2","22"
"bfroehle","takluyver","201324","3423","22","11"
"appmathdoc","takluyver","201324","3423","2","11"
"ellisonbg","takluyver","201324","3423","2","11"
"bfroehle","ellisonbg","201324","3423","22","2"
"appmathdoc","ellisonbg","201324","3423","2","2"
"agconti","minrk","201324","3426","2221","2222"
"appmathdoc","ivanov","201324","3427","0","2222"
"ivanov","takluyver","201324","3427","2222","2"
"jasongrout","takluyver","201324","3427","2","2"
"juhasch","takluyver","201324","3427","21","2"
"jdfreder","takluyver","201324","3427","22","2"
"minrk","takluyver","201324","3427","20","2"
"appmathdoc","takluyver","201324","3427","0","2"
"ivanov","jasongrout","201324","3427","2222","2"
"appmathdoc","jasongrout","201324","3427","0","2"
"ivanov","juhasch","201324","3427","2222","21"
"jasongrout","juhasch","201324","3427","2","21"
"jdfreder","juhasch","201324","3427","22","21"
"appmathdoc","juhasch","201324","3427","0","21"
"ivanov","jdfreder","201324","3427","2222","22"
"jasongrout","jdfreder","201324","3427","2","22"
"appmathdoc","jdfreder","201324","3427","0","22"
"ivanov","minrk","201324","3427","2222","20"
"jasongrout","minrk","201324","3427","2","20"
"juhasch","minrk","201324","3427","21","20"
"jdfreder","minrk","201324","3427","22","20"
"appmathdoc","minrk","201324","3427","0","20"
"Carreau","jamadagni","201325","3427","0","2"
"fperez","minrk","201327","3427","0","2"
"fperez","tkf","201327","3427","0","2"
"minrk","tkf","201327","3427","2","2"
"ivanov","minrk","201328","3427","22","0"
"ahmadia","Carreau","201345","3427","210","2"
"ahmadia","rgaiacs","201345","3427","210","0"
"Carreau","rgaiacs","201345","3427","2","0"
"Carreau","rgaiacs","201346","3427","2","22"
"ahmadia","rgaiacs","201346","3427","1","22"
"ahmadia","Carreau","201346","3427","1","2"
"ivanov","minrk","201324","3428","12","1"
"ellisonbg","minrk","201324","3430","2220","20"
"fperez","minrk","201326","3430","2","22"
"dankilman","ivanov","201324","3431","122","1"
"ellisonbg","ivanov","201324","3431","212","1"
"dankilman","ellisonbg","201324","3431","122","212"
"damianavila","fperez","201326","3432","1","1"
"minrk","takluyver","201324","3433","2","1"
"asmeurer","takluyver","201326","3436","2","2"
"Carreau","rsmith31415","201324","3437","2","2"
"Carreau","rsmith31415","201325","3437","202","12"
"Carreau","ellisonbg","201325","3441","1","222"
"ellisonbg","takluyver","201325","3441","222","2"
"minrk","takluyver","201325","3441","2","2"
"Carreau","takluyver","201325","3441","1","2"
"ellisonbg","minrk","201325","3441","222","2"
"Carreau","minrk","201325","3441","1","2"
"fabiosantoscode","takluyver","201325","3444","222","22"
"fabiosantoscode","minrk","201327","3444","2","2"
"Carreau","minrk","201327","3445","2","2"
"Carreau","rsmith31415","201327","3445","2","2"
"minrk","rsmith31415","201327","3445","2","2"
"Carreau","takluyver","201325","3446","2","0"
"ivanov","tntmatthews","201325","3447","222","1"
"Carreau","pkra","201326","3448","1","010"
"jamadagni","pkra","201326","3448","2","010"
"Carreau","jamadagni","201326","3448","1","2"
"jamadagni","minrk","201327","3448","0221","202"
"Carreau","minrk","201327","3448","2","202"
"minrk","pkra","201327","3448","202","10022"
"jamadagni","pkra","201327","3448","0221","10022"
"Carreau","pkra","201327","3448","2","10022"
"Carreau","jamadagni","201327","3448","2","0221"
"fperez","minrk","201325","3450","2","022"
"minrk","tkf","201325","3450","022","2"
"takluyver","tkf","201325","3450","0","2"
"fperez","tkf","201325","3450","2","2"
"minrk","takluyver","201325","3450","022","0"
"fperez","takluyver","201325","3450","2","0"
"ellisonbg","minrk","201326","3450","2","2"
"damianavila","minrk","201326","3450","2","2"
"damianavila","ellisonbg","201326","3450","2","2"
"minrk","takluyver","201326","3450","2","2"
"ellisonbg","takluyver","201326","3450","2","2"
"damianavila","takluyver","201326","3450","2","2"
"Carreau","varzan","201352","3451","1","2"
"cpcloud","takluyver","201325","3452","222212","22212"
"ivanov","takluyver","201325","3452","22","22212"
"cpcloud","ivanov","201325","3452","222212","22"
"agconti","takluyver","201325","3454","22221","2220"
"Carreau","takluyver","201325","3454","2","2220"
"minrk","takluyver","201325","3454","2","2220"
"agconti","Carreau","201325","3454","22221","2"
"agconti","minrk","201325","3454","22221","2"
"Carreau","minrk","201325","3454","2","2"
"agconti","Carreau","201326","3454","1","0"
"Carreau","takluyver","201326","3454","0","2"
"jakevdp","takluyver","201326","3454","1","2"
"agconti","takluyver","201326","3454","1","2"
"Carreau","jakevdp","201326","3454","0","1"
"agconti","jakevdp","201326","3454","1","1"
"aarchiba","minrk","201325","3455","0202","022"
"aarchiba","takluyver","201325","3455","0202","2"
"minrk","takluyver","201325","3455","022","2"
"aarchiba","minrk","201327","3455","021","02"
"Carreau","minrk","201327","3455","2","02"
"aarchiba","Carreau","201327","3455","021","2"
"ivanov","minrk","201326","3456","1","2"
"minrk","takluyver","201326","3459","2","2"
"PhML","takluyver","201338","3459","2","2"
"fperez","takluyver","201326","3460","1","222"
"takluyver","tomspur","201326","3460","222","22"
"fperez","tomspur","201326","3460","1","22"
"takluyver","tomspur","201327","3460","2","2"
"minrk","takluyver","201328","3460","2","2"
"mhearne-usgs","minrk","201327","3464","2221","2220"
"jabooth","minrk","201326","3465","02102","220101"
"Carreau","ivanov","201326","3469","2","2"
"holdenweb","ivanov","201326","3470","01","2"
"ivanov","minrk","201326","3472","0","1"
"asmeurer","minrk","201326","3472","2","1"
"asmeurer","ivanov","201326","3472","2","0"
"asmeurer","minrk","201329","3472","2122","2102"
"ArcTanSusan","Carreau","201349","3472","22","22"
"ArcTanSusan","damianavila","201349","3472","22","2"
"Carreau","damianavila","201349","3472","22","2"
"Carreau","minrk","201326","3473","2","2"
"appmathdoc","takluyver","201327","3476","00","0"
"asmeurer","takluyver","201326","3485","2","21"
"minrk","takluyver","201326","3490","22","2"
"minrk","takluyver","201326","3494","22","220"
"ellisonbg","vitaut","201327","3496","0","22"
"takluyver","vitaut","201327","3496","22","22"
"ellisonbg","takluyver","201327","3496","0","22"
"ivanov","vitaut","201330","3496","22","22"
"ellisonbg","takluyver","201338","3496","2","2"
"ellisonbg","takluyver","201341","3496","22","222"
"damianavila","ellisonbg","201326","3497","22","2"
"ellisonbg","jakevdp","201326","3497","2","1"
"damianavila","jakevdp","201326","3497","22","1"
"ellisonbg","minrk","201327","3497","01","022"
"Carreau","ivanov","201327","3498","2022","02"
"ellisonbg","ivanov","201327","3498","002","02"
"Carreau","ellisonbg","201327","3498","2022","002"
"Carreau","minrk","201327","3498","2022","22"
"ivanov","minrk","201327","3498","02","22"
"ellisonbg","minrk","201327","3498","002","22"
"ellisonbg","minrk","201327","3499","1","1"
"damianavila","minrk","201327","3499","12","1"
"damianavila","ellisonbg","201327","3499","12","1"
"ellisonbg","minrk","201327","3500","122201","22222"
"fperez","minrk","201327","3500","220","22222"
"jdfreder","minrk","201327","3500","0","22222"
"Carreau","minrk","201327","3500","1","22222"
"damianavila","minrk","201327","3500","1","22222"
"Carreau","ellisonbg","201327","3500","1","122201"
"damianavila","ellisonbg","201327","3500","1","122201"
"ellisonbg","fperez","201327","3500","122201","220"
"Carreau","fperez","201327","3500","1","220"
"damianavila","fperez","201327","3500","1","220"
"ellisonbg","jdfreder","201327","3500","122201","0"
"fperez","jdfreder","201327","3500","220","0"
"Carreau","jdfreder","201327","3500","1","0"
"damianavila","jdfreder","201327","3500","1","0"
"Carreau","damianavila","201327","3500","1","1"
"fperez","minrk","201327","3501","1","2"
"ellisonbg","minrk","201327","3502","0","2"
"jakobgager","minrk","201327","3503","0","2"
"ellisonbg","jakobgager","201336","3503","2","2022"
"ellisonbg","jdfreder","201337","3503","0","2222202022"
"jakobgager","jdfreder","201337","3503","0102222","2222202022"
"ellisonbg","jakobgager","201337","3503","0","0102222"
"ellisonbg","takluyver","201337","3503","0","1"
"jdfreder","takluyver","201337","3503","2222202022","1"
"jakobgager","takluyver","201337","3503","0102222","1"
"minrk","takluyver","201327","3506","0","2"
"Carreau","ellisonbg","201327","3507","12","12"
"minrk","rsmith31415","201327","3509","2","1"
"Carreau","jakevdp","201327","3512","0122","22"
"jakevdp","minrk","201327","3512","22","2222"
"Carreau","minrk","201327","3512","0122","2222"
"Carreau","minrk","201327","3513","22","2"
"jakevdp","minrk","201327","3516","211","2"
"Carreau","minrk","201327","3516","2211","2"
"Carreau","jakevdp","201327","3516","2211","211"
"minrk","takluyver","201327","3518","2","21"
"Carreau","takluyver","201327","3518","21","21"
"Carreau","minrk","201327","3518","21","2"
"minrk","samuela","201327","3519","2","1"
"Carreau","damianavila","201327","3520","1","21"
"minrk","yogeshc","201327","3524","2222222222","22220222222221"
"takluyver","yogeshc","201327","3524","2","22220222222221"
"minrk","takluyver","201327","3524","2222222222","2"
"Carreau","jakobgager","201327","3531","2","2"
"damianavila","jakobgager","201327","3531","2","2"
"Carreau","jdfreder","201327","3531","2","2"
"jakobgager","jdfreder","201327","3531","2","2"
"damianavila","jdfreder","201327","3531","2","2"
"Carreau","damianavila","201327","3531","2","2"
"Carreau","damianavila","201328","3531","22220","12222"
"damianavila","jakobgager","201328","3531","12222","222220"
"Carreau","jakobgager","201328","3531","22220","222220"
"ellisonbg","jakobgager","201328","3531","202202","222220"
"damianavila","ellisonbg","201328","3531","12222","202202"
"Carreau","ellisonbg","201328","3531","22220","202202"
"damianavila","minrk","201328","3531","12222","20"
"jakobgager","minrk","201328","3531","222220","20"
"Carreau","minrk","201328","3531","22220","20"
"ellisonbg","minrk","201328","3531","202202","20"
"Carreau","jakevdp","201327","3532","2","21"
"Carreau","jenshnielsen","201327","3532","2","2"
"jakevdp","jenshnielsen","201327","3532","21","2"
"jdfreder","jenshnielsen","201327","3532","2","2"
"Carreau","jdfreder","201327","3532","2","2"
"jakevdp","jdfreder","201327","3532","21","2"
"Carreau","minrk","201327","3532","2","2"
"jakevdp","minrk","201327","3532","21","2"
"jenshnielsen","minrk","201327","3532","2","2"
"jdfreder","minrk","201327","3532","2","2"
"Carreau","damianavila","201327","3533","122","2102211"
"damianavila","jenshnielsen","201327","3533","2102211","2"
"ellisonbg","jenshnielsen","201327","3533","21","2"
"Carreau","jenshnielsen","201327","3533","122","2"
"jdfreder","jenshnielsen","201327","3533","1","2"
"damianavila","minrk","201327","3533","2102211","222"
"jenshnielsen","minrk","201327","3533","2","222"
"ellisonbg","minrk","201327","3533","21","222"
"Carreau","minrk","201327","3533","122","222"
"jdfreder","minrk","201327","3533","1","222"
"damianavila","ellisonbg","201327","3533","2102211","21"
"Carreau","ellisonbg","201327","3533","122","21"
"damianavila","jdfreder","201327","3533","2102211","1"
"ellisonbg","jdfreder","201327","3533","21","1"
"Carreau","jdfreder","201327","3533","122","1"
"Carreau","minrk","201327","3535","20","2"
"jdfreder","minrk","201327","3535","2","2"
"Carreau","jdfreder","201327","3535","20","2"
"minrk","takluyver","201327","3538","2222","221"
"ellisonbg","takluyver","201327","3538","20","221"
"jdfreder","takluyver","201327","3538","1","221"
"ellisonbg","minrk","201327","3538","20","2222"
"jdfreder","minrk","201327","3538","1","2222"
"ellisonbg","jdfreder","201327","3538","20","1"
"Carreau","juliantaylor","201327","3540","2","2"
"drevicko","minrk","201327","3543","2","2"
"minrk","takluyver","201327","3544","2","2"
"Carreau","takluyver","201327","3545","0","2"
"jdfreder","minrk","201327","3546","1","2"
"minrk","takluyver","201327","3547","2","2"
"Carreau","ivanov","201327","3548","2","2"
"Carreau","ellisonbg","201327","3549","2","222"
"ellisonbg","juhasch","201327","3549","222","2221"
"Carreau","juhasch","201327","3549","2","2221"
"ellisonbg","minrk","201327","3549","222","22212"
"juhasch","minrk","201327","3549","2221","22212"
"Carreau","minrk","201327","3549","2","22212"
"Carreau","minrk","201327","3550","22","20222"
"damianavila","minrk","201327","3550","2121","20222"
"Carreau","damianavila","201327","3550","22","2121"
"ivanov","jeswcollins","201327","3553","22222","221222"
"ivanov","minrk","201327","3553","22222","2"
"jeswcollins","minrk","201327","3553","221222","2"
"jdmarch","michaelaye","201331","3553","12","22"
"ivanov","michaelaye","201331","3553","2","22"
"ivanov","jdmarch","201331","3553","2","12"
"damianavila","jdfreder","201327","3554","1","1"
"minrk","takluyver","201327","3555","1","2"
"Carreau","fperez","201328","3555","2","2"
"Carreau","minrk","201327","3559","2","2"
"Carreau","wolever","201328","3559","2","0"
"Carreau","ellisonbg","201327","3560","2","0"
"Carreau","minrk","201327","3560","2","2"
"ellisonbg","minrk","201327","3560","0","2"
"Carreau","minrk","201328","3560","2","2"
"ellisonbg","minrk","201328","3560","2","2"
"Carreau","ellisonbg","201328","3560","2","2"
"Carreau","minrk","201327","3561","00","2"
"Carreau","minrk","201328","3562","22221","12"
"damianavila","minrk","201328","3562","22","12"
"jdfreder","minrk","201328","3562","1","12"
"Carreau","damianavila","201328","3562","22221","22"
"Carreau","jdfreder","201328","3562","22221","1"
"damianavila","jdfreder","201328","3562","22","1"
"Carreau","takluyver","201327","3563","20","2"
"Carreau","minrk","201327","3566","21","12"
"asmeurer","minrk","201327","3568","12","2"
"asmeurer","Carreau","201328","3568","022202202","2"
"Carreau","ivanov","201328","3568","2","22002"
"asmeurer","ivanov","201328","3568","022202202","22002"
"ellisonbg","ivanov","201328","3568","22","22002"
"Carreau","takluyver","201328","3568","2","2"
"ivanov","takluyver","201328","3568","22002","2"
"asmeurer","takluyver","201328","3568","022202202","2"
"minrk","takluyver","201328","3568","0012222","2"
"ellisonbg","takluyver","201328","3568","22","2"
"jenshnielsen","takluyver","201328","3568","2","2"
"Carreau","minrk","201328","3568","2","0012222"
"ivanov","minrk","201328","3568","22002","0012222"
"asmeurer","minrk","201328","3568","022202202","0012222"
"ellisonbg","minrk","201328","3568","22","0012222"
"jenshnielsen","minrk","201328","3568","2","0012222"
"Carreau","ellisonbg","201328","3568","2","22"
"asmeurer","ellisonbg","201328","3568","022202202","22"
"Carreau","jenshnielsen","201328","3568","2","2"
"ivanov","jenshnielsen","201328","3568","22002","2"
"asmeurer","jenshnielsen","201328","3568","022202202","2"
"ellisonbg","jenshnielsen","201328","3568","22","2"
"Carreau","jakobgager","201332","3570","0","2"
"Carreau","jdfreder","201333","3570","20","2"
"jakobgager","jdfreder","201333","3570","22121222200222","2"
"Carreau","jakobgager","201333","3570","20","22121222200222"
"jdfreder","minrk","201333","3570","2","22220"
"Carreau","minrk","201333","3570","20","22220"
"jakobgager","minrk","201333","3570","22121222200222","22220"
"damianavila","minrk","201327","3571","00000","22"
"ellisonbg","minrk","201327","3571","12","22"
"Carreau","minrk","201327","3571","2","22"
"Carreau","damianavila","201327","3571","2","00000"
"damianavila","ellisonbg","201327","3571","00000","12"
"Carreau","ellisonbg","201327","3571","2","12"
"minrk","takluyver","201327","3571","22","200"
"damianavila","takluyver","201327","3571","00000","200"
"ellisonbg","takluyver","201327","3571","12","200"
"Carreau","takluyver","201327","3571","2","200"
"Carreau","damianavila","201328","3571","022","12002"
"damianavila","ivanov","201328","3571","12002","22"
"Carreau","ivanov","201328","3571","022","22"
"ellisonbg","ivanov","201328","3571","022","22"
"damianavila","minrk","201328","3571","12002","20"
"ivanov","minrk","201328","3571","22","20"
"Carreau","minrk","201328","3571","022","20"
"ellisonbg","minrk","201328","3571","022","20"
"jakobgager","minrk","201328","3571","2","20"
"jasongrout","minrk","201328","3571","2","20"
"damianavila","ellisonbg","201328","3571","12002","022"
"Carreau","ellisonbg","201328","3571","022","022"
"damianavila","jakobgager","201328","3571","12002","2"
"ivanov","jakobgager","201328","3571","22","2"
"Carreau","jakobgager","201328","3571","022","2"
"ellisonbg","jakobgager","201328","3571","022","2"
"damianavila","jasongrout","201328","3571","12002","2"
"ivanov","jasongrout","201328","3571","22","2"
"Carreau","jasongrout","201328","3571","022","2"
"ellisonbg","jasongrout","201328","3571","022","2"
"jakobgager","jasongrout","201328","3571","2","2"
"Carreau","minrk","201327","3572","2","2"
"Carreau","p3trus","201328","3573","2","2"
"Carreau","damianavila","201328","3576","21","21"
"Carreau","minrk","201328","3577","21","1"
"ivanov","minrk","201328","3577","2","1"
"Carreau","ivanov","201328","3577","21","2"
"Carreau","minrk","201328","3578","2","0"
"jakobgager","jdfreder","201328","3579","1","2"
"dusans","takluyver","201328","3580","21","22"
"Carreau","damianavila","201328","3581","12","21"
"damianavila","jakobgager","201328","3582","2","1"
"Carreau","jakobgager","201328","3582","21","1"
"Carreau","damianavila","201328","3582","21","2"
"jakobgager","minrk","201328","3582","1","1"
"damianavila","minrk","201328","3582","2","1"
"Carreau","minrk","201328","3582","21","1"
"ellisonbg","jdfreder","201328","3583","2","20"
"Carreau","jakobgager","201328","3584","00000","122"
"ivanov","jakobgager","201328","3584","2","122"
"jakobgager","jdfreder","201328","3584","122","0002"
"Carreau","jdfreder","201328","3584","00000","0002"
"ivanov","jdfreder","201328","3584","2","0002"
"jakobgager","minrk","201328","3584","122","20"
"jdfreder","minrk","201328","3584","0002","20"
"Carreau","minrk","201328","3584","00000","20"
"ivanov","minrk","201328","3584","2","20"
"Carreau","ivanov","201328","3584","00000","2"
"minrk","rkern","201328","3585","2","2"
"rkern","takluyver","201328","3585","2","1"
"minrk","takluyver","201328","3585","2","1"
"Carreau","jdfreder","201328","3586","2","2"
"damianavila","martijnvermaat","201328","3587","21","11"
"damianavila","martijnvermaat","201328","3589","2","2"
"akhmerov","damianavila","201340","3589","20000","20000"
"Carreau","damianavila","201340","3589","0","20000"
"akhmerov","Carreau","201340","3589","20000","0"
"damianavila","martijnvermaat","201340","3589","20000","2"
"akhmerov","martijnvermaat","201340","3589","20000","2"
"Carreau","martijnvermaat","201340","3589","0","2"
"damianavila","ellisonbg","20144","3589","2","2"
"Carreau","takluyver","201328","3592","2","22"
"jdfreder","takluyver","201328","3592","2","22"
"damianavila","takluyver","201328","3592","1","22"
"Carreau","jdfreder","201328","3592","2","2"
"damianavila","jdfreder","201328","3592","1","2"
"Carreau","damianavila","201328","3592","2","1"
"amitsaha","Carreau","201328","3593","20","222"
"Carreau","jakobgager","201328","3593","222","1"
"amitsaha","jakobgager","201328","3593","20","1"
"Carreau","takluyver","201328","3594","22","1"
"minrk","takluyver","201328","3594","2","1"
"Carreau","minrk","201328","3594","22","2"
"Carreau","minrk","201328","3598","0022","20"
"ahmadia","minrk","201328","3598","1","20"
"ahmadia","Carreau","201328","3598","1","0022"
"Carreau","minrk","201329","3598","222","21"
"damianavila","takluyver","201328","3599","1","2"
"damianavila","jakobgager","201328","3601","2","0222222"
"jakobgager","minrk","201328","3601","0222222","222222"
"damianavila","minrk","201328","3601","2","222222"
"jakobgager","minrk","201329","3601","1","22"
"jakevdp","minrk","201329","3601","1","22"
"jakevdp","jakobgager","201329","3601","1","1"
"jdfreder","minrk","201328","3602","21","222"
"jakobgager","minrk","201328","3603","1","2"
"Carreau","dpsanders","201329","3603","0","2222221010222022"
"dpsanders","jakobgager","201329","3603","2222221010222022","122222"
"Carreau","jakobgager","201329","3603","0","122222"
"dpsanders","minrk","201329","3603","2222221010222022","02022"
"jakobgager","minrk","201329","3603","122222","02022"
"Carreau","minrk","201329","3603","0","02022"
"ahmadia","ellisonbg","201328","3604","0","202"
"ellisonbg","minrk","201328","3604","202","0222212"
"ahmadia","minrk","201328","3604","0","0222212"
"Carreau","haard","201328","3605","0222220","2"
"damianavila","haard","201328","3605","02212","2"
"ellisonbg","haard","201328","3605","2","2"
"haard","jakobgager","201328","3605","2","2"
"Carreau","jakobgager","201328","3605","0222220","2"
"ivanov","jakobgager","201328","3605","2","2"
"damianavila","jakobgager","201328","3605","02212","2"
"ellisonbg","jakobgager","201328","3605","2","2"
"haard","minrk","201328","3605","2","22"
"Carreau","minrk","201328","3605","0222220","22"
"jakobgager","minrk","201328","3605","2","22"
"ivanov","minrk","201328","3605","2","22"
"damianavila","minrk","201328","3605","02212","22"
"ellisonbg","minrk","201328","3605","2","22"
"haard","ivanov","201328","3605","2","2"
"Carreau","ivanov","201328","3605","0222220","2"
"damianavila","ivanov","201328","3605","02212","2"
"ellisonbg","ivanov","201328","3605","2","2"
"haard","ptone","201328","3605","2","2"
"Carreau","ptone","201328","3605","0222220","2"
"jakobgager","ptone","201328","3605","2","2"
"minrk","ptone","201328","3605","22","2"
"ivanov","ptone","201328","3605","2","2"
"damianavila","ptone","201328","3605","02212","2"
"ellisonbg","ptone","201328","3605","2","2"
"Carreau","damianavila","201328","3605","0222220","02212"
"Carreau","ellisonbg","201328","3605","0222220","2"
"damianavila","ellisonbg","201328","3605","02212","2"
"ellisonbg","takluyver","201349","3605","2222","00"
"ellisonbg","jasongrout","201328","3606","2","2222"
"jasongrout","minrk","201328","3606","2222","122"
"ellisonbg","minrk","201328","3606","2","122"
"jasongrout","takluyver","201328","3606","2222","22"
"minrk","takluyver","201328","3606","122","22"
"ellisonbg","takluyver","201328","3606","2","22"
"minrk","takluyver","201329","3606","22222212","022212"
"ivanov","jakobgager","201328","3607","2","2"
"Carreau","jakobgager","201328","3607","220","2"
"Carreau","ivanov","201328","3607","220","2"
"jakobgager","jdfreder","201328","3607","2","0222"
"ivanov","jdfreder","201328","3607","2","0222"
"Carreau","jdfreder","201328","3607","220","0222"
"Carreau","jdfreder","201329","3607","02","12222202"
"damianavila","jdfreder","201329","3607","12","12222202"
"dpsanders","jdfreder","201329","3607","2022002","12222202"
"Carreau","damianavila","201329","3607","02","12"
"Carreau","minrk","201329","3607","02","22"
"jdfreder","minrk","201329","3607","12222202","22"
"damianavila","minrk","201329","3607","12","22"
"dpsanders","minrk","201329","3607","2022002","22"
"Carreau","dpsanders","201329","3607","02","2022002"
"damianavila","dpsanders","201329","3607","12","2022002"
"ivanov","lyonsquark","201328","3610","1","1"
"Carreau","ivanov","201328","3612","1","2"
"Carreau","minrk","201416","3613","221","2"
"fperez","ivanov","201328","3615","22111","0221"
"ivanov","minrk","201328","3615","0221","2212"
"fperez","minrk","201328","3615","22111","2212"
"ivanov","minrk","201328","3618","122","2"
"ellisonbg","Zsailer","201328","3619","1","21"
"jdfreder","Zsailer","201328","3619","2","21"
"ellisonbg","jdfreder","201328","3619","1","2"
"ccordoba12","Zsailer","201330","3619","1","2"
"Carreau","ellisonbg","201333","3619","12","20"
"ellisonbg","takluyver","201333","3619","20","221"
"Carreau","takluyver","201333","3619","12","221"
"ivanov","takluyver","201333","3619","02","221"
"minrk","takluyver","201333","3619","22","221"
"ellisonbg","ivanov","201333","3619","20","02"
"Carreau","ivanov","201333","3619","12","02"
"ellisonbg","Zsailer","201333","3619","20","10222"
"Carreau","Zsailer","201333","3619","12","10222"
"takluyver","Zsailer","201333","3619","221","10222"
"ivanov","Zsailer","201333","3619","02","10222"
"minrk","Zsailer","201333","3619","22","10222"
"ellisonbg","minrk","201333","3619","20","22"
"Carreau","minrk","201333","3619","12","22"
"ivanov","minrk","201333","3619","02","22"
"minrk","Zsailer","201334","3619","22","11"
"Carreau","fdeheeger","201328","3620","2202","20001"
"cdeil","fdeheeger","201328","3620","2","20001"
"Carreau","minrk","201328","3620","2202","2"
"fdeheeger","minrk","201328","3620","20001","2"
"cdeil","minrk","201328","3620","2","2"
"Carreau","cdeil","201328","3620","2202","2"
"fperez","ivanov","201328","3622","0","2"
"fperez","takluyver","201328","3622","0","1"
"ivanov","takluyver","201328","3622","2","1"
"Carreau","takluyver","201333","3622","2","2"
"Carreau","takluyver","201334","3622","2","2"
"insertinterestingnamehere","ivanov","201328","3625","1","222"
"ivanov","takluyver","201328","3628","2","02"
"minrk","takluyver","201328","3628","2","02"
"ivanov","minrk","201328","3628","2","2"
"Carreau","jakevdp","201328","3630","2","22"
"jakevdp","minrk","201328","3630","22","02"
"Carreau","minrk","201328","3630","2","02"
"jakevdp","minrk","201329","3630","21","2"
"Carreau","damianavila","201328","3631","2","1"
"ellisonbg","jakobgager","201329","3631","0100220","2"
"dpsanders","jakobgager","201329","3631","2222","2"
"Carreau","jakobgager","201329","3631","2000222","2"
"damianavila","jakobgager","201329","3631","01","2"
"dpsanders","ellisonbg","201329","3631","2222","0100220"
"Carreau","ellisonbg","201329","3631","2000222","0100220"
"damianavila","ellisonbg","201329","3631","01","0100220"
"Carreau","dpsanders","201329","3631","2000222","2222"
"damianavila","dpsanders","201329","3631","01","2222"
"jakobgager","minrk","201329","3631","2","2"
"ellisonbg","minrk","201329","3631","0100220","2"
"dpsanders","minrk","201329","3631","2222","2"
"Carreau","minrk","201329","3631","2000222","2"
"damianavila","minrk","201329","3631","01","2"
"Carreau","damianavila","201329","3631","2000222","01"
"ellisonbg","ivanov","201332","3631","2","2"
"Carreau","ellisonbg","201334","3631","2","0"
"damianavila","ellisonbg","201334","3631","2","0"
"Carreau","damianavila","201334","3631","2","2"
"Carreau","ellisonbg","201328","3633","2","0"
"Carreau","ivanov","201328","3633","2","2"
"ellisonbg","ivanov","201328","3633","0","2"
"damianavila","jdfreder","20145","3633","1","2"
"damianavila","scopatz","201329","3634","101","111"
"ellisonbg","minrk","201329","3636","22","022"
"fdeheeger","minrk","201329","3636","22","022"
"ivanov","minrk","201329","3636","2","022"
"Carreau","minrk","201329","3636","222","022"
"Carreau","ellisonbg","201329","3636","222","22"
"ellisonbg","fdeheeger","201329","3636","22","22"
"Carreau","fdeheeger","201329","3636","222","22"
"ellisonbg","ivanov","201329","3636","22","2"
"fdeheeger","ivanov","201329","3636","22","2"
"Carreau","ivanov","201329","3636","222","2"
"jorisvandenbossche","moorepants","201334","3637","2","2"
"amir-f","ivanov","201329","3638","21","2"
"ivanov","minrk","201329","3638","2","2"
"amir-f","minrk","201329","3638","21","2"
"divaDevDir","minrk","201329","3639","1","22"
"minrk","takluyver","201329","3643","212","12"
"bfroehle","takluyver","201329","3643","2","12"
"bfroehle","minrk","201329","3643","2","212"
"dalejung","minrk","201329","3644","1","22"
"bfroehle","minrk","201329","3645","2","22"
"bfroehle","takluyver","201329","3645","2","22"
"minrk","takluyver","201329","3645","22","22"
"ivanov","remram44","201329","3646","22","2101"
"minrk","remram44","201329","3646","02212","2101"
"ivanov","minrk","201329","3646","22","02212"
"minrk","mspacek","201329","3647","2","22"
"minrk","mspacek","201329","3652","2","2"
"minrk","takluyver","201329","3652","2","1"
"mspacek","takluyver","201329","3652","2","1"
"Carreau","NelleV","201329","3655","2","2"
"NelleV","takluyver","201329","3655","2","2"
"Carreau","takluyver","201329","3655","2","2"
"Carreau","ellisonbg","201329","3656","20","222"
"Carreau","nils-werner","201329","3656","20","2"
